original_entry,page_num,doc_page_num,opening_bits,author(s),title,format,little_bits,publisher,date,flagged,catalogue_year
"McLaren (Amy)-Bawbee Jock._12mo., 7d. net EVERETT, Aug. 12",189,199,,McLaren (Amy),Bawbee Jock.,12mo.,7d. net,EVERETT,Aug. 12,False,1912
"Maclaren (Ian)—Books and bookmen. 64 x 41, pp. 64, Is. ....NISBET, Oet. 12",189,199,,Maclaren (Ian),Books and bookmen.,,"64 x 41, pp. 64, Is. ....",NISBET,Oet. 12,False,1912
"McLaren (William D.)-Our growing creed ; or, The Evangelical faith, as developed and re- affirmed by current thought. 8vo. 9X51, pp. 574, 9s, net ..T. & T. CLARK, Nov. 12",189,199,,McLaren (William D.),"Our growing creed ; or, The Evangelical faith, as developed and re- affirmed by current thought.",8vo.,"9X51, pp. 574, 9s, net ..",T. & T. CLARK,Nov. 12,False,1912
"McLaughlin (R. W.)--Washington and Lincoln, leaders of the nation, &c. 8vo., 6s, net PUTNAM, Sep. 12",189,199,,McLaughlin (R. W.),"Washington and Lincoln, leaders of the nation, &c.",8vo.,"6s, net",PUTNAM,Sep. 12,False,1912
"M'Laurin (John P.)-Pronunciation self-checked. Cr. 8vo., pp. 98, swd. 6d. net AUTHOR, Nov. 12",189,199,,M'Laurin (John P.),Pronunciation self-checked.,Cr. 8vo.,"pp. 98, swd. 6d. net",AUTHOR,Nov. 12,False,1912
"McLean (Angus)—Practical physics : a text-book for technical schools and colleges. 8vo. 83 X5ł, pp. 414, 78. 6d. net..... ...BLACK, Nov. 12",189,199,,McLean (Angus),Practical physics : a text-book for technical schools and colleges.,8vo.,"83 X5ł, pp. 414, 78. 6d. net..... ...",BLACK,Nov. 12,False,1912
"Maclean (Donald)—John Scarlett, ganger. Cr. 8vo. 7* X5, pp. 316, 6s. ... HODDER & S., Oct. 12",189,199,,Maclean (Donald),"John Scarlett, ganger.",Cr. 8vo.,"7* X5, pp. 316, 6s. ...",HODDER & S.,Oct. 12,False,1912
"Maclean (Donald)—The Man from Curdie's River. 8vo., swd, 6d. HODDER & S., Apr. 12",189,199,,Maclean (Donald),The Man from Curdie's River.,"8vo.,","swd, 6d.",HODDER & S.,Apr. 12,False,1912
"Maclean (Magnus)-Electricity and its practical applications. 8vo. 9 X6, pp. 506, 2s. 6d. net BLACKIE, Oct. 12",189,199,,Maclean (Magnus),Electricity and its practical applications.,8vo.,"9 X6, pp. 506, 2s. 6d. net",BLACKIE,Oct. 12,False,1912
"McLean (W. R. J.)-The Complete detail of company drill as given at the School of In- struction, Chelsea Barracks. 3rd edit. 16mo limp2s.... W. CLOWES, Jan. 12",189,199,,McLean (W. R. J.),"The Complete detail of company drill as given at the School of In- struction, Chelsea Barracks. 3rd edit.",16mo,limp2s....,W. CLOWES,Jan. 12,False,1912
"McLeod (Addison)—Plays and players in modern Italy: bcing a study of the Italian stage as affected by the political and social life, manners, and character of to-day. 8vo., 81 X54, pp. 368, 75. 6d. net ... SMITH, E., May 12",189,199,,McLeod (Addison),"Plays and players in modern Italy: bcing a study of the Italian stage as affected by the political and social life, manners, and character of to-day.",8vo.,"81 X54, pp. 368, 75. 6d. net ...","SMITH, E.",May 12,False,1912
"Macleod (Norman)-The Gold thread; and, Martin the Cobbler, by Leo Tolstoy. Cr. 8vo. 71 x 44, pp. 126, IS....... .BLACKIE, Sep. 12",189,199,,Macleod (Norman),"The Gold thread; and, Martin the Cobbler, by Leo Tolstoy.",Cr. 8vo.,"71 x 44, pp. 126, IS.......",BLACKIE,Sep. 12,False,1912
"McLeod (Norman)—The Starling. Re issue. 12m0., pp. 262, 28. net ; Ithr. 35. 6d. net NIMMO, Sep. 12",189,199,,McLeod (Norman),The Starling. Re issue.,12m0.,"pp. 262, 28. net ; Ithr. 35. 6d. net",NIMMO,Sep. 12,False,1912
"Macleod (Olive)—Chiefs and cities of Central Africa : across Lake Chad by way of British, French and German territories. Illus. Ryl. 8vo. 98 x6, pp. 336, 16s. net W. BLACKWOOD, May 12",189,199,,Macleod (Olive),"Chiefs and cities of Central Africa : across Lake Chad by way of British, French and German territories. Illus.",Ryl. 8vo.,"98 x6, pp. 336, 16s. net",BLACKWOOD,May 12,False,1912
"Mac Michael (H. A.)-The Tribes of northern and central Kordofán. 8vo. 81 X54, pp. 276. Ios. 6d, net ...... CAMB. UNIV. PRESS, Oct. 12",189,199,,Mac Michael (H. A.),The Tribes of northern and central Kordofán.,8vo.,"81 X54, pp. 276. Ios. 6d, net",CAMB. UNIV. PR.,Oct. 12,False,1912
"Macmillan (R. A.)-Calculations for marine engineers. Reing part 1 of Griffin's new guide to the Board of Trade examinations for marine engineers. 8vo. 81 xs), pp. 356, 8s. 6d. net C. GRIFFIN, July 12",189,199,,Macmillan (R. A.),Calculations for marine engineers. Reing part 1 of Griffin's new guide to the Board of Trade examinations for marine engineers.,8vo.,"81 xs), pp. 356, 8s. 6d. net",C. GRIFFIN,July 12,False,1912
"Macmillan (R. A. C.)-The Crowning phase of the critical philosophy: a study in Kant's Critique of judgment. 8vo. 81 x5), pp. 374, Ios, net . MACMILLAN, Dec. 12",189,199,,Macmillan (R. A. C.),The Crowning phase of the critical philosophy: a study in Kant's Critique of judgment.,8vo.,"81 x5), pp. 374, Ios, net .",MACMILLAN,Dec. 12,False,1912
"Macmillan's Reform arithmetic. Book 6. Cr. 8vo., swd. IS. ...MACMILLAN, Mar. 12",189,199,,,Macmillan's Reform arithmetic. Book 6.,Cr. 8vo.,swd. IS. ...,MACMILLAN,Mar. 12,False,1912
"Mac Munn (G, F.)-Pike and carronade. Cr. 8vo. 74 X5, pp. 332, 6s.....W. BLACKWOOD, Oct. 12",189,199,,"Mac Munn (G, F.)",Pike and carronade.,Cr. 8vo.,"74 X5, pp. 332, 6s.",BLACKWOOD,Oct. 12,False,1912
"McMurdy (Robert)-The Upas Tree, Illus by William Ottman. Cr. 8vo. pp. 324, 6s. B. F. STEEVENS, Nov. 12",189,199,,McMurdy (Robert),"The Upas Tree, Illus by William Ottman.",Cr. 8vo.,"pp. 324, 6s.",B. F. STEEVENS,Nov. 12,False,1912
"McNair (L. J.)-A Guide to the study of English history. Part 1 to 1485. Cr. 8vo. 74 x41, pp. 88, is, net..... ..A. RIVERS, Apr. 12",189,199,,McNair (L. J.),A Guide to the study of English history. Part 1 to 1485.,Cr. 8vo.,"74 x41, pp. 88, is, net..... ..",A. RIVERS,Apr. 12,False,1912
"M'Naught (D.)-Kilmaurs Parish and Burgh. Illus. 8vo., 9 X5), pp. 398, 75. 6d. net A. GARDNER, Jan. 12",189,199,,M'Naught (D.),Kilmaurs Parish and Burgh. Illus.,8vo.,"9 X5), pp. 398, 75. 6d. net",A. GARDNER,Jan. 12,False,1912
"Macnaughton (S.)-The Andersons. 12mo. 7d, net HODDER & S., Nov. 12",189,199,,Macnaughton (S.),The Andersons.,12mo.,"7d, net",HODDER & S.,Nov. 12,False,1912
