original_entry,page_num,doc_page_num,opening_bits,author(s),title,format,little_bits,publisher,date,flagged,catalogue_year
"Adam (Hargrave L.)-Burke and Hare : the story of a terrible partnership. 8vo., swd., 6d. PEARSON, Oct. 13",3,11,,Adam (Hargrave L.),Burke and Hare : the story of a terrible partnership.,"8vo.,","swd., 6d.",PEARSON,Oct. 13,False,1913
"Adam (Hargrave L.)-The Penge mystery. 8vo., Swd. 6d. PEARSON, Apr. 13",3,11,,Adam (Hargrave L.),The Penge mystery.,"8vo.,",Swd. 6d.,PEARSON,Apr. 13,False,1913
"Adam (Hargrave L.)-Police work from within. Cr. 8vo. 74X4, pp. 344, 6s. HOLDEN & H., Sep. 13",3,11,,Adam (Hargrave L.),Police work from within.,Cr. 8vo.,"74X4, pp. 344, 6s.",HOLDEN & H.,Sep. 13,False,1913
"Adam (Hargrave L.)-Pritchard the poisoner. 8vo., swd. 6d. PEARSON, June 13",3,11,,Adam (Hargrave L.),Pritchard the poisoner.,"8vo.,",swd. 6d.,PEARSON,June 13,False,1913
"Adam (Hargrave I.) ed.-Trial of George Henry Lamson. 8vo. 87 X5ť, pp. 204, 5s. net (Notable English trials).. W. HODGE, A pr. 13",3,11,,Adam (Hargrave I.),ed.-Trial of George Henry Lamson.,8vo.,"87 X5ť, pp. 204, 5s. net (Notable English trials)..",W. HODGE,Apr. 13,False,1913
"Adam (John Douglas)--Letters of father and son during college days. Cr. 8vo. 73 X5, pp. 208, 35. 6d. net .REVELL, May 13",3,11,,Adam (John Douglas),Letters of father and son during college days.,Cr. 8vo.,"73 X5, pp. 208, 35. 6d. net .",REVELL,May 13,False,1913
"Adam (Margaret I.) and others-Guide to the principal Parliamentary papers relating to the Dominions, 1812-1911. 8vo. 9X54, pp. 202, 35. 6d. net.. ...OLIVER & B., Nov. 13",3,11,,Adam (Margaret I.) and others,"Guide to the principal Parliamentary papers relating to the Dominions, 1812-1911.",8vo.,"9X54, pp. 202, 35. 6d. net.. ...",OLIVER & B.,Nov. 13,False,1913
"Adams (Arthur H.)-Collected verses. Cr. 8vo. .WHITCOMBE & T., Aug. 13",3,11,,Adams (Arthur H.),Collected verses.,Cr. 8vo.,,WHITCOMBE & T.,Aug. 13,False,1913
"Adams (B.)—The Theory of social revolutions. Cr. 8vo. 55. 6d. net.... ..MACMILLAN, Oct. 13",3,11,,Adams (B.),The Theory of social revolutions.,Cr. 8vo.,55. 6d. net.... ..,MACMILLAN,Oct. 13,False,1913
"Adams (C. F.)-Trans-Atlantic historical solid- arity. 8vo., pp. 184, 6s. net (Clarendon Press) MILFORD, Nov. 13",3,11,,Adams (C. F.),Trans-Atlantic historical solid- arity.,8vo.,"pp. 184, 6s. net (Clarendon Press)",MILFORD,Nov. 13,False,1913
"Adams (Henry)—Practical surveying and ele- mentary geodesy. Cr. 8vo. 74 x 41, pp. 288, .MACMILLAN, Nov. 13",3,11,,Adams (Henry),Practical surveying and ele- mentary geodesy.,Cr. 8vo.,"74 x 41, pp. 288,",MACMILLAN,Nov. 13,False,1913
"Adams (J. E.) and Cassidy (M. A.)- Acute abdominal diseases. 8vo. 128. 6d. net BAILLIÈRE, June 13",3,11,,Adams (J. E.) and Cassidy (M. A.),Acute abdominal diseases.,8vo.,128. 6d. net,BAILLIERE,June 13,False,1913
"Adams (J. J.)-Everyday law. 12mo. 6d. net (People's books) JACK, Feb. 13",3,11,,Adams (J. J.),Everyday law.,12mo.,6d. net (People's books),JACK,Feb. 13,False,1913
"Adams (John Quincy)-Writings. Vol. 1. Edit. by W. C. Ford. 8vo., 155. net MACMILLAN, Feb. 13",3,11,,Adams (John Quincy),Writings. Vol. 1. Edit. by W. C. Ford.,8vo.,155. net,MACMILLAN,Feb. 13,False,1913
"Adams (John Quincy) — Writings. Vol. 2. 1796- 1801. Edit. by W. C. Ford. 8vo., 155. net MACMILLAN, Oct. 13",3,11,,Adams (John Quincy),Writings. Vol. 2. 1796- 1801. Edit. by W. C. Ford.,8vo.,155. net,MACMILLAN,Oct. 13,False,1913
"Adams (Morley)—The Boy scout's companion : a manual of scoutcraft. 3rd and rev. edit. Cr. 8vo. 8 X54, pp. 416, 39. 6d. R.T.S., Nov. 13",3,11,,Adams (Morley),The Boy scout's companion : a manual of scoutcraft. 3rd and rev. edit.,Cr. 8vo.,"8 X54, pp. 416, 39. 6d.",R.T.S.,Nov. 13,False,1913
"Adams (Morley)- In the footsteps of Borrow and Fitzgerald. Cr. 8vo. 74 X5, pp. 262, 6s. net JARROLD, Sep. 13",3,11,,Adams (Morley),In the footsteps of Borrow and Fitzgerald.,Cr. 8vo.,"74 X5, pp. 262, 6s. net",JARROLD,Sep. 13,False,1913
"Adams (Samuel Hopkins)-Average Jones. Cr. 8vo. 71 X41, pp. 352, 6s. F. PALMER, May 13",3,11,,Adams (Samuel Hopkins),Average Jones.,Cr. 8vo.,"71 X41, pp. 352, 6s.",F. PALMER,May 13,False,1913
"Adams (Samuel Hopkins)—The Secret of Lone- some Cove. Cr. 8vo. 7* X5, pp. 316, 6s. HODDER & S., Oct. 13",3,11,,Adams (Samuel Hopkins),The Secret of Lone- some Cove.,Cr. 8vo.,"7* X5, pp. 316, 6s.",HODDER & S.,Oct. 13,False,1913
"Adcock (A. St. John)—The Booklover's London. Illus. Cr. 8vo. 71 X5, pp. 338, 6s. METHUEN, Nov. 13",3,11,,Adcock (A. St. John),The Booklover's London. Illus.,Cr. 8vo.,"71 X5, pp. 338, 6s.",METHUEN,Nov. 13,False,1913
"Administration, Prussian, James (H. G.) 6s. 6d. net Administration, Public, in England, Reid (G. T.) IS. 6d..... Admiralty-First aid in the Royal Navy, gd. WYMAN, July 13",4,12,,James (H. G.),"Administration, Prussian,",,6s. 6d. net,,,False,1913
"Administration, Prussian, James (H. G.) 6s. 6d. net Administration, Public, in England, Reid (G. T.) IS. 6d..... Admiralty-First aid in the Royal Navy, gd. WYMAN, July 13",4,12,,Reid (G. T.),"Administration, Public, in England,",,IS. 6d.....,,,False,1913
"Administration, Prussian, James (H. G.) 6s. 6d. net Administration, Public, in England, Reid (G. T.) IS. 6d..... Admiralty-First aid in the Royal Navy, gd. WYMAN, July 13",4,12,,,"Admiralty-First aid in the Royal Navy, gd.",,,WYMAN,July 13,False,1913
"Admiralty-Hydrographic. Korea and Siberia (East coasts) and Sea of Okhotsk Pilot, 1913 (ist edit.) 35..... POTTER, Oct. 13",4,12,,,"Admiralty-Hydrographic. Korea and Siberia (East coasts) and Sea of Okhotsk Pilot, 1913 (ist edit.)",,35.....,POTTER,Oct. 13,False,1913
"Admiralty-Hydrographic. Mediterranean Pilot. Vol. 1. 5th edit. 45. ......POTTER, Nov. 13",4,12,,,Admiralty-Hydrographic. Mediterranean Pilot. Vol. 1. 5th edit.,,45.,POTTER,Nov. 13,False,1913
"Admiralty-Hydrographic. Supplement, 1913, to North Sea Pilot, Pt. 1, 1910 (gratis to purchasers of Pilot) .....POTTER, Oct. 13",4,12,,,"Admiralty-Hydrographic. Supplement, 1913, to North Sea Pilot, Pt. 1, 1910",,(gratis to purchasers of Pilot),POTTER,Oct. 13,False,1913
"the ENGLISH CATALOGUE Adcock (A. St. John)-Modern Grub Street, and other essays. Cr. Svo. 71 X 5, pp. 204, 35. 6d. net HIERBERT & D., May 13",4,12,the ENGLISH CATALOGUE,Adcock (A. St. John),"Modern Grub Street, and other essays.",Cr. Svo.,"71 X 5, pp. 204, 35. 6d. net",HERBERT & D.,May 13,False,1913
"Addams (Jane)-Twenty years at Hull-House. With autobiographical notes. 8vo. 8 X5, pp. 480, 6s, 6d. net . MACMILLAN, Jan, 13",4,12,,Addams (Jane),Twenty years at Hull-House. With autobiographical notes.,8vo.,"8 X5, pp. 480, 6s, 6d. net .",MACMILLAN,Jan. 13,False,1913
"Adderley (James)—The Creed and real life. Cr. 8vo. 71 X43, pp. 142, 25. 6d. net GARDNER, D., Feb. 13",4,12,,Adderley (James),The Creed and real life.,Cr. 8vo.,"71 X43, pp. 142, 25. 6d. net","GARDNER, D.",Feb. 13,False,1913
"Addis (W. J.)-Exegesis of English composition. Cr. 8vo. 71 X 5, pp. 464, 35. 6d. pet DENT, July 13",4,12,,Addis (W. J.),Exegesis of English composition.,Cr. 8vo.,"71 X 5, pp. 464, 35. 6d. pet",DENT,July 13,False,1913
"Addis (W. J.)--Lessons in prose and verse com- position. Cr. 8vo. 7! X4, pp 136, Is. 4d. DENT, June 13",4,12,,Addis (W. J.),Lessons in prose and verse com- position.,Cr. 8vo.,"7! X4, pp 136, Is. 4d.",DENT,June 13,False,1913
"Addison (W. Innes) ed.—The Matriculation. albums of the University of Glasgow. From 1728 to 1858. Transcribed and annotated. 2 illus. 4to., pp. 622, 218. net MACLEHOSE, Apr. 13",4,12,,Addison (W. Innes) ed.,The Matriculation. albums of the University of Glasgow. From 1728 to 1858. Transcribed and annotated.,4to.,"2 illus. pp. 622, 218. net",MACLEHOSE,Apr. 13,False,1913
"Addy (Sidney Oldall)—Church and Manor: a study in English economic history. Illus. 8vo, 9 X54, pp. 504, ios. 6d. net ..G. ALLEN, Jan. 13",4,12,,Addy (Sidney Oldall),Church and Manor: a study in English economic history. Illus.,"8vo,","9 X54, pp. 504, ios. 6d. net ..",G. ALLEN,Jan. 13,False,1913
"Adler (Felix)—Life and destiny. 12mo., pp. 128, 9d. net.... .WATTS, Sep. 13",4,12,,Adler (Felix),Life and destiny.,12mo.,"pp. 128, 9d. net.... .",WATTS,Sep. 13,False,1913
"Admiralty-Flag : Memorandum relative to the origin of the Union Flag in its present form, 4d. WYMAN, Aug. 13",4,12,,,"Admiralty-Flag : Memorandum relative to the origin of the Union Flag in its present form, 4d.",,,WYMAN,Aug. 13,False,1913
"Admiralty-Flags of all nations, 1907. Errata No. 5 (gratis) . WYMAN, Oct. 13",4,12,,,"Admiralty-Flags of all nations, 1907. Errata No. 5 (gratis)",,,WYMAN,Oct. 13,False,1913
"Admiralty-Guns. Handbook to Maxim 0.45 in. (G. G. chamber), 1912, 6d. .. WYMAN, Feb. 13",4,12,,,"Admiralty-Guns. Handbook to Maxim 0.45 in. (G. G. chamber), 1912, 6d.",,,WYMAN,Feb. 13,False,1913
"Admiralty-Hydrographic. British Columbia Pilot. Vol.i. 4th edit. 45. ..POTTER, Nov. 13",4,12,,,Admiralty-Hydrographic. British Columbia Pilot. Vol.i. 4th edit.,,45.,POTTER,Nov. 13,False,1913
"Admiralty-Hydrographic. British Columbia Pilot. Vol. 2. 25. 6d. .... POTTER, Sep. 13",4,12,,,Admiralty-Hydrographic. British Columbia Pilot. Vol. 2.,,25. 6d. ....,POTTER,Sep. 13,False,1913
"Admiralty-Hydrographic. China Sea Pilot. Vol. 3 (1st edit.), 4s. ; v. 5, 4s. 6d. POTTER, Mar. 13",4,12,,,"Admiralty-Hydrographic. China Sea Pilot. Vol. 3 (1st edit.), 4s. ; v. 5, 4s. 6d.",,,POTTER,Mar. 13,False,1913
"Admiralty-Hydrographic. List of lights and time signals, 1913, Pt. 1, British Isles, is, 6d. ; pt. 2a, North and Arctic Seas, is. ; pt. 2b, Norway, 25.; pt. 3, Baltic Sea, 25. ; pt. 4, Eastern side of N. and S. Atlantic Oceans, is. 6d. ; pt. 5, Medi- terranean, &c., Is. 6d. ; pt. 6, Indian and W. Pacific Oceans, 2s. ; pt. 7, Western side of S. Atlantic Ocean and E. Pacific Ocean, Is.; pt. 8, Western side of N. Atlantic Ocean, 28. 6d. POTTER, Feb. 13",4,12,,,"Admiralty-Hydrographic. List of lights and time signals, 1913, Pt. 1, British Isles, is, 6d. ; pt. 2a, North and Arctic Seas, is. ; pt. 2b, Norway, 25.; pt. 3, Baltic Sea, 25. ; pt. 4, Eastern side of N. and S. Atlantic Oceans, is. 6d. ; pt. 5, Medi- terranean, &c., Is. 6d. ; pt. 6, Indian and W. Pacific Oceans, 2s. ; pt. 7, Western side of S. Atlantic Ocean and E. Pacific Ocean, Is.; pt. 8, Western side of N. Atlantic Ocean, 28. 6d.",,,POTTER,Feb. 13,False,1913
"Admiralty–Hydrographic. Notices to mariners : index to. ..POTTER, Mar. 13",4,12,,,Admiralty–Hydrographic. Notices to mariners : index to.,,,POTTER,Mar. 13,False,1913
"Admiralty-Hydrographic. Ocean depths received during 1912. 28. ...POTTER, Mar. 13",4,12,,,Admiralty-Hydrographic. Ocean depths received during 1912.,,28.,POTTER,Mar. 13,False,1913
"Admiralty–Hydrographic. Revised supplement, 1913, to Africa Pilot, Pt. 1, 1907 (gratis to purchasers of Pilot) ...POTTER, May 13",4,12,,,"Admiralty–Hydrographic. Revised supplement, 1913, to Africa Pilot, Pt. 1, 1907",,(gratis to purchasers of Pilot),POTTER,May 13,False,1913
"Admiralty-Hydrographic. Revised supplement, 1913, to Arctic Pilot, Vol. 1, 1907 (gratis to purchasers of Pilot) ....POTTER, Feb. 13",4,12,,,"Admiralty-Hydrographic. Revised supplement, 1913, to Arctic Pilot, Vol. 1, 1907",,(gratis to purchasers of Pilot),POTTER,Feb. 13,False,1913
"Admiralty-Hydrographic. Revised supplement, 1913, to Australia Directory, Vol. 2, 1907 (gratis to purchasers of Directory) POTTER, May 13",4,12,,,"Admiralty-Hydrographic. Revised supplement, 1913, to Australia Directory, Vol. 2, 1907",,(gratis to purchasers of Directory),POTTER,May 13,False,1913
"Admiralty–Hydrographic. Revised supplement, 1913, to China Sea Directory, Vol. 1, 1906 (gratis to purchasers of Directory) POTTER, Feb. 13",4,12,,,"Admiralty–Hydrographic. Revised supplement, 1913, to China Sea Directory, Vol. 1, 1906",,(gratis to purchasers of Directory),POTTER,Feb. 13,False,1913
"Admiralty-Hydrographic. Revised supplement 1913, to Mediterranean Pilot, Vol. 2, 1905 (gratis to purchasers of Pilot) POTTER, Aug. 13",4,12,,,"Admiralty-Hydrographic. Revised supplement 1913, to Mediterranean Pilot, Vol. 2, 1905",,(gratis to purchasers of Pilot),POTTER,Aug. 13,False,1913
"Admiralty-Hydrographic. Revised supplement, 1913, to Newfoundland and Labrador Pilot, 1907 (gratis to purchasers of Pilot) POTTER, June 13",4,12,,,"Admiralty-Hydrographic. Revised supplement, 1913, to Newfoundland and Labrador Pilot, 1907",,(gratis to purchasers of Pilot),POTTER,June 13,False,1913
"Admiralty-Hydrographic. Supplement, 1913, to Africa Pilot, Pt. 2, 1910 (gratis to purchasers of Pilot) ..POTTER, Nov. 13",4,12,,,"Admiralty-Hydrographic. Supplement, 1913, to Africa Pilot, Pt. 2, 1910",,(gratis to purchasers of Pilot),POTTER,Nov. 13,False,1913
"Admiralty-Hydrographic. Supplement, 1913, to Arctic Pilot, Vol. 2, 1911 (gratis to purchasers of Pilot) ...POTTER, Nov. 13",4,12,,,"Admiralty-Hydrographic. Supplement, 1913, to Arctic Pilot, Vol. 2, 1911",,(gratis to purchasers of Pilot),POTTER,Nov. 13,False,1913
"Admiralty–Hydrographic. Supplement, 1913, to Bay of Bengal Pilot, 1910 (gratis to purchasers of Pilot) ..POTTER, Nov, 13",4,12,,,"Admiralty–Hydrographic. Supplement, 1913, to Bay of Bengal Pilot, 1910",,(gratis to purchasers of Pilot),POTTER,Nov. 13,False,1913
"Admiralty-Hydrographic. Supplement, 1913, to England (West coast) Pilot, 1910 (gratis to purchasers of Pilot) ...POTTER, Sep. 13",4,12,,,"Admiralty-Hydrographic. Supplement, 1913, to England (West coast) Pilot, 1910",,(gratis to purchasers of Pilot),POTTER,Sep. 13,False,1913
"Admiralty-Hydrographic. Supplement, 1913, to France, Spain and Portugal (West coasts) Pilot, 1910 (gratis to purchasers of Pilot) POTTER, Oct. 13",4,12,,,"Admiralty-Hydrographic. Supplement, 1913, to France, Spain and Portugal (West coasts) Pilot, 1910",,(gratis to purchasers of Pilot),POTTER,Oct. 13,False,1913
"Admiralty-Hydrographic. Supplement, 1913, to Irish coast Pilot, 1911 (gratis to purchasers of Pilot) ...POTTER, Nov. 13",4,12,,,"Admiralty-Hydrographic. Supplement, 1913, to Irish coast Pilot, 1911",,(gratis to purchasers of Pilot),POTTER,Nov. 13,False,1913
"Admiralty-Hydrographic. Supplement, 1912, to the Pacific Islands. Vol. 3 (gratis to purchasers of Pilot) .POTTER, Jan. 13",4,12,,,"Admiralty-Hydrographic. Supplement, 1912, to the Pacific Islands. Vol. 3",,(gratis to purchasers of Pilot),POTTER,Jan. 13,False,1913
"Admiralty-Hydrographic. Supplement, 1913, to United States (East coast) Pilot, pt. 1, 1909 (gratis to purchasers of Pilot) POTTER, July 13",4,12,,,"Admiralty-Hydrographic. Supplement, 1913, to United States (East coast) Pilot, pt. 1, 1909",,(gratis to purchasers of Pilot),POTTER,July 13,False,1913
"Admiralty-Hydrographic. Supplement, 1913, to United States (East coast) Pilot, Pt. 2, 1909 (gratis to purchasers of Pilot) POTTER, Apr. 13",4,12,,,"Admiralty-Hydrographic. Supplement, 1913, to United States (East coast) Pilot, Pt. 2, 1909",,(gratis to purchasers of Pilot),POTTER,Apr. 13,False,1913
"Admiralty-Hydrographic. Supplement, 1912, to West India Pilot, Vol. 2, 1909_(gratis to pur- chasers of Pilot) ..POTTER, Feb. 13",4,12,,,"Admiralty-Hydrographic. Supplement, 1912, to West India Pilot, Vol. 2, 1909",,_(gratis to pur- chasers of Pilot),POTTER,Feb. 13,False,1913
"Admiralty-Hydrographic. Supplement, 1913, to West India Pilot, Vol. 3, 1909 (gratis to pur- chasers of Pilot) .POTTER, Mar. 13",4,12,,,"Admiralty-Hydrographic. Supplement, 1913, to West India Pilot, Vol. 3, 1909",,(gratis to pur- chasers of Pilot),POTTER,Mar. 13,False,1913
"Admiralty-Hydrographic. Tide tables for stand- ard ports in the United Kingdom and other parts of the world for 1914. Is. 6d. POTTER, Sep. 13",4,12,,,Admiralty-Hydrographic. Tide tables for stand- ard ports in the United Kingdom and other parts of the world for 1914.,,Is. 6d.,POTTER,Sep. 13,False,1913
"Admiralty-Royal Naval Reserve. Regulations, addenda, 1912, 3d. .WYMAN, Jan. 13",4,12,,,"Admiralty-Royal Naval Reserve. Regulations, addenda, 1912, 3d.",,,WYMAN,Jan. 13,False,1913
"Admiralty-Russo-Japanese war, 1904-5: Prize court decisions. Vol. 2, Japanese cases. 155. WYMAN, Nov. 13",4,12,,,"Admiralty-Russo-Japanese war, 1904-5: Prize court decisions. Vol. 2, Japanese cases.",,155.,WYMAN,Nov. 13,False,1913
"Admiralty-Torpedo: courses of instruction of officers and seamen, 1912, Is. WYMAN, Mar. 13",4,12,,,"Admiralty-Torpedo: courses of instruction of officers and seamen, 1912, Is.",,,WYMAN,Mar. 13,False,1913
"Admiralty-Uniform regulations for chief petty officers, petty officers, men and boys, 9d. WYMAN, Aug. 13",4,12,,,"Admiralty-Uniform regulations for chief petty officers, petty officers, men and boys, 9d.",,,WYMAN,Aug. 13,False,1913
"Æsop's Fables: an anthology of the fabulists of all countries. Izmo., pp. 256, is, net; Ithr. 25. net. (Everyman's library) .....DENT, Sep. 13",5,13,,,Æsop's Fables: an anthology of the fabulists of all countries.,Izmo.,"pp. 256, is, net; Ithr. 25. net. (Everyman's library)",DENT,Sep. 13,False,1913
"Adventure (An)—With appendix and maps. 2nd edit. 8vo. 81 X54, pp. 214, 35. 6d. net MACMILLAN, Apr. 13",5,13,,,Adventure (An)—With appendix and maps. 2nd edit.,8vo.,"81 X54, pp. 214, 35. 6d. net",MACMILLAN,Apr. 13,False,1913
"Adventures of Monsieur Dupont (The), golf champion. Trans. from the French. Oblong 4to. bds. 35. 6d. net LAWRENCE & JELLICOE, Sep: 13",5,13,,,"Adventures of Monsieur Dupont (The), golf champion. Trans. from the French.",Oblong 4to.,bds. 35. 6d. net,LAWRENCE & JELLICOE,Sep. 13,False,1913
"Adventures of Suithne Geilt (The): a middle-Irish romance. Edit., with trans., intro., notes and glossary by J.G. O'Keeffe. 8vo. 9 X 51, pp. 236, Ios. 6d. net (Irish Text Soc.) NUTT, July 13",5,13,,,"Adventures of Suithne Geilt (The): a middle-Irish romance. Edit., with trans., intro., notes and glossary by J.G. O'Keeffe.",8vo.,"9 X 51, pp. 236, Ios. 6d. net (Irish Text Soc.)",NUTT,July 13,False,1913
"Advertiser's ABC (The), 1913. 8vo. 103 x6}, pp. 994, Ios, 6d, net ....T. B. BROWNE, Jan. 13",5,13,,,"Advertiser's ABC (The), 1913.",8vo.,"103 x6}, pp. 994, Ios, 6d, net ....",T. B. BROWNE,Jan. 13,False,1913
"Ady (Cecilia M.)-Pius II. (Æneas Silvius Piccolo- mini), the Humanist Pope. 8vo. 9 X5), pp. 382, 1os. 60. net. METHUEN, Nov. 13",5,13,,Ady (Cecilia M.),"Pius II. (Æneas Silvius Piccolo- mini), the Humanist Pope.",8vo.,"9 X5), pp. 382, 1os. 60. net.",METHUEN,Nov. 13,False,1913
"Aerodrome to aerodrome: aviation maps. Designed by E. H. Clift. 8 miles to an inch, set of 8 maps in packet. Ditto with magnetic bearings. Oblong folio, ea. 125. net G. PHILIP, Feb. 13",5,13,,,Aerodrome to aerodrome: aviation maps. Designed by E. H. Clift.,"Oblong folio,","8 miles to an inch, set of 8 maps in packet. Ditto with magnetic bearings. ea. 125. net",G. PHILIP,Feb. 13,False,1913
"Aeronautics : List of Works on, 4td. (post free) WYMAN, Jan. 13",5,13,,,"Aeronautics : List of Works on,",,4td. (post free),WYMAN,Jan. 13,False,1913
"Aeronautics, Powers and, is. net Aeronautics—Report of the Advisory Committee for Aeronautics, for 1912–13. 2d. WYMAN, June 13",5,13,"Aeronautics, Powers and, is. net",,"Aeronautics—Report of the Advisory Committee for Aeronautics, for 1912–13.",,2d.,WYMAN,June 13,False,1913
"Æsop's Fables. Adapted by F. C. Tilney. Illus. Ryl. 16mo. 71 X 51, pp. 128, Is. 6d. net (Tales for children).. .DENT, Oct. 13",5,13,,,Æsop's Fables. Adapted by F. C. Tilney. Illus.,Ryl. 16mo.,"71 X 51, pp. 128, Is. 6d. net (Tales for children)..",DENT,Oct. 13,False,1913
"Æsop's Fables. With proverbs and applications. 8vo. 81 X5), pp. 256, 25. 6d. (Prize ser.) A. GARDNER, Apr. 13",5,13,,,Æsop's Fables. With proverbs and applications.,8vo.,"81 X5), pp. 256, 25. 6d. (Prize ser.)",A. GARDNER,Apr. 13,False,1913
"Aflalo (F. G.) ed.-A Book of fishing stories. Illus. Folio 12 X87, pp. 258, 315. 6d. net DENT, Nov. 13",5,13,,Aflalo (F. G.) ed.,A Book of fishing stories. Illus.,Folio,"12 X87, pp. 258, 315. 6d. net",DENT,Nov. 13,False,1913
"Aflalo (T. G.) ed.—The Call of the sea : a prose anthology. Re-issue. Izmo. 63 X 4, pp. 256, 25. net RICHARDS, Dec. 13",5,13,,Aflalo (T. G.) ed.,The Call of the sea : a prose anthology. Re-issue.,Izmo.,"63 X 4, pp. 256, 25. net",RICHARDS,Dec. 13,False,1913
