entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
"Maxwell (F. W.)--Maxwell's Book on chartwork and plans. 4th ed. 8vo. pp. 67, 2s. 6d. J. BROWN, Sep. '18",Maxwell,F. W.,Maxwell's Book on chartwork and plans,J. BROWN,2s. 6d.,0.125,8vo.,"Maxwell (F. W.)--Maxwell's Book on chartwork and plans. 4th ed. 8vo. pp. 67, 25. 6d. J. BROWN, Sep. '18",F. W. Maxwell,['Maxwell (F. W.)'],,Sep. '18,
"Maxwell (Sir Herbert) ed.-The Lowland Scots regiments : their origin, character and services previous to the Great War of 1914. Ed. for the Association of Lowland Scots. Illus. Ryl. 8vo. 104 x 77, pp, 351, 21s. net MACLEHOSE; MACMILLAN, Mar. '18",Maxwell,Sir Herbert,"The Lowland Scots regiments : their origin, character and services previous to the Great War of",MACMILLAN,,0.0,8vo.,"Maxwell (Sir Herbert) ed.-The Lowland Scots regiments : their origin, character and services previous to the Great War of 1914. Ed. for the Association of Lowland Scots. Illus. Ryl. 8vo. 104 x 77, pp, 351, 215. net MACLEHOSE; MACMILLAN, Mar. '18",Sir Herbert Maxwell,['Maxwell (Sir Herbert)'],ed.,Mar. '18,
"Maxwell (W. B.)—The Mirror and ti e lamp. Cr. 8vo. 7* X5, pp. 428, 79, net CASSELL, Sep. '18",Maxwell,W. B.,The Mirror and ti e lamp,CASSELL,,0.0,8vo.,"Maxwell (W. B.)—The Mirror and ti e lamp. Cr. 8vo. 7* X5, pp. 428, 79, net CASSELL, Sep. '18",W. B. Maxwell,['Maxwell (W. B.)'],,Sep. '18,
"May (0.)-The Prevention of venereal diseases. Cr. 8vo. 7* *5), pp. 240, 78. 6d. net (Oxford medical pubcns.) FROWDE AND HODDER & S., May '18",May,0.,The Prevention of venereal diseases,FROWDE AND HODDER & S.,6d.,0.025,8vo.,"May (0.)-The Prevention of venereal diseases. Cr. 8vo. 7* *5), pp. 240, 78. 6d. net (Oxford medical pubcns.) FROWDE AND HODDER & S., May '18",0. May,['May (0.)'],,May '18,net
"May (Percy) —The Chemistry of synthetic drugs. 2nd ed., revised and enlarged. 8vo. 81x 51, pp. 256, 1os. 6d. net ....LONGMANS, Sep. '18",May,Percy,The Chemistry of synthetic drugs,LONGMANS,6d.,0.025,8vo.,"May (Percy) —The Chemistry of synthetic drugs. 2nd ed., revised and enlarged. 8vo. 81x 51, pp. 256, 1os. 6d. net ....LONGMANS, Sep. '18",Percy May,['May (Percy)'],,Sep. '18,net
"May (W. F.)-The Allotment holder's guide. Cr. 8vo. 73 X 43, pp: 71, swd. is. net GARDEN LIFE” PR., Aug. '18",May,W. F.,The Allotment holder's guide,PR.,,0.0,8vo.,"May (W. F.)-The Allotment holder's guide. Cr. 8vo. 73 X 43, pp: 71, swd. is. net GARDEN LIFE” PR., Aug. '18",W. F. May,['May (W. F.)'],,Aug. '18,
"May (William J.)--An Alphabet of stories. Cr. 8vo. 71 x 5, pp. 168, 38. od. net OLIPHANTS, Nov. '18",May,William J.,An Alphabet of stories,OLIPHANTS,,0.0,8vo.,"May (William J.)--An Alphabet of stories. Cr. 8vo. 71 x 5, pp. 168, 38. od. net OLIPHANTS, Nov. '18",William J. May,['May (William J.)'],,Nov. '18,
"Mayall (G.)-Cows, cow-houses and milk. 2nd ed., rey. & enl. Cr. 8vo. 71 X41, pp. 144, 38. 6d. net.. .BAILLIÈRE, May '18",Mayall,G.,"Cows, cow-houses and milk",BAILLIÈRE,6d.,0.025,8vo.,"Mayall (G.)-Cows, cow-houses and milk. 2nd ed., rey. & enl. Cr. 8vo. 71 X41, pp. 144, 38. 6d. net.. .BAILLIÈRE, May '18",G. Mayall,['Mayall (G.)'],,May '18,net
"Maycock (W. Perren)-A Small book on electric motors for continuous and alternating currents. Cr. 8vo. 77x44, pp. 212, 5s. net PITMAN, Sep. '18",Maycock,W. Perren,A Small book on electric motors for continuous and alternating currents,PITMAN,5s.,0.25,8vo.,"Maycock (W. Perren)-A Small book on electric motors for continuous and alternating currents. Cr. 8vo. 77x44, pp. 212, 5s. net PITMAN, Sep. '18",W. Perren Maycock,['Maycock (W. Perren)'],,Sep. '18,net
"Maynard (Constance L.)—“Take with you words. 18mo. 63 X 31, pp. 144, 28. net MORGAN & S., Nov. '18",Maynard,Constance L.,Take with you words,MORGAN & S.,,0.0,18mo.,"Maynard (Constance L.)—“Take with you words. 18mo. 63 X 31, pp. 144, 28. net MORGAN & S., Nov. '18",Constance L. Maynard,['Maynard (Constance L.)'],,Nov. '18,
"Maynard (Theodore)—Folly and other poems. Čr. 8vo. 74 x 54, pp. 94, 5s. net E. MACDONALD, July '18",,,Maynard (Theodore)—Folly and other poems,E. MACDONALD,5s.,0.25,8vo.,"Maynard (Theodore)—Folly and other poems. Čr. 8vo. 74 x 54, pp. 94, 55. net E. MACDONALD, July '18",,,,July '18,net
"Mayo (Finnuola)-Olympus speaks : a revelation from the unseen world in the form of dialogues between the gods of the ancient world. Cr. 8vo. 7} * 5, pp. 155, 5s. net ... DANIEL, Sep. '18",Mayo,Finnuola,Olympus speaks : a revelation from the unseen world in the form of dialogues between the gods of the ancient world,DANIEL,5s.,0.25,8vo.,"Mayo (Finnuola)-Olympus speaks : a revelation from the unseen world in the form of dialogues between the gods of the ancient world. Cr. 8vo. 7} * 5, pp. 155, 5s. net ... DANIEL, Sep. '18",Finnuola Mayo,['Mayo (Finnuola)'],,Sep. '18,net
"Mayor (Alfred Goldsborough)--Navigation. Diag. 8vo. 6s. net .LIPPINCOTT, Oct. '18",Mayor,Alfred Goldsborough,Navigation,LIPPINCOTT,6s.,0.3,8vo.,"Mayor (Alfred Goldsborough)--Navigation. Diag. 8vo. 6s. net .LIPPINCOTT, Oct. '18",Alfred Goldsborough Mayor,['Mayor (Alfred Goldsborough)'],,Oct. '18,net
"Meade (L. T.)-A Little silver trumpet. New ed. Cr. 8vo. 3s. net . MILFORD, Oct. '18",Meade,L. T.,A Little silver trumpet,MILFORD,3s.,0.15,8vo.,"Meade (L. T.)-A Little silver trumpet. New ed. Cr. 8vo. 3s. net . MILFORD, Oct. '18",L. T. Meade,['Meade (L. T.)'],,Oct. '18,net
"Meaning of reconstruction (The). By “ Demos,” 8vo. 8} X54, pp. 78, 2s. 6d. net ALLEN & U., Nov. '18",,,Meaning of reconstruction (The),ALLEN & U.,2s. 6d.,0.125,8vo.,"Meaning of reconstruction (The). By “ Demos,” 8vo. 8} X54, pp. 78, 2s. 6d. net ALLEN & U., Nov. '18",,,,Nov. '18,net
"Means (E. K.)-E. K. Means (Eight stories.] Illus. by Kemble. 71 x 54, pp. 396, 78. 6d. PUTNAM, Aug. '18",Means,E. K.,E. K. Means (Eight stories,PUTNAM,6d.,0.025,,"Means (E. K.)-E. K. Means (Eight stories.] Illus. by Kemble. 71 x 54, pp. 396, 78. 6d. PUTNAM, Aug. '18",E. K. Means,['Means (E. K.)'],,Aug. '18,
"Moars (Madge)-The Flapper's mother. Cr. 8vo. 71 X 5, pp. 313, 6s. net .... LANE, Nov. '18",Moars,Madge,The Flapper's mother,LANE,6s.,0.3,8vo.,"Moars (Madge)-The Flapper's mother. Cr. 8vo. 71 X 5, pp. 313, 6s. net .... LANE, Nov. '18",Madge Moars,['Moars (Madge)'],,Nov. '18,net
" Mechanical World ” Electrical pocket book, 1918. 18mo. 6] x 4, pp. 269, ed. net EMMOTT, Mar. '18",,,Mechanical World ” Electrical pocket book,EMMOTT,,0.0,18mo.," Mechanical World ” Electrical pocket book, 1918. 18mo. 6] x 4, pp. 269, ed. net EMMOTT, Mar. '18",,,,Mar. '18,
" Mechanical World Year book, 1918. 18mo. 61 X 4, pp. 282, 1s. net, Ithr. 2s. net EMMOTT, Feb. '18",,,Mechanical World Year book,EMMOTT,2s.,0.1,18mo.," Mechanical World Year book, 1918. 18mo. 61 X 4, pp. 282, Is. net, Ithr. 25. net EMMOTT, Feb. '18",,,,Feb. '18,net
"Mechanism of the Enfield (1914) rifle. 18mo. 64 X 3.1, swd. 6d. net......GALE & P., Jan. '18",,,Mechanism of the Enfield ,GALE & P.,6d.,0.025,18mo.,"Mechanism of the Enfield (1914) rifle. 18mo. 64 X 3.1, swd. 6d. net......GALE & P., Jan. '18",,,,Jan. '18,net
"Medicine (Royal Society of)-Report on twilight Medical directory (The), 1919. Ryl. 8vo. 10 X61 sleep. Roy. 8vo. 3s. net LONGMANS, Nov. '18",Medicine,Royal Society of,Report on twilight Medical directory (The),LONGMANS,3s.,0.15,8vo.,"Medicine (Royal Society of)-Report on twilight Medical directory (The), 1919. Ryl. 8vo. 10 X61 sleep. Roy. 8vo. 35. net LONGMANS, Nov. '18",Royal Society of Medicine,['Medicine (Royal Society of)'],,Nov. '18,net
"Meo (Arthur)-Who giveth us the victory : Be Medical : Injuries and diseases of war, Army. still and know that I am God. Cr. 8vo. 71 x 5, gd. .May '18 pp. 191, 5s. net . . ALLEN & U., Nov. '18",Meo,Arthur,"Who giveth us the victory : Be Medical : Injuries and diseases of war, Army",ALLEN & U.,5s.,0.25,8vo.,"Meo (Arthur)-Who giveth us the victory : Be Medical : Injuries and diseases of war, Army. still and know that I am God. Cr. 8vo. 71 x 5, gd. .May '18 pp. 191, 5s. net . . ALLEN & U., Nov. '18",Arthur Meo,['Meo (Arthur)'],,Nov. '18,net
"Medical : Internal secretion, Organs of, diseases victory ? the Strength of Britain book. 8vo. and therapeutic applic., Cobb (I. G.) 78. 6d. net pp. 119, 6d. (175, Piccadilly, W. 1) STRENGTH OF BRITAIN MOVEMENT, Aug. '18",,,"Medical : Internal secretion, Organs of, diseases victory ? the Strength of Britain book",STRENGTH OF BRITAIN MOVEMENT,6d.,0.025,8vo.,"Medical : Internal secretion, Organs of, diseases victory ? the Strength of Britain book. 8vo. and therapeutic applic., Cobb (I. G.) 78. 6d. net pp. 119, 6d. (175, Piccadilly, W. 1) STRENGTH OF BRITAIN MOVEMENT, Aug. '18",,,,Aug. '18,
"East, Wenyon (C. M.) and O'Connor (F. W.) Meikle (R. S. and Mrs. M. E.)--After big game : Ios. 6d. net. ..Apr. '18 the story of an African holiday. Illus. 8vo. Medical : Localisation and extraction of projec- 9x6, pp. 335, 16s, net ..LAURIE, Jan. '18","East, Wenyon",C. M.,Meikle (R. S. and Mrs,LAURIE,16s.,0.8,8vo.,"East, Wenyon (C. M.) and O'Connor (F. W.) Meikle (R. S. and Mrs. M. E.)--After big game : Ios. 6d. net. ..Apr. '18 the story of an African holiday. Illus. 8vo. Medical : Localisation and extraction of projec- 9x6, pp. 335, 16s, net ..LAURIE, Jan. '18","C. M. East, Wenyon","['East, Wenyon (C. M.)', ""O'Connor (F. W.)""]",,Jan. '18,net
"Medical pocket-formuiary, Complete, &c., Wilson Mellor (H. C.)--Romance, and other poems. Cr. (J. C.) 108. 6d. net ..Mar.'18 8vo. 71 x 5, pp. 62, 28. 6d. net Medical profession, Future of the : Nation's wel- E. MACDONALD, Sep. '18",,,"Medical pocket-formuiary, Complete, &c",E. MACDONALD,,0.0,8vo.,"Medical pocket-formuiary, Complete, &c., Wilson Mellor (H. C.)--Romance, and other poems. Cr. (J. C.) 108. 6d. net ..Mar.'18 8vo. 71 x 5, pp. 62, 28. 6d. net Medical profession, Future of the : Nation's wel- E. MACDONALD, Sep. '18",,,,Sep. '18,
"Mellor (J. W.)- Introduction to modern inor- Medical register, 1918. Ryl. 8vo. 98 x7, pp. 1284, ganic chemistry. New impr. Cr. 8vo. 74 x 5t, IOS. 6d. . CONSTABLE, June '18",Mellor,J. W.,Introduction to modern inor- Medical register,CONSTABLE,6d.,0.025,8vo.,"Mellor (J. W.)- Introduction to modern inor- Medical register, 1918. Ryl. 8vo. 98 x7, pp. 1284, ganic chemistry. New impr. Cr. 8vo. 74 x 5t, IOS. 6d. . CONSTABLE, June '18",J. W. Mellor,['Mellor (J. W.)'],,June '18,
"Medical Research Ctte., Nat. Health Insurance. French, and The Wars of the Seventeenth See under Insurance (Nat. Health). Century, by Torick Ameer-Ali. Foreword by Medical : Scopolamine-morphine : semi-narcosis Sir Ian Hamilton. 8vo. 83 x 54, pp. 313, 6. during labour, Greenwood (W. 0.) 6s. net Ios. 6d. net.... ... LANE, Aug. '18",,,Medical Research Ctte,LANE,6d.,0.025,8vo.,"Medical Research Ctte., Nat. Health Insurance. French, and The Wars of the Seventeenth See under Insurance (Nat. Health). Century, by Torick Ameer-Ali. Foreword by Medical : Scopolamine-morphine : semi-narcosis Sir Ian Hamilton. 8vo. 83 x 54, pp. 313, 6. during labour, Greenwood (W. 0.) 6s. net Ios. 6d. net.... ... LANE, Aug. '18",,,,Aug. '18,net
"Feb. '18 Melville (Fred. J.) comp.--The“ Medical Service Bd., Highlands and 1slands. See Geographia International postage stamp album. under Scotland. 8vo. 81x6 pp. 328,5s. gd. net GEOGRAPHIA, Nov.'18",Feb. '18 Melville,Fred. J.,The“ Medical Service Bd,GEOGRAPHIA,,0.0,8vo.,"Feb. '18 Melville (Fred. J.) comp.--The“ Medical Service Bd., Highlands and Islands. See Geographia International postage stamp album. under Scotland. 8vo. 81x6 pp. 328,55. gd. net GEOGRAPHIA, Nov.'18",Fred. J. Feb. '18 Melville,"[""Feb. '18 Melville (Fred. J.)""]",,Nov.'18,
"Popular 2s... Molville (Fred. J.) comp.-The Geographia, Standard postage stamp album. 8vo. 8jx 6+, pp. 328, 78, net ...GEOGRAPHIA, Nov. '18",Popular 2s... Molville,Fred. J.,"The Geographia, Standard postage stamp album",GEOGRAPHIA,,0.0,8vo.,"Popular 25... Molville (Fred. J.) comp.-The Geographia, Standard postage stamp album. 8vo. 8jx 6+, pp. 328, 78, net ...GEOGRAPHIA, Nov. '18",Fred. J. Popular 2s... Molville,['Popular 2s... Molville (Fred. J.)'],,Nov. '18,
"Melville (Fred. J.) comp.—The Postage stamp album. 8vo. 81x64, pp. 224, 5s, net ....GEOGRAPHIA, Nov.'18",Melville,Fred. J.,The Postage stamp album,GEOGRAPHIA,5s.,0.25,8vo.,"Melville (Fred. J.) comp.—The Postage stamp album. 8vo. 81x64, pp. 224, 5s, net ....GEOGRAPHIA, Nov.'18",Fred. J. Melville,['Melville (Fred. J.)'],,Nov.'18,net
"Melville (Fred. J.) comp --The Premier  Postage stamp album. 8vo. 8} x64, pp. 224, 38. 9d. net .GEOGRAPHIA, Nov. '18",Melville,Fred. J.,The Premier  Postage stamp album,GEOGRAPHIA,9d.,0.0375,8vo.,"Melville (Fred. J.) comp --The Premier  Postage stamp album. 8vo. 8} x64, pp. 224, 38. 9d. net .GEOGRAPHIA, Nov. '18",Fred. J. Melville,['Melville (Fred. J.)'],,Nov. '18,net
"Melville (Fred J.)-Stamp collections for war museums. 73x44, pp. 26, 6d. (J. P. S. War. books ser.) GIBBONS, July '18",Melville,Fred J.,Stamp collections for war museums,GIBBONS,6d.,0.025,,"Melville (Fred J.)-Stamp collections for war museums. 73x44, pp. 26, 6d. (J. P. S. War. books ser.) GIBBONS, July '18",Fred J. Melville,['Melville (Fred J.)'],,July '18,
"Memory's harvest. Selected by “J. E. and “H. S.” 18mo. 6X31, pp. 144, 1s. 6d. net, p.g. 3s. 6d. net... .SIMPKIN, Sep. '18",,,Memory's harvest,SIMPKIN,3s. 6d.,0.175,18mo.,"Memory's harvest. Selected by “J. E. and “H. S.” 18mo. 6X31, pp. 144, Is. 6d. net, p.g. 35. 6d. net... .SIMPKIN, Sep. '18",,,,Sep. '18,net
"Menzies (Allan)-A Study of Calvin and other papers. With a memoir by his daughter. 8vo., 91x6, pp. 429, 1os. net MACMILLAN, July '18",Menzies,Allan,A Study of Calvin and other papers,MACMILLAN,,0.0,8vo.,"Menzies (Allan)-A Study of Calvin and other papers. With a memoir by his daughter. 8vo., 91x6, pp. 429, 1os. net MACMILLAN, July '18",Allan Menzies,['Menzies (Allan)'],,July '18,
"Méral (Paul)-Paul Méral's Book of recitatives. Tr. by Lilian Rothermere. BIJ X 9, 428. net, vellum (12 copies) 126s. net CHATTO & W., July '18",Méral,Paul,Paul Méral's Book of recitatives,CHATTO & W.,126s.,6.3,,"Méral (Paul)-Paul Méral's Book of recitatives. Tr. by Lilian Rothermere. BIJ X 9, 428. net, vellum (12 copies) 126s. net CHATTO & W., July '18",Paul Méral,['Méral (Paul)'],,July '18,net
"Mercantile directory of Japan, 1917–18. Ryl. 8vo. pp. 424, 78. 6d.... LUZAC, June '18",,,Mercantile directory of Japan,LUZAC,6d.,0.025,8vo.,"Mercantile directory of Japan, 1917–18. Ryl. 8vo. pp. 424, 78. 6d.... LUZAC, June '18",,,,June '18,
"Mercantile Marine Rgns. rela. to examination of masters and mates. Ex. I. s. H.M. STATIONERY OFF., May '18",,,Mercantile Marine Rgns,H.M. STATIONERY OFF.,,0.0,,"Mercantile Marine Rgns. rela. to examination of masters and mates. Ex. I. IS. H.M. STATIONERY OFF., May '18",,,,May '18,
"Mercantile Marine Standard uniform: Order in Council, Sept. 4, 1918. id. H.M. STATIONERY OFF., Oct. '18",,,"Mercantile Marine Standard uniform: Order in Council, Sept",H.M. STATIONERY OFF.,,0.0,,"Mercantile Marine Standard uniform: Order in Council, Sept. 4, 1918. id. H.M. STATIONERY OFF., Oct. '18",,,,Oct. '18,
"Mercantile Marine Standard uniform : Report of Ctte. Illus. gd. H.M. STATIONERY OFF., May '18",,,Mercantile Marine Standard uniform : Report of Ctte,H.M. STATIONERY OFF.,,0.0,,"Mercantile Marine Standard uniform : Report of Ctte. Illus. gd. H.M. STATIONERY OFF., May '18",,,,May '18,
"Mercantile Marine Surveys and other M.M. services : List of fees and expenses. 3d. H.M. STATIONERY OFF., Mar. '18",,,Mercantile Marine Surveys and other M.M. services : List of fees and expenses,H.M. STATIONERY OFF.,3d.,0.0125,,"Mercantile Marine Surveys and other M.M. services : List of fees and expenses. 3d. H.M. STATIONERY OFF., Mar. '18",,,,Mar. '18,
"Mercantile Navy list and maritime directory, 1918. Corrected to 31st Dec., 1917, by Charles H. Jones. 8vo. 93 x 61, pp. 1050, 18s. SPOTTIS WOODE, May '18",,,Mercantile Navy list and maritime directory,SPOTTIS WOODE,18s.,0.9,8vo.,"Mercantile Navy list and maritime directory, 1918. Corrected to 31st Dec., 1917, by Charles H. Jones. 8vo. 93 x 61, pp. 1050, 18s. SPOTTIS WOODE, May '18",,,,May '18,
"Mercer (J. E., Rt. Rev.)--The Problem of crea- tion : an attempt to define the character and trend of the cosmic process. 84 x 54, pp. 339, 7s. 6d. net .S.P.C.K., Dec. '17 Morcer (T. W.)-Harvest and other poems. 71 x 5, pp. 56, is. net (Plymouth : 15, Woolster St.) PLYMOUTH PRINTERS, July '18",Mercer,"J. E., Rt. Rev.",The Problem of crea- tion : an attempt to define the character and trend of the cosmic process,PLYMOUTH PRINTERS,,0.0,,"Mercer (J. E., Rt. Rev.)--The Problem of crea- tion : an attempt to define the character and trend of the cosmic process. 84 x 54, pp. 339, 75. 6d. net .S.P.C.K., Dec. '17 Morcer (T. W.)-Harvest and other poems. 71 x 5, pp. 56, is. net (Plymouth : 15, Woolster St.) PLYMOUTH PRINTERS, July '18","J. E., Rt. Rev. Mercer","['Mercer (J. E., Rt. Rev.)']",,July '18,
"Merchant shipping. See Shipping (Merchant). Merchant tonnage and the submarine : statement showing, for the U.K. and the World, for period Aug. 1914-Dec. 1917, (1) Mercantile losses by enemy action and marine risk ; (2) Mercantile shipbuilding output; (3)Enemy vessels captured and brought into service. With diag. showing mercantile losses and shipbuilding output for the U.K. and the World for same period. 1d. H.M. STATIONERY OFF., Mar. '18",,,Merchant shipping,H.M. STATIONERY OFF.,1d.,0.004166666666666667,,"Merchant shipping. See Shipping (Merchant). Merchant tonnage and the submarine : statement showing, for the U.K. and the World, for period Aug. 1914-Dec. 1917, (1) Mercantile losses by enemy action and marine risk ; (2) Mercantile shipbuilding output; (3)Enemy vessels captured and brought into service. With diag. showing mercantile losses and shipbuilding output for the U.K. and the World for same period. Id. H.M. STATIONERY OFF., Mar. '18",,,,Mar. '18,
"Mercier (Cardinal)—The Origins of contemporary pyschology. Tr. by W. H. Mitchell. 8vo. 6s. net ppi WASHBOURNE, Mar. '18",Mercier,Cardinal,The Origins of contemporary pyschology,WASHBOURNE,,0.0,8vo.,"Mercier (Cardinal)—The Origins of contemporary pyschology. Tr. by W. H. Mitchell. 8vo. 6s. net ppi WASHBOURNE, Mar. '18",Cardinal Mercier,['Mercier (Cardinal)'],,Mar. '18,
"Mercy-Argenteau (Comte de)-Memoirs. Tr. and ed., w. intro., by George S. Hellman. 2 vols. Vol. 1, Napoleon and the Empire. Vol. 2, The Events of 1830. Limited ed. Illus. 8vo. .PUTNAM, Apr. '18",Mercy-Argenteau,Comte de,Memoirs,PUTNAM,,0.0,8vo.,"Mercy-Argenteau (Comte de)-Memoirs. Tr. and ed., w. intro., by George S. Hellman. 2 vols. Vol. 1, Napoleon and the Empire. Vol. 2, The Events of 1830. Limited ed. Illus. 8vo. .PUTNAM, Apr. '18",Comte de Mercy-Argenteau,['Mercy-Argenteau (Comte de)'],,Apr. '18,
"Mórimée (Prosper)-Colomba. Ed., w. gram- matical and explan. notes, by J. Laffitte. New and sole authorised ed. 8vo. pp. 55, HACHETTE, Dec. '17 Merivale (Joy)-Jumped by convicts : a tale of plantation life in British Guiana. Cr. 8vo. 74 x 5, pp. 220, 3s. 6d. net ..S.P.C.K., Nov. '18",Mórimée,Prosper,Colomba,S.P.C.K.,3s. 6d.,0.175,8vo.,"Mórimée (Prosper)-Colomba. Ed., w. gram- matical and explan. notes, by J. Laffitte. New and sole authorised ed. 8vo. pp. 55, HACHETTE, Dec. '17 Merivale (Joy)-Jumped by convicts : a tale of plantation life in British Guiana. Cr. 8vo. 74 x 5, pp. 220, 3s. 6d. net ..S.P.C.K., Nov. '18",Prosper Mórimée,['Mórimée (Prosper)'],,Nov. '18,net
"Morrick (Leonard)—The Actor manager. Intro. by W. D. Howells. Uniform ed. Cr. 8vo. 73 X 5, pp. 318, 6s. net. .HODDER & S., Oct, '18",Morrick,Leonard,The Actor manager,HODDER & S.,6s.,0.3,8vo.,"Morrick (Leonard)—The Actor manager. Intro. by W. D. Howells. Uniform ed. Cr. 8vo. 73 X 5, pp. 318, 6s. net. .HODDER & S., Oct, '18",Leonard Morrick,['Morrick (Leonard)'],,"Oct, '18",net
"Merrick (Leonard)— Conrad in quest of his youth. Intro. by J. M. Barrie. Uniform ed. Cr. 8vo. 71 x 5, pp. 285, 6s. net ..HODDER & S., May'18",Merrick,Leonard,Conrad in quest of his youth,HODDER & S.,6s.,0.3,8vo.,"Merrick (Leonard)— Conrad in quest of his youth. Intro. by J. M. Barrie. Uniform ed. Cr. 8vo. 71 x 5, pp. 285, 6s. net ..HODDER & S., May'18",Leonard Merrick,['Merrick (Leonard)'],,May'18,net
"Merrick (Leonard)—Cynthia. Intro. by Maurice Hewlett. Uniform ed. Cr. 8vo. 71 X 5, pp. 346, 6s, net.... .HODDER & S., July '18",Merrick,Leonard,Cynthia,HODDER & S.,6s.,0.3,8vo.,"Merrick (Leonard)—Cynthia. Intro. by Maurice Hewlett. Uniform ed. Cr. 8vo. 71 X 5, pp. 346, 6s, net.... .HODDER & S., July '18",Leonard Merrick,['Merrick (Leonard)'],,July '18,net
"Merrick (Leonard)—The Man who was good. Intro. by J. K. Prothero. Uniform ed. Cr: 8vo. 77X5, pp. 290, 6s. net HODDER & S., Nov. '18",Merrick,Leonard,The Man who was good,HODDER & S.,6s.,0.3,8vo.,"Merrick (Leonard)—The Man who was good. Intro. by J. K. Prothero. Uniform ed. Cr: 8vo. 77X5, pp. 290, 6s. net HODDER & S., Nov. '18",Leonard Merrick,['Merrick (Leonard)'],,Nov. '18,net
"Merrick (Leopard)--The Position oí Peggy Harper. Intro. by Arthur Pinero. Uniform ed. Cr. 8vo. 7* X5, pp. 296, 6s. net HODDER & S., Oct. '18",Merrick,Leopard,The Position oí Peggy Harper,HODDER & S.,6s.,0.3,8vo.,"Merrick (Leopard)--The Position oí Peggy Harper. Intro. by Arthur Pinero. Uniform ed. Cr. 8vo. 7* X5, pp. 296, 6s. net HODDER & S., Oct. '18",Leopard Merrick,['Merrick (Leopard)'],,Oct. '18,net
"Merrick (Leonard)—The Quaint companions. Intro. by H. G. Wells. Uniform ed. 78 x 5, pp. 307, 6s. net ..HODDER & S., Oct. '18",Merrick,Leonard,The Quaint companions,HODDER & S.,6s.,0.3,,"Merrick (Leonard)—The Quaint companions. Intro. by H. G. Wells. Uniform ed. 78 x 5, pp. 307, 6s. net ..HODDER & S., Oct. '18",Leonard Merrick,['Merrick (Leonard)'],,Oct. '18,net
"Merrick (Leonard)—When love flies out of the window. Intro. by W. Robertson Nicoll. Uni- form ed. Cr. 8vo. 78 x 5, pp. 284, 6s. net HODDER & S., July '18",Merrick,Leonard,When love flies out of the window,HODDER & S.,6s.,0.3,8vo.,"Merrick (Leonard)—When love flies out of the window. Intro. by W. Robertson Nicoll. Uni- form ed. Cr. 8vo. 78 x 5, pp. 284, 6s. net HODDER & S., July '18",Leonard Merrick,['Merrick (Leonard)'],,July '18,net
"Morrick (Leonard)—While Paris laughed : being pranks and passions of the poet Tricotin. Cr. 8vo. 74 X 5, pp. 285, 6s. net HODDER & S., June '18",Morrick,Leonard,While Paris laughed : being pranks and passions of the poet Tricotin,HODDER & S.,6s.,0.3,8vo.,"Morrick (Leonard)—While Paris laughed : being pranks and passions of the poet Tricotin. Cr. 8vo. 74 X 5, pp. 285, 6s. net HODDER & S., June '18",Leonard Morrick,['Morrick (Leonard)'],,June '18,net
"Morrick (Leonard)-The Worldlings. Intro. by Neil Munro. Uniform ed. Cr. 8vo. 78 X 5, pp. 323, 6s. net... ....HODDER & S., Oct. '18",Morrick,Leonard,The Worldlings,HODDER & S.,6s.,0.3,8vo.,"Morrick (Leonard)-The Worldlings. Intro. by Neil Munro. Uniform ed. Cr. 8vo. 78 X 5, pp. 323, 6s. net... ....HODDER & S., Oct. '18",Leonard Morrick,['Morrick (Leonard)'],,Oct. '18,net
"Merry multiplication table, Craig (A. F.) is. 6d. net .Dec. '17 Morry tales for merry children. Folio. 101 X8, pp. 160, 2s. 6d. net . NELSON, Sep.'18",,,"Merry multiplication table, Craig (A. F.) is",NELSON,2s. 6d.,0.125,,"Merry multiplication table, Craig (A. F.) is. 6d. net .Dec. '17 Morry tales for merry children. Folio. 101 X8, pp. 160, 25. 6d. net . NELSON, Sep.'18",,,,Sep.'18,net
"Motcalfe (A. E.)-Woman : a citizen. Pref by Mrs. Sidney Webb. Cr. 8vo. 77x 44, pp. 108, 28. 6d. net . ALLEN & U., Nov. '18",Motcalfe,A. E.,Woman : a citizen,ALLEN & U.,6d.,0.025,8vo.,"Motcalfe (A. E.)-Woman : a citizen. Pref by Mrs. Sidney Webb. Cr. 8vo. 77x 44, pp. 108, 28. 6d. net . ALLEN & U., Nov. '18",A. E. Motcalfe,['Motcalfe (A. E.)'],,Nov. '18,net
