entry,page_num,doc_page_num,main_entry
"Locomotive design, Devel. of British. Ahrons (E. L.) 5s. net .. Dec. 15",163,171,FALSE
"Locomotive engine running and management, Sinclair (A.) 8s. 6d. net Νου. 15",163,171,FALSE
"Locomotive engineman and fireman's guide, Vaughan (M. G.) is. net.. . .Dec. 15",163,171,FALSE
"Locomotive of to-day (The). New ed. 28. 6d. net ......LOCOMOTIVE PUB. Co., Dec. 15",163,171,FALSE
"Lodge (Sir Oliver)— The Substance of faith allied with science : a catechism for parents and teachers. Popular edit. 12mo., pp. 148, is. net METHUEN, Jan. 15",163,171,TRUE
"Locomotives, Superheating on Gairns (J. F.) 28. 6d. net",ADDED,ADDED,FALSE
"Lodge (Sir Oliver)-The Substance of faith allied with science : a catechism for parents and teachers. New ed. 18mo. 63 X 41, pp. 148, .HARRAP, Nov. 15",163,171,TRUE
"Lodge (Sir Oliver)—The War and after. 18mo. 61 x 41, pp. 244, paper bds. is. net METHUEN, Aug. 15",163,171,TRUE
"Lodge (Oliver W. F.)--Poems. 8vo. 9 x 54, pp. 210, 3s. 6d. net .CORNISH BROS., Aug. 15",163,171,TRUE
"Lodge (Oliver W. F.)-Six Englishmen. 8vo., pp. 24, swd. 6d. net .... Cornish BROS., July 15",163,171,TRUE
"Lodger The, Lowndes (Mrs. B.) 28. net ..Feb. 15",163,171,FALSE
"Lodges in the wilderness, Scully (W. C.) 5s. net Feb. 15",163,171,FALSE
"Loewe (Herbert)—The Orthodox position. 8vo. swd. 4d. net. (Essays on problems in Jewish orthodoxy) .W. HEFFER, Feb. 15",163,171,TRUE
"Lodging for the night, Stevenson (R. L.) is. net ",ADDED,ADDED,FALSE
"Lofthouse (William F.)-The Making of the Old Testament. Cr. 8vo., pp. 144 is. net KELLY, May 15",163,171,TRUE
"Log of a rolling stone, Broome (H. A.) 7d. net Log of the Sea-Swallow, Blyth (J.) 6s..... Jan. 15",163,171,FALSE
"Logan (Alexander)-A First book of school gardening. Cr. 8vo., pp. 164, Is. 6d. MACMILLAN, June 15",163,171,TRUE
3s. net Oct. 15,163,171,FALSE
Oct. 15,163,171,FALSE
M 2,,,FALSE
Oct. 15,164,172,FALSE
Nov. 15,164,172,FALSE
Nov. 15,164,172,FALSE
"Logan (James)--Talks to boys; or, Men in the making. Cr. 8vo. 78 X 5, pp. 156, 25. net R. Scott, Oct. 15",164,172,FALSE
"Logarithm, Improved four figure, table multipli- cation and division made easy, McLaren (G. C.) Is. 6d. net.. . Apr. 15",164,172,FALSE
"Logarithms for business purposes, Millar (T. J.) IS. net .May 15",164,172,FALSE
"Logarithms made easy, Simmons (F.) is. net Logarithms of natural numbers from 1 to 103,000, Table of, Babbage (C.) 5s. net ....Oct, 15",164,172,FALSE
"Logarithms : Table of compound interest at p.c. and of anti-logarithmis to base 1.00125, Stuckey (J. J.) 21s. net. .Oct, 15",164,172,FALSE
"Logarithms, Tables, squares and, Inskip's. 155. net May 15",164,172,FALSE
"Logbooks of the “ Lady Nelson” with Jl. of Lieut. J. Grant, Lee (I.) 1os. 6d. net ..May 15",164,172,FALSE
"Logic: Principles of understanding, Sturt (H.) 5S. net. · Jan. 15",164,172,FALSE
"Lohengrin, McSpadden (J. W.) 6d., is. net Oct. 15",164,172,FALSE
"Loisy (Alfred)—The War and religion. Trans. by Artlur Galton. Cr. 8vo., pp. 110, swd. is. 6d. net BLACKWELL, Oct. 15",164,172,TRUE
"Lollée (Frédéric)—The Romance of a Favourite. Dlus. Reissue. 8vo. 81 x 54, pp. 310, 3s. 6d. net CONSTABLE, Apr. 15",164,172,TRUE
"Loiterer's harvest, Lucas (E. V.) 25. 64. net",ADDED,ADDED,FALSE
"Lombard Street, Bagehot (W.) 3s. 6d. net Mar. 15",164,172,FALSE
"Lombard Street, War and, Withers (H.) 35. 6d. net Jan. 15",164,172,FALSE
"London (Charmian K.) (Mrs. Jack London)- Voyaging in wild seas; or, A Woman among the head hunters : a narrative of the voyage of the “ Suark ""in the years 1907-1909. Cr. 8vo. 8x5), pp. 500, 155. net MILLS & B., Dec. 15",164,172,TRUE
"London (Jack)--Children of the frost. Pop. ed., Cr. 8vo., pp. 290, is. net . . MILLS & B., July 15",164,172,TRUE
"London (Jack) - The Cruise of the Dazzler. Cheap ed. Cr. 8vo. 7 X4, pp. 288, is. net MILLS & B., Nov. 15",164,172,TRUE
"London (Jack) -- The Cruise of the Suark. Popular edit. 12mo., pp. 308, is. net MILLS & B., Jan. 15",164,172,TRUE
"London (Jack)--The God of his fathers. Cheap ed. Cr. 8vo. 7X 41, pp. 286, is. net MILLS & B., Oct. 15",164,172,TRUE
"London (Jack)—The Jacket. Cr. 8vo. 7* x 4}, pp. 334, 6s. ...MILLS & B., July 15",164,172,TRUE
"London (Jack)—John Barleycorn. Pop. ed. 12mo., pp. 310, IS, net .MILLS & B., Apr. 15",164,172,TRUE
"London (Jack)-Lost Face. Cr. 8vo. 71 x 5, pp. 286, 6s. .MILLS & B., Oct. 15",164,172,TRUE
"London (Jack)-Martin Eden. Pop. ed. Cr. 8vo., pp. 416, is. net ......HEINEMANN, Apr. 15",164,172,TRUE
"London (Jack)—The Mutiny of the Elsinore. Cr. 8vo. 7 X 5, pp. 396, 6s. MILLS & B. Jan. 15",164,172,FALSE
"London (Jack)-An Odyssey of the North. Pop. edit. 12mo., pp. 284, Is. net MILLS & B., May 15",164,172,TRUE
"London (Jack)- The Scarlet plague. Cr. 8vo. 68x41, pp. 154, is. net .MILLS & B., Nov. 15",164,172,TRUE
"London (Jack)--A Son of the sun. Cheap ed. 18mo. pp. 258, 7d. net ...NEWNES, Oct. 15",164,172,TRUE
"London (Jack)—South Sea tales. Cheap ed. 16mo., pp. 256, 7d. net .. HUTCHINSON, Nov. 15",164,172,TRUE
"London (Jack)— The Valley of the moon. Pop. ed. Cr. 8vo., pp. 536, is net .MILLS & B., May 15",164,172,TRUE
"London, Reynolds (J. B.) is. net . May 15",164,172,FALSE
"London autobiography : Nights in town, Burke (T.) 7s, 6d. net Sep. 15",164,172,FALSE
"London banks, &c., Skinner (T.) 1915-16. 125. 6d. net : June 15",164,172,FALSE
"London, Bp. of, Visit to the Front, Smilh (G. V.) leher 25., Is. net .May 15",164,172,FALSE
"London, Bishop of. See also Winnington-Ingram (A. F.) London (Chamber of)—Annual accounts for yrs. ending 31st Dec., 1914, and 31st March, 1915. 13d. .WYMAN, July 15",164,172,TRUE
"London, Charities of, Low's Hdbk., 1915, is. net Aug. 15",164,172,FALSE
"London citizenship, Primer of : sketch of govern. ment, Swann (F.) 25. July 15",164,172,FALSE
"London, City of, year book and civic directory, 1915. 58. net ..Apr. 15",164,172,FALSE
"London County Council-Comparative municipal statistics, 1912–13. Vol. 1. 104x6}, pp. 156, 58. P.S. KING, Sep. 15",164,172,TRUE
"London County Council (Gen. Powers) Bill (Pt. 6), City of London (Various Powers) Bill [Pt. 3), and Glasgow Corporation (Celluloid) Bill : Select Committee on Ind. and Digest of evidence. 3d. . . WYMAN, Jan. 15",164,172,TRUE
"London County Council-Survey of London. Vol. 6, Hammersmith. 121 plates. 12 X 85, pp. 143, 215... ..P. S. KING, Dec. 15",164,172,TRUE
"London Diocese book, 1915. Cr. 8vo. is. 6d. net S.P.C.K., Feb. 15",164,172,TRUE
"London Gazette, ea. Is. ; Supplements, ea. 4d. WYMAN, Jan., &c., 15",164,172,TRUE
"Loudon, In and around, Foot (C. M.) 35. 6d. June 15",164,172,FALSE
"London in the Sixties. By “ One of the Old Brigade.” Pop. ed. Cr. 8vo., pp. 276, is. net EVERETT, June 15",164,172,TRUE
"London, its stones and commercial landmarks in 1915, Fry (H.) is. · July 15",164,172,FALSE
"London lavender, Lucas (E. V.) 25. 6d. net Nov. 15",164,172,FALSE
"London, Lyrics of old, Stuart(D. M.) 5s. net July 15",164,172,FALSE
"London Matriculation directory, 1915. is. net Jan. 15",164,172,FALSE
"London Opinion Summer annual, 1915. 4to., swd., Is. net ..... .OFFICE, May 15",164,172,TRUE
"London, one November, Mackay (H.) 25. 6d. net",ADDED,ADDED,FALSE
"London (Port of)-6th Annual report, 1914-15, 3d. WYMAN, Nov. 15",164,172,TRUE
"London, Scheme for dealing with tuberculous persons in, King (D. B.) 5s. net ....Mar. 15",164,172,FALSE
"London, Story of, McWilliam (R.) Vol. 1, Is. 3d. net Oct. 15",164,172,FALSE
"London Town, Wonderground map of. 6s. London Trades : Hdbks., ea. 2d.....Mar., &c., 15",164,172,FALSE
"London Traffic Branch (Board of Trade)-Report, 1914. With maps, &c., 25. id. WYMAN, Jan. 15",164,172,TRUE
"London University-Calendar, 1915-1916. 8vo. 8} 5, pp. 808, 6s. net UNIV. OF LONDON PR., Oct. 15",164,172,TRUE
"London University-Science chemistry papers, Inter. Sc. exam., 1896-1914. 25. 6d... Feb. 15",164,172,FALSE
"London water-colours. 8vo., Is. net BLACK, June 15",164,172,TRUE
"Loudon, Wayfarings round. By “ Pathfinder."" 28. 6d. net ..May 15",164,172,FALSE
"Londoners, The, Hichens (R.) is. net....May 15",164,172,FALSE
"London's spas, baths and wells, Old, Sunderland (S.) 78. 6d. net ...Sep. 15",164,172,FALSE
"Lone adventure, Sutcliffe (H.) is. net....Nov. 15",164,172,FALSE
"Lone Star ranger, Grey (Z.) 6s. .Jan. 15",164,172,FALSE
"Lone wolf, Vance (L. J.) 6s. .Feb. 15",164,172,FALSE
"Loneliness, Benson (R. H.) 6s... Long furrows, Reynolds (Mrs. F.) 6s. Long lane to happiness, Ayres (R. M.) 25. net Long retreat, The, and other doggerel, Graves (A. F.) is. net .. June 15",164,172,FALSE
"Longfellow (H. W.)-Evangeline. Ed. with intro, and notes by Alfred B. Gough. 18mo., is. 60. ....(Clarendon Pr.) MILFORD, Sep. 15",164,172,TRUE
"Longfellow (H. W.)–Evangeline. Ed. by A. B. hoge Gough ; The Song of Hiawatha. Ed. by A. F. Schuster. 18mo., 28. 6d. (Clarendon Pr.), MILFORD, Sep. 15",164,172,TRUE
Mar. 15,164,172,FALSE
Mar. 15,164,172,FALSE
Mar. 15,164,172,FALSE
Dec. 15,164,172,FALSE
"Longfellow (Henry Wadsworth)-Evangeline. Fcap. 8vo. 6 X 4, pp. 74, 8d. ; swd. 6d. (Oxford plain texts).. (Clarendon Pr.) MILFORD, July 15",165,173,TRUE
"Longfellow (Henry Wadsworth)—Evangeline ; Hiawatha. Fcap. 8vo. 6 X 4, pp. 214, is. 4d. (Oxford plain texts) (Clarendon Pr.) MILFORD, July 15",165,173,TRUE
"Longfellow (Henry Wadsworth)—Poetical works. With explanatory notes. Cr. 8vo. 7*x57, pr. 749, Ithr. 75. 6d. net....SIMPKIN, Sep. 15",165,173,TRUE
"Longman's Explicit arithmetic. Pupils' ser., Bks. 5 and 6, ea. 5d., 6d. ; swd., 4d., 5d. ; Teachers' ser. Bk. 5, IS. .LONGMANS, Feb. 15",165,173,TRUE
"Longmore (M. E.)-The Kiddies. Cr. 8vo. 35. 6d. SHAW, Dec. 15",165,173,TRUE
"Longridge (C. N.) and Banister (J. B.)-A Manual for midwives. 2nd ed. Cr. 8vo. 73 X 41, pp. 348, 35. 6d. net ...CHURCHILL, apr. 15",165,173,TRUE
"Look straight ahead : talks with boys, Shepheard- Walwyn (E. W.) is. 6d. net May 15",165,173,FALSE
"Looking for Grace, Tremlett (Mrs. H.) 6s. Sep. 15",165,173,FALSE
"Lord High Admiral and others, Cornford (L. C.) 28. 6d., 28. net Lord is my light, The, Rickaby (J.) ós. net June 15",165,173,FALSE
"Lord Loveland discovers America, Williamson (C. N. and A. M.) 25. net . Apr. 15",165,173,FALSE
"Lord of Hosts is with us (The), 2(1. BAINES & S., Dec. 15",165,173,TRUE
"Lord Quare's visitor, Warden (F.) 69.....Apr. 15",165,173,FALSE
"Lord Stranleigh abroad, Barr (R.) 7d. net June 15",165,173,FALSE
"Lord Stranleigh abroad, Barr (R.) 25. net Dec. 15",165,173,FALSE
"Lords, House of, see House of Lords. Lords of the fo'c'sle, Roberts (M.) 6s. ....Sep. 15",165,173,FALSE
"Lord's Prayer (The). 32 mo., 6d. (Dean's Rag bks.) DEAN'S RAG Bk. Co., July 15",165,173,FALSE
"Lord's Prayer : an interpretation, Thirtle (J. W.) ... Nov. 15",165,173,FALSE
"Lord's Prayer;, and The Angelic salutation, Challoner (Bishop) is. 6d. net . Aug. 15",165,173,FALSE
"Lord's Prayer and the Gt. War, Trotter (Canon) 3d. Loti (Pierre)-An Iceland fisher man. 18mo. 7d. net ...COLLINS, July 15",165,173,TRUE
"Loti (Pierre)-- Japan. Trans. by Laura Ensor. Illus. by Rossi and Myrbach. 8vo. 9 X 51, pp. 344, 75. 6d. net ..LAURIE, Oct. 15",165,173,TRUE
"Loti (Pierre)- Jerusalem. Trans. by W. P. Baines. 8vo. 88 x 54, pp. 220, 75. 6d. net LAURIE, Nov. 15",165,173,TRUE
"Lotos caters, Oenone and, Tennyson (A.) (Cav. enagh) is. June 15",165,173,FALSE
"Louis Clark Vanuxein Foundation-Lectures delivered in connection with the dedication of the Graduate College of Princeton University in October, 1913. By Emile Boutroux, Alois Riehl, A. D. Godley, Arthur Shipley. 7*X5}, pp. 150, 45. od. net...... MILFORD, Jan. 15",165,173,TRUE
"Louis, St., Spirit of, Postgate (I. J.) 35. 6d. net Jan. 15",165,173,FALSE
"Louisa of Tuscany (Princess)---My own story. Pop. ed. 12mo., pp. 192, is. net NASI, July 15",165,173,TRUE
"Loundsberry (Charles)— The Happy testament, Illus. by Rachel Marshall. 16mo. 64 x 5, is. net (Harlequin bks.) CHATTO & W., Oct. 15",165,173,TRUE
"Louvain, 891-1914, Noel (L.) 35. 6d. net Sep. 15",165,173,FALSE
"Louvain : personal experience, Cappuyns (E.)'3d. Oct. 15",165,173,FALSE
Feb. 15,165,173,FALSE
"Louvain, Truth about, Chambry (R.) is. net Oct. 15",165,173,FALSE
55. net Oct. I Oct. 15,165,173,FALSE
.Oct. 15,165,173,FALSE
Feb. 15,165,173,FALSE
"Lord's Prayer in daily life (The). By V. C. B. 18mo. 61 x 41, pp. 92, is. 6d. net NISBET, Aug. 15",165,173,TRUE
"Lord's Prayer: Rule of work and worship, Ottley (R. L.) 55. net Feb. 15",165,173,FALSE
"Lord's Supper, Service accord. to S. Sarapion Scholasticus, Herford (Bishop V.) 6d. net Junc 15",165,173,FALSE
"Lorimer (D. L. R., Maj.)- Pashtu. Pt. 1, Syntax of colloquial Pashtu. W. chapters on the Persian and Indian elements in the modern language. Ryl. 8vo. 98 X64, pp. 398, 155. nu (Clarendon Pr.) MILFORD, Nov. 15",165,173,TRUE
"Lorimer (G.)-The Early days of St. Cuthbert's Church, Edinburgh. Ryl. 8vo., 78. 6d. net W. BLACKWOOD, Apr, 15",165,173,TRUE
"Lorimer (Norma)-By the waters of Egypt. 2nd ed., rev. Cr. 8vo. 7 * X 5, pp. 329, 6s. net METHUEN, Oct. 15",165,173,TRUE
"Lorimer (Norma)-On desert altars. Cr. 8vo. 71 x 47, pp. 356, 6s. ....S. PAUL, May 15",165,173,TRUE
"Loring (J. Alden)-African adventure stories. Illus. 8vo. 8 X 5), pp. 314, 6s. net ALLEN & UNWIN, Jan. 15",165,173,TRUE
"Lorraine, Alsace., Eccles (F. Y.) 2d. net. . Mar. 15",165,173,FALSE
"Lorraine, Alsace and, from Cæsar to Kaiser, Putnam (R.) 5s. bet Mar. 15",165,173,FALSE
"Lorraine, Alsace, Story of, Church (L. F.) is. net June 15",165,173,FALSE
"Lost face, London (J.) 6s.. Lost fairy tale, Malone (H. L'E.) 38, 6d. net Sep. 15",165,173,FALSE
"Lost house, Lyall (D.) 6s.. . . Aug. 15",165,173,FALSE
"Lost in the post, Lutyens (F. A.) is. net July 15",165,173,FALSE
"Lost inheritance, Graham (S.) is. net Nov. 15",165,173,FALSE
"Lost million, Le Queux (W.) 6d. Feb. 15",165,173,FALSE
"Lost million, Le Queux (W.) 7d. net Sep. 15",165,173,FALSE
"Lost parchment, Hume (F.) 6d. .May 15",165,173,FALSE
"Lost prince, Burnett (F. H.) 6s. Oct. 15",165,173,FALSE
"Lost sheep, Shorit (V.) 6s. ..Jan. 15",165,173,FALSE
"Lost tribes, Hist. of the ten: Anglo-Israelism, Baron (D.) is. net. Dec. 15",165,173,FALSE
"Love (A. E. H.)--The Transmission of electric waves over the surface of the earth. 4to., pp. 28, swd. is. 6d. net. (Royal Soc.) DULAU, Mar. 15",165,173,TRUE
"Love-acre, Ellis (Mrs. H.) 6s.... .Aug. 15",165,173,FALSE
"Love and a lie, Ayres (R. M.) 6d.. .. July 15",165,173,FALSE
"Love affair of Mr. Wilkinson, Sadler (S. II.) 35. 6. net Mar. 15",165,173,FALSE
"Love and Loveday, Hobart-Hampden (Mrs.) 25. 6d... Love and service of country, Gould (F. J.) 3d. Sep. 13 Love and the freemason, Thorne (G.) 6s. June 15",165,173,FALSE
"Love and the man, Scott (W. M.) 6s. ....Apr. 15",165,173,FALSE
"Love and war. By Nadja.” 16mo., pp. 35, bds. is. net HUMPHREYS, Oct. 15",165,173,TRUE
"Love and war. By “Nadja"" 4th ed. 16mo. 64 x 41, pp. 34, Is. net .. HUMPHREYS, Nov. 15",165,173,TRUE
"Love birds in the coco-nuts, Blundell (P.) 6s. Apr. 15",165,173,FALSE
"Love blossoms fr. my garden of dreams, Fae (J.) IS. net Love came down at Christmas, Leonard (G. H.) 2d. Love gives itself, Swan (A, S.) 35. 6d.... .Apr. 15",165,173,FALSE
"Love, How to, Gallichan (W. M.) is. net. .Nov. 15",165,173,FALSE
"Love in a palace, Penny (F. E.) os. .... jai, 15",165,173,FALSE
"Love in a snare, Garvice (C.) 35. 6d.. .Mar. 15",165,173,FALSE
"Love in fetters, Marsh (R.) 6s;.. ..July 15",165,173,FALSE
"Love in war time, Preit (A.) 6s. June 15",165,173,FALSE
"Love letters of a worldly woman, .Clifford (Mrs. W. K.) is, net July 15",165,173,FALSE
"Love letters of an actress, Janis (E.) 28. 6d. net Love letters to a soldier, Aldington (M.) is. net Jan. 15",165,173,FALSE
"Love lies bleeding, Bloundelle-Burton (J.) 6s. Mar. 15",165,173,FALSE
"Love Muti, Blackburn (D.) 6s. .Feb. 15",165,173,FALSE
"Love of Navarre, Peterson (M.) 25., Is. uet Aug. 15",165,173,FALSE
"Love of the Holy Eucharist, Little hist. of, Groves (F. M.) 28. uet.. . diar. 15",165,173,FALSE
"love, On, Stendhal (H. B.) 75. 6d. net....Nov. 15",165,173,FALSE
"Love on Smoky River, Roberts (T. G.) is. net Sep. 15",165,173,FALSE
"Love pirate, Williamson (C. N. and A. M.) 25. net June 15",165,173,FALSE
"Love songs, Petrarch (Foulke) 35. 6d. net May 15",165,173,FALSE
"Love stone, Askew (A. and C.) od. ... Sep. 15",165,173,FALSE
"Love, the tyrant, Garvice (C.) 7d. vet.... July 15",165,173,FALSE
"Love to the uttermost : expositions of John XIII-XXI,""Meyer (F. B.) is. net......Sep. 15",165,173,FALSE
Nov. 15,165,173,FALSE
Oct. 15,165,173,FALSE
Oct. 15,166,174,FALSE
"...... Lovell (Arthur)-Meditation. Cr. 8vo. 71 x 41, pp. 218, 58. net SIMPKIN, July 15",166,174,TRUE
"Lovell (R. Goulburn)---Home interiors : a prac. work on colour decoration and furnishing. Illus. 5 sect. ea. 155. CAXTON PUB. Co., Feb. 15",166,174,FALSE
"Lovely home : poems, Hargaidon (M. A.) is. net Mar. 15",166,174,FALSE
"Lovely Mrs. Pemberton, Warden (F.) 6d. Oct. 15",166,174,FALSE
"Lover of the nations, Matthaei (L. E.) id. net. Jan. 15",166,174,FALSE
"Lovers, The, Phillpotts (E.) is. net .Feb. 15",166,174,FALSE
"Lovers of Mademoiselle, Holland (C.) 6d. June 15",166,174,FALSE
"Lovers' tale, Hewlett (11.) 6s.. Mar. 15",166,174,FALSE
"Love's comedy ; Lady Inger of Ostraat, &c., Ibsen (H.) is, net Love's grallatory, Ritvsbrocck (J.) is. net June 15",166,174,FALSE
"Loves of the poets, Vizetelly (E. A.) 75. 6d. net May 15",166,174,FALSE
"Love's young dream, Rowlands (E. A.) 6d. Sep. 15",166,174,FALSE
"Lovett (Richard)--James Gilmour and his boys. Cheaper ed. Cr. 8vo. 73 x 44, pp. 236, is, net R.T.S., Nov. 15",166,174,TRUE
"Lovett (Richard)-Tamate : the life and adven- tures of a Christian hero. 4th impr. Cr. 8vo. 77 x 5, pp. 320, Is. net........R.T.S., Nov. 15",166,174,TRUE
"Lovibond (Joseph W.)-Light and colour theories and their relation to light and colour standardi- zation. 8vo. 84 x 54, pp. 102, 6s. net SPON, July 15",166,174,TRUE
"Low (Sidney)-Samuel Henry Jeyes. Illus. Cr. 8vo., 78. 6d. net ......DUCKWORTH, June 15",166,174,TRUE
"Low (Sidney) ed.—The Spirit of the Allied Nations. With an intro. by S. L. King's College Lec- tures. Cr. 8vo. 75 X 5, pp. 222, 2s. 6d. net BLACK, June 15",166,174,TRUE
"Lowe (Paul E.)--Drake's Electrical dictionary Cr. 8vo., 45. 6d. net ...SPON, June 15",166,174,TRUE
"Lowell (A. Lawrence) — The Governments of France, Italy and Germany. 8vo. 81 x6, pp. 228, 55. 6d. net .MILFORT), Jan. 15",166,174,FALSE
"Lowell (James Russell)-Fireside travels. With an intro. by E. V. Lucas and notes by F. A. Cavanagh. Cr. 8vo. 71 x 51, pp. 270, 35. 60 (Clarendon Pr.), MILFORD, June 15",166,174,TRUE
"Lowell, James Russell, as a critic, Reilly (J. J.) 5s. net .Apr. 15",166,174,FALSE
"Lowndes (Hrs. Belloc) --- Barbara Rebell. 12mo., 7d. net ..METHUEN, Feb. 15",166,174,TRUE
"Lowndes (Mrs. Belloc)--Good old Anna. Cr. 8vo. 8 X 5, pp. 398, 6s. ....HUTCHINSON, Nov. 15",166,174,TRUE
"Lowndes (Mrs. Belloc) - The Lodger : a novel. 4th and cheaper ed. Cr. 8vo. 78 X 5, pp. 316, 25. net .METHUEN, Feb. 15",166,174,TRUE
"Lowndes (Mrs. Belloc) --Price of admiralty. Popular edit. Cr. 8vo., pp. 158, 19. net NEWNES, Jan. 15",166,174,TRUE
"Lowndes (Mrs. Belloc)-- When no man pursueth. Pop. ed. Cr. 8vo. 7 x 41, pp. 318, is. net NEWNES, Aug. 15",166,174,TRUE
"Lowrie (Donald)--My life out of prison. Cr. 8vo. 7* x5, pp. 346, 6s. net .....LANE, Nov. 15",166,174,TRUE
"Lowry (T. M.)-Historical intro. to chemistry. Cr. 8vo. 7) * 4), pp. 599, 8s. 6d. net MACMILLAN, Nov. 15",166,174,TRUE
"Low's Handbook to the charities of London, 1915. Cr. 8vo., pp. 306, swd., is, net LOW, Aug. 15",166,174,TRUE
"Loyola (Ignatius, St.) Spiritual exercises. Spanish and Eng. w. continuous commentary by J. Rickaby. 87X5), pp. 234, 5s.net BURYS & O., Sep. 15",166,174,TRUE
"Luboff (S. J.)-Hill's English-Russian vest-pocket dictionary and self-instructor, with conversa. tions and idioms. 12mo., pp. 120, is. net HILL. May 15",166,174,FALSE
"Luboff (S. J.)-Russian-English vest pocket dictionary. 54 x 21, 15. net L. B. HIILL, Nov. 15",166,174,TRUE
"Lucas (E. V.) ed.--A Book of verses for children. Cheaper ed. Cr. 8vo. 78 X 51, pp. 360, 55. net CHATTO & W., Nov. 15",166,174,TRUE
"Lucas (E. V.)-Character and comedy. New and cheaper ed. Cr. 8vo. 7 x 41, pp. 248, 25. 6d. net METHUEN, Nov. 15",166,174,TRUE
"Lucas (E. V.)-The Friendly town : a little book for the urbane. New and cheaper ed. Cr. 8vo. 7x41, pp. 398, 29. 6d. net METHUEN, Nov. 15",166,174,TRUE
"Lucas (E. V.)--The Gentlest art : a choice of letters by entertaining hands. New and cheaper ed. Or. 8vo. 7X45, pp. 438, 25. 6d. net METHUEX, Nov. 15",166,174,TRUE
"Lucas (E. V.) ed.-Her infinite variety: a feminine portrait gallery. 7th and cheaper ed. Cr. 8vo. 7 X4}, pp. 388, 2s. 6d. net METHUEN, Dec. 15",166,174,TRUE
"Lucas (E. V.)--Landmarks. 3rd ed. Cr. Svo. 73 X5, pp. 316, 2s. net .METHUEN, Oct. 15",166,174,TRUE
"Lucas (E. V.)-Landmarks. 5th ed. Cr. 8vo. 7x4), pp. 308, 5s. METHUEN, Nov. 15",166,174,TRUE
"Lucas (E. V.)-Listener's lure: an oblique narration. Ilth and cheaper ed. Cr. Svo. 7 X 41, pp. 292, 25. 6d. net METUVEX, Dec. 15",166,174,TRUE
"Lucas (E. V.)-Loiterer's harvest : a book of essays. New and cheaper ed. Cr. 8vo. 7 x 4}, pp. 264, 25. 6d, net .METHUEN, Nov. 15",166,174,TRUE
"Lucas (E. V.)-London lavender. New and cheaper ed. Cr. 8vo. 7* 4, pp. 300, 25. 6d. net METHUEN, Nov. 15",166,174,TRUE
"Lucas (E. V.)-Oldlamps for new. New and cheaper ed. Cr. 8vo. 7X4}, pp. 266, 25. 6d. net METHUEN, Nov. 15",166,174,TRUE
"Lucas (E. V.)-Mr. Ingleside. IIth and cheaper ed. Cr. 8vo. 7 X41, pp. 328, 25. 6d. net METHUEN, Dec. 15",ADDED,ADDED,TRUE
"Lucas (E. V.)-Over Bemerton's; an easy-going chronicle. New and cheaper ed. Cr. 8vo. 7* 41, pp. 300, 25. 6d, net ... METHUEN, Nov. 15",166,174,TRUE
"Lucas (F. V.) and Morrow (George)--In gentlest Germany. By Hun Svedeud. Trans, from the Svengalese by E. V. L., with 45 illus, and one map by G. M. Cr. 8vo., pp. 126, swd. is. net LANE, May 15",166,174,TRUE
"Lucas (E. W.)— The Book of prescriptions. 10th edit. 12mo. 64 X4, pp. 392, 6s. 6d. net CHURCHILL, Jan. 15",166,174,TRUE
"Lucas (E. W.) and Stevens (H. B.)-The Book of pharmacopæias and unofficial formularies. Cr. 8vo. 71 X41, pp. 532, 5s, 6d. net CHURCHILL, Jan. 15",166,174,TRUE
"Lucas (Sir Charles)-A Historical geography of the British Dominions. Vol. 4, pt. 2, Histry of the Union of South Africa. New ed. Illus. Cr. 8vo. 71 X 51, pp. 542, 6s. 6d. (Clarendon Press) MILFORD, Mar. 15",166,174,TRUE
"Lucas (Sir Charles P.)—The British Empire : six lectures. Cr. 8vo. 71 x 4, pp. 260, 25. vet MACMILLAX, Mar. 15",166,174,TRUE
"Lucas (Frederick)-English-French and French- English dictionary of the motor-car, cycle and boat. New impr. Cr. 8vo. 2s. net SPON, Aug. 15",166,174,TRUE
"Lucian-With trans. by A. M. Harmon. Vol. 2. 16mo. 7*X4, pp. 528, 5s. net. (Locb classical lib.) HEINEMANN, Od. 15",166,174,TRUE
"Luciani (Luigi)-Human physiology. 8vo. 9 X 51, pp. 678, 18s. net MACMILLAN, Apr. 15",166,174,TRUE
"Lucie Christine- Spiritual journal of Lucie Christine, 1870-1908. Ed. by A. Poulain. Cr. 8vo., 5s. net ROUTLEDGE, Sep. 15",166,174,TRUE
"Luck (Mrs. Brian) ed.---The Belgian cook book. Cr. 8vo., 75x4], pp. 197, 25. 6d. net HEINEMANN, Sep. 15",166,174,TRUE
"Lucy (A. W.)-Exercises in laboratory mathe. matics. Cr. 8vo. 74 x 54, pp. 246, 3s. 6d. (Clarendon Pr.) MILFORD, June 15",166,174,TRUE
"Ludlow (W. R.)-National military service : a lecture, 2d. (Birmingham)“: JOURNAL” PR. OFFICE, Feb. 15",166,174,TRUE
Vol. 3:,,,FALSE
25. 6d. Dec. 15,167,175,FALSE
"Lyall (David)—The Fighting line. 2nd impr. Cr. 8vo. 74 x 5, pp. 348, is. net R.T.S., Nov. 15",167,175,TRUE
"Lyall (David)— The House not made with hands. 8vo. swd. 6d. HODDER & S., Mar. 15",167,175,TRUE
