original_entry,page_num,doc_page_num,opening_bits,author(s),title,format,little_bits,publisher,date,flagged,catalogue_year
"Latin for lawyers. Cr. 8vo., 75. 60. į SWEET & M., Sep. 15",154,162,,,Latin for lawyers.,Cr. 8vo.,75. 60. į,SWEET & M.,Sep. 15,False,1915
"Latson (W. R. C.)- Secrets of mental supremacy. Cr. 8vo. 7} X 5, pp. 144, 25. 60. net FOWLER, Sep. 15",154,162,,Latson (W. R. C.),Secrets of mental supremacy.,Cr. 8vo.,"7} X 5, pp. 144, 25. 60. net",FOWLER,Sep. 15,False,1915
"Latymer (Lord)-A Ballad of the War. Reprinted from the English Review,"" June, 1915. 4to., pp. 18, swd., 1s. net ..HUMPHREYS, Sep.15",154,162,,Latymer (Lord),"A Ballad of the War. Reprinted from the English Review,"" June, 1915.",4to.,"pp. 18, swd., 1s. net ..",HUMPHREYS,Sep. 15,False,1915
"Latymer (Lord)—The Royal Marines. 10x7}, Pp. 23, Is. net.. HUMPHREYS, Sep. 15",154,162,,Latymer (Lord),The Royal Marines.,,"10x7}, Pp. 23, Is. net..",HUMPHREYS,Sep. 15,False,1915
"Laughton (L. G. Carr)—The British navy in war. I2mo., PP. 128, Is. net METHUEN, Jan. 15",154,162,,Laughton (L. G. Carr),The British navy in war.,I2mo.,"PP. 128, Is. net",METHUEN,Jan. 15,False,1915
"Laughton (Sir John Knox)-Nelson and his companions in arms. 12m0., PP. 270, is. net (Sesame library) .....ALLEN & U., Feb. 15",154,162,,Laughton (Sir John Knox),Nelson and his companions in arms.,12m0.,"PP. 270, is. net (Sesame library)",ALLEN & U.,Feb. 15,False,1915
"Laurence (Brother)- The Practice of the presence of God. New ed. 18mo. 6d. net MOWBRAY, Oct. 15",154,162,,Laurence (Brother),The Practice of the presence of God. New ed.,18mo.,6d. net,MOWBRAY,Oct. 15,False,1915
"Laver (H.)-The Colchester oyster fishery : its antiquity and position, methods of working, and the quality and safety of its products. 74 x 41, pp. 92, 25. 6d. net (Colchester) BENHAM, Dec. 15",155,163,,Laver (H.),"The Colchester oyster fishery : its antiquity and position, methods of working, and the quality and safety of its products.",,"74 x 41, pp. 92, 25. 6d. net (Colchester)",BENHAM,Dec. 15,False,1915
"La Villosbrunno (Jehanne de)-The Giant tells. Illus. Cr. 8vo. 7! 4, pp. 138, 25. 6d. BURNS & O., Apr. 15",155,163,,La Villosbrunno (Jehanne de),The Giant tells. Illus.,Cr. 8vo.,"7! 4, pp. 138, 25. 6d.",BURNS & O.,Apr. 15,False,1915
"Law (Hugh A.)---Why is Ireland at war ? Cr. 8vo., pp. 48, 6d. net MAUNSEL, Aug. 15",155,163,,Law (Hugh A.),Why is Ireland at war ?,Cr. 8vo.,"pp. 48, 6d. net",MAUNSEL,Aug. 15,False,1915
"Law (John)— Modern Hyderabad (Deccan). Cr. 8vo., 35. net ... THACKER, Jan. 15",155,163,,Law (John),Modern Hyderabad (Deccan).,Cr. 8vo.,35. net ...,THACKER,Jan. 15,False,1915
"Law (Narendra N.)- Promotion of learning in India by early European settlers (up to about 1800 A.D.). Cr. 8vo. 45. 60. net LONGMANS, Nov. 15",155,163,,Law (Narendra N.),Promotion of learning in India by early European settlers (up to about 1800 A.D.).,Cr. 8vo.,45. 60. net,LONGMANS,Nov. 15,False,1915
"Law (Robert)—The Emotions of Jesus. Cr. 8vo. 71x4, pp. 164, 25, net. (Short course series) T. & T. CLARK, Jan. 15",155,163,,Law (Robert),The Emotions of Jesus.,Cr. 8vo.,"71x4, pp. 164, 25, net. (Short course series)",T. & T. CLARK,Jan. 15,False,1915
"Law for the trillion. By a practical lawyer. 8th el. 8vo. 84 x 51, pp. 356, 25. 6d. net. ; swd. Is. 60. ret NEWS OF THE WORLD, Sep. 15",155,163,,,Law for the trillion. By a practical lawyer. 8th el.,8vo.,"84 x 51, pp. 356, 25. 6d. net. ; swd. Is. 60. ret",NEWS OF THE WORLD,Sep. 15,False,1915
"Law list (The), 1915. Cr. 8vo. Ithr. Ios. 6d. net STEVENS & SONS, Mar. 15",155,163,,,"Law list (The), 1915.",Cr. 8vo.,Ithr. Ios. 6d. net,STEVENS & SONS,Mar. 15,False,1915
"Lawrance (Hilda M.M.)--Compositions françaises d'après les tableaux célèbres. Cr. 8vo. 71 x 5. pp. 128, 25. .E. ARNOLD, May 15",155,163,,Lawrance (Hilda M.M.),Compositions françaises d'après les tableaux célèbres.,Cr. 8vo.,"71 x 5. pp. 128, 25. .",E. ARNOLD,May 15,False,1915
"Lawrence (D. H.)—The Rainbow. Cr. 8vo. 78 x 5, pp. 473, 6s. ..METHUEN, Oct. 15",155,163,,Lawrence (D. H.),The Rainbow.,Cr. 8vo.,"78 x 5, pp. 473, 6s. ..",METHUEN,Oct. 15,False,1915
"Laws_Register of temporary laws; for the 5th session, 30th Parliament of the U.K. 2 d. WYMAN, Apr. 15",156,164,,,"Laws_Register of temporary laws; for the 5th session, 30th Parliament of the U.K.",,2 d.,WYMAN,Apr. 15,False,1915
"Cr. 8vo. 8 x 5, pp. 374, 6s. net CONSTABLE, July 15",156,164,,,,Cr. 8vo.,"8 x 5, pp. 374, 6s. net",CONSTABLE,July 15,False,1915
"Lawyer's companion and diary, 1916. Ed. by F. Layman. 8 X 5, pp. 664, STEVENS, Dec. 15",156,164,,,"Lawyer's companion and diary, 1916. Ed. by F. Layman.",,"8 X 5, pp. 664,",STEVENS,Dec. 15,False,1915
"Lawyer's remenibrancer, 1916, 25. 6d. net BUTTERWORTH, Dec. 15",156,164,,,"Lawyer's remenibrancer, 1916,",,25. 6d. net,BUTTERWORTH,Dec. 15,False,1915
"Laxton's Price book for architects, builders, engi- neers, and contractors, 1915. Cr. 8vo. 45. KELLY'S DIRECTORIES, Feb. 15",156,164,,,"Laxton's Price book for architects, builders, engi- neers, and contractors, 1915.",Cr. 8vo.,45.,KELLY'S DIRECTORIES,Feb. 15,False,1915
"Lay (E. J. S.)- The Pupils' class books of English History. Bk. 1, From early times to 1485 ; Bk. 2, The Tudors; Bk. 3, The Stuarts. Cr. 8vo. swd. ea. 6d.......MACMILLAN, Oct. 15",156,164,,Lay (E. J. S.),"The Pupils' class books of English History. Bk. 1, From early times to 1485 ; Bk. 2, The Tudors; Bk. 3, The Stuarts.",Cr. 8vo.,swd. ea. 6d.......,MACMILLAN,Oct. 15,False,1915
"Lay (E. J. S.)--The Pupils' class-bk. of English history. Bk. 4, The Hanoverians and modern times. Cr. 8vo. 9d. ; swd. 8d. MACMILLAN, Aug. 15",156,164,,Lay (E. J. S.),"The Pupils' class-bk. of English history. Bk. 4, The Hanoverians and modern times.",Cr. 8vo.,9d. ; swd. 8d.,MACMILLAN,Aug. 15,False,1915
"Leach (Henry Goddard)-Scandinavia of the Scandinavians. Illus. Cr. 8vo. 7! X 51, pp. 342, 6s. net .PITMAN, June 15",156,164,,Leach (Henry Goddard),Scandinavia of the Scandinavians. Illus.,Cr. 8vo.,"7! X 51, pp. 342, 6s. net .",PITMAN,June 15,False,1915
"Leacock (Stephen)—Moonbeams from the larger lunacy. Cr. 8vo. 71 x5, pp. 226, 3s. 6d. net LANE, Dec. 15",156,164,,Leacock (Stephen),Moonbeams from the larger lunacy.,Cr. 8vo.,"71 x5, pp. 226, 3s. 6d. net",LANE,Dec. 15,False,1915
"Lead-Danger attendant on the use of, in the painting of buildings, Committee on : Report. IS. 2d. .... WYMAN, May 15",156,164,,,"Lead-Danger attendant on the use of, in the painting of buildings, Committee on : Report.",,IS. 2d. ....,WYMAN,May 15,False,1915
"Leadbitter (Eric)-Rain before seven. Cr. 8vo. 74 x 5, pp. 382, 6s. . . ALLEN & UNWIN, Feb. 15",156,164,,Leadbitter (Eric),Rain before seven.,Cr. 8vo.,"74 x 5, pp. 382, 6s. . .",ALLEN & UNWIN,Feb. 15,False,1915
"Leader (George C.)-Follow the Christ : a series of talks to boys on the life of Jesus. Cr. 8vo. 74 x 4, pp. 212, 2s, 6d. net ALLENSON, Oct. 15",156,164,,Leader (George C.),Follow the Christ : a series of talks to boys on the life of Jesus.,Cr. 8vo.,"74 x 4, pp. 212, 2s, 6d. net",ALLENSON,Oct. 15,False,1915
"Leading Strings, 1915. 4to. 10X7}, pp. 128, 25. 6d. ; bds. is. 6d. .GARDNER, D., Oct. 15",156,164,,,"Leading Strings, 1915.",4to.,"10X7}, pp. 128, 25. 6d. ; bds. is. 6d. .","GARDNER, D.",Oct. 15,False,1915
"Leaf (Walter)---Homer and history. With maps. 8vo. 9X51, pp. 392, 125. net MACMILLAN, Dec. 15",156,164,,Leaf (Walter),Homer and history. With maps.,8vo.,"9X51, pp. 392, 125. net",MACMILLAN,Dec. 15,False,1915
"Learned (William Setchel)—The Oberlehrer : a study of the social and professional evolution of the German schoolmaster Med. 8vo, 9 x 6 pp 164, 55. 6d. net (Harvard Studies in Educat.) MILFORD, Oct. 15",156,164,,Learned (William Setchel),The Oberlehrer : a study of the social and professional evolution of the German schoolmaster,"Med. 8vo,","9 x 6 pp 164, 55. 6d. net (Harvard Studies in Educat.)",MILFORD,Oct. 15,False,1915
"Leask (G. A.) ed.-Hymns in time of war. Selected and arranged. 12mo. swd. is. net JARROLD, Mar. 15",156,164,,Leask (G. A.) ed.,Hymns in time of war. Selected and arranged.,12mo.,swd. is. net,JARROLD,Mar. 15,False,1915
"Leathom (W. H.)-The Comrade in white. 18mo. 61 x 4, pp. 46, is. net; swd. 6d. net (Heart and life Bklets). ...ALLENSON, Nov. 15",156,164,,Leathom (W. H.),The Comrade in white.,18mo.,"61 x 4, pp. 46, is. net; swd. 6d. net (Heart and life Bklets).",ALLENSON,Nov. 15,False,1915
"Lelean (P. S.)-Sanitation in war. Illus. Cr. 8vo., 64 x 4, pp. 280, 5s. net CHURCHILL, May 15",,ADDED,,Lelean (P. S.),Sanitation in war. Illus.,Cr. 8vo.,"64 x 4, pp. 280, 5s. net",CHURCHILL,May 15,False,1915
"Loathes (Stanley)- The People in the making. Cr. 8vo. 71x41, pp. 320, 28. 60. (The People of England) ...... HEINEMANN, Apr. 15",156,164,,Loathes (Stanley),The People in the making.,Cr. 8vo.,"71x41, pp. 320, 28. 60. (The People of England)",HEINEMANN,Apr. 15,False,1915
"Leaves from wayfarer's notebook. Ву “ Aurael."" Cr. 8vo., Is. net HEATH, C., Sep. 15",156,164,,,"Leaves from wayfarer's notebook. Ву “ Aurael.""",Cr. 8vo.,Is. net,"HEATH, C.",Sep. 15,False,1915
"Le Bas (Gervaise) - The Molecular volumes of liquid chemical compounds from the point of view of Kopp. 8vo. 83 x6, pp. 286, limp 75. 6d. net .LONGMANS, Oct. 15",156,164,,Le Bas (Gervaise),The Molecular volumes of liquid chemical compounds from the point of view of Kopp.,8vo.,"83 x6, pp. 286, limp 75. 6d. net .",LONGMANS,Oct. 15,False,1915
"Le Blanc (Maurice)—The Confessions of Arsene Lupin. Cheap el. 18mo., pp. 256, 7d. net NEWNES, Oct. 15",156,164,,Le Blanc (Maurice),The Confessions of Arsene Lupin.,18mo.,"Cheap el. , pp. 256, 7d. net",NEWNES,Oct. 15,False,1915
"Le Blanc (Maurice)—“813."" Cheap ed. 8vo. pp. 190, swd. 6d. .NEWNES, Od. 15",156,164,,Le Blanc (Maurice),"“813."" Cheap ed.",8vo.,"pp. 190, swd. 6d. .",NEWNES,Oct. 15,False,1915
"Le Blanc (Maurice)-The Hollow needle. 8vo. swd. 6d. NEWXES, Mar. 15",156,164,,Le Blanc (Maurice),The Hollow needle.,8vo. swd.,6d.,NEWNES,Mar. 15,False,1915
"Leblanc (Maurice)—The Teeth of the tiger. Cr. 8vo. 8 X 5, pp. 400, 6s. HURST & B., Apr. 15",156,164,,Leblanc (Maurice),The Teeth of the tiger.,Cr. 8vo.,"8 X 5, pp. 400, 6s.",HURST & B.,Apr. 15,False,1915
"Le Blond (Mrs. Aubrey) (Mrs. Main)True tales of mountain adventure for non-climbers young and old. 18mo. 65 x 4, pp. 384, Is. net NELSON, Sep. 15",156,164,,Le Blond (Mrs. Aubrey) (Mrs. Main),True tales of mountain adventure for non-climbers young and old.,18mo.,"65 x 4, pp. 384, Is. net",NELSON,Sep. 15,False,1915
"Le Breton (Farren)The Courts of love. Cr. 8vo. 77 x 4*, pp. 320, 6s. .....LONG, May 15",156,164,,Le Breton (Farren),The Courts of love.,Cr. 8vo.,"77 x 4*, pp. 320, 6s. .....",LONG,May 15,False,1915
"Le Breton (John)-A Sister to assist 'er. Pop. edit. 12mo., pp. 160, Is. net UNWIN, Mar. 15",156,164,,Le Breton (John),A Sister to assist 'er. Pop. edit.,12mo.,"pp. 160, Is. net",UNWIN,Mar. 15,False,1915
"Laynard (Boyd)-Secrets of beauty, health and long life. New ed. Cr. 8vo., pp. 102, swd., IS. net. .PARTRIDGE, Sep. 15",156,164,,Laynard (Boyd),"Secrets of beauty, health and long life. New ed.",Cr. 8vo.,"pp. 102, swd., IS. net.",PARTRIDGE,Sep. 15,False,1915
"Lazarus (G. M.)--A Treatise on the law relating to the insurance of freight. 10 X 6}, pp. 314, 178. 6d. net..... ...BUTTERWORTH, Oct. 15",156,164,,Lazarus (G. M.),A Treatise on the law relating to the insurance of freight.,,"10 X 6}, pp. 314, 178. 6d. net..... ...",BUTTERWORTH,Oct. 15,False,1915
"Lea (Charles Herman)-A Plea for the thorough and unbiassed investigation of Christian science. 2nd and rev. ed. Cr. 8vo. pp. 254, 2s. net; swd. is. net .DENT, Feb. 15",156,164,,Lea (Charles Herman),A Plea for the thorough and unbiassed investigation of Christian science. 2nd and rev. ed.,Cr. 8vo.,"pp. 254, 2s. net; swd. is. net .",DENT,Feb. 15,False,1915
"Lea (Homer)-The Day of the Saxon. net ..HARPER, Mar. 15",156,164,,Lea (Homer),The Day of the Saxon.,,net ..,HARPER,Mar. 15,False,1915
"Lea (Jolin)-Battles ashore and afloat: famous fights for king and empire. 4to. 101 x 77, bds. IS. 60. .KELLY, Oct. 15",156,164,,Lea (Jolin),Battles ashore and afloat: famous fights for king and empire.,4to.,"101 x 77, bds. IS. 60. .",KELLY,Oct. 15,False,1915
"Lea (John)-Heroes of the Empire : deeds of valour on Britain's scroll of glory. 4to. 101 x 77, KELLY, Oct. 15",156,164,,Lea (John),Heroes of the Empire : deeds of valour on Britain's scroll of glory.,4to.,"101 x 77,",KELLY,Oct. 15,False,1915
"Lea (John)— Pathfinders of the Empire: travel and adventure on continent and ocean. 4to. 10} x 71, bds. Is. 6d. ..KELLY, Oct. 15",156,164,,Lea (John),Pathfinders of the Empire: travel and adventure on continent and ocean.,4to.,"10} x 71, bds. Is. 6d. ..",KELLY,Oct. 15,False,1915
"Leach (A. F.)-The Schools of medieval England. Illus. 8vo. 9 X5, pp. 366, 75. 6d. net. (The Antiquary's books) . METHUEN, Feb. 15",156,164,,Leach (A. F.),The Schools of medieval England. Illus.,8vo.,"9 X5, pp. 366, 75. 6d. net. (The Antiquary's books) .",METHUEN,Feb. 15,False,1915
"Leach (Arthur F.)-Some results of research in the history of education in England, with sugges- tions for its continuance and extension. Med. 8vo. 98 x 6}, pp. 48, 28. 6d. net (British Acad.) MILFORD, Sep. 15",156,164,,Leach (Arthur F.),"Some results of research in the history of education in England, with sugges- tions for its continuance and extension.",Med. 8vo.,"98 x 6}, pp. 48, 28. 6d. net (British Acad.)",MILFORD,Sep. 15,False,1915
"Lecky (Halton Stirling)—The King's ships. Illus. 4to. Vol. 3, 425. net (31, Craven St., W.C.) H. MUIRHEAD, Feb. 15",157,165,,Lecky (Halton Stirling),The King's ships.,4to.,"Illus. Vol. 3, 425. net (31, Craven St., W.C.)",H. MUIRHEAD,Feb. 15,False,1915
"Lecky (S. T. S.)--Wrinkles in prac. navigation. 17th ed., rev, and enlarged by W. Allingham. 8vo. 10 X6, pp. 834, 255. net PIILIP, Mar. 15",157,165,,Lecky (S. T. S.),"Wrinkles in prac. navigation. 17th ed., rev, and enlarged by W. Allingham.",8vo.,"10 X6, pp. 834, 255. net",PHILIP,Mar. 15,False,1915
"Led widge (Francis)-Songs of the fields. With intro. by Lord Dunsany. Cr. 8vo. 7txt, pp. 122, 3s. 6d. net........ .H. JENKINS, Oct. 15",157,165,,Led widge (Francis),Songs of the fields. With intro. by Lord Dunsany.,Cr. 8vo.,"7txt, pp. 122, 3s. 6d. net........ .",H. JENKINS,Oct. 15,False,1915
"Lee (Edmund)–Pamela. Cr. 8vo. 74 X5, pp. 284, .....DIGBY, L., Feb. 15",157,165,,Lee (Edmund),Pamela.,Cr. 8vo.,"74 X5, pp. 284, .....","DIGBY, L.",Feb. 15,False,1915
"Leo (Ida) —The Logbooks of the “ Lady Nelson,"" with the Journal of ber first commander Lieut. James Grant, R.N. Illus. 8vo. 83 x5, pp. 342, Ios. 60. net ...GRAFTON, May 15",157,165,,Leo (Ida),"The Logbooks of the “ Lady Nelson,"" with the Journal of ber first commander Lieut. James Grant, R.N. Illus.",8vo.,"83 x5, pp. 342, Ios. 60. net ...",GRAFTON,May 15,False,1915
"Lee (Joseph)-Play in education. Cr. 8vo. 6s. 6d. net ...MACMILLAN, June 15",157,165,,Lee (Joseph),Play in education.,Cr. 8vo.,6s. 6d. net ...,MACMILLAN,June 15,False,1915
"Lee (R. W.)--An Intro. to Roman-Dutch law. 8vo. 9 X6, pp. 396, 125. 6d. net (Clarendon Pr.) MILFORD, Oct. 15",157,165,,Lee (R. W.),An Intro. to Roman-Dutch law.,8vo.,"9 X6, pp. 396, 125. 6d. net",(Clarendon Pr.) MILFORD,Oct. 15,False,1915
"La (Robert Edward)-Lee's dispatches: un- published letters of Gl. Robert E. Lee to Jefferson Davis, &c. From the private collection of Wymberley Jones De Renne. 8vo. 16s. net PUTNAM, July 15",157,165,,La (Robert Edward),"Lee's dispatches: un- published letters of Gl. Robert E. Lee to Jefferson Davis, &c. From the private collection of Wymberley Jones De Renne.",8vo.,16s. net,PUTNAM,July 15,False,1915
"Leo (Sir Sidney)-A Life of William Shakespeare. 7th ed., rewritten and enlarged. Illus. small demy 8vo., 85 x 54, pp. 809, 8s. 6d. net SMITH, E., Dec. 15",157,165,,Leo (Sir Sidney),"A Life of William Shakespeare. 7th ed., rewritten and enlarged. Illus.",small demy 8vo.,"85 x 54, pp. 809, 8s. 6d. net","SMITH, E.",Dec. 15,False,1915
"Leo (Sir Sidney)—Shakespeare and the Italian Renaissance. Med. 8vo. 97 X64, pp. 26, is. net (British Acad.) MILFORD, Sep. 15",157,165,,Leo (Sir Sidney),Shakespeare and the Italian Renaissance.,Med. 8vo.,"97 X64, pp. 26, is. net (British Acad.)",MILFORD,Sep. 15,False,1915
"Lee (Stedfast)—“ The Stedfast” system : reliable and remunerative system for stay-at- home backers who wish to bet with success. Demy 18mo., pp. 16, swd. 78. 6d. net SEALE, Mar. 14",157,165,,Lee (Stedfast),“ The Stedfast” system : reliable and remunerative system for stay-at- home backers who wish to bet with success.,Demy 18mo.,"pp. 16, swd. 78. 6d. net",SEALE,Mar. 14,False,1915
"Lee (Vernon)-The Ballet of the nations : a present day morality. With pictorial com- mentary by Maxwell Armfield. 4to. 113 x9}, 38. 6d. net .CHATTO & W., Nov. 15",157,165,,Lee (Vernon),The Ballet of the nations : a present day morality. With pictorial com- mentary by Maxwell Armfield.,4to.,"113 x9}, 38. 6d. net .",CHATTO & W.,Nov. 15,False,1915
"Leeder (S. H.)—Veiled mysteries of Egypt and the religion of Islam, Illus. Cheaper edit. 8vo. 9 X5#, pp. 428, 5s, net ...NASH, Feb. 15",157,165,,Leeder (S. H.),"Veiled mysteries of Egypt and the religion of Islam, Illus. Cheaper edit.",8vo.,"9 X5#, pp. 428, 5s, net",NASH,Feb. 15,False,1915
"Leeds (Herbert)--Edith Cavell : her life story : a Norfolk tribute. Cr. 8vo., pp. 92, swd. is. net JARROLD, Nov. 15",157,165,,Leeds (Herbert),Edith Cavell : her life story : a Norfolk tribute.,Cr. 8vo.,"pp. 92, swd. is. net",JARROLD,Nov. 15,False,1915
"Leeds Astronomical Society-Journal and trans- actions, 1914. No. 22. Edit. by Chas. T. Whitmell. Illus. 8vo. 81x5), pp. 104, 25. net WESLEY, Sep. 15.",157,165,,,"Leeds Astronomical Society-Journal and trans- actions, 1914. No. 22. Edit. by Chas. T. Whitmell. Illus.",8vo.,"81x5), pp. 104, 25. net",WESLEY,Sep. 15,False,1915
"Leoming (F. B.) Guide to the income tax. 4th ed. rev. 71 X 5, pp. 158, 25. 6d. net E. WILSON, Apr. 15",157,165,,Leoming (F. B.),Guide to the income tax. 4th ed. rev.,,"71 X 5, pp. 158, 25. 6d. net",E. WILSON,Apr. 15,False,1915
"Leoming (J. R.)-Stephen Langton, hero of Magna Charta (1215 A.D.): 700th anniversary. Cr. 8vo. 74 x 5, pp. 228, 39. 6d. net SKEFFINGTON, Nov, 15",157,165,,Leoming (J. R.),"Stephen Langton, hero of Magna Charta (1215 A.D.): 700th anniversary.",Cr. 8vo.,"74 x 5, pp. 228, 39. 6d. net",SKEFFINGTON,Nov. 15,False,1915
"Loos (Beatrice Adelaide)-Alfred the Great, the Truth - teller, maker' of England, 848–899. 8vo. 9 X 51, pp. 510, Ios. 6d. net PUTNAM, Sep. 15",157,165,,Loos (Beatrice Adelaide),"Alfred the Great, the Truth - teller, maker' of England, 848–899.",8vo.,"9 X 51, pp. 510, Ios. 6d. net",PUTNAM,Sep. 15,False,1915
"Lees (Harrington C.)-The Divine Master in home life. 8vo. 8 X 5, pp. 222, 35. 6d. R.T.S., May 15",157,165,,Lees (Harrington C.),The Divine Master in home life.,8vo.,"8 X 5, pp. 222, 35. 6d.",R.T.S.,May 15,False,1915
"Loes (Harrington C.)--The Practice of the love of Christ : daily devotional studies for a month in i Corinthians, xiii. Cr. 8vo. 71 X 5, pp. 212, 35. 60. net R. SCOTT, Oct. 15",157,165,,Loes (Harrington C.),"The Practice of the love of Christ : daily devotional studies for a month in i Corinthians, xiii.",Cr. 8vo.,"71 X 5, pp. 212, 35. 60. net",R. SCOTT,Oct. 15,False,1915
"Lo Feuvre (Amy)--Daddy's sword. Cr. 8vo. 7* X 5, pp. 192, 25. net . HODDER & S, May 15",157,165,,Lo Feuvre (Amy),Daddy's sword.,Cr. 8vo.,"7* X 5, pp. 192, 25. net .",HODDER & S.,May 15,False,1915
"Le Feuvre (Amy) — Joan's handful. Cr. 8vo. 71 x 5, pp. 318, 6s...........CASSELL, Oct. 15",157,165,,Le Feuvre (Amy),Joan's handful.,Cr. 8vo.,"71 x 5, pp. 318, 6s...........",CASSELL,Oct. 15,False,1915
"Lefevre (Edwin) -H. R. Cr. 8vo. 6s. HIARPER, Nov. 15",157,165,,Lefevre (Edwin),H. R.,Cr. 8vo.,6s.,HARPER,Nov. 15,False,1915
"Left wich (Ralph W.)-An Index of symptoms, wilh diagnostic methods. 5th edit. Cr. 8vo. 77 x 5, pp. 528, Ios. 6d. net ....SMITH, E., Feb. 15",157,165,,Left wich (Ralph W.),"An Index of symptoms, wilh diagnostic methods. 5th edit.",Cr. 8vo.,"77 x 5, pp. 528, Ios. 6d. net ....","SMITH, E.",Feb. 15,False,1915
"Legal diary and almanac, 1916. 8x 54, pp. 1129 Various prices WATERLOW, Nov. 15",157,165,,,"Legal diary and almanac, 1916.",,"8x 54, pp. 1129 Various prices",WATERLOW,Nov. 15,False,1915
"Lo Gallienne (Richard)—The Silk-hat soldier and other poems. Cr. 8vo., pp. 48, swd., is. net LANE, Jan. 15",157,165,,Lo Gallienne (Richard),The Silk-hat soldier and other poems.,Cr. 8vo.,"pp. 48, swd., is. net",LANE,Jan. 15,False,1915
"Lo Gallienno (Richard)—Vanishing roads and other essays. Cr. 8vo. 71 x 5, pp. 388, 6s. net PUTNAM, June 15",157,165,,Lo Gallienno (Richard),Vanishing roads and other essays.,Cr. 8vo.,"71 x 5, pp. 388, 6s. net",PUTNAM,June 15,False,1915
"Legenda monastica and other poems. With a preface by G. Congreve. 5th edit. 18mo., pp. 187, 28. net MOWBRAY, July 15",157,165,,,Legenda monastica and other poems. With a preface by G. Congreve. 5th edit.,18mo.,"pp. 187, 28. net",MOWBRAY,July 15,False,1915
"Legge (Edward)—The Public and private life of Kaiser William II. 8vo. 9 X 5), pp. 226, 7s. 6d. net ..NASH, July 15",157,165,,Legge (Edward),The Public and private life of Kaiser William II.,8vo.,"9 X 5), pp. 226, 7s. 6d. net ..",NASH,July 15,False,1915
"Legislation (Emergency)-Manual of. Financial ed. comprising all Acts of Parliament, Pro- clamations, Orders, &c., passed and made in consequence of the War and specially affecting financial interests, to June 4th, 1915, is. WYMAN, June 15",157,165,,,"Legislation (Emergency)-Manual of. Financial ed. comprising all Acts of Parliament, Pro- clamations, Orders, &c., passed and made in consequence of the War and specially affecting financial interests, to June 4th, 1915,",,is.,WYMAN,June 15,False,1915
"Logislation (Emergency)-Manual of. Supp. No. 3, to Apr. 30th, 1915, 25. 6d. WYMAN, June 15.",157,165,,,"Logislation (Emergency)-Manual of. Supp. No. 3, to Apr. 30th, 1915, 25. 6d.",,,WYMAN,June 15,False,1915
"Legislation (Emergency)-Manual of. Supp. No. 4, to Aug. 31, 1915, 25. 6d. WYMAN, Oct. 15",157,165,,,"Legislation (Emergency)-Manual of. Supp. No. 4, to Aug. 31, 1915,",,25. 6d.,WYMAN,Oct. 15,False,1915
"Lehfeldt (R. A.)-Electro-chemistry. Pt. I, General theory. Cr. 8vo. 45. 6d. net LONGMANS, June 15",157,165,,Lehfeldt (R. A.),"Electro-chemistry. Pt. I, General theory.",Cr. 8vo.,45. 6d. net,LONGMANS,June 15,False,1915
"Lehmann (Lilli)—My path through life. Illus. 8vo. 91 x6, pp. 526, 125. 6d. net PUTNAM, Jan. 15",157,165,,Lehmann (Lilli),My path through life.,8vo.,"Illus. 91 x6, pp. 526, 125. 6d. net",PUTNAM,Jan. 15,False,1915
"... . . . . . . Leigh (Charles W.E.) ed.-Catalogue of the Christie Collection, comprising the printed books and MSS, bequeathed to the University of Man- chester by the late Richard Copley Christie. 4to., 21s. net; } mor. 425. net LONGMANS, Feb. 15",158,166,... . . . . . .,Leigh (Charles W.E.),"ed.-Catalogue of the Christie Collection, comprising the printed books and MSS, bequeathed to the University of Man- chester by the late Richard Copley Christie.",4to.,21s. net; } mor. 425. net,LONGMANS,Feb. 15,False,1915
"Leigh (E. C Austen)--A List of English clubs in all parts of the world, 1915. Oblong 12mo, 5s. SPOTTISWOODE, Feb. 15",158,166,,Leigh (E. C Austen),"A List of English clubs in all parts of the world, 1915.",Oblong 12mo,5s.,SPOTTISWOODE,Feb. 15,False,1915
"Leighton (Marie Connor)—Black silence. Cheap ed. 8vo., pp. 128, 6d....... WARD, L., Aug. 15",158,166,,Leighton (Marie Connor),Black silence. Cheap ed.,8vo.,"pp. 128, 6d.......","WARD, L.",Aug. 15,False,1915
"Leighton (Marie Connor)-The Bride of Dutton Market. 8vo. swd. 6d..... WARD, L., Tune 15",158,166,,Leighton (Marie Connor),The Bride of Dutton Market.,8vo. swd.,6d.....,"WARD, L.",Tune 15,False,1915
"Leighton (Marie Connor)-The Fires of love. Cr. 8vo. 73 X5, pp. 320, 6s. .. WARD, L., Mar. 15",158,166,,Leighton (Marie Connor),The Fires of love.,Cr. 8vo.,"73 X5, pp. 320, 6s. ..","WARD, L.",Mar. 15,False,1915
"Leighton (Marie Connor)—The Gates of sorrow. Cr. 8vo. 78 X 5, pp. 320, 6s. . . WARD, L., Aug. 15",158,166,,Leighton (Marie Connor),The Gates of sorrow.,Cr. 8vo.,"78 X 5, pp. 320, 6s. . .","WARD, L.",Aug. 15,False,1915
"Leighton (Marie C.)-Geraldine Walton-woman. 8vo. swd. 6d. ... .WARD, L., Apr. 15",158,166,,Leighton (Marie C.),Geraldine Walton-woman.,8vo. swd.,6d. ... .,"WARD, L.",Apr. 15,False,1915
