original_entry,page_num,doc_page_num,opening_bits,author(s),title,format,little_bits,publisher,date,flagged,catalogue_year
"Keating (Joseph) — The Marriage contract : a novel. Cr. 8vo. 71 x 5, pp. 356, 6s. HUTCHINSON, Jan. 14",154,162,,Keating (Joseph),The Marriage contract : a novel.,Cr. 8vo.,"71 x 5, pp. 356, 6s.",HUTCHINSON,Jan. 14,False,1914
"Keating (Joseph) — The Perfect wife. Pop. edit. Cr. 8vo. 73 X5, pp. 286, 28. net HEINEMANN, Apr. 14",154,162,,Keating (Joseph),The Perfect wife. Pop. edit.,Cr. 8vo.,"73 X5, pp. 286, 28. net",HEINEMANN,Apr. 14,False,1914
"Keatinge (J.)-The Priest : his character and work. New edit. Cr. 8vo. 55. net K. PAUL, Feb. 14",154,162,,Keatinge (J.),The Priest : his character and work. New edit.,Cr. 8vo.,55. net,K. PAUL,Feb. 14,False,1914
"Keats (John)- The Eve of St. Agnes. Illus. Cr. 8vo., pp. 36, swd., 6d. net ; Ithr., 28. net. (Gravure ser.) . SIMPKIN, Sep. 14",154,162,,Keats (John),The Eve of St. Agnes. Illus.,Cr. 8vo.,"pp. 36, swd., 6d. net ; Ithr., 28. net. (Gravure ser.) .",SIMPKIN,Sep. 14,False,1914
"Keats (John)-Hyperion. Edit., with an intro , by M. Robertson, and notes and appendices. 12mo., PP. 134, 28. (Clarendon Press) MILFORD, July 14",154,162,,Keats (John),"Hyperion. Edit., with an intro , by M. Robertson, and notes and appendices.",12mo.,"PP. 134, 28. (Clarendon Press)",MILFORD,July 14,False,1914
"Keats (John) —Poetical works. Chronologically arranged and edit. with a memoir by Lord Houghton. Immo., pp. 530, Is. net. (Bohn's Popular library) . BELL, Oct. 14",154,162,,Keats (John),Poetical works. Chronologically arranged and edit. with a memoir by Lord Houghton.,Immo.,"pp. 530, Is. net. (Bohn's Popular library)",BELL,Oct. 14,False,1914
"Keats letters, papers and other relics (The), forming the Dilke Bequest in the Hampstead Public Library. Edit. with full transcription and notes, and an account of the portraits of Keats, &c., by G. C. Williamson. Intro. by H. Buxton Forman. Imp. 4to. 15} XII, pp. 112 and 58 plates, t vellum, 635. net LANE, May 14",154,162,,,"Keats letters, papers and other relics (The), forming the Dilke Bequest in the Hampstead Public Library. Edit. with full transcription and notes, and an account of the portraits of Keats, &c., by G. C. Williamson. Intro. by H. Buxton Forman.",Imp. 4to.,"15} XII, pp. 112 and 58 plates, t vellum, 635. net",LANE,May 14,False,1914
"Keble (John)- The Christian year, 12m0., pp. 284 is. net ; Ithr. 28. net. (Everyman's library) DEST, Apr. 14",154,162,,Keble (John),"The Christian year,",12m0.,pp. 284 is. net ; Ithr. 28. net. (Everyman's library),DEST,Apr. 14,False,1914
"Keble (John) -- The Christian year, Lyra inno. centium, and other poems. Oxford edit. Cr. 8vo. 7! X 41, pp. 592, 25. ..MILFORT, Apr. 14",154,162,,Keble (John),"The Christian year, Lyra inno. centium, and other poems. Oxford edit.",Cr. 8vo.,"7! X 41, pp. 592, 25. ..",MILFORD,Apr. 14,False,1914
"Keble (John)—The Christian year: thoughts in verse for the Sundays and holydays throughout 12mo., PP. 274, Is. net, Ithr. is. 6d. net. (World's classics) ... MILFORD, Mar. 14",154,162,,Keble (John),The Christian year: thoughts in verse for the Sundays and holydays throughout,12mo.,"PP. 274, Is. net, Ithr. is. 6d. net. (World's classics)",MILFORD,Mar. 14,False,1914
"Keeler (Charles) --Hlfin songs of Sunland. De- corations by Louise Keeler. 3rd edit. 8vo. 8s. net .PUTXAM, Xov. 14",154,162,,Keeler (Charles),Hlfin songs of Sunland. De- corations by Louise Keeler. 3rd edit.,8vo.,8s. net .,PUTNAM,Xov. 14,False,1914
"Keeling (Frederic)—Child labour in the United Kingdom. Ryl, 8vo. 10 X6, pp. 358, 78. 6d. net P. S. KING, Feb. 14",154,162,,Keeling (Frederic),Child labour in the United Kingdom.,"Ryl, 8vo.","10 X6, pp. 358, 78. 6d. net",P. S. KING,Feb. 14,False,1914
"Keene (Leslie) ---The Suffrage and Lord Laxton. Cr. 8vo., 6s. .DIGBY, L., Dec. 14",154,162,,Keene (Leslie),The Suffrage and Lord Laxton.,Cr. 8vo.,6s. .,"DIGBY, L.",Dec. 14,False,1914
"Keep the flag flying: a selection of inspiring and heartening thoughts. Compiled by J. E.. 12mo. pp. 62, swd., 6(l. net SIMPKIN, Nov. 14",154,162,,,Keep the flag flying: a selection of inspiring and heartening thoughts. Compiled by J. E..,12mo.,"pp. 62, swd., 6(l. net",SIMPKIN,Nov. 14,False,1914
"Keesey (Walter M.)--Harrow: a sketch book. 8vo. 9 X6}, is. net .BLACK, Nov. 14",154,162,,Keesey (Walter M.),Harrow: a sketch book.,8vo.,"9 X6}, is. net .",BLACK,Nov. 14,False,1914
"Keesing (M. R.)-Dramas and poems. Srcond ser. Cr. 8vo. 6s. net............ ...STOCK, Oct. 14",154,162,,Keesing (M. R.),Dramas and poems. Srcond ser.,Cr. 8vo.,6s. net............ ...,STOCK,Oct. 14,False,1914
"Keig win (R. P.)-Lanyard lyrics. Illus. by P. L. Butt. 4to. 81x6, pp. 104, 25. 6/1. net SIMPKIN, Dec. 13",154,162,,Keig win (R. P.),Lanyard lyrics. Illus. by P. L. Butt.,4to.,"81x6, pp. 104, 25. 6/1. net",SIMPKIN,Dec. 13,False,1914
"Keith (K.)--The Great release. Cr. 8vo. 71 x 5, PP. 314, 68. .. CHAPMAN & H., Oct. 14",154,162,,Keith (K.),The Great release.,Cr. 8vo.,"71 x 5, PP. 314, 68. ..",CHAPMAN & H.,Oct. 14,False,1914
"Keith (Marian)-The Pot o' gold : at the end of the rainbow. Cr. 8vo. 74 X5, pp. 357, 6s. HODDER & S., Mar. 14",154,162,,Keith (Marian),The Pot o' gold : at the end of the rainbow.,Cr. 8vo.,"74 X5, pp. 357, 6s.",HODDER & S.,Mar. 14,False,1914
"Kelleher (D. L.)- Paris : its glamour and its life. 12mo. 61 X 41, pp. 70, 6d. net. LUNY'S Tours LTD., J uly 14",154,162,,Kelleher (D. L.),Paris : its glamour and its life.,12mo.,"61 X 41, pp. 70, 6d. net.",LUNY'S Tours LTD.,July 14,False,1914
"Keller (Otto)-Guide to St. Petersburg and other chief towns in Russia, &c. Demy 12mo. 71 X4}, 45. 6d. net .SIEGLE, H., Mar. 14",154,162,,Keller (Otto),"Guide to St. Petersburg and other chief towns in Russia, &c.",Demy 12mo.,"71 X4}, 45. 6d. net .","SIEGLE, H.",Mar. 14,False,1914
"Kellett (F. E.)- The Religion of our northern ancestors. 12mo., PP. 142, is. net C. H. KELLY, July 14",154,162,,Kellett (F. E.),The Religion of our northern ancestors.,12mo.,"PP. 142, is. net",C. H. KELLY,July 14,False,1914
"Kelley (F.)- Modern industry in relation to the family, health, education and morality. Cr. 8vo. 35. od. net .LONGMANS, June 14",154,162,,Kelley (F.),"Modern industry in relation to the family, health, education and morality.",Cr. 8vo.,35. od. net .,LONGMANS,June 14,False,1914
"Kellicott (William E.)-Outlines of chordate development. Svo., Ios. 6d. net CONSTABLE, May 14",154,162,,Kellicott (William E.),Outlines of chordate development.,Svo.,Ios. 6d. net,CONSTABLE,May 14,False,1914
"Kellicott (William E.-A Text-book of general embryology. Evo. Fix51, pp. 382, 1os. 6d. net CONSTABLE, May 14",154,162,,Kellicott (William E.,A Text-book of general embryology.,Evo.,"Fix51, pp. 382, 1os. 6d. net",CONSTABLE,May 14,False,1914
"Kellner (L.)-Austria of the Austrians and Hungary of the Hungarians. Illus. 8vo. 7* x5, pp. 322, 6s, net...... PITMAN, Jan. 14",154,162,,Kellner (L.),Austria of the Austrians and Hungary of the Hungarians. Illus.,8vo.,"7* x5, pp. 322, 6s, net......",PITMAN,Jan. 14,False,1914
"Kellogg (J. H.)— The Art of massage. 6th rev. edit. 8vo. (S. 6d. net H. CAMP, Feb. 14",154,162,,Kellogg (J. H.),The Art of massage. 6th rev. edit.,8vo.,(S. 6d. net,H. CAMP,Feb. 14,False,1914
"Kelly (H. A.) and Burnam (C. F.)--Diseases of the kidneys, ureters, and bladder. 2 vols. 8vo., 50s, net .APPLETON, July 14",154,162,,Kelly (H. A.) and Burnam (C. F.),"Diseases of the kidneys, ureters, and bladder. 2 vols.",8vo.,"50s, net .",APPLETON,July 14,False,1914
"Kelly (W. Harding)—Dick's love; Shadow of Cawnpore. Cr. 8vo. 74 x 41, pp. 274, 35, 6d. ....SIMPKIN, Oct. 14",154,162,,Kelly (W. Harding),Dick's love; Shadow of Cawnpore.,Cr. 8vo.,"74 x 41, pp. 274, 35, 6d. ....",SIMPKIN,Oct. 14,False,1914
"Kelly (William Patrick) — The House at Norwood. Cr. 8vo. 7 X 44, pp. 352, 6s. ARROWSMITH, Nov. 14",154,162,,Kelly (William Patrick),The House at Norwood.,Cr. 8vo.,"7 X 44, pp. 352, 6s.",ARROWSMITH,Nov. 14,False,1914
"Kelly's Customs tariffs of the world, 1914. Imp. Svo., IOS. ...KELLY'S DIRECTORIES, Mar. 14",154,162,,,"Kelly's Customs tariffs of the world, 1914.",Imp. Svo.,IOS. ...,KELLY'S DIRECTORIES,Mar. 14,False,1914
"Kelly's Directory of the building trades, 1914. Ryl. 8vo., 308. KELLY S DIRECTORIES, A pr. 14",154,162,,,"Kelly's Directory of the building trades, 1914.",Ryl. 8vo.,308.,KELLY'S DIRECTORIES,Apr. 14,False,1914
"Kelly's Directory of Bedfordshire, Iſuntingdon- shire and Northamptonshire, 1914. Ryl. 8vo. 30s. .KELLY'S DIRECTORIES, Nov. 14",154,162,,,"Kelly's Directory of Bedfordshire, Iſuntingdon- shire and Northamptonshire, 1914.",Ryl. 8vo.,30s. .,KELLY'S DIRECTORIES,Nov. 14,False,1914
"Kelly's Directory of Cheshire, 1914. Ryl. 8vo., 18s. ..KELLY'S DIRECTORIES, Oct. 14",154,162,,,"Kelly's Directory of Cheshire, 1914.",Ryl. 8vo.,18s. ..,KELLY'S DIRECTORIES,Oct. 14,False,1914
"Kelly's Directory of Cumberland and Westmor- land, 1914. Ryl. 8vo., 208. KELLY'S DIRECTORIES, Oct. 14",154,162,,,"Kelly's Directory of Cumberland and Westmor- land, 1914.",Ryl. 8vo.,208.,KELLY'S DIRECTORIES,Oct. 14,False,1914
"Kelly's Directory of Devonshire and Cornwall, 1914. Ryl. Svo., 36s. KELLY'S DIRECTORIES, June 14",154,162,,,"Kelly's Directory of Devonshire and Cornwall, 1914.",Ryl. Svo.,36s.,KELLY'S DIRECTORIES,June 14,False,1914
"Kelly's Directory of Durham and Northumber: land, 1914. Ryl. 870., 30s. KELLY, DIRECTORIES, Scp. 14",154,162,,,"Kelly's Directory of Durham and Northumber: land, 1914.",Ryl. 870.,30s.,"KELLY, DIRECTORIES",Sep. 14,False,1914
"a con- on Ithr. 155. KELLY'S Kelly's Directory of Essex, Hertfordshire and Middlesex, 1914. With col. maps. Roy. 8vo. 30s. .KELLY'S DIRT STORIES, July 14",155,163,a con- on Ithr. 155. KELLY'S,,"Kelly's Directory of Essex, Hertfordshire and Middlesex, 1914. With col. maps.",Roy. 8vo.,30s. .,KELLY'S DIRT STORIES,July 14,False,1914
"Kelly's Directory of the Counties of Somerset and Gloucester, with the City of Bristol, 1914. Ryl. 8vo., 365. KELLY'S DIRECTORIES, Jan, 14",155,163,,,"Kelly's Directory of the Counties of Somerset and Gloucester, with the City of Bristol, 1914.",Ryl. 8vo.,365.,KELLY'S DIRECTORIES,Jan. 14,False,1914
"Kelly's Directory merchants, manufacturers, and shippers of the world, 1914. 4to., 30s. With alphabetical list of trades, 36s. KELLY'S DIRECTORIES, Mar. 14",155,163,,,"Kelly's Directory merchants, manufacturers, and shippers of the world, 1914.",4to.,"30s. With alphabetical list of trades, 36s.",KELLY'S DIRECTORIES,Mar. 14,False,1914
"Kelly's Directory of the wine and spirit trades, brewers and maltsterers, etc., 1914. Ryl. 8vo., 258. ... KELLY'S DIRECTORIES, Apr. 14",155,163,,,"Kelly's Directory of the wine and spirit trades, brewers and maltsterers, etc., 1914.",Ryl. 8vo.,258. ...,KELLY'S DIRECTORIES,Apr. 14,False,1914
"Kelly's Handbook to the titled, landed and official classes, 1915. Ryl. 16mo. 7! X5), pp. 1606, 155. KELLY'S DIRECTORIES, Dec. 14",155,163,,,"Kelly's Handbook to the titled, landed and official classes, 1915.",Ryl. 16mo.,"7! X5), pp. 1606, 155.",KELLY'S DIRECTORIES,Dec. 14,False,1914
"Kolso (Alexander P.)—Matthew Arnold on conti- nental life and literature Cr. 8vo., pp. 60, swd. IS. 6d. net .....B. II. BLACKWELL, Mar. 14",155,163,,Kolso (Alexander P.),Matthew Arnold on conti- nental life and literature,Cr. 8vo.,"pp. 60, swd. IS. 6d. net .....",B. H. BLACKWELL,Mar. 14,False,1914
"Kelway (J.)-Gardens of delight. (Supplement to the Manual of horticulture.) 4to. In} X81, pp. 52, swd. od. (Langport) KELWAY, A pr. 14",155,163,,Kelway (J.),Gardens of delight. (Supplement to the Manual of horticulture.),4to.,"In} X81, pp. 52, swd. od. (Langport)",KELWAY,Apr. 14,False,1914
"Kompe (H. R.)- The Engineer's year-book of formulae, rules, tables, &c., 1914. Cr. 8vo. ..C. LOCKWOOD, Feb. 14",155,163,,Kompe (H. R.),"The Engineer's year-book of formulae, rules, tables, &c., 1914.",Cr. 8vo.,..,C. LOCKWOOD,Feb. 14,False,1914
"Kendall (J. F.)--A Short history of the Church of England. Cheaper edit. Cr. 8vo. 7i X5, pp. 216, 25. 6d. net BLACK, Nov. 14",155,163,,Kendall (J. F.),A Short history of the Church of England. Cheaper edit.,Cr. 8vo.,"7i X5, pp. 216, 25. 6d. net",BLACK,Nov. 14,False,1914
"Kendall (W. C.)-Fishes and fishing in Sunapee Lake. (U.S. Bureau of Fisheries.) Illus. 8vo. 91 X5, pp. 96, swd. 38. 6d. net WESLEY, Mar. 14",155,163,,Kendall (W. C.),Fishes and fishing in Sunapee Lake. (U.S. Bureau of Fisheries.) Illus.,8vo.,"91 X5, pp. 96, swd. 38. 6d. net",WESLEY,Mar. 14,False,1914
"Kenealy (Annesley) -A Water-fly's"" wooing, a drama in black and white marriages. Cr. 8vo. 7*X48, pp. 328, 6s. ....S. PAUL, Nov. 14",155,163,,Kenealy (Annesley),"A Water-fly's"" wooing, a drama in black and white marriages.",Cr. 8vo.,"7*X48, pp. 328, 6s. ....",S. PAUL,Nov. 14,False,1914
"Kenealy (Arabella) — The Way of the lover : a novel. Cr. 8vo. 71 x 5, pp. 406, 6s. HURST & B., Sep. 14",155,163,,Kenealy (Arabella),The Way of the lover : a novel.,Cr. 8vo.,"71 x 5, pp. 406, 6s.",HURST & B.,Sep. 14,False,1914
"Kenlon (John)-Fires and fire-fighters. Illus. 8vo. 81 X54, pp. 420, 6s. net HEINEMANN, Jan. 14",155,163,,Kenlon (John),Fires and fire-fighters. Illus.,8vo.,"81 X54, pp. 420, 6s. net",HEINEMANN,Jan. 14,False,1914
"Kennedy (C. R.)-The Idol-breaker. Cr. 8vo. .....HARPER, Feb. 14",155,163,,Kennedy (C. R.),The Idol-breaker.,Cr. 8vo.,.....,HARPER,Feb. 14,False,1914
"Kennedy (J. C.) and others-Wages and family budgets in the Chicago stockyards district : with wage statistics from other industries employing unskilled labour. 8vo., pp. 86. sud. IS. net ....CAMB. UNIV. PRESS, May 14",155,163,,Kennedy (J. C.) and others,Wages and family budgets in the Chicago stockyards district : with wage statistics from other industries employing unskilled labour.,8vo.,pp. 86. sud. IS. net ....,CAMB. UNIV. PR.,May 14,False,1914
"Kennedy (J. M.)—The Campaign round Liége. I 2mo., pp. 188, Is. net. (“* Daily Telegraph” War Books) . HODDER & S., Scp. 14",155,163,,Kennedy (J. M.),The Campaign round Liége.,I 2mo.,"pp. 188, Is. net. (“* Daily Telegraph” War Books)",HODDER & S.,Sep. 14,False,1914
"Kennedy (J. M.)---How the nations waged war ; A companion volume to How the War began."" Cr. 8vo., pp. 190, is. net ("" Daily Telegraph war books) HODDER & S., Oct. 14",155,163,,Kennedy (J. M.),"How the nations waged war ; A companion volume to How the War began.""",Cr. 8vo.,"pp. 190, is. net ("" Daily Telegraph war books)",HODDER & S.,Oct. 14,False,1914
"Kennedy (J. M.)-- How the war began. Cr. 8vo, 7 x 4, pp. 216, Is. net. (“* Daily Telegraph” war books) HODDER & S., Aug. 14",155,163,,Kennedy (J. M.),How the war began.,"Cr. 8vo,","7 x 4, pp. 216, Is. net. (“* Daily Telegraph” war books)",HODDER & S.,Aug. 14,False,1914
"Kennedy (J. M.)-Imperial America. Illus. 8vo. 9X51, pp. 364, 125, 6d. net S. PAUL, June 14",155,163,,Kennedy (J. M.),Imperial America.,8vo.,"Illus. 9X51, pp. 364, 125, 6d. net",S. PAUL,June 14,False,1914
"Kennedy (J. M.) ed.--The War Lord : a character study of Kaiser William II, by means of his speeches, letters and telegrams. 16mo., pp. 96, swd. 7d. net ..F. & C. PALMER, Sep. 14",155,163,,Kennedy (J. M.) ed.,"The War Lord : a character study of Kaiser William II, by means of his speeches, letters and telegrams.",16mo.,"pp. 96, swd. 7d. net",F. & C. PALMER,Sep. 14,False,1914
"Kennedy (R.)— Experiments on the restoration of paralysed muscles by means of nerve anasto- mosis. 4to., pp. 5c, swd., 3s. net DULAU, Apr. 14",155,163,,Kennedy (R.),Experiments on the restoration of paralysed muscles by means of nerve anasto- mosis.,4to.,"pp. 5c, swd., 3s. net",DULAU,Apr. 14,False,1914
"Kennedy (Sinclair) —The Pan-Angles : sideration of the federation of the seven Euglish-speaking nations. 8vo. 75. 6d. net LONGMANS, Sep. 14",155,163,,Kennedy (Sinclair),The Pan-Angles : sideration of the federation of the seven Euglish-speaking nations.,8vo.,75. 6d. net,LONGMANS,Sep. 14,False,1914
"Kennedy (W. P. M.)- Parish life under Queen Elizabeth. Cr. 8vo., pp. 178, is, net (Catholic library) ..B. HERDER, May 14",155,163,,Kennedy (W. P. M.),Parish life under Queen Elizabeth.,Cr. 8vo.,"pp. 178, is, net (Catholic library)",B. HERDER,May 14,False,1914
"Kennelly (A. E.)- Chart atlas of complex hyper- bolic and circular functions. 201 X20], 178. net MILFORD, May 14",155,163,,Kennelly (A. E.),Chart atlas of complex hyper- bolic and circular functions.,,"201 X20], 178. net",MILFORD,May 14,False,1914
"Kennelly (A. E.)--Tables of complex hyperbolic and circular functions. 8vo., pp. 218, 129, 6d. net .MILFORD, May 14",155,163,,Kennelly (A. E.),Tables of complex hyperbolic and circular functions.,8vo.,"pp. 218, 129, 6d. net .",MILFORD,May 14,False,1914
"Kenny (Courtney Stanhope)--Outlines of criminal law. Based lectures delivered in the Univ. of Cambridge. 6th edit., rev. Demy 8vo., pp. 572, IOS. CAMB. UNIV. PRESS, Aug. 14",155,163,,Kenny (Courtney Stanhope),"Outlines of criminal law. Based lectures delivered in the Univ. of Cambridge. 6th edit., rev.",Demy 8vo.,"pp. 572, IOS.",CAMB. UNIV. PR.,Aug. 14,False,1914
"Kent (N. B.) ed. - Cambridge in South London : the work of the College Missions, 1883-1914. Cr. 8vo., pp. 208, swd., is. net HEFFER, July 14",155,163,,Kent (N. B.) ed.,"Cambridge in South London : the work of the College Missions, 1883-1914.",Cr. 8vo.,"pp. 208, swd., is. net",HEFFER,July 14,False,1914
"Kent (W'.)- Investigating an industry. Cr. 8vo., 45. od. net CHAPMAN & H., Feb. 14",155,163,,Kent (W'.),Investigating an industry.,Cr. 8vo.,45. od. net,CHAPMAN & H.,Feb. 14,False,1914
"Kenyon (Edith C.)-Little Robin Gray. Re- issue. Cr. 8vo., pp. 168, Is. ..R.T.S., Nov. 14",155,163,,Kenyon (Edith C.),Little Robin Gray. Re- issue.,Cr. 8vo.,"pp. 168, Is. ..",R.T.S.,Nov. 14,False,1914
"Kenyon (Edith C.)--Love's triumph. Cr. 8vo. swd., 3d. R. T. S., May 14",155,163,,Kenyon (Edith C.),Love's triumph.,Cr. 8vo.,"swd., 3d.",R.T.S.,May 14,False,1914
"Kenyon (Edith C.)-Molly's charm. Cr. 8vo., swd., 3d. .R. T. S., May 14",155,163,,Kenyon (Edith C.),Molly's charm.,Cr. 8vo.,"swd., 3d. .",R.T.S.,May 14,False,1914
"Keppel (Frederick Paul)-Columbia. Cr. 8vo. 77X51, pp. 314, 6s, 6cl. net (American college and univ. ser.)... MILFORD, May 14",155,163,,Keppel (Frederick Paul),Columbia.,Cr. 8vo.,"77X51, pp. 314, 6s, 6cl. net (American college and univ. ser.)...",MILFORD,May 14,False,1914
"Keppler (P. W. von) -- More joy. Cr. 8vo., 4s. net B. HIERDER, June 14",155,163,,Keppler (P. W. von),More joy.,Cr. 8vo.,4s. net,B. HERDER,June 14,False,1914
"Kerin (Dorothy)—The Living touch. Cr. 8vo. 71 X 5, pp. 108, 25. od. net ....BELL, Oct. 14",155,163,,Kerin (Dorothy),The Living touch.,Cr. 8vo.,"71 X 5, pp. 108, 25. od. net ....",BELL,Oct. 14,False,1914
"Ker mode (S. A. P.) and Williamson (W.)- Junior scripture examination papers : Old Testament. 12mo. limp is. .METHUEN, Jan. 14",155,163,,Ker mode (S. A. P.) and Williamson (W.),Junior scripture examination papers : Old Testament.,12mo.,limp is. .,METHUEN,Jan. 14,False,1914
"Kernahan (Mrs. Coulson)-The Chance chil?. Cr. 8vo. 71 X5, pp. 320, ós. ..EVERETT, May 14",155,163,,Kernahan (Mrs. Coulson),The Chance chil?.,Cr. 8vo.,"71 X5, pp. 320, ós. ..",EVERETT,May 14,False,1914
"Kernahan (Mrs. Coulson)-The Gate of sinners. 12mo., 7d. net .NEWNES, Apr. 14",155,163,,Kernahan (Mrs. Coulson),The Gate of sinners.,12mo.,7d. net .,NEWNES,Apr. 14,False,1914
"Kernahan (Mrs. Coulson)- The Hired girl. Pop. edit. Cr. 8vo., pp. 222, swd., is. net EVERETT, May 14",155,163,,Kernahan (Mrs. Coulson),The Hired girl. Pop. edit.,Cr. 8vo.,"pp. 222, swd., is. net",EVERETT,May 14,False,1914
"Kernahan (Mrs. Coulson)—Under seal of the confessional. Pop. edit. Cr. Svo., pp. 224, swd., IS. net .EVERETT, Apr. 14",155,163,,Kernahan (Mrs. Coulson),Under seal of the confessional. Pop. edit.,Cr. Svo.,"pp. 224, swd., IS. net .",EVERETT,Apr. 14,False,1914
"Kerr (E. W.)--Power and power transmission. 3rd edit., rev. 8vo., 8s. 6d. net CHAPMAN & HI, Mar. 14",155,163,,Kerr (E. W.),"Power and power transmission. 3rd edit., rev.",8vo.,8s. 6d. net,CHAPMAN & H.,Mar. 14,False,1914
"Kerr (George L.)--Practical coal-mining. 5th edit., entirely rev. and enlargeri. Cr. 8vo. 73 X5), pp. 790, 1 25. 6d. net C. GRIFFIN, Mar. 14",155,163,,Kerr (George L.),"Practical coal-mining. 5th edit., entirely rev. and enlargeri.",Cr. 8vo.,"73 X5), pp. 790, 1 25. 6d. net",C. GRIFFIN,Mar. 14,False,1914
"Kerr (W. W.)--A Treatise on the law and practice of injunctions. 5th edit., rev. by J. M. Paterson. Ryl. 8vo. 355. SWEET & M., Apr. 14",155,163,,Kerr (W. W.),"A Treatise on the law and practice of injunctions. 5th edit., rev. by J. M. Paterson.",Ryl. 8vo.,355.,SWEET & M.,Apr. 14,False,1914
"Kerschensteiner (Georg)—The Schools and the nation. Cr. 8vo. 7 X 41, pp. 376, 6s. net MACMILLAN, May 14",155,163,,Kerschensteiner (Georg),The Schools and the nation.,Cr. 8vo.,"7 X 41, pp. 376, 6s. net",MACMILLAN,May 14,False,1914
"Kester (Vaughan)- John o' Jamestown. Cr. 8vo. 78 X5, pp. 320, 6s. HODDER & S., Feb. 14",156,164,,Kester (Vaughan),John o' Jamestown.,Cr. 8vo.,"78 X5, pp. 320, 6s.",HODDER & S.,Feb. 14,False,1914
"Keswick portfolio (The) : 6 pictures of Keswick and district. Folio 6s. net MORGAN & S., July 14",156,164,,,Keswick portfolio (The) : 6 pictures of Keswick and district.,Folio,6s. net,MORGAN & S.,July 14,False,1914
"Ketcham (V. A.)—The Theory and practice of argumentation and debate. Cr. 8vo. 58. 6d. net MACMILIAX, June 14",156,164,,Ketcham (V. A.),The Theory and practice of argumentation and debate.,Cr. 8vo.,58. 6d. net,MACMILLAN,June 14,False,1914
"Kew Gardens-Bulletin of miscellaneous informa- tion, 1913. Ryl. 8vo., 48. 6d. WYMAN, Feb. 14",156,164,,,"Kew Gardens-Bulletin of miscellaneous informa- tion, 1913.",Ryl. 8vo.,48. 6d.,WYMAN,Feb. 14,False,1914
"Kew Gardens-Bulletin, 1913. No. 1. 3d. WYMAN, Feb. 14",156,164,,,"Kew Gardens-Bulletin, 1913. No. 1.",,3d.,WYMAN,Feb. 14,False,1914
"Kew Gardens-Bulletin. Appendix 2, 1914 : Catalogue of the library : additions during 1913, 3d. WYMAN, June 14",156,164,,,"Kew Gardens-Bulletin. Appendix 2, 1914 : Catalogue of the library : additions during 1913, 3d.",,,WYMAN,June 14,False,1914
"Key (Ellen)-The Renaissance of motherhood. 8vo. 74 x 51, pp. 180, 5s. net PUTNAM, June 14",156,164,,Key (Ellen),The Renaissance of motherhood.,8vo.,"74 x 51, pp. 180, 5s. net",PUTNAM,June 14,False,1914
"Key (Ellen)—The Younger generation. Cr. 8vo. 78 x 5, pp. 278, 6s. net . PUTNAM, Nov. 14",156,164,,Key (Ellen),The Younger generation.,Cr. 8vo.,"78 x 5, pp. 278, 6s. net .",PUTNAM,Nov. 14,False,1914
"Key (Mrs. K. J.)-A Daughter of love. 8vo. swd. 6d. HUTCHINSON, June 14",156,164,,Key (Mrs. K. J.),A Daughter of love.,8vo.,swd. 6d.,HUTCHINSON,June 14,False,1914
"Keynes (G.)-The Bibliography of John Donne. 16 illus. Ryl. 8vo. 10 X7), pp. 166, 155. net QUARITCH, Nov. 14",156,164,,Keynes (G.),The Bibliography of John Donne. 16 illus.,Ryl. 8vo.,"10 X7), pp. 166, 155. net",QUARITCH,Nov. 14,False,1914
"Keynes (Helen Mary)-Honour the King: a romance. Cr. 8vo. 71 x 41, pp. 318, 6s. CHATTO, Oct. 14",156,164,,Keynes (Helen Mary),Honour the King: a romance.,Cr. 8vo.,"71 x 41, pp. 318, 6s.",CHATTO,Oct. 14,False,1914
"Keyworth (Captain)—Easy French for our men abroad, and how to pronounce it. 2nd edit. 16mo. swd. 3d. net COMBRIDGE, Sep. 14",156,164,,Keyworth (Captain),"Easy French for our men abroad, and how to pronounce it. 2nd edit.",16mo.,swd. 3d. net,CAMB. UNIV. PR.,Sep. 14,False,1914
"Kidder (F. S.)-Elbow patterns for all sorts of pipe. 12mo. 45. 6d. net ...SPON, Mar. 14",156,164,,Kidder (F. S.),Elbow patterns for all sorts of pipe.,12mo.,45. 6d. net ...,SPON,Mar. 14,False,1914
"Kilgour (William T.)-Twenty years on Ben Nevis. Illus. Re-issue. Cr. 8vo. 73 X5, pp. 176, 25. net .A. GARDNER, Jan. 14",156,164,,Kilgour (William T.),Twenty years on Ben Nevis. Illus. Re-issue.,Cr. 8vo.,"73 X5, pp. 176, 25. net .",A. GARDNER,Jan. 14,False,1914
"Killip (Robert)—Citizens of the universe, and other sermons. Cr. 8vo. 8 X 54, pp. 278, 3s. 6d. net .C. H. KELLY, July 14",156,164,,Killip (Robert),"Citizens of the universe, and other sermons.",Cr. 8vo.,"8 X 54, pp. 278, 3s. 6d. net .",C. H. KELLY,July 14,False,1914
"Killed in action, war stories, Fleming (N.) is. net",,ADDED,,,"Killed in action, war stories, Fleming (N.)",,is. net,,,False,1914
"Kilpatrick (James A.)-Atkins at war : as told in his own letters. 12mo., pp. 126, is. net H. JENKINS, Oct. 14",156,164,,Kilpatrick (James A.),Atkins at war : as told in his own letters.,12mo.,"pp. 126, is. net",H. JENKINS,Oct. 14,False,1914
