original_entry,page_num,doc_page_num,opening_bits,author(s),title,format,little_bits,publisher,date,flagged,catalogue_year
"Gould (Nat)--The Rider iu khaki. Cr. 8vo. 71 x 5, Pp. 319, 6s. net ...LONG, Jan. '18",90,106.0,,Gould (Nat),The Rider iu khaki.,Cr. 8vo.,"71 x 5, Pp. 319, 6s. net ...",LONG,Jan. 18,False,1918
"Gourko (Basil, Gen.)- Memories and impressions of war and revolution in Russia, 1914-1917. 8vo. 81 X5}, pp. 363, 18s. net MURRAY, Dec. '18",90,106.0,,"Gourko (Basil, Gen.)","Memories and impressions of war and revolution in Russia, 1914-1917.",8vo.,"81 X5}, pp. 363, 18s. net",MURRAY,Dec. 18,False,1918
"Gover (E. Martin)-The Conquest of pain. 12mo., pp. 63, Is. 6d. net (Wallington : 28, Blenheim Gans.) AUTHOR, June '18",90,106.0,,Gover (E. Martin),The Conquest of pain.,12mo.,"pp. 63, Is. 6d. net (Wallington : 28, Blenheim Gans.)",AUTHOR,June 18,False,1918
"Government Departments—Civil staff : Return showing no. employed at outbreak of war and present time, no. who have joined the Forces, and no. of men of military age still retained on civil duties. id. H.M. STATIONERY OFF., June '18",91,107.0,,,"Government Departments—Civil staff : Return showing no. employed at outbreak of war and present time, no. who have joined the Forces, and no. of men of military age still retained on civil duties.",,id.,H.M. STATIONERY OFF.,June 18,False,1918
"Government Employees (Conciliation and Arbitra- tion Bd. for)) -Awards. Ea. Id. H.M. STATIONERY OFF., Jan., &c. '18",91,107.0,,,Government Employees (Conciliation and Arbitra- tion Bd. for)) -Awards.,,Ea. Id.,H.M. STATIONERY OFF.,Jan. 18,False,1918
"Government Employees (Conciliation and Arbitra- tion Bd. for)-Record of proceedings, 1917. 2d. H.M. STATIONERY OFF., Apr. '18",91,107.0,,,"Government Employees (Conciliation and Arbitra- tion Bd. for)-Record of proceedings, 1917.",,2d.,H.M. STATIONERY OFF.,Apr. 18,False,1918
"Government Offices (Organisation and staffing of) -Interim report of Ctte. id. H.M. STATIONERY OFF., June '18",91,107.0,,,Government Offices (Organisation and staffing of) -Interim report of Ctte.,,id.,H.M. STATIONERY OFF.,June 18,False,1918
"Governments and parties in Continental Europe, Lowell (A. L.) 21s. net .....Nov. 'is Qowland (William)--The Metallurgy of the non- ferrous metals. 2nd ed., rev. and enl. 8vo. 9x61, pp. 619, 255. net (Scientific text-books) C. GRIFFIN, Mar. '18",91,107.0,,,"Governments and parties in Continental Europe, Lowell (A. L.)",,21s. net .....,,Nov. 15,False,1918
"Governments and parties in Continental Europe, Lowell (A. L.) 21s. net .....Nov. 'is Qowland (William)--The Metallurgy of the non- ferrous metals. 2nd ed., rev. and enl. 8vo. 9x61, pp. 619, 255. net (Scientific text-books) C. GRIFFIN, Mar. '18",91,107.0,,Qowland (William),"The Metallurgy of the non- ferrous metals. 2nd ed., rev. and enl.",8vo.,"9x61, pp. 619, 255. net (Scientific text-books)",C. GRIFFIN,Mar. 18,False,1918
"Grace (Armine)-Cloak of St. Martin. New ed. Cr. 8vo. 28. 6d. net ..S. PAUL, Sep. '18",91,107.0,,Grace (Armine),Cloak of St. Martin. New ed.,Cr. 8vo.,28. 6d. net ..,S. PAUL,Sep. 18,False,1918
"Grace (Armine) -— The House of silent footsteps. Cr. 8vo.7} X5, pp. 311, 6s, net S. PAUL, Apr. '18",91,107.0,,Grace (Armine),The House of silent footsteps.,Cr. 8vo.,"7} X5, pp. 311, 6s, net",S. PAUL,Apr. 18,False,1918
"Graevenitz (Baron P.)-From autocracy to Bol- shevism. 8vo. 8} x 51, pp. 128, 5s. net ALLEN & U., Oct. '18",91,107.0,,Graevenitz (Baron P.),From autocracy to Bol- shevism.,8vo.,"8} x 51, pp. 128, 5s. net",ALLEN & U.,Oct. 18,False,1918
"Graham (E. Maxtone)-The Sword of peace : a play for children. 8vo. pp. 20, Is. 6d. net R. GRANT, July '18",91,107.0,,Graham (E. Maxtone),The Sword of peace : a play for children.,8vo.,"pp. 20, Is. 6d. net",R. GRANT,July 18,False,1918
"Graham (John William)-War from a Quaker point of view. 12mo. pp. 114, 6d. HEADLEY, May '18",91,107.0,,Graham (John William),War from a Quaker point of view.,12mo.,"pp. 114, 6d.",HEADLEY,May 18,False,1918
"Graham (John W.)-William Penn. Rev. ed. 16mo. 78. 6d. net .HEADLEY, Sep. '18",91,107.0,,Graham (John W.),William Penn. Rev. ed.,16mo.,78. 6d. net .,HEADLEY,Sep. 18,False,1918
"Graham (Rose)-An Abbot of Vézelay. 8vo. 8 X 5, pp. 136, 3s. 6d. net (Studies in Church his- tory) .S.P.C.K., Mar. '18",91,107.0,,Graham (Rose),An Abbot of Vézelay.,8vo.,"8 X 5, pp. 136, 3s. 6d. net (Studies in Church his- tory) .",S.P.C.K.,Mar. 18,False,1918
"Graham (Stephen)-The Quest of the Face. 8vo. 8X51, pp. 306, 78. 6d. net MACMILLAN, June'18",91,107.0,,Graham (Stephen),The Quest of the Face.,8vo.,"8X51, pp. 306, 78. 6d. net",MACMILLAN,June 18,False,1918
"Grahame (Kenneth)-Dream days. 8vo. pp. 286, IS. 6d. net . . NELSON, Aug. '18",91,107.0,,Grahame (Kenneth),Dream days.,8vo.,"pp. 286, IS. 6d. net . .",NELSON,Aug. 18,False,1918
"Grahame (Kenneth) —The Golden age. 7! X5, pp: 287, IS, 6d. net . . NELSON, Apr.'18",91,107.0,,Grahame (Kenneth),The Golden age.,,"7! X5, pp: 287, IS, 6d. net . .",NELSON,Apr. 18,False,1918
"Grand Fleet days. By the author of In the northern mists."" Cr. 8vo. 7 X 5, pp. 250, 6s. net .....HODDER & S., Mar. '18",91,107.0,,,"Grand Fleet days. By the author of In the northern mists.""",Cr. 8vo.,"7 X 5, pp. 250, 6s. net .....",HODDER & S.,Mar. 18,False,1918
"Granjon (R.) and Rosemberg (P.)--A Practical manual of autogenous welding (oxy-acetylene). With a chapter on the cutting of metals with the blowpipe. Tr. by D. Richardson. 7th ed. 8vo. 85 x 5), pp. 266, 6s. net GRIFFIN, Oct. '18",91,107.0,,Granjon (R.) and Rosemberg (P.),A Practical manual of autogenous welding (oxy-acetylene). With a chapter on the cutting of metals with the blowpipe. Tr. by D. Richardson. 7th ed.,8vo.,"85 x 5), pp. 266, 6s. net",GRIFFIN,Oct. 18,False,1918
"Grant (A.)-The Army tutor's precis book. 8vo. 38. 6d. net .BLACKIE, Dec. '17",91,107.0,,Grant (A.),The Army tutor's precis book.,8vo.,38. 6d. net .,BLACKIE,Dec. 17,False,1918
"Grant (Clara E.)-The Teacher's book of guessing games and sense training exercises. Cr. 8vo. 71 x 5, pp. 75, 2s. net (“ Kingsway ser.) ÉVANS BROS., Aug. '18",91,107.0,,Grant (Clara E.),The Teacher's book of guessing games and sense training exercises.,Cr. 8vo.,"71 x 5, pp. 75, 2s. net (“ Kingsway ser.)",EVANS BROS.,Aug. 18,False,1918
"Grant (Marjorie) ---Verdun days in Paris. Cr. 8vo. 74 x 5}, pp. 248, 6s. net COLLINS, Ang. '18",91,107.0,,Grant (Marjorie),Verdun days in Paris.,Cr. 8vo.,"74 x 5}, pp. 248, 6s. net",COLLINS,Ang. '18,False,1918
"Grant (Reginald)—S.O.S. Stand to! Illus. 8vo. pp. 306, 6s, pet . . APPLETON, Aug. '18",91,107.0,,Grant (Reginald),S.O.S. Stand to! Illus.,8vo.,"pp. 306, 6s, pet . .",APPLETON,Aug. 18,False,1918
"Grant (Lady Sybil) The Unseen Presence. 8vo. 81 X51, pp. 4, swd. 30. net ; in pkts. of 5, IS. net .E. MACDONALD, Aug. '18",91,107.0,,Grant (Lady Sybil),The Unseen Presence.,8vo.,"81 X51, pp. 4, swd. 30. net ; in pkts. of 5, IS. net .",E. MACDONALD,Aug. 18,False,1918
"Grantham (A. F.)-Pencil speakings from Peking. 8vo. 84 X5], pp. 295, 10s. 6d. net ALLEN & U., May '18",91,107.0,,Grantham (A. F.),Pencil speakings from Peking.,8vo.,"84 X5], pp. 295, 10s. 6d. net",ALLEN & U.,May 18,False,1918
"Grantham (Sybil)--The Drugless doctor : play. 25. 60. net..GAY & HANCOCK, Aug. '18",91,107.0,,Grantham (Sybil),The Drugless doctor : play.,,25. 60. net.,GAY & HANCOCK,Aug. 18,False,1918
"Gras (Norman Scott Brien)--The Early English customs system: a documentary study of the institutional and economic history of the customs from the thirteenth to the sixteenth century. 8vo. 9 x6, pp. 780, 155. net (Harvard Economic studies) . MILFORD, Oct. '18",91,107.0,,Gras (Norman Scott Brien),The Early English customs system: a documentary study of the institutional and economic history of the customs from the thirteenth to the sixteenth century.,8vo.,"9 x6, pp. 780, 155. net (Harvard Economic studies) .",MILFORD,Oct. 18,False,1918
"Graves (Alfred Perceval)-The Irish fairy book. Illus. by Ceorge Denham. 8vo. 8 X 54, pp. 329, 6s, net ... UNWIN, Oct. '18",91,107.0,,Graves (Alfred Perceval),The Irish fairy book. Illus. by Ceorge Denham.,8vo.,"8 X 54, pp. 329, 6s, net ...",UNWIN,Oct. 18,False,1918
"Graves (C. L.)-Lauds and libels. Cr. 8vo. 71 x 58, pp. 96, 3s. 6d. net....SIDGWICK & J., Oct. '18",91,107.0,,Graves (C. L.),Lauds and libels.,Cr. 8vo.,"71 x 58, pp. 96, 3s. 6d. net....",SIDGWICK & J.,Oct. 18,False,1918
"Graves (Gladys)-Eve, her lament and vision : a poem in six books after the manner of the ode. illus. by Edith Mendham. 7x6, pp. 50, 3s. 6d. net. . MORING, July '18",91,107.0,,Graves (Gladys),"Eve, her lament and vision : a poem in six books after the manner of the ode. illus. by Edith Mendham.",,"7x6, pp. 50, 3s. 6d. net. .",MORING,July 18,False,1918
"Graveson (S.)-Our vegetable plot. Cr. 8vo. 81x5), pp. 32, swd. 7d. net HEADLEY, Mar. '18",91,107.0,,Graveson (S.),Our vegetable plot.,Cr. 8vo.,"81x5), pp. 32, swd. 7d. net",HEADLEY,Mar. 18,False,1918
"Graveson (William)-Joys of the open air. Cr. 8vo. 7} 5, pp. 115, 35. 6d. net HEADLEY, Dec. '18",91,107.0,,Graveson (William),Joys of the open air.,Cr. 8vo.,"7} 5, pp. 115, 35. 6d. net",HEADLEY,Dec. 18,False,1918
"Gray (Arthur Edward)— The Single eye : essays from the mystical point of view. Cr. 8vo. 7 X44, pp. 109, 39. 60. net, swd. 28. net DANIEL, May '18",91,107.0,,Gray (Arthur Edward),The Single eye : essays from the mystical point of view.,Cr. 8vo.,"7 X44, pp. 109, 39. 60. net, swd. 28. net",DANIEL,May 18,False,1918
"Gray (Eleanor)-Eros and Psyche : a drama in three acts. Cr. 8vo. 7* X 5, PP. 119, 35. 6d. net K. PAUL, Sep. '18",91,107.0,,Gray (Eleanor),Eros and Psyche : a drama in three acts.,Cr. 8vo.,"7* X 5, PP. 119, 35. 6d. net",K. PAUL,Sep. 18,False,1918
"Gray (Henry)--Anatomy, descriptive and applied. 20th ed. El. by Robert Howden, Notes on applied anatomy rev. by A. J. Jex-Blake and W. Fedde Fedden. Ryl. 8vo. 103 X 61, pp. 1340, 375, 6d. net .LONGMANS, June 18",91,107.0,,Gray (Henry),"Anatomy, descriptive and applied. 20th ed. El. by Robert Howden, Notes on applied anatomy rev. by A. J. Jex-Blake and W. Fedde Fedden.",Ryl. 8vo.,"103 X 61, pp. 1340, 375, 6d. net .",LONGMANS,June 18,False,1918
"Gray (James M.)-A Picture of the Resurrection : an exposition of the fifteenth chapter of First Corinthians. Cr. 8vo. 74 x 4, pp. 43, 2s. net REVELL, A pr. '18",92,108.0,,Gray (James M.),A Picture of the Resurrection : an exposition of the fifteenth chapter of First Corinthians.,Cr. 8vo.,"74 x 4, pp. 43, 2s. net",REVELL,Apr. 18,False,1918
"Gray (James M.)--Prophecy and the Lord's return. Cr. 8vo. 73 x 5, pp. 119, 35. 6d. net REVELL, Apr. '18",92,108.0,,Gray (James M.),Prophecy and the Lord's return.,Cr. 8vo.,"73 x 5, pp. 119, 35. 6d. net",REVELL,Apr. 18,False,1918
"Gray (1. H.) and Moore (C. F.) eds.-The Mythology of all races. (In 13 v.) Vol. 3, Celtic, by J. A. Macculloch; Slavic, by J. Machal. Vol. 6, Indian, by A. Berriedale Keith ; Iranian, by Albert J. Carnoy. Vol. 12, Egyptian, by W. Max Muller; Indo-Chinese, by Sir James George Scott. 8vo. 91 x 61, ea. vol. 3os. net PUTNAM, Aug. '18",92,108.0,,Gray (1. H.) and Moore (C. F.) eds.,"The Mythology of all races. (In 13 v.) Vol. 3, Celtic, by J. A. Macculloch; Slavic, by J. Machal. Vol. 6, Indian, by A. Berriedale Keith ; Iranian, by Albert J. Carnoy. Vol. 12, Egyptian, by W. Max Muller; Indo-Chinese, by Sir James George Scott.",8vo.,"91 x 61, ea. vol. 3os. net",PUTNAM,Aug. 18,False,1918
"Gray (Maxwell)—The Diamond pendant. Cr. 8vo. 74 x 5, pp. 256, 6s. 9d. net HUTCHINSON, Nov.'18",92,108.0,,Gray (Maxwell),The Diamond pendant.,Cr. 8vo.,"74 x 5, pp. 256, 6s. 9d. net",HUTCHINSON,Nov. 18,False,1918
"Gray (Thomas) — The Poetical works of Gray and Collins. Ed. by A. L. Poole and C. Stone. Illus. and facsim. Cr. 8vo. 8 x 5), pp. 324, from 45. 6d. net, India paper ed., cr. 8vo. 7} X 5, 6S. net (Oxford poets) ; from 25. 6d. net (Oxford standard authors) ...MILFORD, Apr. '18",92,108.0,,Gray (Thomas),The Poetical works of Gray and Collins. Ed. by A. L. Poole and C. Stone. Illus. and facsim.,Cr. 8vo.,"8 x 5), pp. 324, from 45. 6d. net, India paper ed., cr. 8vo. 7} X 5, 6S. net (Oxford poets) ; from 25. 6d. net (Oxford standard authors)",MILFORD,Apr. 18,False,1918
"Grayson (David)-Grcat possessions. Cr. 8vo. 77 x 54, pp. 273, 6s. net HODDER & S., Mar. '18",92,108.0,,Grayson (David),Grcat possessions.,Cr. 8vo.,"77 x 54, pp. 273, 6s. net",HODDER & S.,Mar. 18,False,1918
"Great Britain, Palestine, and the Jews : a survey of Christian opinion. 8} X5, pp. 70, Id. ZIONIST ORGANISATION, May'18",92,108.0,,,"Great Britain, Palestine, and the Jews : a survey of Christian opinion.",,"8} X5, pp. 70, Id.",ZIONIST ORGANIZATION,May 18,False,1918
"Great devastation. Astrologically interpreted by Sepharial.” 8vo. pp. 19, 6d. FOULSHAM, Oct. '18",92,108.0,,,Great devastation. Astrologically interpreted by Sepharial.”,8vo.,"pp. 19, 6d.",FOULSHAM,Oct. 18,False,1918
"Great men and great deeds : a book of true stories. Jllus. Fol. 103x8, Is. 6d. pet BLACKIE, Oct. '18",92,108.0,,,Great men and great deeds : a book of true stories. Jllus.,Fol.,"103x8, Is. 6d. pet",BLACKIE,Oct. 18,False,1918
"Green (Alice Stopford)—Loyalty and disloyalty ; what it means in Ireland. Cr. 8vo. 71 X 5, pp. 14, Swd. 3d. net........MAUNSEL, May '18",92,108.0,,Green (Alice Stopford),Loyalty and disloyalty ; what it means in Ireland.,Cr. 8vo.,"71 X 5, pp. 14, Swd. 3d. net........",MAUNSEL,May 18,False,1918
"Green (Alice Stopford)--Ourselves alone in Ulster. Cr. 8vo. 71 x 5, pp. 30, swd. 3d. net MAUNSEL, May. '18",92,108.0,,Green (Alice Stopford),Ourselves alone in Ulster.,Cr. 8vo.,"71 x 5, pp. 30, swd. 3d. net",MAUNSEL,May 18,False,1918
"Green (Alice Stopford)-Ourselves alone in Ulster, New ed., w. notes. Cr. 8vo. 74 x 41, pp. 40, swd. 4d. net. ..MAUNSEL, May '18",92,108.0,,Green (Alice Stopford),"Ourselves alone in Ulster, New ed., w. notes.",Cr. 8vo.,"74 x 41, pp. 40, swd. 4d. net. ..",MAUNSEL,May 18,False,1918
"Green (E. M.)-The Soldier's little son: what Britain stands for. 76mo. pp. 24, 4d. S.P.C.K., June '18",92,108.0,,Green (E. M.),The Soldier's little son: what Britain stands for.,76mo.,"pp. 24, 4d.",S.P.C.K.,June 18,False,1918
"Qreen (F. 1.)-The Awakening of England. New ed. Cr. Svo. 71 x 5, pp. 372, 38. 6d. net NELSON, Nov. '18",92,108.0,,Qreen (F. 1.),The Awakening of England. New ed.,Cr. Svo.,"71 x 5, pp. 372, 38. 6d. net",NELSON,Nov. 18,False,1918
"Qreen (Leonard)—The Youthful lover, and other prose studies. Cr. 8vo. 78 X 51, pp. 68, 35. 60. iet BLACKWELL, Dec.'18",92,108.0,,Qreen (Leonard),"The Youthful lover, and other prose studies.",Cr. 8vo.,"78 X 51, pp. 68, 35. 60. iet",BLACKWELL,Dec. 18,False,1918
"Green (Neal)-Fisheries of the North Sea. Cr. 8vo. 71 X5, pp. 185, 45. 60. net METHUEN, June '18",92,108.0,,Green (Neal),Fisheries of the North Sea.,Cr. 8vo.,"71 X5, pp. 185, 45. 60. net",METHUEN,June 18,False,1918
"Green (Romney)--Wood-work. 8vo. Vol. 1. 8s. PEPLER, Dec. '18",92,108.0,,Green (Romney),Wood-work.,8vo.,Vol. 1. 8s.,PEPLER,Dec. 18,False,1918
"Greek anthology (The). With English trans, by W. R. Paton. (In 5 vols.) Vols. 4 and 5. 18ino, 61 x 41, pp. 422, 412, ea, 6s, net, Ithr. 7s, 6d. net (Loeb classical lib.) HEINEMANN, July '18",92,108.0,,,"Greek anthology (The). With English trans, by W. R. Paton. (In 5 vols.) Vols. 4 and 5.","18ino,","61 x 41, pp. 422, 412, ea, 6s, net, Ithr. 7s, 6d. net (Loeb classical lib.)",HEINEMANN,July 18,False,1918
"Greene (Frederick Stuart) ed.—The Grim thirteen, stories by thirteen authors, including Stacy Aumonier and Mrs. Belloc Lowndes. Intro. by Edward J. O'Brien. Cr. 8vo. 74 X 5, pp. 255, 6s. ed. net ..HURST & B., Dec. '18",92,108.0,,Greene (Frederick Stuart) ed.,"The Grim thirteen, stories by thirteen authors, including Stacy Aumonier and Mrs. Belloc Lowndes. Intro. by Edward J. O'Brien.",Cr. 8vo.,"74 X 5, pp. 255, 6s. ed. net ..",HURST & B.,Dec. 18,False,1918
"Greenland (W. Kingscote, Rev.)-Cameos from camp3. 77 x 41, pp. 94, is. 60. net NAT. FREE CHURCH COUNCIL, Oct, '18",92,108.0,,"Greenland (W. Kingscote, Rev.)",Cameos from camp3.,,"77 x 41, pp. 94, is. 60. net",NAT. FREE CHURCH COUNCIL,Oct. 18,False,1918
"Greenland (W. Kingscote)-The Victorious Child. Cr. 8vo. 67 x 5, pp. 78, 2s. net MORGAN & S., Dec. '18",92,108.0,,Greenland (W. Kingscote),The Victorious Child.,Cr. 8vo.,"67 x 5, pp. 78, 2s. net",MORGAN & S.,Dec. 18,False,1918
"Greenup (A. W.)-A Translation of the treatise Taanith (on the public fasts), from the Pales. tinian Talmud. 23 x 44, pp. 36, 2s, net (Hackney, N.E.) PALESTINE HO., Nov. '18",92,108.0,,Greenup (A. W.),"A Translation of the treatise Taanith (on the public fasts), from the Pales. tinian Talmud.",,"23 x 44, pp. 36, 2s, net (Hackney, N.E.)",PALESTINE HO.,Nov. 18,False,1918
"Green way (J. D.)-Moodls : poems. Cr. 8vo. 7 X 41, pp. 54, swd. is. 6d. net E. MACDONALD, Feb. '18",92,108.0,,Green way (J. D.),Moodls : poems.,Cr. 8vo.,"7 X 41, pp. 54, swd. is. 6d. net",E. MACDONALD,Feb. 18,False,1918
"Greenwich Hospital and Travers' Foundation- Capital and income accounts, 1916–17. id. H.M. STATIONERY OFF., Mar. '18",93,109.0,,,"Greenwich Hospital and Travers' Foundation- Capital and income accounts, 1916–17.",,id.,H.M. STATIONERY OFF.,Mar. 18,False,1918
"Greenwich Hospital an1 Travers' Foundation- Statement of estimated income and expendi. ture, 1917-18. 3d. H.M. STATIONERY OFF., Oct. '17",93,109.0,,,"Greenwich Hospital an1 Travers' Foundation- Statement of estimated income and expendi. ture, 1917-18.",,3d.,H.M. STATIONERY OFF.,Oct. 17,False,1918
"Green wood (Sir George)—The Problem of the will. 8vo. 87 x 51, pp. 47, swd. od. net WATTS, Mar. '18",93,109.0,,Green wood (Sir George),The Problem of the will.,8vo.,"87 x 51, pp. 47, swd. od. net",WATTS,Mar. 18,False,1918
"Green wood (T.)-The New turners' and fitters' handbook. 18mo. 64 x 44, pp. 160, 25. 6d. (Halifax: Horton St.) T. GREENWCOD's SONS, Apr. '18",93,109.0,,Green wood (T.),The New turners' and fitters' handbook.,18mo.,"64 x 44, pp. 160, 25. 6d. (Halifax: Horton St.)",T. GREENWCOD's SONS,Apr. 18,False,1918
"Greenwood (W.Osborne)—Scopolamine-morphine: semi-narcosis during labour. Cr. 8vo. 71 x 51, pp. 132, 6s. net (Oxford Medical publications) FROWDE AND HODDER & S., Feb. '18",93,109.0,,Greenwood (W.Osborne),Scopolamine-morphine: semi-narcosis during labour.,Cr. 8vo.,"71 x 51, pp. 132, 6s. net (Oxford Medical publications)",FROWDE AND HODDER & S.,Feb. 18,False,1918
"Graen wood (William J.)-Commercial pondence and business practice. 3rd ed. Cr. 8vo. 73 x 5, pp. 26035. 6d. HEYWOOD, Nov. '18",93,109.0,,Graen wood (William J.),Commercial pondence and business practice. 3rd ed.,Cr. 8vo.,"73 x 5, pp. 26035. 6d.",HEYWOOD,Nov. 18,False,1918
"Gregory (St.) the Dialogist-Divine Liturgy of the Presanctified. Greek text with rendering in English. 16mo. pp. 188, 45. 6d. net WILLIAMS & N., May '18",93,109.0,,Gregory (St.) the Dialogist,Divine Liturgy of the Presanctified. Greek text with rendering in English.,16mo.,"pp. 188, 45. 6d. net",WILLIAMS & N.,May 18,False,1918
"Gregory (Jackson)-The Short cut. Cr. 8vo. 74 x 5, pp. 321, 5s. net ....MELROSE, Mar. '18",93,109.0,,Gregory (Jackson),The Short cut.,Cr. 8vo.,"74 x 5, pp. 321, 5s. net ....",MELROSE,Mar. 18,False,1918
"Gregory (Jackson)-The Splendid outlaw. Cr. 8vo. 73 X5, pp. 288, 5s. net .MELROSE, Dec. '18",93,109.0,,Gregory (Jackson),The Splendid outlaw.,Cr. 8vo.,"73 X5, pp. 288, 5s. net .",MELROSE,Dec. 18,False,1918
"Gregory (Lady)-The Gaol gate. Cr. 8vo. 73 x 5, pp. 12, swd. 6d. net (Seven short plays. No. 7) PUTNAM, Jan.'18",93,109.0,,Gregory (Lady),The Gaol gate.,Cr. 8vo.,"73 x 5, pp. 12, swd. 6d. net (Seven short plays. No. 7)",PUTNAM,Jan. 18,False,1918
"Gregory (Lady)-The Gaol gate. Cr. 8vo. 74 X 4+ pp. 20, swd. gd. net. PUTNAM ; TALBOT PR., Nov. '18",93,109.0,,Gregory (Lady),The Gaol gate.,Cr. 8vo.,"74 X 4+ pp. 20, swd. gd. net.",PUTNAM ; TALBOT PR.,Nov. 18,False,1918
"Gregory (Lady)-Hyacinth Halvey : a play. Cr. 8vo. 77 x 41, pp. 54, swd. 9d. PUTNAM, Sep. '18",93,109.0,,Gregory (Lady),Hyacinth Halvey : a play.,Cr. 8vo.,"77 x 41, pp. 54, swd. 9d.",PUTNAM,Sep. 18,False,1918
"Gregory (Lady)—The Jackdaw. Cr. 8vo. 71 X41, pp. 51, swd. od. net PUTNAM ; TALBOT PR., Sep. '18",93,109.0,,Gregory (Lady),The Jackdaw.,Cr. 8vo.,"71 X41, pp. 51, swd. od. net",PUTNAM ; TALBOT PR.,Sep. 18,False,1918
"Gregory (Lady)—The Rising of the moon. Cr. 8vo. 71 x 5, pp. 16, swd. 6d. net (Seven short plays. No. 3) .PUTNAM, Jan. '18",93,109.0,,Gregory (Lady),The Rising of the moon.,Cr. 8vo.,"71 x 5, pp. 16, swd. 6d. net (Seven short plays. No. 3)",PUTNAM,Jan. 18,False,1918
"Grogory (Lady)-The Rising of the moon. Cr. 8vo. 7+X 44, pp. 26, swd. od. net PUTNAM ; TALBOT PR., Nov. '18",93,109.0,,Grogory (Lady),The Rising of the moon.,Cr. 8vo.,"7+X 44, pp. 26, swd. od. net",PUTNAM ; TALBOT PR.,Nov. 18,False,1918
"Gregory (Lady)-Spreading the news. Cr. 8vo. 7x44, pp. 35, swd. od. net PUTNAM ; TALBOT PR., Nov. '18",93,109.0,,Gregory (Lady),Spreading the news.,Cr. 8vo.,"7x44, pp. 35, swd. od. net",PUTNAM ; TALBOT PR.,Nov. 18,False,1918
"Gregory (Lady)-The Travelling man. Cr. 8vo. 71 x 5, pp. 14, swd. 6d. net (Seven short plays. No. 6) .PUTNAM, Jan. '18",93,109.0,,Gregory (Lady),The Travelling man.,Cr. 8vo.,"71 x 5, pp. 14, swd. 6d. net (Seven short plays. No. 6) .",PUTNAM,Jan. 18,False,1918
"Gregory (Lady)—The Travelling man. Cr. 8vo. 77x44, pp. 20, swd. gd. net PUTNAM ; TALBOT PR., Oct. '18",93,109.0,,Gregory (Lady),The Travelling man.,Cr. 8vo.,"77x44, pp. 20, swd. gd. net",PUTNAM ; TALBOT PR.,Oct. 18,False,1918
"Gregory (Lady)-The Workhouse ward. Cr. 8vo. 71 x 5, pp. 17, swd. 6d. net (Seven short plays. No. 5) PUTNAM, Jan. '18",93,109.0,,Gregory (Lady),The Workhouse ward.,Cr. 8vo.,"71 x 5, pp. 17, swd. 6d. net (Seven short plays. No. 5)",PUTNAM,Jan. 18,False,1918
"Gregory (Owen)-Meccania, the super-state. Cr. 8vo. 78 X5, pp. 316, 78. 6d. net METHUEN, Dec. '18",93,109.0,,Gregory (Owen),"Meccania, the super-state.",Cr. 8vo.,"78 X5, pp. 316, 78. 6d. net",METHUEN,Dec. 18,False,1918
"Gregory (Padric)—Ireland : a song of hope, and other poems. Cr. 8vo. 73 X5, pp. 116, 25. 6d. net TALBOT PR.; UNWIN, Mar. '18",93,109.0,,Gregory (Padric),"Ireland : a song of hope, and other poems.",Cr. 8vo.,"73 X5, pp. 116, 25. 6d. net",TALBOT PR.; UNWIN,Mar. 18,False,1918
"Gretton (R. H.) - The English middle class. 8vo. 84 x 51,""pp.""250, 8s. 6d. netad! G. BELL, Mar. '18",93,109.0,,Gretton (R. H.),The English middle class.,8vo.,"84 x 51,""pp.""250, 8s. 6d. netad!",G. BELL,Mar. 18,False,1918
"Grovos (T. Fenwick)—The Coming of the King. 71 X41, pp. 80, 25. net, is. 4d. net MORGAN & S., Oct. '18",93,109.0,,Grovos (T. Fenwick),The Coming of the King.,,"71 X41, pp. 80, 25. net, is. 4d. net",MORGAN & S.,Oct. 18,False,1918
"Greville (Henry)-Suzanne Normis. 8vo. pp. 280, IS. 6d. net .NELSON, Jan. '18",93,109.0,,Greville (Henry),Suzanne Normis.,8vo.,"pp. 280, IS. 6d. net .",NELSON,Jan. 18,False,1918
"Grey (Amy)-Dick's debt. Cr. 8vo. 71 X 5, pp. 125, 18. gd....... ..S.P.C.K., Oct, '18",93,109.0,,Grey (Amy),Dick's debt.,Cr. 8vo.,"71 X 5, pp. 125, 18. gd.......",S.P.C.K.,Oct. 18,False,1918
"Grey (Jane)-The Heritage of the desert. 8vo. pp. 378, is, 6d. net ...NELSON, Aug. '18",93,109.0,,Grey (Jane),The Heritage of the desert.,8vo.,"pp. 378, is, 6d. net",NELSON,Aug. 18,False,1918
"Grey (Viscount, of Fallodon)—The League of Nations. Cr. 8vo. 77X41, pp. 16, swd. 3d. ret MILFORD, June '18",93,109.0,,"Grey (Viscount, of Fallodon)",The League of Nations.,Cr. 8vo.,"77X41, pp. 16, swd. 3d. ret",MILFORD,June 18,False,1918
"Grey (Visc., of Fallodon) intro.---The Peace Con- ference-and after. Ryl. 8vo. 94 x 54, pp. 78, swd. is. MACMILLAN, Dec. '18",93,109.0,,"Grey (Visc., of Fallodon) intro.",The Peace Con- ference-and after.,Ryl. 8vo.,"94 x 54, pp. 78, swd. is.",MACMILLAN,Dec. 18,False,1918
