,entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
2282,"League of Nations. See also Hague; Inter- national; Peace; War, &c. Leake (J.)- Canst thou by searching find out God? and other poems. 8vo. pp. 78, 9d. net G. MORRISH, June'18",,,League of Nations,G. MORRISH,9d.,0.0375,8vo.,"League of Nations. See also Hague; Inter- national; Peace; War, &c. Leake (J.)- Canst thou by searching find out God? and other poems. 8vo. pp. 78, 9d. net G. MORRISH, June'18",,,,June'18,net
2327,"Letters from somewhere. By “ Doc. Cr. 8vo. 78 x 5, pp. 139, 38. 6d. net HEATH CRANTON, Oct. '18",,,Letters from somewhere,HEATH CRANTON,6d.,0.025,8vo.,"Letters from somewhere. By “ Doc. Cr. 8vo. 78 x 5, pp. 139, 38. 6d. net HEATH CRANTON, Oct. '18",,,,Oct. '18,net
2328,"Letters from the Front: a record of God's protec- tion and loving care for his servant, James Wallace. Ed. by J. J. Pſiper). 8vo. pp. 128, 6d. net (Worthing : 18, Broadway) J. J. PIPER, Aug. '18",,,"Letters from the Front: a record of God's protec- tion and loving care for his servant, James Wallace",J. J. PIPER,6d.,0.025,8vo.,"Letters from the Front: a record of God's protec- tion and loving care for his servant, James Wallace. Ed. by J. J. Pſiper). 8vo. pp. 128, 6d. net (Worthing : 18, Broadway) J. J. PIPER, Aug. '18",,,,Aug. '18,net
2329,"Lotters of an expectant grandinother. . By the author of Boy of my heart.” Cr. 8vo. 71 x5, pp. 317, 6s, net ...HODDER & S., Nov.'18",,,Lotters of an expectant grandinother,HODDER & S.,6s.,0.3,8vo.,"Lotters of an expectant grandinother. . By the author of Boy of my heart.” Cr. 8vo. 71 x5, pp. 317, 6s, net ...HODDER & S., Nov.'18",,,,Nov.'18,net
2336,"Liberal Federation, National. See under National, &c. Liberal Magazine (The). Vol. 25 (1917). 81x56, pp. 708, 5s... LIBERAL PUBCN. DEPT., May '18",,,"Liberal Federation, National",LIBERAL PUBCN. DEPT.,5s.,0.25,,"Liberal Federation, National. See under National, &c. Liberal Magazine (The). Vol. 25 (1917). 81x56, pp. 708, 5s... LIBERAL PUBCN. DEPT., May '18",,,,May '18,
2337,"Liboral policy in the task of political and social reconstruction. 8vo. 81 X54, pp. 129, 28. 6d. net LIBERAL PUB. DEPT., Nov.'18",,,Liboral policy in the task of political and social reconstruction,LIBERAL PUB. DEPT.,6d.,0.025,8vo.,"Liboral policy in the task of political and social reconstruction. 8vo. 81 X54, pp. 129, 28. 6d. net LIBERAL PUB. DEPT., Nov.'18",,,,Nov.'18,net
2338,"Liberal year book, 1918. Cr. 8vo. 71 X 5, pp. 378, 28., swd. is. net LIBERAL PUBN. DEPT., May'18",,,Liberal year book,LIBERAL PUBN. DEPT.,,0.0,8vo.,"Liberal year book, 1918. Cr. 8vo. 71 X 5, pp. 378, 28., swd. is. net LIBERAL PUBN. DEPT., May'18",,,,May'18,
2339,"Library Association -- Public libraries : their development and future organization. Illus. 104 x 6, pp. 123, 1s. 6d. (Caxton Hall, Westminster, S.W. 1) LIBRARY ASSN., Apr. '18",,,Library Association -- Public libraries : their development and future organization,LIBRARY ASSN.,1s. 6d.,0.07500000000000001,,"Library Association -- Public libraries : their development and future organization. Illus. 104 x 6, pp. 123, Is. 6d. (Caxton Hall, Westminster, S.W. 1) LIBRARY ASSN., Apr. '18",,,,Apr. '18,
2340,"Library Association : Technical and Commercial Libraries Ctte. Class list of current serial digests and indexes of the literature of science, technology, and commerce. Ich x64, pp. 13, .LIBRARY ASSN., June '18",,,Library Association : Technical and Commercial Libraries Ctte,LIBRARY ASSN.,,0.0,,"Library Association : Technical and Commercial Libraries Ctte. Class list of current serial digests and indexes of the literature of science, technology, and commerce. Ich x64, pp. 13, .LIBRARY ASSN., June '18",,,,June '18,
2355,"Liquid fuels. See Fuels. Liquor trade-State purchase and control Reports of English, Scotch and Irish Cttes. 9d. H.M STATIONERY OFF., May '18",,,Liquid fuels,H.M STATIONERY OFF.,9d.,0.0375,,"Liquid fuels. See Fuels. Liquor trade-State purchase and control Reports of English, Scotch and Irish Cttes. 9d. H.M STATIONERY OFF., May '18",,,,May '18,
2362,"Little stories for little people. Fol. 101x71, pp. 160, 28, 6d. net .NELSON, Sep. '18",,,Little stories for little people,NELSON,6d.,0.025,,"Little stories for little people. Fol. 101x71, pp. 160, 28, 6d. net .NELSON, Sep. '18",,,,Sep. '18,net
2364,"Livo Stock Journal almanack, 1919. Ryl. 8vo. 91 x 63, pp. 336, swd. is. 6d. net VINTON, Dec. '18",,,Livo Stock Journal almanack,VINTON,6d.,0.025,8vo.,"Livo Stock Journal almanack, 1919. Ryl. 8vo. 91 x 63, pp. 336, swd. is. 6d. net VINTON, Dec. '18",,,,Dec. '18,net
2367,"Liverpool Diocesan calendar and churchman's year book, 1918. Ed. by J. Albert Thompson. Cr. 8vo. 7X 41, pp. 354, d. bds. 2s. 6d. net, swd. s. 6d. net (Liverpool : Church Pr.) J. A. THOMPSON, Apr. '18",,,Liverpool Diocesan calendar and churchman's year book,J. A. THOMPSON,6d.,0.025,8vo.,"Liverpool Diocesan calendar and churchman's year book, 1918. Ed. by J. Albert Thompson. Cr. 8vo. 7X 41, pp. 354, d. bds. 2s. 6d. net, swd. IS. 6d. net (Liverpool : Church Pr.) J. A. THOMPSON, Apr. '18",,,,Apr. '18,net
2372,"Livy-Livy's Veil and the Etruscan Confederacy. Ed. by S. E. Winbolt. 18mo. 1s. 3d. (“ One term Latin classics.) BELL, June'18",,,Livy-Livy's Veil and the Etruscan Confederacy,BELL,1s. 3d.,0.0625,18mo.,"Livy-Livy's Veil and the Etruscan Confederacy. Ed. by S. E. Winbolt. 18mo. Is. 3d. (“ One term Latin classics.) BELL, June'18",,,,June'18,
2377,"Lockwood's Builder's, architect's, contractor's and engineer's price book, 1918. Ed. by R. Stephen Ayling. Cr. 8vo. 71 x 5, pp. 853, 43. net LOCKWOOD, Mar. '18",,,"Lockwood's Builder's, architect's, contractor's and engineer's price book",LOCKWOOD,,0.0,8vo.,"Lockwood's Builder's, architect's, contractor's and engineer's price book, 1918. Ed. by R. Stephen Ayling. Cr. 8vo. 71 x 5, pp. 853, 43. net LOCKWOOD, Mar. '18",,,,Mar. '18,
2382,"London bankers' year book, 1918-19. By Thomas Skinner. Cr. 8vo. 71 x 5, pp. 1126, 12s. 6d. net. .T. SKINNER, Aug.'18",,,London bankers' year book,T. SKINNER,12s. 6d.,0.625,8vo.,"London bankers' year book, 1918-19. By Thomas Skinner. Cr. 8vo. 71 x 5, pp. 1126, 12s. 6d. net. .T. SKINNER, Aug.'18",,,,Aug.'18,net
2383,"London Diocese book, 1918. Ed. by the Rev. Canon Glendinning Nash. Cr. 8vo. 71 x 41, pp. 404, 28. net.. ..S.P.C.K., Mar. '18",,,London Diocese book,S.P.C.K.,,0.0,8vo.,"London Diocese book, 1918. Ed. by the Rev. Canon Glendinning Nash. Cr. 8vo. 71 x 41, pp. 404, 28. net.. ..S.P.C.K., Mar. '18",,,,Mar. '18,
2384,"London Gazette. Ea. 1s. ; Supplements, ea. 4d. ; Lords, Spiritual and temporal, Roll of the, 2d. ; Quarterly indexes, ea. 6s. H.M. STATIONERY OFF., Jan., &c., '18",,,London Gazette,H.M. STATIONERY OFF.,6s.,0.3,,"London Gazette. Ea. Is. ; Supplements, ea. 4d. ; Lords, Spiritual and temporal, Roll of the, 2d. ; Quarterly indexes, ea. 6s. H.M. STATIONERY OFF., Jan., &c., '18",,,,"Jan., &c., '18",
2385,"London Postal Area, Streets and places in, Lorimer (Norma) --Catherine Sterling. Cr. 8vo. showing initials of p. district and no. of office 78 x 5,pp. 317, 7s. net......S. PAUL, Dec. '18",,,"London Postal Area, Streets and places in, Lorimer (Norma) --Catherine Sterling",S. PAUL,7s.,0.35,8vo.,"London Postal Area, Streets and places in, Lorimer (Norma) --Catherine Sterling. Cr. 8vo. showing initials of p. district and no. of office 78 x 5,pp. 317, 7s. net......S. PAUL, Dec. '18",,,,Dec. '18,net
2386,"S. PAUL, July '18",,,,S. PAUL,,0.0,,"S. PAUL, July '18",,,,July '18,
2389,"STOCKWELL, Mar. '18",,,,STOCKWELL,,0.0,,"STOCKWELL, Mar. '18",,,,Mar. '18,
2390,"Louisiana, Reconstruction in, after 1868, Lonn Long trick (The). By Bartimeus.” Uniform ed. Cr. 8vo. 5s. net......CASSELL, Sep. '18",,,"Louisiana, Reconstruction in, after",CASSELL,5s.,0.25,8vo.,"Louisiana, Reconstruction in, after 1868, Lonn Long trick (The). By Bartimeus.” Uniform ed. Cr. 8vo. 5s. net......CASSELL, Sep. '18",,,,Sep. '18,net
2392,"MOWBRAY, Aug. '18",,,,MOWBRAY,,0.0,,"MOWBRAY, Aug. '18",,,,Aug. '18,
2394,"Love and friendship: a little book of choice thoughts. Looker (Samuel J.)-A Lover's rosary : love and Arranged by “J. E.” 18mo. nature lyrics. 71 X5, pp. 47, 28. net 61 X 3t, pp. 95, s. 6d. net, ithr. 2s 6d. net. 38. 6d. net (Golden harvest ser.) STOCKWELL, June '18",,,Love and friendship: a little book of choice thoughts,STOCKWELL,6d.,0.025,18mo.,"Love and friendship: a little book of choice thoughts. Looker (Samuel J.)-A Lover's rosary : love and Arranged by “J. E.” 18mo. nature lyrics. 71 X5, pp. 47, 28. net 61 X 3t, pp. 95, IS. 6d. net, ithr. 2s 6d. net. 38. 6d. net (Golden harvest ser.) STOCKWELL, June '18",,,,June '18,net
2395,"Lord's coming, Little book of the, Byron (M.) Love of an unknown soldier. Found in a dug-out. od. net. . May '18 Cr. 8vo. 73 X 5, pp. 204, 38. 6d. net Lord's coming. See also Advent ; Second coming, LANE, Sep. '18",,,"Lord's coming, Little book of the, Byron (M.) Love of an unknown soldier",LANE,,0.0,8vo.,"Lord's coming, Little book of the, Byron (M.) Love of an unknown soldier. Found in a dug-out. od. net. . May '18 Cr. 8vo. 73 X 5, pp. 204, 38. 6d. net Lord's coming. See also Advent ; Second coming, LANE, Sep. '18",,,,Sep. '18,
2403,"Lunar Month and “Sportsman's Guide ” Annual summary of past racing for 1917. 71 x 51, pp. 198, is, 6d. (Bridewell Hse., Bridewell Pl., E.C. 4) SPORTSMAN, Feb. '18",,,Lunar Month and “Sportsman's Guide ” Annual summary of past racing for,SPORTSMAN,6d.,0.025,,"Lunar Month and “Sportsman's Guide ” Annual summary of past racing for 1917. 71 x 51, pp. 198, is, 6d. (Bridewell Hse., Bridewell Pl., E.C. 4) SPORTSMAN, Feb. '18",,,,Feb. '18,
2411,"Luxury duty-Explan. statement on French tax on luxuries. id. H.M. STATIONERY OFF., May '18",,,Luxury duty-Explan,H.M. STATIONERY OFF.,,0.0,,"Luxury duty-Explan. statement on French tax on luxuries. id. H.M. STATIONERY OFF., May '18",,,,May '18,
2412,"Luxury duty-Report fr. Select Ctte., w. pro- ceedings, &c. 6d. H.M. STATIONERY OFT., Aug. '18",,,Luxury duty-Report fr,H.M. STATIONERY OFT.,6d.,0.025,,"Luxury duty-Report fr. Select Ctte., w. pro- ceedings, &c. 6d. H.M. STATIONERY OFT., Aug. '18",,,,Aug. '18,
2425,"M. J. See J. (M.) M. R. E. See E. (M. R.) “ M. S.” See S. (M.) McAlerney (John)-The Magic cup and other poems. 73 x 5, pp. 24, 1s. (Ulverston : 7, Market St.) HUME KITCHIN, Oct. '18",,,M. J. See J. (M.) M. R. E. See E. (M. R.) “ M. S.” See S. (M.) McAlerney (John)-The Magic cup and other poems,HUME KITCHIN,1s.,0.05,,"M. J. See J. (M.) M. R. E. See E. (M. R.) “ M. S.” See S. (M.) McAlerney (John)-The Magic cup and other poems. 73 x 5, pp. 24, Is. (Ulverston : 7, Market St.) HUME KITCHIN, Oct. '18",,,,Oct. '18,
2456,"Machine gun transport work on active service. By an Officer of the Machine Gun Corps. 18mo. 51 X 4, pp. 60, swd. is, net GALE & P., Jan. '18",,,Machine gun transport work on active service,GALE & P.,,0.0,18mo.,"Machine gun transport work on active service. By an Officer of the Machine Gun Corps. 18mo. 51 X 4, pp. 60, swd. is, net GALE & P., Jan. '18",,,,Jan. '18,
2523,"Malay States--Reports, 1916 : Unfederated, under British protection, is. 3d.; Brunei, 3d. ; Federated, 9d. H.M. STATIONERY OFT., Dec. '17 Malcolmson (K.)-A Good man? Demy 18mo. 61 x 4, pp. 82, 1s. 64. net....STOCK, Mar. '18",,,Malay States--Reports,STOCK,,0.0,18mo.,"Malay States--Reports, 1916 : Unfederated, under British protection, is. 3d.; Brunei, 3d. ; Federated, 9d. H.M. STATIONERY OFT., Dec. '17 Malcolmson (K.)-A Good man? Demy 18mo. 61 x 4, pp. 82, Is. 64. net....STOCK, Mar. '18",,,,Mar. '18,
2534,"Manchester City Battalions, Kempster (F.) and Westropp (H. C. E.) 5s. net.... Dec. '17 Manchester Diocesan directory and churchman's almanack, 1918. Cr. 8vo. 71 X 5, pp. 423, (s. 6d. net ..SHERRATT & H., Feb. '18",,,"Manchester City Battalions, Kempster (F.) and Westropp (H. C. E.)",SHERRATT & H.,6d.,0.025,8vo.,"Manchester City Battalions, Kempster (F.) and Westropp (H. C. E.) 5s. net.... Dec. '17 Manchester Diocesan directory and churchman's almanack, 1918. Cr. 8vo. 71 X 5, pp. 423, (s. 6d. net ..SHERRATT & H., Feb. '18",,,,Feb. '18,net
2535,"Manchester Egyptian and Oriental Society- Journal, 1916-1917. 8vo. 98x61, pp. 74, 58. net MANCHESTER UNIV. PR., Jan. '18",,,Manchester Egyptian and Oriental Society- Journal,MANCHESTER UNIV. PR.,,0.0,8vo.,"Manchester Egyptian and Oriental Society- Journal, 1916-1917. 8vo. 98x61, pp. 74, 58. net MANCHESTER UNIV. PR., Jan. '18",,,,Jan. '18,
2536,"Mandelstamm(Valentin)-The Cossack: a romance. Tr. fr. French by Mariette Soman. Cr. 8vo. 74 X 5, pp: 304, 5s. net .. JARROLDS, Apr. '18",,,Mandelstamm(Valentin)-The Cossack: a romance,JARROLDS,5s.,0.25,8vo.,"Mandelstamm(Valentin)-The Cossack: a romance. Tr. fr. French by Mariette Soman. Cr. 8vo. 74 X 5, pp: 304, 55. net .. JARROLDS, Apr. '18",,,,Apr. '18,net
2547,"Manual of splints and appliances for the treat- ment of bone and joint injuries, a3 supplied to the United States Army by the American Red Cross. Illus. Fcap. 8vo. 61 x 44, pp. 220, 2s. 6d. pet......FROWDE AND H. & S., Jan. '18",,,"Manual of splints and appliances for the treat- ment of bone and joint injuries, a3 supplied to the United States Army by the American Red Cross",FROWDE AND H. & S.,,0.0,8vo.,"Manual of splints and appliances for the treat- ment of bone and joint injuries, a3 supplied to the United States Army by the American Red Cross. Illus. Fcap. 8vo. 61 x 44, pp. 220, 2s. 6d. pet......FROWDE AND H. & S., Jan. '18",,,,Jan. '18,
2548,"Manual of the Sodality of the Eucharistic Heart of Jesus. Compiled by a Religious. 12mo. pp. 31, is, net, 6d. net.. WASHBOURNE, Oct. '18",,,Manual of the Sodality of the Eucharistic Heart of Jesus,WASHBOURNE,6d.,0.025,12mo.,"Manual of the Sodality of the Eucharistic Heart of Jesus. Compiled by a Religious. 12mo. pp. 31, is, net, 6d. net.. WASHBOURNE, Oct. '18",,,,Oct. '18,net
2553,"Margerison (John S.)-The Hungry Hundred (Royal Naval Reserve). Cr. 8vo. 71 x 5, pp. 189, 38. 6d. net PEARSON, May '18",,,,PEARSON,6d.,0.025,8vo.,"Margerison (John S.)-The Hungry Hundred (Royal Naval Reserve). Cr. 8vo. 71 x 5, pp. 189, 38. 6d. net PEARSON, May '18",,['Margerison (John S.)-The Hungry Hundred (Royal Naval Reserve)'],,May '18,net
2556,"Marine oil engine handbook. 4th ed. 8vo. pp. 194, 28. net . TEMPLE PR., July '18",,,Marine oil engine handbook,TEMPLE PR.,,0.0,8vo.,"Marine oil engine handbook. 4th ed. 8vo. pp. 194, 28. net . TEMPLE PR., July '18",,,,July '18,
2561,"Marriage as a wcalth distributor. By An Ass's Colt.” 77X5, pp. 54, is. net MORING, Jan. '18",,,Marriage as a wcalth distributor,MORING,,0.0,,"Marriage as a wcalth distributor. By An Ass's Colt.” 77X5, pp. 54, is. net MORING, Jan. '18",,,,Jan. '18,
2572,"Mary of the winds, and other tales. By Enedeen.” ar. 8vo. 78 X5, pp. 313, 6s. net J. MURRAY, Mar. '18",,,"Mary of the winds, and other tales",J. MURRAY,6s.,0.3,8vo.,"Mary of the winds, and other tales. By Enedeen.” ar. 8vo. 78 X5, pp. 313, 6s. net J. MURRAY, Mar. '18",,,,Mar. '18,net
2584,"Matriculation chemistry papers : being the papers in chemistry set at the Matric. Exam. of the Univ. of London fr. Jan. 1905 to June 1915, W. full solutions to the paper of June 1915, and additional model papers. Cr. 8vo. pp. 84, swd. s. 9d. .. UNIV. TUTOR. PR., Feb. '18",,,Matriculation chemistry papers : being the papers in chemistry set at the Matric,UNIV. TUTOR. PR.,9d.,0.0375,8vo.,"Matriculation chemistry papers : being the papers in chemistry set at the Matric. Exam. of the Univ. of London fr. Jan. 1905 to June 1915, W. full solutions to the paper of June 1915, and additional model papers. Cr. 8vo. pp. 84, swd. IS. 9d. .. UNIV. TUTOR. PR., Feb. '18",,,,Feb. '18,
2585,"Matriculation English papers : papers in English set at Matric. Exam. of Univ. of London fr. Jan. 1908 to June 1915, w. model answers to last paper, and additional model papers. Cr. 8vo. pp. 136, swd. is. gd. UNIV. TUTOR. PR., May'18",,,Matriculation English papers : papers in English set at Matric,UNIV. TUTOR. PR.,,0.0,8vo.,"Matriculation English papers : papers in English set at Matric. Exam. of Univ. of London fr. Jan. 1908 to June 1915, w. model answers to last paper, and additional model papers. Cr. 8vo. pp. 136, swd. is. gd. UNIV. TUTOR. PR., May'18",,,,May'18,
2586,"Matriculation French papers: papers set at the Matric. Exam. of the Univ. of London fr. June 1906 to June 1915, w. model answers to the last paper, and additional model papers. Cr. 8vo. pp. 124, swd., is, gd. UNIV. TUTOR. PR., Feb.'18",,,Matriculation French papers: papers set at the Matric,UNIV. TUTOR. PR.,,0.0,8vo.,"Matriculation French papers: papers set at the Matric. Exam. of the Univ. of London fr. June 1906 to June 1915, w. model answers to the last paper, and additional model papers. Cr. 8vo. pp. 124, swd., is, gd. UNIV. TUTOR. PR., Feb.'18",,,,Feb.'18,
2587,"Matriculation Latin papers : papers in Latin grammar, composition and unseen translation set at Matric. Exam. of Univ. of London fr. Sept. 1905 to June 1915, w. full solutions to last paper, additional model papers, notabilia and illustrative sentences for Latin prose. Cr. 8vo. 48 x64, pp. 128, swd. is. 9d. UNIV. TUTOR. PR., June '18",,,"Matriculation Latin papers : papers in Latin grammar, composition and unseen translation set at Matric",UNIV. TUTOR. PR.,9d.,0.0375,8vo.,"Matriculation Latin papers : papers in Latin grammar, composition and unseen translation set at Matric. Exam. of Univ. of London fr. Sept. 1905 to June 1915, w. full solutions to last paper, additional model papers, notabilia and illustrative sentences for Latin prose. Cr. 8vo. 48 x64, pp. 128, swd. is. 9d. UNIV. TUTOR. PR., June '18",,,,June '18,
2588,"Matriculation model answers : English: being reprints of London Univ. Matric. papers in English from June, 1912, to June, 1915, and additional papers. Cr. 8vo. pp. 170, swd. 28. od....... ....... UNIV. TUTORIAL PR., Oct.'18",,,Matriculation model answers : English: being reprints of London Univ,UNIV. TUTORIAL PR.,,0.0,8vo.,"Matriculation model answers : English: being reprints of London Univ. Matric. papers in English from June, 1912, to June, 1915, and additional papers. Cr. 8vo. pp. 170, swd. 28. od....... ....... UNIV. TUTORIAL PR., Oct.'18",,,,Oct.'18,
2613,"Maynard (Theodore)—Folly and other poems. Čr. 8vo. 74 x 54, pp. 94, 5s. net E. MACDONALD, July '18",,,Maynard (Theodore)—Folly and other poems,E. MACDONALD,5s.,0.25,8vo.,"Maynard (Theodore)—Folly and other poems. Čr. 8vo. 74 x 54, pp. 94, 55. net E. MACDONALD, July '18",,,,July '18,net
2617,"Meaning of reconstruction (The). By “ Demos,” 8vo. 8} X54, pp. 78, 2s. 6d. net ALLEN & U., Nov. '18",,,Meaning of reconstruction (The),ALLEN & U.,2s. 6d.,0.125,8vo.,"Meaning of reconstruction (The). By “ Demos,” 8vo. 8} X54, pp. 78, 2s. 6d. net ALLEN & U., Nov. '18",,,,Nov. '18,net
2620," Mechanical World ” Electrical pocket book, 1918. 18mo. 6] x 4, pp. 269, ed. net EMMOTT, Mar. '18",,,Mechanical World ” Electrical pocket book,EMMOTT,,0.0,18mo.," Mechanical World ” Electrical pocket book, 1918. 18mo. 6] x 4, pp. 269, ed. net EMMOTT, Mar. '18",,,,Mar. '18,
2621," Mechanical World Year book, 1918. 18mo. 61 X 4, pp. 282, 1s. net, Ithr. 2s. net EMMOTT, Feb. '18",,,Mechanical World Year book,EMMOTT,2s.,0.1,18mo.," Mechanical World Year book, 1918. 18mo. 61 X 4, pp. 282, Is. net, Ithr. 25. net EMMOTT, Feb. '18",,,,Feb. '18,net
2622,"Mechanism of the Enfield (1914) rifle. 18mo. 64 X 3.1, swd. 6d. net......GALE & P., Jan. '18",,,Mechanism of the Enfield ,GALE & P.,6d.,0.025,18mo.,"Mechanism of the Enfield (1914) rifle. 18mo. 64 X 3.1, swd. 6d. net......GALE & P., Jan. '18",,,,Jan. '18,net
2625,"Medical : Internal secretion, Organs of, diseases victory ? the Strength of Britain book. 8vo. and therapeutic applic., Cobb (I. G.) 78. 6d. net pp. 119, 6d. (175, Piccadilly, W. 1) STRENGTH OF BRITAIN MOVEMENT, Aug. '18",,,"Medical : Internal secretion, Organs of, diseases victory ? the Strength of Britain book",STRENGTH OF BRITAIN MOVEMENT,6d.,0.025,8vo.,"Medical : Internal secretion, Organs of, diseases victory ? the Strength of Britain book. 8vo. and therapeutic applic., Cobb (I. G.) 78. 6d. net pp. 119, 6d. (175, Piccadilly, W. 1) STRENGTH OF BRITAIN MOVEMENT, Aug. '18",,,,Aug. '18,
2627,"Medical pocket-formuiary, Complete, &c., Wilson Mellor (H. C.)--Romance, and other poems. Cr. (J. C.) 108. 6d. net ..Mar.'18 8vo. 71 x 5, pp. 62, 28. 6d. net Medical profession, Future of the : Nation's wel- E. MACDONALD, Sep. '18",,,"Medical pocket-formuiary, Complete, &c",E. MACDONALD,,0.0,8vo.,"Medical pocket-formuiary, Complete, &c., Wilson Mellor (H. C.)--Romance, and other poems. Cr. (J. C.) 108. 6d. net ..Mar.'18 8vo. 71 x 5, pp. 62, 28. 6d. net Medical profession, Future of the : Nation's wel- E. MACDONALD, Sep. '18",,,,Sep. '18,
2629,"Medical Research Ctte., Nat. Health Insurance. French, and The Wars of the Seventeenth See under Insurance (Nat. Health). Century, by Torick Ameer-Ali. Foreword by Medical : Scopolamine-morphine : semi-narcosis Sir Ian Hamilton. 8vo. 83 x 54, pp. 313, 6. during labour, Greenwood (W. 0.) 6s. net Ios. 6d. net.... ... LANE, Aug. '18",,,Medical Research Ctte,LANE,6d.,0.025,8vo.,"Medical Research Ctte., Nat. Health Insurance. French, and The Wars of the Seventeenth See under Insurance (Nat. Health). Century, by Torick Ameer-Ali. Foreword by Medical : Scopolamine-morphine : semi-narcosis Sir Ian Hamilton. 8vo. 83 x 54, pp. 313, 6. during labour, Greenwood (W. 0.) 6s. net Ios. 6d. net.... ... LANE, Aug. '18",,,,Aug. '18,net
2635,"Memory's harvest. Selected by “J. E. and “H. S.” 18mo. 6X31, pp. 144, 1s. 6d. net, p.g. 3s. 6d. net... .SIMPKIN, Sep. '18",,,Memory's harvest,SIMPKIN,3s. 6d.,0.175,18mo.,"Memory's harvest. Selected by “J. E. and “H. S.” 18mo. 6X31, pp. 144, Is. 6d. net, p.g. 35. 6d. net... .SIMPKIN, Sep. '18",,,,Sep. '18,net
2638,"Mercantile directory of Japan, 1917–18. Ryl. 8vo. pp. 424, 78. 6d.... LUZAC, June '18",,,Mercantile directory of Japan,LUZAC,6d.,0.025,8vo.,"Mercantile directory of Japan, 1917–18. Ryl. 8vo. pp. 424, 78. 6d.... LUZAC, June '18",,,,June '18,
2639,"Mercantile Marine Rgns. rela. to examination of masters and mates. Ex. I. s. H.M. STATIONERY OFF., May '18",,,Mercantile Marine Rgns,H.M. STATIONERY OFF.,,0.0,,"Mercantile Marine Rgns. rela. to examination of masters and mates. Ex. I. IS. H.M. STATIONERY OFF., May '18",,,,May '18,
2640,"Mercantile Marine Standard uniform: Order in Council, Sept. 4, 1918. id. H.M. STATIONERY OFF., Oct. '18",,,"Mercantile Marine Standard uniform: Order in Council, Sept",H.M. STATIONERY OFF.,,0.0,,"Mercantile Marine Standard uniform: Order in Council, Sept. 4, 1918. id. H.M. STATIONERY OFF., Oct. '18",,,,Oct. '18,
2641,"Mercantile Marine Standard uniform : Report of Ctte. Illus. gd. H.M. STATIONERY OFF., May '18",,,Mercantile Marine Standard uniform : Report of Ctte,H.M. STATIONERY OFF.,,0.0,,"Mercantile Marine Standard uniform : Report of Ctte. Illus. gd. H.M. STATIONERY OFF., May '18",,,,May '18,
2642,"Mercantile Marine Surveys and other M.M. services : List of fees and expenses. 3d. H.M. STATIONERY OFF., Mar. '18",,,Mercantile Marine Surveys and other M.M. services : List of fees and expenses,H.M. STATIONERY OFF.,3d.,0.0125,,"Mercantile Marine Surveys and other M.M. services : List of fees and expenses. 3d. H.M. STATIONERY OFF., Mar. '18",,,,Mar. '18,
2643,"Mercantile Navy list and maritime directory, 1918. Corrected to 31st Dec., 1917, by Charles H. Jones. 8vo. 93 x 61, pp. 1050, 18s. SPOTTIS WOODE, May '18",,,Mercantile Navy list and maritime directory,SPOTTIS WOODE,18s.,0.9,8vo.,"Mercantile Navy list and maritime directory, 1918. Corrected to 31st Dec., 1917, by Charles H. Jones. 8vo. 93 x 61, pp. 1050, 18s. SPOTTIS WOODE, May '18",,,,May '18,
2645,"Merchant shipping. See Shipping (Merchant). Merchant tonnage and the submarine : statement showing, for the U.K. and the World, for period Aug. 1914-Dec. 1917, (1) Mercantile losses by enemy action and marine risk ; (2) Mercantile shipbuilding output; (3)Enemy vessels captured and brought into service. With diag. showing mercantile losses and shipbuilding output for the U.K. and the World for same period. 1d. H.M. STATIONERY OFF., Mar. '18",,,Merchant shipping,H.M. STATIONERY OFF.,1d.,0.004166666666666667,,"Merchant shipping. See Shipping (Merchant). Merchant tonnage and the submarine : statement showing, for the U.K. and the World, for period Aug. 1914-Dec. 1917, (1) Mercantile losses by enemy action and marine risk ; (2) Mercantile shipbuilding output; (3)Enemy vessels captured and brought into service. With diag. showing mercantile losses and shipbuilding output for the U.K. and the World for same period. Id. H.M. STATIONERY OFF., Mar. '18",,,,Mar. '18,
2658,"Merry multiplication table, Craig (A. F.) is. 6d. net .Dec. '17 Morry tales for merry children. Folio. 101 X8, pp. 160, 2s. 6d. net . NELSON, Sep.'18",,,"Merry multiplication table, Craig (A. F.) is",NELSON,2s. 6d.,0.125,,"Merry multiplication table, Craig (A. F.) is. 6d. net .Dec. '17 Morry tales for merry children. Folio. 101 X8, pp. 160, 25. 6d. net . NELSON, Sep.'18",,,,Sep.'18,net
2661,"Meteorological Office-Cloud forms according to international classification : definitions and descriptions approved by Internat. Meteoro- logical Ctte. in 1910, w. atlas of photographs of clouds selected fr. collection of Mr. G. A. Clarke, of the Observatory, Aberdeen. 6d. H.M. STATIONERY OFF., July '18",,,Meteorological Office-Cloud forms according to international classification : definitions and descriptions approved by Internat,H.M. STATIONERY OFF.,6d.,0.025,,"Meteorological Office-Cloud forms according to international classification : definitions and descriptions approved by Internat. Meteoro- logical Ctte. in 1910, w. atlas of photographs of clouds selected fr. collection of Mr. G. A. Clarke, of the Observatory, Aberdeen. 6d. H.M. STATIONERY OFF., July '18",,,,July '18,
