,entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
1528,"Clarke (Amy Key)—Poems. cr. 8vo. 71 x 54, pp. 72, 4s. 6d. net .BLACKWELL, July '22",Clarke,Amy Key,Poems,BLACKWELL,4s. 6d.,8vo.,"Clarke (Amy Key)—Poems. cr. 8vo. 71 x 54, pp. 72, 45. 6d. net .BLACKWELL, July '22",Amy Key Clarke,['Clarke (Amy Key)'],,July '22,1922,net
1529,"Clarke (Austin)-The Sword of the West. Cr. 8vo. 71 X 5, pp. 95, 5s. net MAUNSEL & ROBERTS, Jan. '22",Clarke,Austin,The Sword of the West,MAUNSEL & ROBERTS,5s.,8vo.,"Clarke (Austin)-The Sword of the West. Cr. 8vo. 71 X 5, pp. 95, 5s. net MAUNSEL & ROBERTS, Jan. '22",Austin Clarke,['Clarke (Austin)'],,Jan. '22,1922,net
1530,"Clarke (Cowden)-Tales from Chaucer. illus. by R. F. Smith. 61 x 41, pp. 336, 2s. net. (Pocket classics) . COLLINS, Mar.'22",Clarke,Cowden,Tales from Chaucer,COLLINS,,,"Clarke (Cowden)-Tales from Chaucer. illus. by R. F. Smith. 61 x 41, pp. 336, 25. net. (Pocket classics) . COLLINS, Mar.'22",Cowden Clarke,['Clarke (Cowden)'],,Mar.'22,1922,
1531,"Clarke (E. M.)—The Nurses' enquire within  New and rev. ed., with additional information. 18mo. 51 x 3), pp. 336, 4s. net SCIENTIFIC PR., May'22",Clarke,E. M.,The Nurses' enquire within  New and rev,SCIENTIFIC PR.,4s.,18mo.,"Clarke (E. M.)—The Nurses' enquire within  New and rev. ed., with additional information. 18mo. 51 x 3), pp. 336, 45. net SCIENTIFIC PR., May'22",E. M. Clarke,['Clarke (E. M.)'],,May'22,1922,net
1532,"Clarke (Egerton) —The Earring : a comedy in one act. 8} * 5, pp. 13, is. net. H. EGERTON, Aug. '22",Clarke,Egerton,The Earring : a comedy in one act,H. EGERTON,,,"Clarke (Egerton) —The Earring : a comedy in one act. 8} * 5, pp. 13, is. net. H. EGERTON, Aug. '22",Egerton Clarke,['Clarke (Egerton)'],,Aug. '22,1922,
1533,"Clarke (H. L., Rev.)-Walter De Gray, Arch- bishop of York, 1215-125s. Cr. 8vo, swd., 6d. net. (Church historical pamphlets.) S.P.C.K., Oct. '22",Clarke,"H. L., Rev.","Walter De Gray, Arch- bishop of York",S.P.C.K.,,"8vo,","Clarke (H. L., Rev.)-Walter De Gray, Arch- bishop of York, 1215-1255. Cr. 8vo, swd., 6d. net. (Church historical pamphlets.) S.P.C.K., Oct. '22","H. L., Rev. Clarke","['Clarke (H. L., Rev.)']",,Oct. '22,1922,
1534,"Clarke (1sabel C.)--Average cabins. Cr. 8vo, 7*X 5, pp. 336, 7s. 6d. net. HUTCHINSON, Nov. '22",Clarke,1sabel C.,Average cabins,HUTCHINSON,7s. 6d.,"8vo,","Clarke (Isabel C.)--Average cabins. Cr. 8vo, 7*X 5, pp. 336, 7s. 6d. net. HUTCHINSON, Nov. '22",1sabel C. Clarke,['Clarke (1sabel C.)'],,Nov. '22,1922,net
1535,"Clarke (1sabel C.)-Fine clay. Cheap ed. cr. 8vo 7x41, pp. 299, 2s. net.. HUTCHINSON, July '22",Clarke,1sabel C.,Fine clay,HUTCHINSON,2s.,8vo,"Clarke (Isabel C.)-Fine clay. Cheap ed. cr. 8vo 7x41, pp. 299, 25. net.. HUTCHINSON, July '22",1sabel C. Clarke,['Clarke (1sabel C.)'],,July '22,1922,net
1536,"Clarke (1sabel C.)-The light on the lagoon. ar. 8vo. 71 X 5, pp. 302, 78. 6d. net HUTCHINSON, Apr. '22",Clarke,1sabel C.,The light on the lagoon,HUTCHINSON,6d.,8vo.,"Clarke (Isabel C.)-The light on the lagoon. ar. 8vo. 71 X 5, pp. 302, 78. 6d. net HUTCHINSON, Apr. '22",1sabel C. Clarke,['Clarke (1sabel C.)'],,Apr. '22,1922,net
1537,"Clarke (J. Jackson)- Protists and disease. 8vo, pp. 229, 15s. net......BAILLIERE, Nov. '22",Clarke,J. Jackson,Protists and disease,BAILLIERE,15s.,"8vo,","Clarke (J. Jackson)- Protists and disease. 8vo, pp. 229, 155. net......BAILLIERE, Nov. '22",J. Jackson Clarke,['Clarke (J. Jackson)'],,Nov. '22,1922,net
1538,"Clarke (J. R.)—Night in the woods, and other poems. Cr. 8vo. pp. 16, swd. is. net. STOCKWELL, Aug. '22",Clarke,J. R.,"Night in the woods, and other poems",STOCKWELL,,8vo.,"Clarke (J. R.)—Night in the woods, and other poems. Cr. 8vo. pp. 16, swd. is. net. STOCKWELL, Aug. '22",J. R. Clarke,['Clarke (J. R.)'],,Aug. '22,1922,
1539,"Clarke (John J.)-The Local government of the United Kingdom. Foreword by Sir Homewood Crawford. Čr. 8vo. 73 x 44, pp. 381, 7s. 6d. net PITMAN, Jan, '22",Clarke,John J.,The Local government of the United Kingdom,PITMAN,7s. 6d.,8vo.,"Clarke (John J.)-The Local government of the United Kingdom. Foreword by Sir Homewood Crawford. Čr. 8vo. 73 x 44, pp. 381, 75. 6d. net PITMAN, Jan, '22",John J. Clarke,['Clarke (John J.)'],,"Jan, '22",1922,net
1540,"Clarke (John J.)-Social administration, in- cluding the poor laws. Cr. 8vo. 71 x 4*, pp. 364, 7s. 6d. net...... PITMAN, Sept. '22",Clarke,John J.,"Social administration, in- cluding the poor laws",PITMAN,7s. 6d.,8vo.,"Clarke (John J.)-Social administration, in- cluding the poor laws. Cr. 8vo. 71 x 4*, pp. 364, 75. 6d. net...... PITMAN, Sept. '22",John J. Clarke,['Clarke (John J.)'],,Sept. '22,1922,net
1541,"Clarke (Laurence)-Snowbird Paradine : a story of the frozen North. Cr. 8vo, 74 x 5, pp. 248, 6s. net ..JARROLDS, Nov. '22",Clarke,Laurence,Snowbird Paradine : a story of the frozen North,JARROLDS,6s.,"8vo,","Clarke (Laurence)-Snowbird Paradine : a story of the frozen North. Cr. 8vo, 74 x 5, pp. 248, 6s. net ..JARROLDS, Nov. '22",Laurence Clarke,['Clarke (Laurence)'],,Nov. '22,1922,net
1542,"Clarke (Thomas J.)-Glimpses of an Irish felon's prison life. Intro. by P. S. O'Hegarty. Cr. 8vo, 74 X 5, pp. 123, 3s. 6d. net MAUNSEL, May'22",Clarke,Thomas J.,Glimpses of an Irish felon's prison life,MAUNSEL,3s. 6d.,"8vo,","Clarke (Thomas J.)-Glimpses of an Irish felon's prison life. Intro. by P. S. O'Hegarty. Cr. 8vo, 74 X 5, pp. 123, 3s. 6d. net MAUNSEL, May'22",Thomas J. Clarke,['Clarke (Thomas J.)'],,May'22,1922,net
1543,"Clarkson (Ernest R. T.) ed.--The Venereal clinic : the diagnosis, treatment and prevention of syphilis and gonorrhea. By Several writers. Intro. by Sir Squire Sprigge. 8vo. 84x55, pp. 477, 258. net. BALE, Feb. '22",Clarkson,Ernest R. T.,"The Venereal clinic : the diagnosis, treatment and prevention of syphilis and gonorrhea",BALE,,8vo.,"Clarkson (Ernest R. T.) ed.--The Venereal clinic : the diagnosis, treatment and prevention of syphilis and gonorrhea. By Several writers. Intro. by Sir Squire Sprigge. 8vo. 84x55, pp. 477, 258. net. BALE, Feb. '22",Ernest R. T. Clarkson,['Clarkson (Ernest R. T.)'],ed.,Feb. '22,1922,
1544,"Classical Association-Proceedings, Jan., 1922, vol. 19. 8vo, pp. 189, swd. 4s. 6d. net. MURRAY, Dec. '22",,,"Classical Association-Proceedings, Jan",MURRAY,4s. 6d.,"8vo,","Classical Association-Proceedings, Jan., 1922, vol. 19. 8vo, pp. 189, swd. 4s. 6d. net. MURRAY, Dec. '22",,,,Dec. '22,1922,net
1545,"Claxton (William J.)-The Outdoor year. 8vo. 8 x 57, pp. 184, 5s. net....BLACKIE, Sept. '22",Claxton,William J.,The Outdoor year,BLACKIE,5s.,8vo.,"Claxton (William J.)-The Outdoor year. 8vo. 8 x 57, pp. 184, 5s. net....BLACKIE, Sept. '22",William J. Claxton,['Claxton (William J.)'],,Sept. '22,1922,net
1546,"Clay (A.T.)- A Hebrew Deluge story in Cuneiform. Roy. 8vo. 7s. 6d. net. (Yale Oriental ser.) MILFORD, July '22",Clay,A.T.,A Hebrew Deluge story in Cuneiform,MILFORD,,8vo.,"Clay (A.T.)- A Hebrew Deluge story in Cuneiform. Roy. 8vo. 7s. 6d. net. (Yale Oriental ser.) MILFORD, July '22",A.T. Clay,['Clay (A.T.)'],,July '22,1922,
1547,"Clay (Bertha M.)- Another man's wife. Cheap ed. Cr. 8vo. 71 x 5, pp. 379, 2s. 6d. net. R. HAYES, Aug. '22",Clay,Bertha M.,Another man's wife,R. HAYES,2s. 6d.,8vo.,"Clay (Bertha M.)- Another man's wife. Cheap ed. Cr. 8vo. 71 x 5, pp. 379, 25. 6d. net. R. HAYES, Aug. '22",Bertha M. Clay,['Clay (Bertha M.)'],,Aug. '22,1922,net
1548,"Clay (Bertha M.)--A Woman's temptation. Cr. 8vo. 71 x 5, pp. 304, 2s. 6d. net (Sandringham lib.). .R. HAYES, May '22",Clay,Bertha M.,A Woman's temptation,R. HAYES,2s. 6d.,8vo.,"Clay (Bertha M.)--A Woman's temptation. Cr. 8vo. 71 x 5, pp. 304, 2s. 6d. net (Sandringham lib.). .R. HAYES, May '22",Bertha M. Clay,['Clay (Bertha M.)'],,May '22,1922,net
1549,"Clay (Bertha M.)—Beyond pardon. Cr. 8vo. 7+ X 5, pp. 393, 2s. 6d. net. (Sandringham lib.) R. HAYES, Apr. 22",Clay,Bertha M.,Beyond pardon,R. HAYES,,8vo.,"Clay (Bertha M.)—Beyond pardon. Cr. 8vo. 7+ X 5, pp. 393, 25. 6d. net. (Sandringham lib.) R. HAYES, Apr. 22",Bertha M. Clay,['Clay (Bertha M.)'],,Apr. 22,1922,
1550,"Clay (Bertha M.)— Love in the making. Cheap ed. 8vo. 87 x 5), pp. 134, swd. is. net PEARSON, July '22",Clay,Bertha M.,Love in the making,PEARSON,,8vo.,"Clay (Bertha M.)— Love in the making. Cheap ed. 8vo. 87 x 5), pp. 134, swd. is. net PEARSON, July '22",Bertha M. Clay,['Clay (Bertha M.)'],,July '22,1922,
1551,"Clay (Bertha M.)-Love works wonders. Cr. 8vo. 7} x 5, pp. 326, 3s. 6d. net NICHOLSON, Feb.'22",Clay,Bertha M.,Love works wonders,NICHOLSON,3s. 6d.,8vo.,"Clay (Bertha M.)-Love works wonders. Cr. 8vo. 7} x 5, pp. 326, 35. 6d. net NICHOLSON, Feb.'22",Bertha M. Clay,['Clay (Bertha M.)'],,Feb.'22,1922,net
1552,"Clay (Bertha M.)-Love works wonders. Cr. 8vo. 71 x 5, pp. 326, 2s. 6d, net. (Sandringham lib.) R. HAYES, May'22",Clay,Bertha M.,Love works wonders,R. HAYES,,8vo.,"Clay (Bertha M.)-Love works wonders. Cr. 8vo. 71 x 5, pp. 326, 25. 6d, net. (Sandringham lib.) R. HAYES, May'22",Bertha M. Clay,['Clay (Bertha M.)'],,May'22,1922,
1553,"Clay (Bertha M.)—Married for her beauty; or A Bitter atonement. Cr. 8vo. 71 X 5, pp. 374, 28. 6d. net. .R. HAYES, May'22",Clay,Bertha M.,Married for her beauty; or A Bitter atonement,R. HAYES,6d.,8vo.,"Clay (Bertha M.)—Married for her beauty; or A Bitter atonement. Cr. 8vo. 71 X 5, pp. 374, 28. 6d. net. .R. HAYES, May'22",Bertha M. Clay,['Clay (Bertha M.)'],,May'22,1922,net
1554,"Clayton (William)-The Theory of emulsions and emulsification. Foreword by F. G. Donnan. Illus. 8vo, 9 X 51, pp. 167, 9s. 6d. net. (Text- books of chemical research and engineering.) CHURCHILL, Dec. '22",Clayton,William,The Theory of emulsions and emulsification,CHURCHILL,,"8vo,","Clayton (William)-The Theory of emulsions and emulsification. Foreword by F. G. Donnan. Illus. 8vo, 9 X 51, pp. 167, 9s. 6d. net. (Text- books of chemical research and engineering.) CHURCHILL, Dec. '22",William Clayton,['Clayton (William)'],,Dec. '22,1922,
1555,"Cleaver (Hylton)—The Harley First XV. Illus. Cr. 8vo. 78 x 57, pp. 288, 6s. net. MILFORD, Sept. '22",Cleaver,Hylton,The Harley First XV,MILFORD,6s.,8vo.,"Cleaver (Hylton)—The Harley First XV. Illus. Cr. 8vo. 78 x 57, pp. 288, 6s. net. MILFORD, Sept. '22",Hylton Cleaver,['Cleaver (Hylton)'],,Sept. '22,1922,net
1556,"Cleaver (Hylton)—The Old order: a public school story. íllus. by C. E. Brock. Cr. 8vo. 78 x 5, pp. 296, 3s. 6d. net .....MILFORD, Sept. '22",Cleaver,Hylton,The Old order: a public school story,MILFORD,3s. 6d.,8vo.,"Cleaver (Hylton)—The Old order: a public school story. íllus. by C. E. Brock. Cr. 8vo. 78 x 5, pp. 296, 3s. 6d. net .....MILFORD, Sept. '22",Hylton Cleaver,['Cleaver (Hylton)'],,Sept. '22,1922,net
1557,"Cleaver (Hylton)-On with the motley. Cr. 8vo. 7*X5, pp. 310, 7s. 6d. net MILLS & B., Apr.'22",Cleaver,Hylton,On with the motley,MILLS & B.,7s. 6d.,8vo.,"Cleaver (Hylton)-On with the motley. Cr. 8vo. 7*X5, pp. 310, 7s. 6d. net MILLS & B., Apr.'22",Hylton Cleaver,['Cleaver (Hylton)'],,Apr.'22,1922,net
1558,"Cleghorne (W.S. H.)-Farm buildings and building construction in South Africa. 2nd ed. Ryl. 8vo. pp. 349, 25s. net.. ....LONGMANS, Jan.'22",Cleghorne,W.S. H.,Farm buildings and building construction in South Africa,LONGMANS,25s.,8vo.,"Cleghorne (W.S. H.)-Farm buildings and building construction in South Africa. 2nd ed. Ryl. 8vo. pp. 349, 255. net.. ....LONGMANS, Jan.'22",W.S. H. Cleghorne,['Cleghorne (W.S. H.)'],,Jan.'22,1922,net
1559,"Cleland (Mary)-The Two windows. Cr. 8vo. 71 x 5, pp. 324, 7s. 6d. net. Hodder & S., Sept. '22",Cleland,Mary,The Two windows,S.,,8vo.,"Cleland (Mary)-The Two windows. Cr. 8vo. 71 x 5, pp. 324, 75. 6d. net. Hodder & S., Sept. '22",Mary Cleland,['Cleland (Mary)'],,Sept. '22,1922,
1561,"Clemesha (H. W.)-Food control in the North- West Division. With foreword by the Rt Hon. J. R. Clynes. Cr. 8vo. 71 X 5, pp. 156, 5s. net, swd. 3s. 6d. net .....LONGMANS, Apr.'22",Clemesha,H. W.,Food control in the North- West Division,LONGMANS,3s. 6d.,8vo.,"Clemesha (H. W.)-Food control in the North- West Division. With foreword by the Rt Hon. J. R. Clynes. Cr. 8vo. 71 X 5, pp. 156, 5s. net, swd. 35. 6d. net .....LONGMANS, Apr.'22",H. W. Clemesha,['Clemesha (H. W.)'],,Apr.'22,1922,net
1562,"Clergue (Helen)-Phases of France : on the eve of the Revolution. Cr. 8vo. 73 X 5, pp. 224, 7s. 6d. net.. .......J. CAPE, June '22",Clergue,Helen,Phases of France : on the eve of the Revolution,J. CAPE,7s. 6d.,8vo.,"Clergue (Helen)-Phases of France : on the eve of the Revolution. Cr. 8vo. 73 X 5, pp. 224, 75. 6d. net.. .......J. CAPE, June '22",Helen Clergue,['Clergue (Helen)'],,June '22,1922,net
1563,"Clergy directory and parish guide, 1922. Cr. 8vo. 74 X 5, pp. 824, 6s. net J. S. PHILLIPS, June '22",,,Clergy directory and parish guide,J. S. PHILLIPS,6s.,8vo.,"Clergy directory and parish guide, 1922. Cr. 8vo. 74 X 5, pp. 824, 6s. net J. S. PHILLIPS, June '22",,,,June '22,1922,net
1564,"Clerk (Dugald, Sir) and Gibson (A. H.)-Water- power in the British Empire : the reports of the Water-Power Committee of the Conjoint Board of Scientific Societies. Cr. 8vo. 71 x 5, pp. 63, 4s. 6d. net....CONSTABLE, Oct. '22",Clerk,"Dugald, Sir",Water- power in the British Empire : the reports of the Water-Power Committee of the Conjoint Board of Scientific Societies,CONSTABLE,4s. 6d.,8vo.,"Clerk (Dugald, Sir) and Gibson (A. H.)-Water- power in the British Empire : the reports of the Water-Power Committee of the Conjoint Board of Scientific Societies. Cr. 8vo. 71 x 5, pp. 63, 45. 6d. net....CONSTABLE, Oct. '22","Dugald, Sir Clerk","['Clerk (Dugald, Sir)', 'Gibson (A. H.)']",,Oct. '22,1922,net
1565,"Clopper (Edward N.) ed.-Rural child welfare : an inquiry by the National Child Labour Committee. 8vo. pp. 355, 14s. net. MACMILLAN, June '22",Clopper,Edward N.,Rural child welfare : an inquiry by the National Child Labour Committee,MACMILLAN,14s.,8vo.,"Clopper (Edward N.) ed.-Rural child welfare : an inquiry by the National Child Labour Committee. 8vo. pp. 355, 145. net. MACMILLAN, June '22",Edward N. Clopper,['Clopper (Edward N.)'],ed.,June '22,1922,net
1566,"Clouston (J. Storer)-The Lunatic at large again. Cr. 8vo. 74 x 5, pp. 319, 7s. 6d. net E. NASH & GRAYSON, Jan.'22",Clouston,J. Storer,The Lunatic at large again,E. NASH & GRAYSON,7s. 6d.,8vo.,"Clouston (J. Storer)-The Lunatic at large again. Cr. 8vo. 74 x 5, pp. 319, 75. 6d. net E. NASH & GRAYSON, Jan.'22",J. Storer Clouston,['Clouston (J. Storer)'],,Jan.'22,1922,net
1567,"Clouston (J. Storer)-The Lunatic at large again. 3rd imp. Cr. 8vo. 75 X 5, pp. 320, 7s. 6d. net Nash & G., June '22",Clouston,J. Storer,The Lunatic at large again,G.,,8vo.,"Clouston (J. Storer)-The Lunatic at large again. 3rd imp. Cr. 8vo. 75 X 5, pp. 320, 75. 6d. net Nash & G., June '22",J. Storer Clouston,['Clouston (J. Storer)'],,June '22,1922,
1568,"Clow (W. M.)—The Cross in Christian experience. Cr. 8vo, 7* X 5, pp. 345, 6$. net. HODDER & S., Dec. '22",Clow,W. M.,The Cross in Christian experience,HODDER & S.,,"8vo,","Clow (W. M.)—The Cross in Christian experience. Cr. 8vo, 7* X 5, pp. 345, 6$. net. HODDER & S., Dec. '22",W. M. Clow,['Clow (W. M.)'],,Dec. '22,1922,
1569,"Clow (W. M., Rev.)-The Secret of the Lord. 3rd ed. Cr. 8vo, 78 x 5, pp. 264, 6s. net. Hodder & S., Dec. '22",Clow,"W. M., Rev.",The Secret of the Lord,S.,,"8vo,","Clow (W. M., Rev.)-The Secret of the Lord. 3rd ed. Cr. 8vo, 78 x 5, pp. 264, 6s. net. Hodder & S., Dec. '22","W. M., Rev. Clow","['Clow (W. M., Rev.)']",,Dec. '22,1922,
1570,"Clutton-Brock (A.)-Studies in Christianity. Cr. 8vo. 7} X 5, pp. 178, 6s. net CONSTABLE, Apr.'22",Clutton-Brock,A.,Studies in Christianity,CONSTABLE,6s.,8vo.,"Clutton-Brock (A.)-Studies in Christianity. Cr. 8vo. 7} X 5, pp. 178, 6s. net CONSTABLE, Apr.'22",A. Clutton-Brock,['Clutton-Brock (A.)'],,Apr.'22,1922,net
1571,"Clyde (Lord)—The Profession of the law. 91x6, pp. 17, swd. is. net W. HODGE, Mar.'22",Clyde,Lord,The Profession of the law,W. HODGE,,,"Clyde (Lord)—The Profession of the law. 91x6, pp. 17, swd. is. net W. HODGE, Mar.'22",Lord Clyde,['Clyde (Lord)'],,Mar.'22,1922,
1572,"Pt. 3. Coal Mines Act, 1911—Regulations and orders . cody TA pp. Jess, 23. the rebe rev. s, 6d. net .H.M.S.O., Mar. '22",,,Pt,H.M.S.O.,6d.,,"Pt. 3. Coal Mines Act, 1911—Regulations and orders . cody TA pp. Jess, 23. the rebe rev. IS, 6d. net .H.M.S.O., Mar. '22",,,,Mar. '22,1922,net
1573,"Coastguard (Ctte. on Civil Duties of the)-Report. 2s. net. .H.M.S.O., Oct. '22",Coastguard,Ctte. on Civil Duties of the,Report,H.M.S.O.,2s.,,"Coastguard (Ctte. on Civil Duties of the)-Report. 25. net. .H.M.S.O., Oct. '22",Ctte. on Civil Duties of the Coastguard,['Coastguard (Ctte. on Civil Duties of the)'],,Oct. '22,1922,net
1574,"Coates (James)-Seeing the invisible : practical studies in psychometry, telepathy, psychic photography, and allied phenomena. 4th ed., 74 x 5, pp. 296, 6s. 6d. net. L. N. FOWLER, Oct. '22",Coates,James,"Seeing the invisible : practical studies in psychometry, telepathy, psychic photography, and allied phenomena",L. N. FOWLER,6s. 6d.,,"Coates (James)-Seeing the invisible : practical studies in psychometry, telepathy, psychic photography, and allied phenomena. 4th ed., 74 x 5, pp. 296, 6s. 6d. net. L. N. FOWLER, Oct. '22",James Coates,['Coates (James)'],,Oct. '22,1922,net
1575,"Coath (T. Howard)—Income tax made easy for everyone. Cr. 8vo. 7x44, pp. 194, 2s. net. SIMPKIN, Sept. '22",Coath,T. Howard,Income tax made easy for everyone,SIMPKIN,2s.,8vo.,"Coath (T. Howard)—Income tax made easy for everyone. Cr. 8vo. 7x44, pp. 194, 2s. net. SIMPKIN, Sept. '22",T. Howard Coath,['Coath (T. Howard)'],,Sept. '22,1922,net
1576,"Cobb (Irvin S.) –One third off. Illus. by Tony Sarg. Cr. 8vo. 78 X 51, pp. 159, 5s. net DORAN, May'22",Cobb,Irvin S.,One third off,DORAN,5s.,8vo.,"Cobb (Irvin S.) –One third off. Illus. by Tony Sarg. Cr. 8vo. 78 X 51, pp. 159, 5s. net DORAN, May'22",Irvin S. Cobb,['Cobb (Irvin S.)'],,May'22,1922,net
1577,"Cobb (1vo Geikie) - Aids to organotherapy. Students' Aids Series.” 18mo. 61 x 41, pp. 190, 58. net.. .....BAILLIERE, May 22",Cobb,1vo Geikie,Aids to organotherapy,BAILLIERE,,18mo.,"Cobb (Ivo Geikie) - Aids to organotherapy. Students' Aids Series.” 18mo. 61 x 41, pp. 190, 58. net.. .....BAILLIERE, May 22",1vo Geikie Cobb,['Cobb (1vo Geikie)'],,May 22,1922,
1578,"Cobb (Joyce)-Jane and herself. Cr. 8vo. 71 x 5, pp. 264, 7s. 6d. net. DUCKWORTH, Oct. '22",Cobb,Joyce,Jane and herself,DUCKWORTH,7s. 6d.,8vo.,"Cobb (Joyce)-Jane and herself. Cr. 8vo. 71 x 5, pp. 264, 75. 6d. net. DUCKWORTH, Oct. '22",Joyce Cobb,['Cobb (Joyce)'],,Oct. '22,1922,net
1579,"Cobb (Thomas)- Priscilla to the rescue. Cr. 8vo. 71 x 5, pp. 315, 7s. 6d. net. Nash & G., Aug. '22",Cobb,Thomas,Priscilla to the rescue,G.,,8vo.,"Cobb (Thomas)- Priscilla to the rescue. Cr. 8vo. 71 x 5, pp. 315, 75. 6d. net. Nash & G., Aug. '22",Thomas Cobb,['Cobb (Thomas)'],,Aug. '22,1922,
1580,"Cobbett (John M.)-Grass of Parnassus. Cr. 8vo, pp. 64, bds. 3s. 6d. net. HEATH, CRANTON, Nov. '22",Cobbett,John M.,Grass of Parnassus,"HEATH, CRANTON",3s. 6d.,"8vo,","Cobbett (John M.)-Grass of Parnassus. Cr. 8vo, pp. 64, bds. 35. 6d. net. HEATH, CRANTON, Nov. '22",John M. Cobbett,['Cobbett (John M.)'],,Nov. '22,1922,net
1581,"Cobbett (Pitt)-Leading cases on international law. Vol. 1, Peace. 4th ed., by Hugh H. L. Bellot. 8vo. 84x5), pp. 374, 16s. net SWEET & M., Apr.'22",Cobbett,Pitt,Leading cases on international law,SWEET & M.,16s.,8vo.,"Cobbett (Pitt)-Leading cases on international law. Vol. 1, Peace. 4th ed., by Hugh H. L. Bellot. 8vo. 84x5), pp. 374, 16s. net SWEET & M., Apr.'22",Pitt Cobbett,['Cobbett (Pitt)'],,Apr.'22,1922,net
1582,"Cobbett (William)- Journal of a year's residence in America. Intro. by John Freeman. 12mo. 7x41, pp. 296, 3s. 6d. net. (Abbey classics. CHAPMAN & DODD, Oct. '22",Cobbett,William,Journal of a year's residence in America,CHAPMAN & DODD,,12mo.,"Cobbett (William)- Journal of a year's residence in America. Intro. by John Freeman. I 2mo. 7x41, pp. 296, 3s. 6d. net. (Abbey classics. CHAPMAN & DODD, Oct. '22",William Cobbett,['Cobbett (William)'],,Oct. '22,1922,
1583,"Cobden-Sanderson (T. J.)-Cosmic vision. 9 X 6, pp. 143, 1os. 6d. net R. COBDEN-SANDERSON, Mar.'22",Cobden-Sanderson,T. J.,Cosmic vision,R. COBDEN-SANDERSON,6d.,,"Cobden-Sanderson (T. J.)-Cosmic vision. 9 X 6, pp. 143, 1os. 6d. net R. COBDEN-SANDERSON, Mar.'22",T. J. Cobden-Sanderson,['Cobden-Sanderson (T. J.)'],,Mar.'22,1922,net
1584,"Cobern (Camden M.)—The New archaeological discoveries. Intro. by Edouard Naville. 5th ed., rev. 8vo. 9 X 6, pp. 742, 15s. 6d. net. Funk & W., July '22",Cobern,Camden M.,The New archaeological discoveries,W.,,8vo.,"Cobern (Camden M.)—The New archaeological discoveries. Intro. by Edouard Naville. 5th ed., rev. 8vo. 9 X 6, pp. 742, 155. 6d. net. Funk & W., July '22",Camden M. Cobern,['Cobern (Camden M.)'],,July '22,1922,
1585,"Coburn (Alvin Langdon)-More men of mark. Folio, 123 x 91, 255, net. DuckWORTH, Nov. '22",Coburn,Alvin Langdon,More men of mark,WORTH,,,"Coburn (Alvin Langdon)-More men of mark. Folio, 123 x 91, 255, net. DuckWORTH, Nov. '22",Alvin Langdon Coburn,['Coburn (Alvin Langdon)'],,Nov. '22,1922,
1586,"Cochrane (Constance)-The Toad and the butterfly. Illus. by Mary Cochrane and Joan Cochrane. Roy. 8vo. 10 x 7), pp. 44, 3s. 6d. net MORLAND, Oct. '22",Cochrane,Constance,The Toad and the butterfly,MORLAND,3s. 6d.,8vo.,"Cochrane (Constance)-The Toad and the butterfly. Illus. by Mary Cochrane and Joan Cochrane. Roy. 8vo. 10 x 7), pp. 44, 35. 6d. net MORLAND, Oct. '22",Constance Cochrane,['Cochrane (Constance)'],,Oct. '22,1922,net
1587,"Cockaday (Laurence M.)-Wireless telephony for all : how to construct and maintain modern wireless transmitting and receiving apparatus. Illus. Cr. 8vo. 71 x 5, pp. 223, 5s. net. H. JENKINS, Oct. '22",Cockaday,Laurence M.,Wireless telephony for all : how to construct and maintain modern wireless transmitting and receiving apparatus,H. JENKINS,5s.,8vo.,"Cockaday (Laurence M.)-Wireless telephony for all : how to construct and maintain modern wireless transmitting and receiving apparatus. Illus. Cr. 8vo. 71 x 5, pp. 223, 5s. net. H. JENKINS, Oct. '22",Laurence M. Cockaday,['Cockaday (Laurence M.)'],,Oct. '22,1922,net
1588,"Cocktails : how to mix them. By “ Robert.” 18mo. 61 x 34, pp. 112, 2s. 6d. net H. JENKINS, May'22",,,Cocktails : how to mix them,H. JENKINS,2s. 6d.,18mo.,"Cocktails : how to mix them. By “ Robert.” 18mo. 61 x 34, pp. 112, 2s. 6d. net H. JENKINS, May'22",,,,May'22,1922,net
1589,"Codd (M. A.)- Induction coil design. New impr. 8vo. 84x58, pp. 228, 15s. net, SPON, Apr. 22",Codd,M. A.,Induction coil design,SPON,,8vo.,"Codd (M. A.)- Induction coil design. New impr. 8vo. 84x58, pp. 228, 155. net, SPON, Apr. 22",M. A. Codd,['Codd (M. A.)'],,Apr. 22,1922,
1590,"Cody (Sherwin)-How to deal with human nature in business. 4th ed. Cr. 8vo. 71 x 5, pp. 488, 8s. 6d. net.... .Funk & W., July 22",Cody,Sherwin,How to deal with human nature in business,W.,,8vo.,"Cody (Sherwin)-How to deal with human nature in business. 4th ed. Cr. 8vo. 71 x 5, pp. 488, 8s. 6d. net.... .Funk & W., July 22",Sherwin Cody,['Cody (Sherwin)'],,July 22,1922,
1591,"Coffey (H. M.)—Twilight song, and other poems. 73 x 5, pp. 20, is. net.... STOCKWELL, Feb. '22",Coffey,H. M.,"Twilight song, and other poems",STOCKWELL,,,"Coffey (H. M.)—Twilight song, and other poems. 73 x 5, pp. 20, is. net.... STOCKWELL, Feb. '22",H. M. Coffey,['Coffey (H. M.)'],,Feb. '22,1922,
