,entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
4595,"Macchi (Countess) — The Mersteins. Cr. 8vo., pp. 128, s. .J. OUSELEY, April 09",Macchi,Countess,The Mersteins,J. OUSELEY,,8vo.,"Macchi (Countess) — The Mersteins. Cr. 8vo., pp. 128, IS. .J. OUSELEY, April 09",Countess Macchi,['Macchi (Countess)'],,April 09,1909,
4596,"McConnell (Primrose)-Live Stock : Breeding and Management. Illus. Cr. 8vo. 71 x 5, pp. 128, 1s. 6d. net, swd. is. net.... CASSELL, June 09",McConnell,Primrose,Live Stock : Breeding and Management,CASSELL,,8vo.,"McConnell (Primrose)-Live Stock : Breeding and Management. Illus. Cr. 8vo. 71 x 5, pp. 128, Is. 6d. net, swd. is. net.... CASSELL, June 09",Primrose McConnell,['McConnell (Primrose)'],,June 09,1909,
4597,"McCook (Henry C.)-Ant Communities and how they are governed. A Study in Natural Civics. Illus. from Nature. 8vo. 8} *5), pp. 236, 7s. 6d. riet . HARPER, Nov. 09",McCook,Henry C.,Ant Communities and how they are governed,HARPER,,8vo.,"McCook (Henry C.)-Ant Communities and how they are governed. A Study in Natural Civics. Illus. from Nature. 8vo. 8} *5), pp. 236, 75. 6d. riet . HARPER, Nov. 09",Henry C. McCook,['McCook (Henry C.)'],,Nov. 09,1909,
4598,"Mac Corkle (W. A.)--Some Southern Questions Cr. 8vo. 6s. net.. .PUTNAM, Feb. 09",Mac Corkle,W. A.,Some Southern Questions,PUTNAM,6s.,8vo.,"Mac Corkle (W. A.)--Some Southern Questions Cr. 8vo. 6s. net.. .PUTNAM, Feb. 09",W. A. Mac Corkle,['Mac Corkle (W. A.)'],,Feb. 09,1909,net
4599,"MacCormack (Ian)--Gu 'n d' Thug I Speis (lo 'n Armunn Sgeul. (She Gave her love to a Soldier : a Gaelic Tale.) 8vo. 1s. E. MACKAY, Dec. 09",MacCormack,Ian,Gu 'n d' Thug I Speis (lo 'n Armunn Sgeul,E. MACKAY,1s.,8vo.,"MacCormack (Ian)--Gu 'n d' Thug I Speis (lo 'n Armunn Sgeul. (She Gave her love to a Soldier : a Gaelic Tale.) 8vo. Is. E. MACKAY, Dec. 09",Ian MacCormack,['MacCormack (Ian)'],,Dec. 09,1909,
4600,"M'Cullagh (Thomas)--A Short Story of a Long Life. By his eldest son. 18mo. 1s, net, Ithr. s. 6d. net.... R. CULLEY, July 09",M'Cullagh,Thomas,A Short Story of a Long Life,R. CULLEY,6d.,18mo.,"M'Cullagh (Thomas)--A Short Story of a Long Life. By his eldest son. 18mo. Is, net, Ithr. IS. 6d. net.... R. CULLEY, July 09",Thomas M'Cullagh,"[""M'Cullagh (Thomas)""]",,July 09,1909,net
4601,"McCulloch Collection of Modern Art (The). Pictures at the Royal Academy: Winter, 1909. Special No. of “ The Art Journal.' Ryl. 8vo. swd. is. net ... VIRTUE, Jan. 09",,,McCulloch Collection of Modern Art (The),VIRTUE,,8vo.,"McCulloch Collection of Modern Art (The). Pictures at the Royal Academy: Winter, 1909. Special No. of “ The Art Journal.' Ryl. 8vo. swd. is. net ... VIRTUE, Jan. 09",,,,Jan. 09,1909,
4602,"Mc Cullough (E.)-Reinforced Concrete. 8vo. 6s. 6d. net .SPON, Jan. 09",Mc Cullough,E.,Reinforced Concrete,SPON,6s. 6d.,8vo.,"Mc Cullough (E.)-Reinforced Concrete. 8vo. 6s. 6d. net .SPON, Jan. 09",E. Mc Cullough,['Mc Cullough (E.)'],,Jan. 09,1909,net
4603,"MacCullum (M. W.) and Holme (F. R.) eds.- English Narrative Poems from the Renaissance. Cr. 8vo. 8 X 5, pp. 368, 5s. ....BLACKIE, Nov. 09",MacCullum,M. W.,English Narrative Poems from the Renaissance,BLACKIE,5s.,8vo.,"MacCullum (M. W.) and Holme (F. R.) eds.- English Narrative Poems from the Renaissance. Cr. 8vo. 8 X 5, pp. 368, 55. ....BLACKIE, Nov. 09",M. W. MacCullum,"['MacCullum (M. W.)', 'Holme (F. R.)']",eds.,Nov. 09,1909,
4604,"M'Cutcheson (James) — The Principles of Agricul- ture : a Textbook for Lecturers, &c. Cr. 8vo. 71 X 43, pp. 218, 3s. 6d. net E. & S. LIVINGSTONE, Oct. 09",M'Cutcheson,James,"The Principles of Agricul- ture : a Textbook for Lecturers, &c",E. & S. LIVINGSTONE,3s. 6d.,8vo.,"M'Cutcheson (James) — The Principles of Agricul- ture : a Textbook for Lecturers, &c. Cr. 8vo. 71 X 43, pp. 218, 3s. 6d. net E. & S. LIVINGSTONE, Oct. 09",James M'Cutcheson,"[""M'Cutcheson (James)""]",,Oct. 09,1909,net
4605,"Mac Dermott (G. M.)-The Gospel according to St. Matthew. 12no., pp. 160, 1s. (Plain Commentaries)........GARDNER, D., June 09",Mac Dermott,G. M.,The Gospel according to St,"GARDNER, D.",1s.,,"Mac Dermott (G. M.)-The Gospel according to St. Matthew. 12no., pp. 160, Is. (Plain Commentaries)........GARDNER, D., June 09",G. M. Mac Dermott,['Mac Dermott (G. M.)'],,June 09,1909,
4606,"Macdonald (Alexander)-The Hidden Nugget : a Story of the Australian Goldfields. Cr. 8vo. 73 X5, pp. 284, 3s. 6d.......BLACKIE, Nov. 09",Macdonald,Alexander,The Hidden Nugget : a Story of the Australian Goldfields,BLACKIE,3s. 6d.,8vo.,"Macdonald (Alexander)-The Hidden Nugget : a Story of the Australian Goldfields. Cr. 8vo. 73 X5, pp. 284, 3s. 6d.......BLACKIE, Nov. 09",Alexander Macdonald,['Macdonald (Alexander)'],,Nov. 09,1909,
4607,"Macdonald (Alexander)— Through the Heart of Tibet. Cr. 8vo. 7* *5), pp. 384, 6s. BLACKIE, Oct. 09",Macdonald,Alexander,Through the Heart of Tibet,BLACKIE,6s.,8vo.,"Macdonald (Alexander)— Through the Heart of Tibet. Cr. 8vo. 7* *5), pp. 384, 6s. BLACKIE, Oct. 09",Alexander Macdonald,['Macdonald (Alexander)'],,Oct. 09,1909,
4608,"Mac Donald (D). .)-Questions on Sick Nursing and Home Hygiene. Fcap. 8vo. 6d. net (Bristol) J. W'RIGIIT, Aug. 09",Mac Donald,D,Questions on Sick Nursing and Home Hygiene,J. W'RIGIIT,6d.,8vo.,"Mac Donald (D). .)-Questions on Sick Nursing and Home Hygiene. Fcap. 8vo. 6d. net (Bristol) J. W'RIGIIT, Aug. 09",D Mac Donald,['Mac Donald (D)'],,Aug. 09,1909,net
4609,"Macdonald (Duncan B.)The Religious Attitude and Life in 1slam, being the Heskell Lectures on Comparative Religion delivered before the University of Chicago in 1906. Cr. 8vo., pp. 340, 78. od. net... .LUZAC, Sep, 09",Macdonald,Duncan B.,The Religious Attitude and Life in,LUZAC,,8vo.,"Macdonald (Duncan B.)The Religious Attitude and Life in Islam, being the Heskell Lectures on Comparative Religion delivered before the University of Chicago in 1906. Cr. 8vo., pp. 340, 78. od. net... .LUZAC, Sep, 09",Duncan B. Macdonald,['Macdonald (Duncan B.)'],,"Sep, 09",1909,
4610,"Macdonald (George) ---The Portent, and other Stories. New edit. Cr. 8vo. 7} x 48, pp. 288, (Adelphi Lib.).... .. UNWIN, Jan. 09",Macdonald,George,"The Portent, and other Stories",UNWIN,,8vo.,"Macdonald (George) ---The Portent, and other Stories. New edit. Cr. 8vo. 7} x 48, pp. 288, (Adelphi Lib.).... .. UNWIN, Jan. 09",George Macdonald,['Macdonald (George)'],,Jan. 09,1909,
4611,"Macdonald (George R.)-Spanish Composition. Cr. 8vo., pp. 112, 28. ....HIRSCHFELD, Nou. 09",Macdonald,George R.,Spanish Composition,HIRSCHFELD,,8vo.,"Macdonald (George R.)-Spanish Composition. Cr. 8vo., pp. 112, 28. ....HIRSCHFELD, Nou. 09",George R. Macdonald,['Macdonald (George R.)'],,Nou. 09,1909,
4612,"Macdonald (1sabel)- Home Nursing. With notes on the Preservation of Health. 12mo. 7 X 42, pp: 342, 2s. 6d. net...... MACMILLAN, April 09",Macdonald,1sabel,Home Nursing,MACMILLAN,2s. 6d.,12mo.,"Macdonald (Isabel)- Home Nursing. With notes on the Preservation of Health. 12mo. 7 X 42, pp: 342, 25. 6d. net...... MACMILLAN, April 09",1sabel Macdonald,['Macdonald (1sabel)'],,April 09,1909,net
4613,"Macdonald (J. H. A.)---Fifty Years of It: The Experiences and Struggles of a Volunteer of 1859. 8vo. 9 X54, pp. 534, 1os. 60. net W. BLACKWOOD, May 09",Macdonald,J. H. A.,Fifty Years of It: The Experiences and Struggles of a Volunteer of,W. BLACKWOOD,,8vo.,"Macdonald (J. H. A.)---Fifty Years of It: The Experiences and Struggles of a Volunteer of 1859. 8vo. 9 X54, pp. 534, 1os. 60. net W. BLACKWOOD, May 09",J. H. A. Macdonald,['Macdonald (J. H. A.)'],,May 09,1909,
4614,"Macdonald (J. Ramsay) -Socialism and Govern- ment. 2 vols. Cr. dvo. 75 X5, pp. 202, 178, ta. 1s. 641. net, swd. is, net (Socialist Lib.) INDEPENDENT LABOUR PARTY, Dec 09",Macdonald,J. Ramsay,Socialism and Govern- ment,INDEPENDENT LABOUR PARTY,,,"Macdonald (J. Ramsay) -Socialism and Govern- ment. 2 vols. Cr. dvo. 75 X5, pp. 202, 178, ta. Is. 641. net, swd. is, net (Socialist Lib.) INDEPENDENT LABOUR PARTY, Dec 09",J. Ramsay Macdonald,['Macdonald (J. Ramsay)'],,Dec 09,1909,
4615,"Macdonald J. Ramsav) Socialism To-day. Cr. Svo., vil... INDEP. LABOUR PARTY, July 09",,,Macdonald J. Ramsav) Socialism To-day,INDEP. LABOUR PARTY,,,"Macdonald J. Ramsav) Socialism To-day. Cr. Svo., vil... INDEP. LABOUR PARTY, July 09",,,,July 09,1909,
4616,"McGIBBON Macdonald (James) and Sinclair (James) - History of Hereford Cattle. Rev. edit. by James Sinclair. Illus. Svo. 81 X54, pp. 518, Ithr. 21s. net.. VINTON, July 09",McGIBBON Macdonald,James,History of Hereford Cattle,VINTON,21s.,,"McGIBBON Macdonald (James) and Sinclair (James) - History of Hereford Cattle. Rev. edit. by James Sinclair. Illus. Svo. 81 X54, pp. 518, Ithr. 215. net.. VINTON, July 09",James McGIBBON Macdonald,"['McGIBBON Macdonald (James)', 'Sinclair (James)']",,July 09,1909,net
4617,"Macdonald, Jolin A., Sir, Parkin (G. R.) 128. 6d. net Macdonald (M. P.)-Trefoil : The Story of a Girls' Society. Cr. 8vo. 7* *5, pp. 364, 2s. NELSON, Sep. 09",,,"Macdonald, Jolin A., Sir, Parkin (G. R.)",NELSON,2s.,8vo.,"Macdonald, Jolin A., Sir, Parkin (G. R.) 128. 6d. net Macdonald (M. P.)-Trefoil : The Story of a Girls' Society. Cr. 8vo. 7* *5, pp. 364, 25. NELSON, Sep. 09",,,,Sep. 09,1909,
4618,"Macdonald (Robert M.)--Chillagre Charlie. Cr. 8vo. 8 X5, pp. 346, 5s. . UNWIN, Sep. 09",Macdonald,Robert M.,Chillagre Charlie,UNWIN,5s.,8vo.,"Macdonald (Robert M.)--Chillagre Charlie. Cr. 8vo. 8 X5, pp. 346, 5s. . UNWIN, Sep. 09",Robert M. Macdonald,['Macdonald (Robert M.)'],,Sep. 09,1909,
4619,"Macdonald (Robert M.)- The Rival Treasure Hunters: a Tale of the Debatable Frontier of British Guiana. Cr. 8vo. 8 X54, pp. 382, 6s. BLACKIE, Oct. 09",Macdonald,Robert M.,The Rival Treasure Hunters: a Tale of the Debatable Frontier of British Guiana,BLACKIE,6s.,8vo.,"Macdonald (Robert M.)- The Rival Treasure Hunters: a Tale of the Debatable Frontier of British Guiana. Cr. 8vo. 8 X54, pp. 382, 6s. BLACKIE, Oct. 09",Robert M. Macdonald,['Macdonald (Robert M.)'],,Oct. 09,1909,
4620,"Macdonald (Ronald)—The Carcase : a Novel. Cr. 8vo. 8 X5, pp. 352, 6s. .. EVERETT, Nov. 09",Macdonald,Ronald,The Carcase : a Novel,EVERETT,6s.,8vo.,"Macdonald (Ronald)—The Carcase : a Novel. Cr. 8vo. 8 X5, pp. 352, 65. .. EVERETT, Nov. 09",Ronald Macdonald,['Macdonald (Ronald)'],,Nov. 09,1909,
4621,"Macdonald (W. H.)-Yarns Ancient and Modern. Cr. 8vo., pp. 130, swd. is. net W. HODGE, July 09",Macdonald,W. H.,Yarns Ancient and Modern,W. HODGE,,8vo.,"Macdonald (W. H.)-Yarns Ancient and Modern. Cr. 8vo., pp. 130, swd. is. net W. HODGE, July 09",W. H. Macdonald,['Macdonald (W. H.)'],,July 09,1909,
4622,"Macdonnell (A. J.)-Did She Do Right? a romance of the 20th Century. Cr. 8vo. 74 X5, pp. 400, 6s. ......S. PAUL, Jan. 09",Macdonnell,A. J.,Did She Do Right? a romance of the,S. PAUL,6s.,8vo.,"Macdonnell (A. J.)-Did She Do Right? a romance of the 20th Century. Cr. 8vo. 74 X5, pp. 400, 6s. ......S. PAUL, Jan. 09",A. J. Macdonnell,['Macdonnell (A. J.)'],,Jan. 09,1909,
4623,"McDonnell (Michael F. J.)-A History of St. Paul's School. 8vo. 9 x5), pp. 508, 125, 6d. net CHAPMAX & H., Oct. 09",McDonnell,Michael F. J.,A History of St,CHAPMAX & H.,6d.,8vo.,"McDonnell (Michael F. J.)-A History of St. Paul's School. 8vo. 9 x5), pp. 508, 125, 6d. net CHAPMAX & H., Oct. 09",Michael F. J. McDonnell,['McDonnell (Michael F. J.)'],,Oct. 09,1909,net
4624,"McDonnell (Mrs. Vermulen)--Wings for the Weary; or, Lessons from Nature. 16mo. swd. 1s. net BURNS & O., Oct. 09",McDonnell,Mrs. Vermulen,"Wings for the Weary; or, Lessons from Nature",BURNS & O.,1s.,16mo.,"McDonnell (Mrs. Vermulen)--Wings for the Weary; or, Lessons from Nature. 16mo. swd. Is. net BURNS & O., Oct. 09",Mrs. Vermulen McDonnell,['McDonnell (Mrs. Vermulen)'],,Oct. 09,1909,net
4625,"Mace (A. C.)-The Early Dynastic Cemeteries of Naga-Ed-Dêr (Egypt). Part 2. Plates. Illus. 4to., pp. 98, 55s. net PROBSTHAIN, Oct. 09",Mace,A. C.,The Early Dynastic Cemeteries of Naga-Ed-Dêr (Egypt),PROBSTHAIN,55s.,4to.,"Mace (A. C.)-The Early Dynastic Cemeteries of Naga-Ed-Dêr (Egypt). Part 2. Plates. Illus. 4to., pp. 98, 555. net PROBSTHAIN, Oct. 09",A. C. Mace,['Mace (A. C.)'],,Oct. 09,1909,net
4626,"Mace wen (Alex. R.)-Antoinette Bourignon Quietist. Cr. 8vo. 8 X5, pp. 232, 35, 6d. net HODDER & S., Dec. 09",Mace wen,Alex. R.,Antoinette Bourignon Quietist,HODDER & S.,6d.,8vo.,"Mace wen (Alex. R.)-Antoinette Bourignon Quietist. Cr. 8vo. 8 X5, pp. 232, 35, 6d. net HODDER & S., Dec. 09",Alex. R. Mace wen,['Mace wen (Alex. R.)'],,Dec. 09,1909,net
4627,"Mace wen (John A. C.)-Surgical Anatomy. Cr. 8vo. 77X5}, pp. 492, 7s. 6d. net BAILLIERE, Nov. 09",Mace wen,John A. C.,Surgical Anatomy,BAILLIERE,7s. 6d.,8vo.,"Mace wen (John A. C.)-Surgical Anatomy. Cr. 8vo. 77X5}, pp. 492, 75. 6d. net BAILLIERE, Nov. 09",John A. C. Mace wen,['Mace wen (John A. C.)'],,Nov. 09,1909,net
4628,"M'Fadyen (John E.)-The City with Foundations, Cr. 8vo. 8 X5, pp. 266, 5s. HODDER & S., Oct. 09",M'Fadyen,John E.,The City with Foundations,HODDER & S.,5s.,8vo.,"M'Fadyen (John E.)-The City with Foundations, Cr. 8vo. 8 X5, pp. 266, 5s. HODDER & S., Oct. 09",John E. M'Fadyen,"[""M'Fadyen (John E.)""]",,Oct. 09,1909,
4629,"McFall (C. Haldane) - Beautiful Children im- mortalised by the Masters. Imp. 8vo. 11 X8, pp. 222, 21s. net .. JACK, Oct. 09",McFall,C. Haldane,Beautiful Children im- mortalised by the Masters,JACK,21s.,8vo.,"McFall (C. Haldane) - Beautiful Children im- mortalised by the Masters. Imp. 8vo. 11 X8, pp. 222, 215. net .. JACK, Oct. 09",C. Haldane McFall,['McFall (C. Haldane)'],,Oct. 09,1909,net
4630,"Macfall (Haldane)-Fragonard. 4to. 8 X6, pp. 80, bds. is. 6d. net (Masterpieces in Colour) JACK, July 09",Macfall,Haldane,Fragonard,JACK,6d.,4to.,"Macfall (Haldane)-Fragonard. 4to. 8 X6, pp. 80, bds. is. 6d. net (Masterpieces in Colour) JACK, July 09",Haldane Macfall,['Macfall (Haldane)'],,July 09,1909,net
4631,"Macfall (Haldane)— The French Pastellists of the 18th Century. Their Lives, their Times, their Art, and their Significance. Illus. 4to 11}81, pp. 228, 42s. net MACMILLAN, Nov. 09",Macfall,Haldane,The French Pastellists of the,MACMILLAN,42s.,4to,"Macfall (Haldane)— The French Pastellists of the 18th Century. Their Lives, their Times, their Art, and their Significance. Illus. 4to 11}81, pp. 228, 42s. net MACMILLAN, Nov. 09",Haldane Macfall,['Macfall (Haldane)'],,Nov. 09,1909,net
4632,"Macfall (Haldane)— Vigée Le Brun. 4to. 8 x6, pp. 80, is. 6d. net (Masterpieces in Colour) JACK, May 09",Macfall,Haldane,Vigée Le Brun,JACK,6d.,4to.,"Macfall (Haldane)— Vigée Le Brun. 4to. 8 x6, pp. 80, is. 6d. net (Masterpieces in Colour) JACK, May 09",Haldane Macfall,['Macfall (Haldane)'],,May 09,1909,net
4633,"Macfarlane (D. C.)— The Quest of the Yellow Pearl. Cr. 8vo. swd. is. net.. REVELL, Nov. 09",Macfarlane,D. C.,The Quest of the Yellow Pearl,REVELL,,8vo.,"Macfarlane (D. C.)— The Quest of the Yellow Pearl. Cr. 8vo. swd. is. net.. REVELL, Nov. 09",D. C. Macfarlane,['Macfarlane (D. C.)'],,Nov. 09,1909,
4634,"Macfarlane (Walter)–Laboratory Notes on Iron and Steel Analysis. Cr. 8vo. 74 X5, pp. 478, 7s.6d. net.. .LONGMANS, Sep. 09",Macfarlane,Walter,Laboratory Notes on Iron and Steel Analysis,LONGMANS,7s.6d.,8vo.,"Macfarlane (Walter)–Laboratory Notes on Iron and Steel Analysis. Cr. 8vo. 74 X5, pp. 478, 7s.6d. net.. .LONGMANS, Sep. 09",Walter Macfarlane,['Macfarlane (Walter)'],,Sep. 09,1909,net
4635,"Macfie (Ronald C.)-Air and Health. 8vo. 9X5, pp. 354, 7s. 6d. net.... METHLEN, Oct. 09",Macfie,Ronald C.,Air and Health,METHLEN,7s. 6d.,8vo.,"Macfie (Ronald C.)-Air and Health. 8vo. 9X5, pp. 354, 75. 6d. net.... METHLEN, Oct. 09",Ronald C. Macfie,['Macfie (Ronald C.)'],,Oct. 09,1909,net
4636,"Macfie (Ronald C.)-Science, Matter, and Im- mortality. Cr. 8vo. 7} x5, pp. 310, 5s. net WILLIAMS & N., Nov. 09",Macfie,Ronald C.,"Science, Matter, and Im- mortality",WILLIAMS & N.,5s.,8vo.,"Macfie (Ronald C.)-Science, Matter, and Im- mortality. Cr. 8vo. 7} x5, pp. 310, 55. net WILLIAMS & N., Nov. 09",Ronald C. Macfie,['Macfie (Ronald C.)'],,Nov. 09,1909,net
4637,"McGibbon (W. C.)- Indicator Diagrams for Marine Engineers. Fully illustrated and explained. 40, 97 x7, pp. 200, 7s. 6d. net SIMPKIN, Mar. 09",McGibbon,W. C.,Indicator Diagrams for Marine Engineers,SIMPKIN,7s. 6d.,,"McGibbon (W. C.)- Indicator Diagrams for Marine Engineers. Fully illustrated and explained. 40, 97 x7, pp. 200, 75. 6d. net SIMPKIN, Mar. 09",W. C. McGibbon,['McGibbon (W. C.)'],,Mar. 09,1909,net
4638,"McGrath (Harold)-Arms and the Woman. Svo. swd. 6d. ..PEARSON, Mar. 09",McGrath,Harold,Arms and the Woman,PEARSON,6d.,,"McGrath (Harold)-Arms and the Woman. Svo. swd. 6d. ..PEARSON, Mar. 09",Harold McGrath,['McGrath (Harold)'],,Mar. 09,1909,
4639,"MacGrath (Harold)-The Iure of the Mask. Cr. 8vo. 7*X5, pp. 410, 6s.......STEAD, April 09",MacGrath,Harold,The Iure of the Mask,STEAD,6s.,8vo.,"MacGrath (Harold)-The Iure of the Mask. Cr. 8vo. 7*X5, pp. 410, 6s.......STEAD, April 09",Harold MacGrath,['MacGrath (Harold)'],,April 09,1909,
4640,"Macgregor (Angusine)—The Story of Snips. Illus. Oblong 4to. bds. 2s. ..BLACKIE, Sep. 09",Macgregor,Angusine,The Story of Snips,BLACKIE,2s.,4to.,"Macgregor (Angusine)—The Story of Snips. Illus. Oblong 4to. bds. 25. ..BLACKIE, Sep. 09",Angusine Macgregor,['Macgregor (Angusine)'],,Sep. 09,1909,
4641,"McGregor (R. C.)-A Manual of Philippine Birds. 2 parts. Part 1, Galliformes to Eurylæmiformes. Ryl. 8vo. 95 X6, pp. 412, swd. (complete) 16s. 6d. net WESLEY, July 09",McGregor,R. C.,A Manual of Philippine Birds,WESLEY,16s. 6d.,8vo.,"McGregor (R. C.)-A Manual of Philippine Birds. 2 parts. Part 1, Galliformes to Eurylæmiformes. Ryl. 8vo. 95 X6, pp. 412, swd. (complete) 16s. 6d. net WESLEY, July 09",R. C. McGregor,['McGregor (R. C.)'],,July 09,1909,net
4642,"Machiavelli (Nicolo)—Florentine History. 12mo., pp. 380, 1s. net, ithr. 28. net (Everyman's Lib.) .DENT, Mar. 09",Machiavelli,Nicolo,Florentine History,DENT,,12mo.,"Machiavelli (Nicolo)—Florentine History. 12mo., pp. 380, Is. net, ithr. 28. net (Everyman's Lib.) .DENT, Mar. 09",Nicolo Machiavelli,['Machiavelli (Nicolo)'],,Mar. 09,1909,
4643,"Machinery and Engineering Staffs at Poor Law Institutions Committee : Report, Evidence, and Appendices, is. 6}d.. ...WYMAN, Mar. 09",,,"Machinery and Engineering Staffs at Poor Law Institutions Committee : Report, Evidence, and Appendices, is",WYMAN,,,"Machinery and Engineering Staffs at Poor Law Institutions Committee : Report, Evidence, and Appendices, is. 6}d.. ...WYMAN, Mar. 09",,,,Mar. 09,1909,
4644,"Machinery Bk., Harper's, Adams (J. H.) 6s. Machray (Robert)—The Disappearance of Lady Diana. Cr. 8vo. 74 x41, pp. 308, 6s. EVERETT, Feb. 09",,,Machinery Bk,EVERETT,6s.,8vo.,"Machinery Bk., Harper's, Adams (J. H.) 6s. Machray (Robert)—The Disappearance of Lady Diana. Cr. 8vo. 74 x41, pp. 308, 6s. EVERETT, Feb. 09",,,,Feb. 09,1909,
4645,"Machray (Robert)-Life of Robert Machray, Archbishop of Rupert's Land. 8vo. 9x5), PP. 488, 21s. net MACMILLAN, Nov. 09",Machray,Robert,"Life of Robert Machray, Archbishop of Rupert's Land",MACMILLAN,21s.,8vo.,"Machray (Robert)-Life of Robert Machray, Archbishop of Rupert's Land. 8vo. 9x5), PP. 488, 21s. net MACMILLAN, Nov. 09",Robert Machray,['Machray (Robert)'],,Nov. 09,1909,net
4646,"Machray (Robert)—The Night Side of London. 8vo. swd. 6d. T. W. LAURIE, Feb. 09",Machray,Robert,The Night Side of London,T. W. LAURIE,6d.,8vo.,"Machray (Robert)—The Night Side of London. 8vo. swd. 6d. T. W. LAURIE, Feb. 09",Robert Machray,['Machray (Robert)'],,Feb. 09,1909,
4647,"Machray, Robt., Life of, Machray (R.), 215, net MʻIntyre (David M.)--Life in His Name. Cr. 8vo. 71 X 5, pp. 340, 3s. 6d. net.. J. CLARKE, Oct. 09",,,"Machray, Robt",J. CLARKE,3s. 6d.,8vo.,"Machray, Robt., Life of, Machray (R.), 215, net MʻIntyre (David M.)--Life in His Name. Cr. 8vo. 71 X 5, pp. 340, 3s. 6d. net.. J. CLARKE, Oct. 09",,,,Oct. 09,1909,net
4648,"McIntyre (John T.)—In the Dead of Nighi. Cr. 8vo. 73 X 5, pp. 304, 6s. WARD, L., April 09",McIntyre,John T.,In the Dead of Nighi,"WARD, L.",6s.,8vo.,"McIntyre (John T.)—In the Dead of Nighi. Cr. 8vo. 73 X 5, pp. 304, 6s. WARD, L., April 09",John T. McIntyre,['McIntyre (John T.)'],,April 09,1909,
4649,"Mc1saac (1.)-The Elements of Hygiene for Schools. Cr. 8vo. 3s. 6d. MACMILLAN, June 09",Mc1saac,1.,The Elements of Hygiene for Schools,MACMILLAN,3s. 6d.,8vo.,"McIsaac (1.)-The Elements of Hygiene for Schools. Cr. 8vo. 35. 6d. MACMILLAN, June 09",1. Mc1saac,['Mc1saac (1.)'],,June 09,1909,
4650,"Maclver (D. Randall) and Woolley (C. L.)-- Arcika. With a chapter on Meteoric Inscrip- tions by F'. Ll. Griffithis. (Eckley B. Coxe Junior Expedition to Nubia, Vol. 1). 4to. 2S. net .FROWDE, Sep. 09",Maclver,D. Randall,Arcika,FROWDE,,4to.,"Maclver (D. Randall) and Woolley (C. L.)-- Arcika. With a chapter on Meteoric Inscrip- tions by F'. Ll. Griffithis. (Eckley B. Coxe Junior Expedition to Nubia, Vol. 1). 4to. 2IS. net .FROWDE, Sep. 09",D. Randall Maclver,"['Maclver (D. Randall)', 'Woolley (C. L.)']",,Sep. 09,1909,
4651,"Mack (Louise)— The Red Rose of a Summer. Cr. 8vo. 74 x 44, pp. 318, 6s. A. RIVERS, June 09",Mack,Louise,The Red Rose of a Summer,A. RIVERS,6s.,8vo.,"Mack (Louise)— The Red Rose of a Summer. Cr. 8vo. 74 x 44, pp. 318, 6s. A. RIVERS, June 09",Louise Mack,['Mack (Louise)'],,June 09,1909,
4652,"Mack (Louise)— Theodora's Husband. Cr. Svo 7° X41, pp. 336, 6s.........A. RIVERS, Dec. 09",Mack,Louise,Theodora's Husband,A. RIVERS,6s.,,"Mack (Louise)— Theodora's Husband. Cr. Svo 7° X41, pp. 336, 6S.........A. RIVERS, Dec. 09",Louise Mack,['Mack (Louise)'],,Dec. 09,1909,
4653,"Mackail (J. W.)-The Springs of Helicon. A Study in the Progress of English Poetry from Chaucer to Milton. Cr. 8vo. 8 X5}, pp. 220, 4s. 60. net ..LONGMANS, Mar. 09",Mackail,J. W.,The Springs of Helicon,LONGMANS,,8vo.,"Mackail (J. W.)-The Springs of Helicon. A Study in the Progress of English Poetry from Chaucer to Milton. Cr. 8vo. 8 X5}, pp. 220, 45. 60. net ..LONGMANS, Mar. 09",J. W. Mackail,['Mackail (J. W.)'],,Mar. 09,1909,
4654,"Mackail (J. W.)-Swinburne. A lecture de- livered before the University on April 30th, Svo. swd. 1s. net (Clarendon Press) FROWDE, May 09",Mackail,J. W.,Swinburne,FROWDE,1s.,,"Mackail (J. W.)-Swinburne. A lecture de- livered before the University on April 30th, Svo. swd. Is. net (Clarendon Press) FROWDE, May 09",J. W. Mackail,['Mackail (J. W.)'],,May 09,1909,net
4655,"McKay (C. D.)—The Amateur's French Garden a brief treatise Intensive Cultivation. Cr. 8vo. swd. 3d, net........ SIMPKIN, Jan, 09",McKay,C. D.,The Amateur's French Garden a brief treatise Intensive Cultivation,SIMPKIN,3d.,8vo.,"McKay (C. D.)—The Amateur's French Garden a brief treatise Intensive Cultivation. Cr. 8vo. swd. 3d, net........ SIMPKIN, Jan, 09",C. D. McKay,['McKay (C. D.)'],,"Jan, 09",1909,net
4656,"Mackay (Donald S.)- The Religion of the Thres- hold, and other Sermons. 8vo. 81 X5), pp. 354, 6s, net HODDER & S., Jan. 09",Mackay,Donald S.,"The Religion of the Thres- hold, and other Sermons",HODDER & S.,6s.,8vo.,"Mackay (Donald S.)- The Religion of the Thres- hold, and other Sermons. 8vo. 81 X5), pp. 354, 6s, net HODDER & S., Jan. 09",Donald S. Mackay,['Mackay (Donald S.)'],,Jan. 09,1909,net
