,entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
750,"Bevir (J. L.) ed.—The Making of Wellington College: an account of the first 16 years of its existence. Intro. by Gen. Sir Ian Hamilton. 8vo. 9 X54, pp. 162, 7s. 6d. net E. ARNOLD, Oct. '20",Bevir,J. L.,The Making of Wellington College: an account of the first,E. ARNOLD,7s. 6d.,8vo.,"Bevir (J. L.) ed.—The Making of Wellington College: an account of the first 16 years of its existence. Intro. by Gen. Sir Ian Hamilton. 8vo. 9 X54, pp. 162, 75. 6d. net E. ARNOLD, Oct. '20",J. L. Bevir,['Bevir (J. L.)'],ed.,Oct. '20,1920,net
751,"Bevis (J. F.) and Jeffery (H. J.)-British plants : their biology and ecology. 2nd ed., rev. and enl. 8vo. 9 X54, pp. 358, 78. 6d. METHUEN, Nov. '20",Bevis,J. F.,British plants : their biology and ecology,METHUEN,6d.,8vo.,"Bevis (J. F.) and Jeffery (H. J.)-British plants : their biology and ecology. 2nd ed., rev. and enl. 8vo. 9 X54, pp. 358, 78. 6d. METHUEN, Nov. '20",J. F. Bevis,"['Bevis (J. F.)', 'Jeffery (H. J.)']",,Nov. '20,1920,
752,"Be wsher (James) and Bennetts (H. J. T., Rev.) - English grammar and composition for younger forms. Cr. 8vo. 7 X4, pp. 96, swd. 2s. od. LONGMAXS, Sep. '20",Be wsher,James,English grammar and composition for younger forms,LONGMAXS,,8vo.,"Be wsher (James) and Bennetts (H. J. T., Rev.) - English grammar and composition for younger forms. Cr. 8vo. 7 X4, pp. 96, swd. 25. od. LONGMAXS, Sep. '20",James Be wsher,"['Be wsher (James)', 'Bennetts (H. J. T., Rev.)']",,Sep. '20,1920,
753,"Bexell (J. A.) and Nicholls (F. G.)-First lessons in business. Cr. 8vo. 4s. 6d. net. (Thrijt text ser.) LIPPINCOTT, Dec. '20",Bexell,J. A.,First lessons in business,LIPPINCOTT,,8vo.,"Bexell (J. A.) and Nicholls (F. G.)-First lessons in business. Cr. 8vo. 4s. 6d. net. (Thrijt text ser.) LIPPINCOTT, Dec. '20",J. A. Bexell,"['Bexell (J. A.)', 'Nicholls (F. G.)']",,Dec. '20,1920,
754,"Beza (M.)-Papers on the Rumanian people and literature. Pref. by M. Gaster. Cr. 8vo. 8} X5}, pp. 91, 2s. 6d. net. . MCBRIDE, NAST, Apr. 20",Beza,M.,Papers on the Rumanian people and literature,"MCBRIDE, NAST",2s. 6d.,8vo.,"Beza (M.)-Papers on the Rumanian people and literature. Pref. by M. Gaster. Cr. 8vo. 8} X5}, pp. 91, 2s. 6d. net. . MCBRIDE, NAST, Apr. 20",M. Beza,['Beza (M.)'],,Apr. 20,1920,net
755,"Bhag waddatta-Lectures on the Rigveda : containing a discussion on the questions of (1) The Rigveda's being a recension, and (2) about the attribution of its authorship. Pt. 1. 8vo. pp. 96, 38.... ....LUZAC, Od. '20",,,"Bhag waddatta-Lectures on the Rigveda : containing a discussion on the questions of (1) The Rigveda's being a recension, and (2) about the attribution of its authorship",LUZAC,,8vo.,"Bhag waddatta-Lectures on the Rigveda : containing a discussion on the questions of (1) The Rigveda's being a recension, and (2) about the attribution of its authorship. Pt. 1. 8vo. pp. 96, 38.... ....LUZAC, Od. '20",,,,Od. '20,1920,
756,"Bhargava (M. B. L.)—India's services in the War. Pop. ed. 8vo. Pp. 424, 15s. LUZAC, Jan. '20",Bhargava,M. B. L.,India's services in the War,LUZAC,15s.,8vo.,"Bhargava (M. B. L.)—India's services in the War. Pop. ed. 8vo. Pp. 424, 155. LUZAC, Jan. '20",M. B. L. Bhargava,['Bhargava (M. B. L.)'],,Jan. '20,1920,
757,"Bible (Newberry) (Holy Bible). Cr. 8vo. Ithr. 18s, 6d. net .. .HODDER, Nov. '20",Bible,Newberry,Holy Bible),HODDER,18s. 6d.,8vo.,"Bible (Newberry) (Holy Bible). Cr. 8vo. Ithr. 18s, 6d. net .. .HODDER, Nov. '20",Newberry Bible,['Bible (Newberry)'],,Nov. '20,1920,net
758,"Bible Soc. (British and Foreign)—The Field is the world. 81 X54, pp. 100, swd. gd. SOCIETY, Oct. '20",Bible Soc.,British,The Field is the world,SOCIETY,,,"Bible Soc. (British and Foreign)—The Field is the world. 81 X54, pp. 100, swd. gd. SOCIETY, Oct. '20",British Bible Soc.,"['Bible Soc. (British)', 'Bible Soc. (Foreign)']",,Oct. '20,1920,
759,"Biblical atlas and scripture gazetteer : with geo graphical descriptions and copious Bible refer- ences. Maps by Henry Courtier. New ed. Ryl. 8vo. II X87, pp. 100, 125, net..R.T.S., Oct. '20",,,Biblical atlas and scripture gazetteer : with geo graphical descriptions and copious Bible refer- ences,R.T.S.,,8vo.,"Biblical atlas and scripture gazetteer : with geo graphical descriptions and copious Bible refer- ences. Maps by Henry Courtier. New ed. Ryl. 8vo. II X87, pp. 100, 125, net..R.T.S., Oct. '20",,,,Oct. '20,1920,
760,"Bibliographical Society of America-Papers. Vol. 13, 1919, pt. 2. Ryl. 8vo. swd. gs. net CAMB. UNIV. PR., Mar.'20",,,Bibliographical Society of America-Papers,CAMB. UNIV. PR.,,8vo.,"Bibliographical Society of America-Papers. Vol. 13, 1919, pt. 2. Ryl. 8vo. swd. gs. net CAMB. UNIV. PR., Mar.'20",,,,Mar.'20,1920,
761,"Bickerdyke (John) Angling for coarse fish. 4th ed. Cr. 8vo. 7X 48, pp. 141, is. 6d. net BAZAAR, July '20",Bickerdyke,John,Angling for coarse fish,BAZAAR,6d.,8vo.,"Bickerdyke (John) Angling for coarse fish. 4th ed. Cr. 8vo. 7X 48, pp. 141, is. 6d. net BAZAAR, July '20",John Bickerdyke,['Bickerdyke (John)'],,July '20,1920,net
762,"Bickers teth (J. B., Lieut.)--History of the 6th Cavalry Brigade, 1914-18. 8vo. (Officers), 8s. net ; (O.R.), 3s. net (Cavalry Barracks, Hounslow) ADJUTANT, Feb. '20",Bickers teth,"J. B., Lieut.",History of the,ADJUTANT,3s.,8vo.,"Bickers teth (J. B., Lieut.)--History of the 6th Cavalry Brigade, 1914-18. 8vo. (Officers), 8s. net ; (O.R.), 3s. net (Cavalry Barracks, Hounslow) ADJUTANT, Feb. '20","J. B., Lieut. Bickers teth","['Bickers teth (J. B., Lieut.)']",,Feb. '20,1920,net
763,"Bickers teth (J. B., Lieut.)-History of the 6th Cavalry Brigade, 1914-1919. Foreword by Sir Douglas Haig. Maps, 9 x6, pp. 136, 21s. net BAYNARD PR., Oct. '20",Bickers teth,"J. B., Lieut.",History of the,BAYNARD PR.,21s.,,"Bickers teth (J. B., Lieut.)-History of the 6th Cavalry Brigade, 1914-1919. Foreword by Sir Douglas Haig. Maps, 9 x6, pp. 136, 21s. net BAYNARD PR., Oct. '20","J. B., Lieut. Bickers teth","['Bickers teth (J. B., Lieut.)']",,Oct. '20,1920,net
764,"Bigg (Louisa)--In quest of kin. Cr. 8vo. 71 x 5, pp. 268, 78. net.... ..........K. PAUL, Jan. '20",Bigg,Louisa,In quest of kin,K. PAUL,,8vo.,"Bigg (Louisa)--In quest of kin. Cr. 8vo. 71 x 5, pp. 268, 78. net.... ..........K. PAUL, Jan. '20",Louisa Bigg,['Bigg (Louisa)'],,Jan. '20,1920,
765,"Bigg-Wither (Reginald F., Rev.)-A Short history of the Church of Russia : its teaching and its worship. 8vo. 8*5, pp. 112, 8s. net S.P.C.K., Sep. '20",Bigg-Wither,"Reginald F., Rev.",A Short history of the Church of Russia : its teaching and its worship,S.P.C.K.,8s.,8vo.,"Bigg-Wither (Reginald F., Rev.)-A Short history of the Church of Russia : its teaching and its worship. 8vo. 8*5, pp. 112, 8s. net S.P.C.K., Sep. '20","Reginald F., Rev. Bigg-Wither","['Bigg-Wither (Reginald F., Rev.)']",,Sep. '20,1920,net
766,"Billings (T. H.)-The Platonism of Philo Judaeus. Roy. 8vo. 4s. 6d. net (Univ. of Chicago Pr.) CAMB. UNIV. PR., Jan.'20",Billings,T. H.,The Platonism of Philo Judaeus,CAMB. UNIV. PR.,4s. 6d.,8vo.,"Billings (T. H.)-The Platonism of Philo Judaeus. Roy. 8vo. 45. 6d. net (Univ. of Chicago Pr.) CAMB. UNIV. PR., Jan.'20",T. H. Billings,['Billings (T. H.)'],,Jan.'20,1920,net
767,"inary surgeons (amend.), id. ; War emergency laws (continuance), 2d.; Women's franchise, id. ; Women's pensions, id. H.M.S.O., Feb. '20",inary surgeons,amend.,War emergency laws (continuance),H.M.S.O.,,,"inary surgeons (amend.), id. ; War emergency laws (continuance), 2d.; Women's franchise, id. ; Women's pensions, id. H.M.S.O., Feb. '20",amend. inary surgeons,['inary surgeons (amend.)'],,Feb. '20,1920,
768,") Bills—Law of property, 28. 6d. net; Local elections (proportional representation), 2d. H.M.S.O., Feb. '20",,,Bills—Law of property,H.M.S.O.,2d.,,") Bills—Law of property, 28. 6d. net; Local elections (proportional representation), 2d. H.M.S.O., Feb. '20",,,,Feb. '20,1920,
769,"Bills—Air navigation, 2d. ; Advertisements regulation, id. ; Airdrie and Coatbridge tram- ways, 1d.; Census, 2d.; County Councils Assoc. expenses, id. ; Dominion of Ireland, 2d.; Duplicands of Fen duties, id. ; Dumbarton Burgh gas, 4d.; Ecclesiastical tithe rent- charge (rates), id.; Firearms, 3d. ; Fertilisers (temp. control of export), id.; Gas regulation, 3d. ; Gas orders (Braintree, &c.), 9d. ; do. (Gt. Yarmouth, &c.), 6d. ; Health resorts, &c., id. ; Harbours, docks and piers (temp. increase of charges), id. ; Irvine Harbour order, 6d. ; Imperial War Museum, id. ; Increases of rent and mortgage interest (restrictions), 4d. ; do., Marshalled list of amend., 2d. ; Juvenile courts (metropolis), id.; Legitimacy, 1d. ; Local government (Ireland) orders, No. 2, 2d. No. 3, id. ; Local authorities (payment of expenses), id.; Land drainage order (Ouse), 4d. ; Ministry of Health orders, No. 3 (Leeds, &c.), 3d.; No. 4 (Chiswick, &c.), 4d.; No. 5 (Bognor, &c.), 6d. ; No. 7 (Birkenhead, &c.), 6d., do., Southampton extension, 6d. ; Matri- monial causes, id.; Mayor's and City of London Court, 2d.; Ministry of Mines, 3d. ; Narau 1slands, 1d.; Official secrets, 2d. ; Public Defender, id. ; Public libraries (Ireland), id. ;. do. (Scotland), id.; Pilotage, No. 3 (Clyde, &.), 2d. ; do., No. 2 (Cork, &c.), 2d. ; do., No. 1 (Liverpool, &c.), 3d. ; Poor litigants expenses (Scot.), id. ; Pier and harbour orders, No. 2 (Blackpool, &c.), ed. ; Ready-money football betting, id.; Representation of the people, No. 2, id. ; do., No. 3, id. ; Resident Magistrates (Ireland), d.; Superannuated poor law officers, id.; Veterinary Surgeons Act (amend.), id.; Tramways orders (Graves- end, &c.), 2d.; War pensions, 2d. H.M.S.O., June '20",,,Bills—Air navigation,H.M.S.O.,2d.,,"Bills—Air navigation, 2d. ; Advertisements regulation, id. ; Airdrie and Coatbridge tram- ways, Id.; Census, 2d.; County Councils Assoc. expenses, id. ; Dominion of Ireland, 2d.; Duplicands of Fen duties, id. ; Dumbarton Burgh gas, 4d.; Ecclesiastical tithe rent- charge (rates), id.; Firearms, 3d. ; Fertilisers (temp. control of export), id.; Gas regulation, 3d. ; Gas orders (Braintree, &c.), 9d. ; do. (Gt. Yarmouth, &c.), 6d. ; Health resorts, &c., id. ; Harbours, docks and piers (temp. increase of charges), id. ; Irvine Harbour order, 6d. ; Imperial War Museum, id. ; Increases of rent and mortgage interest (restrictions), 4d. ; do., Marshalled list of amend., 2d. ; Juvenile courts (metropolis), id.; Legitimacy, Id. ; Local government (Ireland) orders, No. 2, 2d. No. 3, id. ; Local authorities (payment of expenses), id.; Land drainage order (Ouse), 4d. ; Ministry of Health orders, No. 3 (Leeds, &c.), 3d.; No. 4 (Chiswick, &c.), 4d.; No. 5 (Bognor, &c.), 6d. ; No. 7 (Birkenhead, &c.), 6d., do., Southampton extension, 6d. ; Matri- monial causes, id.; Mayor's and City of London Court, 2d.; Ministry of Mines, 3d. ; Narau Islands, Id.; Official secrets, 2d. ; Public Defender, id. ; Public libraries (Ireland), id. ;. do. (Scotland), id.; Pilotage, No. 3 (Clyde, &.), 2d. ; do., No. 2 (Cork, &c.), 2d. ; do., No. 1 (Liverpool, &c.), 3d. ; Poor litigants expenses (Scot.), id. ; Pier and harbour orders, No. 2 (Blackpool, &c.), ed. ; Ready-money football betting, id.; Representation of the people, No. 2, id. ; do., No. 3, id. ; Resident Magistrates (Ireland), d.; Superannuated poor law officers, id.; Veterinary Surgeons Act (amend.), id.; Tramways orders (Graves- end, &c.), 2d.; War pensions, 2d. H.M.S.O., June '20",,,,June '20,1920,
770,"Bills-Agriculture, 4d.; Blind persons, 1d. ; Bank notes (Ireland), id. ; Census (Ireland), id. ; Criminal injuries (Ireland), id.; Dun- fermline tramways, 2d. ; Dangerous drugs, 2d.; Dundee Corporation, 3d. ; Duchy of Lancaster, id.; Employment of children, id. ; Finance, gd. ; Govt. of India (draft rules), id. ; Inver- gordon harbour, id.; Indecent adverts., id. ; Legitimation, id. ; Law of property, 3s. 2d.; Local Govt. (Ireland) orders, No. 3 (Lurgan), id.; No. 4 (Dublin, &c.), id. ; Ministry of Health orders, No. 6 (Bradford, &c.), 6d. ; No.7 (Birkenhead, &c.), 6d. ; do., New Windsor, 3d. ; do., Chesterfield, 6d.; do., Lincoln, 4d. ; do., Hertford, 3d. ;. Married women's property, (Scot.), id.; Ministry of Food (continuance), id. ; Maintenance orders, id.; Proprietary medicines, 2d.; Overseas trade (credits), id.; Post Office and telegraph, id. ; Pensions (increase), id. ; Protection of young persons, 3d. ; Pier and harbour orders, No. 1 (Harwich, &c.), 2d. ; No. 3 (Worthing), 40.; Shops (early closing), No. 2, id. ; Sec. of State (Scot.), id.; Sheriffs (Ireland), 2d. ; Telegraph (money), id.; Unemployment in. surance, gd.; Women, young persons, &c. (employment), id. ; (all net) H.M.S.O., July '20",,,Bills-Agriculture,H.M.S.O.,,,"Bills-Agriculture, 4d.; Blind persons, Id. ; Bank notes (Ireland), id. ; Census (Ireland), id. ; Criminal injuries (Ireland), id.; Dun- fermline tramways, 2d. ; Dangerous drugs, 2d.; Dundee Corporation, 3d. ; Duchy of Lancaster, id.; Employment of children, id. ; Finance, gd. ; Govt. of India (draft rules), id. ; Inver- gordon harbour, id.; Indecent adverts., id. ; Legitimation, id. ; Law of property, 3s. 2d.; Local Govt. (Ireland) orders, No. 3 (Lurgan), id.; No. 4 (Dublin, &c.), id. ; Ministry of Health orders, No. 6 (Bradford, &c.), 6d. ; No.7 (Birkenhead, &c.), 6d. ; do., New Windsor, 3d. ; do., Chesterfield, 6d.; do., Lincoln, 4d. ; do., Hertford, 3d. ;. Married women's property, (Scot.), id.; Ministry of Food (continuance), id. ; Maintenance orders, id.; Proprietary medicines, 2d.; Overseas trade (credits), id.; Post Office and telegraph, id. ; Pensions (increase), id. ; Protection of young persons, 3d. ; Pier and harbour orders, No. 1 (Harwich, &c.), 2d. ; No. 3 (Worthing), 40.; Shops (early closing), No. 2, id. ; Sec. of State (Scot.), id.; Sheriffs (Ireland), 2d. ; Telegraph (money), id.; Unemployment in. surance, gd.; Women, young persons, &c. (employment), id. ; (all net) H.M.S.O., July '20",,,,July '20,1920,
771,"Protection of mentally defective persons, 2d. ; Restoration of order in Ireland, id. H.M.S.O., Aug. '20",,,Protection of mentally defective persons,H.M.S.O.,,,"Protection of mentally defective persons, 2d. ; Restoration of order in Ireland, id. H.M.S.O., Aug. '20",,,,Aug. '20,1920,
772,"Bills—Merchant shipping, 6d. net H.M.S.O., Sep. '20",,,Bills—Merchant shipping,H.M.S.O.,6d.,,"Bills—Merchant shipping, 6d. net H.M.S.O., Sep. '20",,,,Sep. '20,1920,net
773,"Billson (Charles J.)-Medieval Leicester. Ryl. 8vo. 9 X 6, pp. 244, 21s. net (Leicester) E. BACKUS, Dec. '20",Billson,Charles J.,Medieval Leicester,E. BACKUS,21s.,8vo.,"Billson (Charles J.)-Medieval Leicester. Ryl. 8vo. 9 X 6, pp. 244, 215. net (Leicester) E. BACKUS, Dec. '20",Charles J. Billson,['Billson (Charles J.)'],,Dec. '20,1920,net
774,"Bindloss (Harold)-A Damaged reputation. 8vo. 81 x 51, pp. 125, swd. is. net WARD, LOCK, May'20",Bindloss,Harold,A Damaged reputation,"WARD, LOCK",,8vo.,"Bindloss (Harold)-A Damaged reputation. 8vo. 81 x 51, pp. 125, swd. is. net WARD, LOCK, May'20",Harold Bindloss,['Bindloss (Harold)'],,May'20,1920,
775,"Bindloss (Harold)-- Dearham's inheritance. Cr. 8vo. 7X 41, pp. 254, 2s. net WARD, LOCK, May'20",Bindloss,Harold,Dearham's inheritance,"WARD, LOCK",2s.,8vo.,"Bindloss (Harold)-- Dearham's inheritance. Cr. 8vo. 7X 41, pp. 254, 25. net WARD, LOCK, May'20",Harold Bindloss,['Bindloss (Harold)'],,May'20,1920,net
776,"Bindloss [arold)—The Head of the house. Cr. 8vo. 71 X5, pp. 320, 7s. net WARD, LOCK, Sep. '20",,,Bindloss [arold)—The Head of the house,"WARD, LOCK",7s.,8vo.,"Bindloss [arold)—The Head of the house. Cr. 8vo. 71 X5, pp. 320, 7s. net WARD, LOCK, Sep. '20",,,,Sep. '20,1920,net
777,"Bindloss (Harold) -The Impostor. Ch. ed. Cr. 8vo. 7x4), pp. 255, 2s. net ... WARD, L., July '20",Bindloss,Harold,The Impostor,"WARD, L.",2s.,8vo.,"Bindloss (Harold) -The Impostor. Ch. ed. Cr. 8vo. 7x4), pp. 255, 25. net ... WARD, L., July '20",Harold Bindloss,['Bindloss (Harold)'],,July '20,1920,net
778,"Bindloss (Harold)—The League of the Leopard. 8vo. 8} x 55, pp. 126, swd. is. net WARD, LOCK, May'20",Bindloss,Harold,The League of the Leopard,"WARD, LOCK",,8vo.,"Bindloss (Harold)—The League of the Leopard. 8vo. 8} x 55, pp. 126, swd. is. net WARD, LOCK, May'20",Harold Bindloss,['Bindloss (Harold)'],,May'20,1920,
779,"Bindloss (Harold)—Rancher Carteret. Ch. ed. 18mo. 64 x 41, pp. 254, 2s. net J. LONG, Nov. '20",Bindloss,Harold,Rancher Carteret,J. LONG,2s.,18mo.,"Bindloss (Harold)—Rancher Carteret. Ch. ed. 18mo. 64 x 41, pp. 254, 2s. net J. LONG, Nov. '20",Harold Bindloss,['Bindloss (Harold)'],,Nov. '20,1920,net
780,"Bindloss (Harold)-Stayward's vindication. Cr. 8vo. 71 X 5, pp. 315, 6s. net WARD, LOCK, May'20",Bindloss,Harold,Stayward's vindication,"WARD, LOCK",6s.,8vo.,"Bindloss (Harold)-Stayward's vindication. Cr. 8vo. 71 X 5, pp. 315, 6s. net WARD, LOCK, May'20",Harold Bindloss,['Bindloss (Harold)'],,May'20,1920,net
781,"Bind loss (Harold)-Wyndham's partner. Ch. ed. Cr. 8vo. 7X4), pp. 256, 2s. net WARD, LOCK, Sep. '20",Bind loss,Harold,Wyndham's partner,"WARD, LOCK",2s.,8vo.,"Bind loss (Harold)-Wyndham's partner. Ch. ed. Cr. 8vo. 7X4), pp. 256, 25. net WARD, LOCK, Sep. '20",Harold Bind loss,['Bind loss (Harold)'],,Sep. '20,1920,net
783,"Binns (Ottwell)-A Mating in the wilds. Cr. 8vo. 73 x 5, pp. 320, 6s.......WARD, LOCK, Feb. 20",Binns,Ottwell,A Mating in the wilds,"WARD, LOCK",6s.,8vo.,"Binns (Ottwell)-A Mating in the wilds. Cr. 8vo. 73 x 5, pp. 320, 6s.......WARD, LOCK, Feb. 20",Ottwell Binns,['Binns (Ottwell)'],,Feb. 20,1920,
784,"Binns (Ottwell)—The Lady of North Star. Cr. 8vo. 64 x 41, pp. 253, 2s. net.. WARD, LOCK, May'20",Binns,Ottwell,The Lady of North Star,"WARD, LOCK",2s.,8vo.,"Binns (Ottwell)—The Lady of North Star. Cr. 8vo. 64 x 41, pp. 253, 25. net.. WARD, LOCK, May'20",Ottwell Binns,['Binns (Ottwell)'],,May'20,1920,net
785,"Binns (Ottwell) — The Love that believeth. Cr. 8vo. 74 X5, pp. 320, 7s. net WARD, LOCK, Aug. '20",Binns,Ottwell,The Love that believeth,"WARD, LOCK",7s.,8vo.,"Binns (Ottwell) — The Love that believeth. Cr. 8vo. 74 X5, pp. 320, 75. net WARD, LOCK, Aug. '20",Ottwell Binns,['Binns (Ottwell)'],,Aug. '20,1920,net
786,"Binns (Ottwell) —The Mystery of the heart. Ch. ed. Cr. 8vo. 7 X 4), pp. 254, 2s. net WARD, LOCK, Sep. '20",Binns,Ottwell,The Mystery of the heart,"WARD, LOCK",2s.,8vo.,"Binns (Ottwell) —The Mystery of the heart. Ch. ed. Cr. 8vo. 7 X 4), pp. 254, 25. net WARD, LOCK, Sep. '20",Ottwell Binns,['Binns (Ottwell)'],,Sep. '20,1920,net
787,"Binyon (Laurence)-The Art of Asia : a paper. Plates. 8vo. pp. 23, 3s. 6d.....LUZAC, Oct. '20",Binyon,Laurence,The Art of Asia : a paper,LUZAC,3s. 6d.,8vo.,"Binyon (Laurence)-The Art of Asia : a paper. Plates. 8vo. pp. 23, 35. 6d.....LUZAC, Oct. '20",Laurence Binyon,['Binyon (Laurence)'],,Oct. '20,1920,
788,"Binyon (Laurence) — The Secret : sixty poems. Cr. 8vo. 78 X5, pp. 92, 6s. net E. MATHEWS, Dec. '20",Binyon,Laurence,The Secret : sixty poems,E. MATHEWS,6s.,8vo.,"Binyon (Laurence) — The Secret : sixty poems. Cr. 8vo. 78 X5, pp. 92, 6s. net E. MATHEWS, Dec. '20",Laurence Binyon,['Binyon (Laurence)'],,Dec. '20,1920,net
790,"Birch (James N.)-An Elementary. Spanish grammar. With exercises, appendices and vocabularies. Cr. 8vo. 7} X 5, pp. 235, 5s. net METHUEN, Apr. '20",Birch,James N.,An Elementary,METHUEN,5s.,8vo.,"Birch (James N.)-An Elementary. Spanish grammar. With exercises, appendices and vocabularies. Cr. 8vo. 7} X 5, pp. 235, 5s. net METHUEN, Apr. '20",James N. Birch,['Birch (James N.)'],,Apr. '20,1920,net
791,"• • • • Bird (G. P.)- Poems. Cr. 8vo. 7+ x44, pp. 92, 3s, 6d. net .SELWYN & B., Nov. '20",,,Bird (G. P.)- Poems,SELWYN & B.,3s. 6d.,8vo.,"• • • • Bird (G. P.)- Poems. Cr. 8vo. 7+ x44, pp. 92, 3s, 6d. net .SELWYN & B., Nov. '20",,,,Nov. '20,1920,net
792,"Bird (Harold Hughes)—The Practical design of plate girder bridges. 8vo. 9 X6, pp. 188, 15s. net GRIFFIN, Sep. '20",Bird,Harold Hughes,The Practical design of plate girder bridges,GRIFFIN,15s.,8vo.,"Bird (Harold Hughes)—The Practical design of plate girder bridges. 8vo. 9 X6, pp. 188, 155. net GRIFFIN, Sep. '20",Harold Hughes Bird,['Bird (Harold Hughes)'],,Sep. '20,1920,net
793,"Bird (Richard)-The Sporting house : a schoo story with illus. by T.M. R. Whitwell. Cr. 8vo. 71 X5, pp. 288, 5s. net (Falcon ser,) MILFORD, Nov. '20",Bird,Richard,The Sporting house : a schoo story with illus,MILFORD,5s.,8vo.,"Bird (Richard)-The Sporting house : a schoo story with illus. by T.M. R. Whitwell. Cr. 8vo. 71 X5, pp. 288, 5s. net (Falcon ser,) MILFORD, Nov. '20",Richard Bird,['Bird (Richard)'],,Nov. '20,1920,net
794,"Bird (Richard)—The Sporting house : a school story. Illus. by T. M. R. Whitwell. Cr. 8vo. 74 X5, pp. 282, 4s. net .... MILFORD, Dec. '20",Bird,Richard,The Sporting house : a school story,MILFORD,4s.,8vo.,"Bird (Richard)—The Sporting house : a school story. Illus. by T. M. R. Whitwell. Cr. 8vo. 74 X5, pp. 282, 4s. net .... MILFORD, Dec. '20",Richard Bird,['Bird (Richard)'],,Dec. '20,1920,net
795,"Bird (W. D., Maj -Gen.)-Direction of war. 8vo. 40s, net. (Naval and military ser.) CAMB. UNIV PR., Sep. '20",Bird,"W. D., Maj -Gen.",Direction of war,CAMB. UNIV PR.,,8vo.,"Bird (W. D., Maj -Gen.)-Direction of war. 8vo. 40s, net. (Naval and military ser.) CAMB. UNIV PR., Sep. '20","W. D., Maj -Gen. Bird","['Bird (W. D., Maj -Gen.)']",,Sep. '20,1920,
796,"Birdie's picture book. 4to. 3s. 6d. net PARTRIDGE, Aug. '20",,,Birdie's picture book,PARTRIDGE,3s. 6d.,4to.,"Birdie's picture book. 4to. 35. 6d. net PARTRIDGE, Aug. '20",,,,Aug. '20,1920,net
797,"Birkenhead (Rt. Hon. the Lord)—The Story of Newfoundland. New and enl. ed. Cr. 8vo. 75 X 5, pp. 192, 5s. net..H. MARSHALL, July '20",Birkenhead,Rt. Hon. the Lord,The Story of Newfoundland,H. MARSHALL,5s.,8vo.,"Birkenhead (Rt. Hon. the Lord)—The Story of Newfoundland. New and enl. ed. Cr. 8vo. 75 X 5, pp. 192, 5s. net..H. MARSHALL, July '20",Rt. Hon. the Lord Birkenhead,['Birkenhead (Rt. Hon. the Lord)'],,July '20,1920,net
798,"“ Birkon head News Victory souvenir of the Great War, 1914-1919. 71 X 10, pp. 191, 29. 60. (Birkenhead) WILMER BROS., Feb. '20",,,Birkon head News Victory souvenir of the Great War,WILMER BROS.,,,"“ Birkon head News Victory souvenir of the Great War, 1914-1919. 71 X 10, pp. 191, 29. 60. (Birkenhead) WILMER BROS., Feb. '20",,,,Feb. '20,1920,
799,"Birmingham (George A.)-Good conduct. Cr. 8vo. 71 X 5, pp. 250, 6s, net ..MURRAY, May'20",Birmingham,George A.,Good conduct,MURRAY,6s.,8vo.,"Birmingham (George A.)-Good conduct. Cr. 8vo. 71 X 5, pp. 250, 6s, net ..MURRAY, May'20",George A. Birmingham,['Birmingham (George A.)'],,May'20,1920,net
800,"Birmingham (George A.)–Irisheeny. Cr. 8vo. 7} X 5, pp. 228, 8s. 6d. net METHUEN, Oct. '20",Birmingham,George A.,Irisheeny,METHUEN,8s. 6d.,8vo.,"Birmingham (George A.)–Irisheeny. Cr. 8vo. 7} X 5, pp. 228, 8s. 6d. net METHUEN, Oct. '20",George A. Birmingham,['Birmingham (George A.)'],,Oct. '20,1920,net
801,"Birmingham (George A.)-The 1sland mystery. Ch. ed. 18mo. 64 x 41, pp. 251, 2s. net METHUEN, Aug. '20",Birmingham,George A.,The,METHUEN,2s.,18mo.,"Birmingham (George A.)-The Island mystery. Ch. ed. 18mo. 64 x 41, pp. 251, 25. net METHUEN, Aug. '20",George A. Birmingham,['Birmingham (George A.)'],,Aug. '20,1920,net
802,"Birnbaum (Martin)---Introductions : painters, sculptors, and graphic artists. By Martin Birn- baum. 84 x61, pp. 137, 21s. net (N.Y.: Sherman) BROMHEAD, CUTTS, May '20",Birnbaum,Martin,"Introductions : painters, sculptors, and graphic artists","BROMHEAD, CUTTS",21s.,,"Birnbaum (Martin)---Introductions : painters, sculptors, and graphic artists. By Martin Birn- baum. 84 x61, pp. 137, 21s. net (N.Y.: Sherman) BROMHEAD, CUTTS, May '20",Martin Birnbaum,['Birnbaum (Martin)'],,May '20,1920,net
803,"Birnbaum (Martin)-Oscar Wilde : fragments and memories. Cr. 8vo. 74 X51, pp. 36, 7s. 6d. net E. MATHEWS, Nov.'20",Birnbaum,Martin,Oscar Wilde : fragments and memories,E. MATHEWS,7s. 6d.,8vo.,"Birnbaum (Martin)-Oscar Wilde : fragments and memories. Cr. 8vo. 74 X51, pp. 36, 75. 6d. net E. MATHEWS, Nov.'20",Martin Birnbaum,['Birnbaum (Martin)'],,Nov.'20,1920,net
