,entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
1046,"Cramer (W.)- Directions for a practical course in chemical physiology. 3rd ed. Cr. 8vo. 3s. net, interleaved 4s. net LONGMANS, Oct. '17",Cramer,W.,Directions for a practical course in chemical physiology,LONGMANS,4s.,0.2,8vo.,"Cramer (W.)- Directions for a practical course in chemical physiology. 3rd ed. Cr. 8vo. 3s. net, interleaved 4s. net LONGMANS, Oct. '17",W. Cramer,['Cramer (W.)'],,Oct. '17,net
1048,"Cran (Mrs. George)-The Garden of ignorance : the experiences of a woman in a garden. Pop. ed. Cr. 8vo. 74 x 5), pp. 308, 2s. 6d. net H. JENKINS, Apr. 17",Cran,Mrs. George,The Garden of ignorance : the experiences of a woman in a garden,H. JENKINS,2s. 6d.,0.125,8vo.,"Cran (Mrs. George)-The Garden of ignorance : the experiences of a woman in a garden. Pop. ed. Cr. 8vo. 74 x 5), pp. 308, 25. 6d. net H. JENKINS, Apr. 17",Mrs. George Cran,['Cran (Mrs. George)'],,Apr. 17,net
1049,"Cravath (Paul D.)-Great Britain's part : obser- vations of an American vi itor to the Briti h Army in France at the beginning of the third year of the war. 8vo. pp. 127, 4s. 6d. net APPLETON, May '17",Cravath,Paul D.,Great Britain's part : obser- vations of an American vi itor to the Briti h Army in France at the beginning of the third year of the war,APPLETON,4s. 6d.,0.225,8vo.,"Cravath (Paul D.)-Great Britain's part : obser- vations of an American vi itor to the Briti h Army in France at the beginning of the third year of the war. 8vo. pp. 127, 45. 6d. net APPLETON, May '17",Paul D. Cravath,['Cravath (Paul D.)'],,May '17,net
1050,"Crawford (F. Marion)-Paul Patoff. Cheaper ed. Cr. 8vo. 74 x 5), pp. 379, 1s. net NELSON, June 17",Crawford,F. Marion,Paul Patoff,NELSON,1s.,0.05,8vo.,"Crawford (F. Marion)-Paul Patoff. Cheaper ed. Cr. 8vo. 74 x 5), pp. 379, Is. net NELSON, June 17",F. Marion Crawford,['Crawford (F. Marion)'],,June 17,net
1052,"Crawford (F. Marion)--The Witch of Prague. Reissue. Cr. 8vo. 75 X 5, pp. 379, 1s. net NELSON, Aug. '17",Crawford,F. Marion,The Witch of Prague,NELSON,1s.,0.05,8vo.,"Crawford (F. Marion)--The Witch of Prague. Reissue. Cr. 8vo. 75 X 5, pp. 379, Is. net NELSON, Aug. '17",F. Marion Crawford,['Crawford (F. Marion)'],,Aug. '17,net
1055,"Crawshay-Williams (Eliot)-- Leaves from officer's note-book Illus. 8vo. 9X5], pp. 280, ros. 6d. net.. .E. ARNOLD, Oct. '17",Crawshay-Williams,Eliot,Leaves from officer's note-book,E. ARNOLD,6d.,0.025,8vo.,"Crawshay-Williams (Eliot)-- Leaves from officer's note-book Illus. 8vo. 9X5], pp. 280, ros. 6d. net.. .E. ARNOLD, Oct. '17",Eliot Crawshay-Williams,['Crawshay-Williams (Eliot)'],,Oct. '17,net
1056,"Crawshay-Williams (Eliot)-Songs on service. Cr. 8vo. 71 x 5, pp. 115, 2s. 6d. net BLACKWELL, A pr. 17",Crawshay-Williams,Eliot,Songs on service,BLACKWELL,2s. 6d.,0.125,8vo.,"Crawshay-Williams (Eliot)-Songs on service. Cr. 8vo. 71 x 5, pp. 115, 25. 6d. net BLACKWELL, A pr. 17",Eliot Crawshay-Williams,['Crawshay-Williams (Eliot)'],,A pr. 17,net
1059,"Crichton-Browne (Sir James) and others—Liberty. Intro. by E. E. Williams. 8vo. 8} x 51, pp. 68, 6d, net .NASH, June 17",Crichton-Browne,Sir James,Liberty,NASH,6d.,0.025,8vo.,"Crichton-Browne (Sir James) and others—Liberty. Intro. by E. E. Williams. 8vo. 8} x 51, pp. 68, 6d, net .NASH, June 17",Sir James Crichton-Browne,['Crichton-Browne (Sir James)'],,June 17,net
1065,"Cross (H. E.)--The Camel and its diseases : being notes for veterinary surgeons and commandants of camel corps. 8vo. 5s. net BAILLIÈRE, Nov. '17",Cross,H. E.,The Camel and its diseases : being notes for veterinary surgeons and commandants of camel corps,BAILLIÈRE,5s.,0.25,8vo.,"Cross (H. E.)--The Camel and its diseases : being notes for veterinary surgeons and commandants of camel corps. 8vo. 5s. net BAILLIÈRE, Nov. '17",H. E. Cross,['Cross (H. E.)'],,Nov. '17,net
1067,"Cross (James)-Christendom's impending doom. 2nd ed. Cr. 8vo. 74 x 5, pp. 550, 3s. 6d. net SIMPKIN, Dec. 16 Grozs (Margaret B.)--A Question of means. 18nio. 64 x 41, pp. 288, 9d. net NELSON, July '17",Cross,James,Christendom's impending doom,NELSON,9d.,0.0375,8vo.,"Cross (James)-Christendom's impending doom. 2nd ed. Cr. 8vo. 74 x 5, pp. 550, 35. 6d. net SIMPKIN, Dec. 16 Grozs (Margaret B.)--A Question of means. 18nio. 64 x 41, pp. 288, 9d. net NELSON, July '17",James Cross,['Cross (James)'],,July '17,net
1073,"Crouch (F. H.) ed.-Gold dust : siftings from South African poems. Cr. 8vo. 74 x 5, pp. 78, s. 6d. net .FIFIELD, July '17",Crouch,F. H.,Gold dust : siftings from South African poems,FIFIELD,6d.,0.025,8vo.,"Crouch (F. H.) ed.-Gold dust : siftings from South African poems. Cr. 8vo. 74 x 5, pp. 78, IS. 6d. net .FIFIELD, July '17",F. H. Crouch,['Crouch (F. H.)'],ed.,July '17,net
1076,"Croy (Hae Savell)-1,000 things a mother should know. Cr. 8vo. 7s. 6d. net. . PUTNAM, July '17",Croy,Hae Savell,"1,000 things a mother should know",PUTNAM,7s. 6d.,0.375,8vo.,"Croy (Hae Savell)-1,000 things a mother should know. Cr. 8vo. 75. 6d. net. . PUTNAM, July '17",Hae Savell Croy,['Croy (Hae Savell)'],,July '17,net
1080,"Cryer (Matthew Henry)-- The Internal anatomy of the face. 2nd ed., rev. and enl. Illus. 8vo. pp. 360, 21s. net KIMPTON, Feb. '17",Cryer,Matthew Henry,The Internal anatomy of the face,KIMPTON,21s.,1.05,8vo.,"Cryer (Matthew Henry)-- The Internal anatomy of the face. 2nd ed., rev. and enl. Illus. 8vo. pp. 360, 21s. net KIMPTON, Feb. '17",Matthew Henry Cryer,['Cryer (Matthew Henry)'],,Feb. '17,net
1082,"Culo (W. E.)-Baker Secundus, and some other fellows. Cheaper ed. Cr. 8vo. 71 x 5), pp. 285, 1s. 6d. net .R.T.S., July '17",Culo,W. E.,"Baker Secundus, and some other fellows",R.T.S.,1s. 6d.,0.07500000000000001,8vo.,"Culo (W. E.)-Baker Secundus, and some other fellows. Cheaper ed. Cr. 8vo. 71 x 5), pp. 285, Is. 6d. net .R.T.S., July '17",W. E. Culo,['Culo (W. E.)'],,July '17,net
1083,"Culley (Christopher)-Naomi of the mountains. Cr. 8vo. 71* 5), pp. 312, 6s. net CASSELI, Mar. 17",Culley,Christopher,Naomi of the mountains,CASSELI,6s.,0.3,8vo.,"Culley (Christopher)-Naomi of the mountains. Cr. 8vo. 71* 5), pp. 312, 6s. net CASSELI, Mar. 17",Christopher Culley,['Culley (Christopher)'],,Mar. 17,net
1087,"Cullum (Ridgwell)--The Hound from the North. Cheaper ed. Cr. 8vo. 1s. 3d. net CHAPMAN & H., July '17",Cullum,Ridgwell,The Hound from the North,CHAPMAN & H.,1s. 3d.,0.0625,8vo.,"Cullum (Ridgwell)--The Hound from the North. Cheaper ed. Cr. 8vo. Is. 3d. net CHAPMAN & H., July '17",Ridgwell Cullum,['Cullum (Ridgwell)'],,July '17,net
1088,"Cullum (Ridgwell) -The Law breakers. Cr. 8vo. 7X 41, pp. 357, 1s. net .. CHAPMAN & H., Feb. 17",Cullum,Ridgwell,The Law breakers,CHAPMAN & H.,1s.,0.05,8vo.,"Cullum (Ridgwell) -The Law breakers. Cr. 8vo. 7X 41, pp. 357, Is. net .. CHAPMAN & H., Feb. 17",Ridgwell Cullum,['Cullum (Ridgwell)'],,Feb. 17,net
1089,"Cullum (Ridgwell)—The Law-breakers.  8vo. 87 x 5#, pp. 124, 6d. ...NEWNES, May 17",Cullum,Ridgwell,The Law-breakers,NEWNES,6d.,0.025,8vo.,"Cullum (Ridgwell)—The Law-breakers.  8vo. 87 x 5#, pp. 124, 6d. ...NEWNES, May 17",Ridgwell Cullum,['Cullum (Ridgwell)'],,May 17,
1090,"Cullum (Ridgwell)—The Men who wrought. Cr. 8vo. 7X41, pp. 360, 1s. net CHAPMAN & H., Apr. 17",Cullum,Ridgwell,The Men who wrought,CHAPMAN & H.,1s.,0.05,8vo.,"Cullum (Ridgwell)—The Men who wrought. Cr. 8vo. 7X41, pp. 360, Is. net CHAPMAN & H., Apr. 17",Ridgwell Cullum,['Cullum (Ridgwell)'],,Apr. 17,net
1091,"Cullum (Ridgwell)— The Night-riders. Cr. 8vo. 7x45, pp. 311, 1s. net CHAPMAN & H., June 17",Cullum,Ridgwell,The Night-riders,CHAPMAN & H.,1s.,0.05,8vo.,"Cullum (Ridgwell)— The Night-riders. Cr. 8vo. 7x45, pp. 311, Is. net CHAPMAN & H., June 17",Ridgwell Cullum,['Cullum (Ridgwell)'],,June 17,net
1094,"Cullum (Ridgwell)--The Triumph of John Kars. Cr. 8vo. 74 X 5, pp. 332, 6s. net CHAPMAN & H., Sep. 17",Cullum,Ridgwell,The Triumph of John Kars,CHAPMAN & H.,6s.,0.3,8vo.,"Cullum (Ridgwell)--The Triumph of John Kars. Cr. 8vo. 74 X 5, pp. 332, 6s. net CHAPMAN & H., Sep. 17",Ridgwell Cullum,['Cullum (Ridgwell)'],,Sep. 17,net
1096,"Cullum (Ridgwell)--The Watchers of the plains. Cheaper ed. 18mo. 64 x 4, pp. 284, 9d. net NELSON, July ’17",Cullum,Ridgwell,The Watchers of the plains,NELSON,9d.,0.0375,18mo.,"Cullum (Ridgwell)--The Watchers of the plains. Cheaper ed. 18mo. 64 x 4, pp. 284, 9d. net NELSON, July ’17",Ridgwell Cullum,['Cullum (Ridgwell)'],,July ’17,net
1098,"Cullum (Ridgwell)--- The Way of the strong. 8vo. 81 x 5?, pp. 126, 6d.... .NEWNES, Aug. '17",Cullum,Ridgwell,The Way of the strong,NEWNES,6d.,0.025,8vo.,"Cullum (Ridgwell)--- The Way of the strong. 8vo. 81 x 5?, pp. 126, 6d.... .NEWNES, Aug. '17",Ridgwell Cullum,['Cullum (Ridgwell)'],,Aug. '17,
1101,"Cunningham (W.)- The Common weal: six lec- tures on political philosophy. Cr. 8vo. 76 x 5, pp. 132, 2s. 6d. net CAMB. UNIV. PR., Dec. '17",Cunningham,W.,The Common weal: six lec- tures on political philosophy,CAMB. UNIV. PR.,2s. 6d.,0.125,8vo.,"Cunningham (W.)- The Common weal: six lec- tures on political philosophy. Cr. 8vo. 76 x 5, pp. 132, 2s. 6d. net CAMB. UNIV. PR., Dec. '17",W. Cunningham,['Cunningham (W.)'],,Dec. '17,net
1102,"Cunningham (W.)-The Increase of true religion : addresses to the clergy and church workers of the Archdeaconry of Eiy. Sm. cr. 8vo. 67X4}, pp. 58, 2s. net CAMB. CXIV. PR., Mar. 17",Cunningham,W.,The Increase of true religion : addresses to the clergy and church workers of the Archdeaconry of Eiy,CAMB. CXIV. PR.,2s.,0.1,8vo.,"Cunningham (W.)-The Increase of true religion : addresses to the clergy and church workers of the Archdeaconry of Eiy. Sm. cr. 8vo. 67X4}, pp. 58, 25. net CAMB. CXIV. PR., Mar. 17",W. Cunningham,['Cunningham (W.)'],,Mar. 17,net
1103,"Cunnington (Susan)-- The Story of William Caxton. Illus. Cr. 8vo. 74x5, pp., 191, s. 6d. net, 2s.6d. net, hf.-1thr. 38. 6d. net (Heroes of all time ser.) ...HARRAP, Oct. '17",Cunnington,Susan,The Story of William Caxton,HARRAP,6d.,0.025,8vo.,"Cunnington (Susan)-- The Story of William Caxton. Illus. Cr. 8vo. 74x5, pp., 191, IS. 6d. net, 2s.6d. net, hf.-1thr. 38. 6d. net (Heroes of all time ser.) ...HARRAP, Oct. '17",Susan Cunnington,['Cunnington (Susan)'],,Oct. '17,net
1105,"Currey (E. H., Commr.)--How we kept the sea : a record of the achievements of the British Navy during the present war. Ryl. 8vo. 101* 75, pp. 180, 3s. 6d. net NELSON, Apr. 17",Currey,"E. H., Commr.",How we kept the sea : a record of the achievements of the British Navy during the present war,NELSON,3s. 6d.,0.175,8vo.,"Currey (E. H., Commr.)--How we kept the sea : a record of the achievements of the British Navy during the present war. Ryl. 8vo. 101* 75, pp. 180, 35. 6d. net NELSON, Apr. 17","E. H., Commr. Currey","['Currey (E. H., Commr.)']",,Apr. 17,net
1106,"Currey (E. H., Commr. )--News of battle, 8vo. 74 x 54, pp. 293, 3s. 6d. net NELSON, Sep. '17",Currey,"E. H., Commr. ",News of battle,NELSON,3s. 6d.,0.175,8vo.,"Currey (E. H., Commr. )--News of battle, 8vo. 74 x 54, pp. 293, 3s. 6d. net NELSON, Sep. '17","E. H., Commr.  Currey","['Currey (E. H., Commr. )']",,Sep. '17,net
1107,"Curtin (D. Thomas) — The Land of deepening shadow: Germany, 1916. Cr. 8vo. 77X57, pp. 386, 6s. net .HODDER & S., Mar. 17",Curtin,D. Thomas,The Land of deepening shadow: Germany,HODDER & S.,6s.,0.3,8vo.,"Curtin (D. Thomas) — The Land of deepening shadow: Germany, 1916. Cr. 8vo. 77X57, pp. 386, 6s. net .HODDER & S., Mar. 17",D. Thomas Curtin,['Curtin (D. Thomas)'],,Mar. 17,net
1108,"Curtis (L.) ed.-The Commonwcaith of nations. Pt. 1. Ryl. 8vo. 91 x6}, pp. 722, 78. 6d. net MACMILLAN, Aug. '17",Curtis,L.,The Commonwcaith of nations,MACMILLAN,6d.,0.025,8vo.,"Curtis (L.) ed.-The Commonwcaith of nations. Pt. 1. Ryl. 8vo. 91 x6}, pp. 722, 78. 6d. net MACMILLAN, Aug. '17",L. Curtis,['Curtis (L.)'],ed.,Aug. '17,net
1109,"Curwood (James Oliver)--The Girl beyond the trail. Cr. 8vo. 74 X 5, pp. 312, 6s. CASSELL, May 17",Curwood,James Oliver,The Girl beyond the trail,CASSELL,6s.,0.3,8vo.,"Curwood (James Oliver)--The Girl beyond the trail. Cr. 8vo. 74 X 5, pp. 312, 6s. CASSELL, May 17",James Oliver Curwood,['Curwood (James Oliver)'],,May 17,
1110,"Curwood (James Oliver)---Kazan the wolf-dog. Cr. 8vo. 77x47, pp. 303, 1s. net CASSELL, Apr. 17",Curwood,James Oliver,Kazan the wolf-dog,CASSELL,1s.,0.05,8vo.,"Curwood (James Oliver)---Kazan the wolf-dog. Cr. 8vo. 77x47, pp. 303, Is. net CASSELL, Apr. 17",James Oliver Curwood,['Curwood (James Oliver)'],,Apr. 17,net
1111,"Curwood (James Oliver)-Sou of Kazan. Cr. 8vo. 78 X 5, pp. 300, 6s. net..CASSELL, Oct. '17",Curwood,James Oliver,Sou of Kazan,CASSELL,6s.,0.3,8vo.,"Curwood (James Oliver)-Sou of Kazan. Cr. 8vo. 78 X 5, pp. 300, 6s. net..CASSELL, Oct. '17",James Oliver Curwood,['Curwood (James Oliver)'],,Oct. '17,net
1121,"Dakers (H. J.)--Continuous Latin prose, with syntax. Cr. 8vo. pp. 385, 5s. 6d. net RIVINGTONS, Sep. '17",Dakers,H. J.,"Continuous Latin prose, with syntax",RIVINGTONS,5s. 6d.,0.275,8vo.,"Dakers (H. J.)--Continuous Latin prose, with syntax. Cr. 8vo. pp. 385, 55. 6d. net RIVINGTONS, Sep. '17",H. J. Dakers,['Dakers (H. J.)'],,Sep. '17,net
1123,"Daja (I.ucy) and Faulling (G. M.)--Merely players. Cr. 8vo. 78 x 5, pp. 384, 6s. UNWIN, Nov. '17",Daja,I.ucy,Merely players,UNWIN,6s.,0.3,8vo.,"Daja (I.ucy) and Faulling (G. M.)--Merely players. Cr. 8vo. 78 x 5, pp. 384, 6s. UNWIN, Nov. '17",I.ucy Daja,"['Daja (I.ucy)', 'Faulling (G. M.)']",,Nov. '17,
1124,"Dale (R. W.)—The Living Christ and the four Gospels. Cr. 8vo. 71 x 5, pp. 311, 2s. 6d. net HODDER & S., Apr. 17",Dale,R. W.,The Living Christ and the four Gospels,HODDER & S.,2s. 6d.,0.125,8vo.,"Dale (R. W.)—The Living Christ and the four Gospels. Cr. 8vo. 71 x 5, pp. 311, 25. 6d. net HODDER & S., Apr. 17",R. W. Dale,['Dale (R. W.)'],,Apr. 17,net
1126,"Dallas (John) see M'Ewan (R. D.) and Dallas. Dalmas (H. G. E. de St.) see De St. Dalmas (H. G. E.) D'Alton (J. F.)-Horace and his age : a study in historical background. Cr. 8vo. 71 x 5, pp. 308, 6s. net .LONGMANS, Sep. '17",Dallas,John,D'Alton (J. F.)-Horace and his age : a study in historical background,LONGMANS,6s.,0.3,8vo.,"Dallas (John) see M'Ewan (R. D.) and Dallas. Dalmas (H. G. E. de St.) see De St. Dalmas (H. G. E.) D'Alton (J. F.)-Horace and his age : a study in historical background. Cr. 8vo. 71 x 5, pp. 308, 6s. net .LONGMANS, Sep. '17",John Dallas,"['Dallas (John)', 'Dalmas (H. G. E.)']",,Sep. '17,net
1127,"Dalton (John Neale) ed. - The Collegiate Church of Ottery St. Mary: being the Ordinacio et statuta ecclesie Sancte Marie de Otery, Exon. Diocesis, A.D. 1338, 1339. Ed. fr. the Exeter Chapter MS. 3521 and the Winchester Cartulary Vol. 1, pt. 2, ff. 98-114. 27 pl. Demy 4to. 111X81, pp. 334, 25s. net CAMB. UNIV. PR., Mar. 17",Dalton,John Neale,The Collegiate Church of Ottery St,CAMB. UNIV. PR.,25s.,1.25,4to.,"Dalton (John Neale) ed. - The Collegiate Church of Ottery St. Mary: being the Ordinacio et statuta ecclesie Sancte Marie de Otery, Exon. Diocesis, A.D. 1338, 1339. Ed. fr. the Exeter Chapter MS. 3521 and the Winchester Cartulary Vol. 1, pt. 2, ff. 98-114. 27 pl. Demy 4to. 111X81, pp. 334, 255. net CAMB. UNIV. PR., Mar. 17",John Neale Dalton,['Dalton (John Neale)'],ed.,Mar. 17,net
1130,"Dampier (J. L. Smith-) see Smith-Dampier. Dampierre (Jacques, Marquis de)-German imperialism and international law : based upon German authorities and the archives of the French Governinent. 8vo. 851, pp. 285, IOS. 6d. net . CONSTABLE, Feb. 17",Dampier,J. L. Smith-,German imperialism and international law : based upon German authorities and the archives of the French Governinent,CONSTABLE,6d.,0.025,8vo.,"Dampier (J. L. Smith-) see Smith-Dampier. Dampierre (Jacques, Marquis de)-German imperialism and international law : based upon German authorities and the archives of the French Governinent. 8vo. 851, pp. 285, IOS. 6d. net . CONSTABLE, Feb. 17",J. L. Smith- Dampier,"['Dampier (J. L. Smith-)', 'Dampierre (Jacques, Marquis de)']",,Feb. 17,net
1132,"Daniels (C. W.) and Newham (H. B. C.)-Labora- tory studies in tropical medicine. 4th ed., rev. Illus. Demy 8vo. pp. 576, 21s. net J. BALE, Nov. '17",Daniels,C. W.,Labora- tory studies in tropical medicine,J. BALE,21s.,1.05,8vo.,"Daniels (C. W.) and Newham (H. B. C.)-Labora- tory studies in tropical medicine. 4th ed., rev. Illus. Demy 8vo. pp. 576, 21s. net J. BALE, Nov. '17",C. W. Daniels,"['Daniels (C. W.)', 'Newham (H. B. C.)']",,Nov. '17,net
1133,"Danilevski (G. P.)--Moscow in flames. Tr. fr. Russian by A. S. Rappoport. Cr. 8vo. 74 x 57, pp. 318, 6s. .S. PAUL, July '17",Danilevski,G. P.,Moscow in flames,S. PAUL,6s.,0.3,8vo.,"Danilevski (G. P.)--Moscow in flames. Tr. fr. Russian by A. S. Rappoport. Cr. 8vo. 74 x 57, pp. 318, 6s. .S. PAUL, July '17",G. P. Danilevski,['Danilevski (G. P.)'],,July '17,
1134,"Danks (William)—The Gospel of consolation.. Cr. 8vo. 78 x 5, pp. 129, 4s. 6d. net LONGMANS, Jan. 17",Danks,William,The Gospel of consolation,LONGMANS,4s. 6d.,0.225,8vo.,"Danks (William)—The Gospel of consolation.. Cr. 8vo. 78 x 5, pp. 129, 45. 6d. net LONGMANS, Jan. 17",William Danks,['Danks (William)'],,Jan. 17,net
1136,"Danter (A. C.) comp.-Watchwords : a daily text-book. Foreword by the Bp. of Kensington. 32mo. 34 x 21, 6d. net, v.c. yapp is. 3d. net (Langham booklets) ......L. B. Hill, Sep. ':7 Darbisnire (A. D.)--An Intro. to a biology, and other papers. 8vo. 81 x 54, pp. 109, 78. 6d. net CASSELL, Feb. 17",Danter,A. C.,Watchwords : a daily text-book,CASSELL,6d.,0.025,32mo.,"Danter (A. C.) comp.-Watchwords : a daily text-book. Foreword by the Bp. of Kensington. 32mo. 34 x 21, 6d. net, v.c. yapp is. 3d. net (Langham booklets) ......L. B. Hill, Sep. ':7 Darbisnire (A. D.)--An Intro. to a biology, and other papers. 8vo. 81 x 54, pp. 109, 78. 6d. net CASSELL, Feb. 17",A. C. Danter,['Danter (A. C.)'],,Feb. 17,net
1139,"Darlo (Rubén)-Eleven poems. Tr. by Thomas Walsh and Salomón de la Selva. Cr. 8vo. swd. 3s. 6d, net .PUTNAM, Feb. 17",Darlo,Rubén,Eleven poems,PUTNAM,3s. 6d.,0.175,8vo.,"Darlo (Rubén)-Eleven poems. Tr. by Thomas Walsh and Salomón de la Selva. Cr. 8vo. swd. 3s. 6d, net .PUTNAM, Feb. 17",Rubén Darlo,['Darlo (Rubén)'],,Feb. 17,net
1140,"Davies (Benjamin)First. principles of material well-being. Cr. 8vo. 78 x 57, pp. 64, 1s. 6d. net HEADLEY, June 17",Davies,Benjamin,First,HEADLEY,1s. 6d.,0.07500000000000001,8vo.,"Davies (Benjamin)First. principles of material well-being. Cr. 8vo. 78 x 57, pp. 64, Is. 6d. net HEADLEY, June 17",Benjamin Davies,['Davies (Benjamin)'],,June 17,net
1143,"Davies (Ethel)—Modern language teaching in German secondary schools. 8vo. 9 X 6, pp. 36, swd. 1s. 6d. net (Clarendon Pr.) MILFORD, Mar. 17",Davies,Ethel,Modern language teaching in German secondary schools,MILFORD,1s. 6d.,0.07500000000000001,8vo.,"Davies (Ethel)—Modern language teaching in German secondary schools. 8vo. 9 X 6, pp. 36, swd. Is. 6d. net (Clarendon Pr.) MILFORD, Mar. 17",Ethel Davies,['Davies (Ethel)'],,Mar. 17,net
1144,"Davies (H. Morriston)-Minor surgery and bandaging. 16th ed. Cr. 8vo. 74 x 5}, pp. 486, 8s. 6d. net ...CHURCHILL, Feb. 17",Davies,H. Morriston,Minor surgery and bandaging,CHURCHILL,8s. 6d.,0.42500000000000004,8vo.,"Davies (H. Morriston)-Minor surgery and bandaging. 16th ed. Cr. 8vo. 74 x 5}, pp. 486, 8s. 6d. net ...CHURCHILL, Feb. 17",H. Morriston Davies,['Davies (H. Morriston)'],,Feb. 17,net
1148,"Davis (Andrew Jackson)--The Harmonial philo- soph! : a compendium and digest of the works of Andrew Jackson Davis. Ed., w. pref., biog. Summary and notes, by a doctor of hermetic science. 8vo. 8151, pp. 456, IOS, 6d. net .....W. RIDER, Oct. '17",Davis,Andrew Jackson,The Harmonial philo- soph! : a compendium and digest of the works of Andrew Jackson Davis,W. RIDER,6d.,0.025,8vo.,"Davis (Andrew Jackson)--The Harmonial philo- soph! : a compendium and digest of the works of Andrew Jackson Davis. Ed., w. pref., biog. Summary and notes, by a doctor of hermetic science. 8vo. 8151, pp. 456, IOS, 6d. net .....W. RIDER, Oct. '17",Andrew Jackson Davis,['Davis (Andrew Jackson)'],,Oct. '17,net
1150,"Davis (H. Valentine)-Food gardening for begin. ners and experts. Cr. 8vo. 71 x5, pp. 50, 6d. net .G. BELL, May 17",Davis,H. Valentine,Food gardening for begin,G. BELL,6d.,0.025,8vo.,"Davis (H. Valentine)-Food gardening for begin. ners and experts. Cr. 8vo. 71 x5, pp. 50, 6d. net .G. BELL, May 17",H. Valentine Davis,['Davis (H. Valentine)'],,May 17,net
1155,"Davray (Henry D.)—Lord Kitchener : his work and his prestige. Pref. letter by Paul Cambon. Cr. 8vo. 78 x 5}, pp. 96, 2s. 6d. net UNWIN, Mar. 17",Davray,Henry D.,Lord Kitchener : his work and his prestige,UNWIN,2s. 6d.,0.125,8vo.,"Davray (Henry D.)—Lord Kitchener : his work and his prestige. Pref. letter by Paul Cambon. Cr. 8vo. 78 x 5}, pp. 96, 2s. 6d. net UNWIN, Mar. 17",Henry D. Davray,['Davray (Henry D.)'],,Mar. 17,net
1156,"Dawe (Carlton)-The Woman with the yellow eyes. 8vo. 8 X 54, pp. 319, 6s. ..LONG, June 17",Dawe,Carlton,The Woman with the yellow eyes,LONG,6s.,0.3,8vo.,"Dawe (Carlton)-The Woman with the yellow eyes. 8vo. 8 X 54, pp. 319, 6s. ..LONG, June 17",Carlton Dawe,['Dawe (Carlton)'],,June 17,
1160,"Dawson (Coningsby)--Khaki courage : letters in war-time. Intro. by his father, W. J. Daw- Cr. 8vo. 71 x 5, pp. 185, 3s. 6d. net LANE, Oct. '17",Dawson,Coningsby,Khaki courage : letters in war-time,LANE,3s. 6d.,0.175,8vo.,"Dawson (Coningsby)--Khaki courage : letters in war-time. Intro. by his father, W. J. Daw- Cr. 8vo. 71 x 5, pp. 185, 35. 6d. net LANE, Oct. '17",Coningsby Dawson,['Dawson (Coningsby)'],,Oct. '17,net
1161,"Dawson (Coningsby)-The Raft. Reissue. 8vo. 71 x 51, pp. 512, 2s. 6d. net CONSTABLE, July '17",Dawson,Coningsby,The Raft,CONSTABLE,2s. 6d.,0.125,8vo.,"Dawson (Coningsby)-The Raft. Reissue. 8vo. 71 x 51, pp. 512, 2s. 6d. net CONSTABLE, July '17",Coningsby Dawson,['Dawson (Coningsby)'],,July '17,net
1163,"Dawson (P. M.)-Elements of anatomy and physiology for nurses. Cr. 8vo. 7s. 6d. net MACMILLAN, June 17",Dawson,P. M.,Elements of anatomy and physiology for nurses,MACMILLAN,7s. 6d.,0.375,8vo.,"Dawson (P. M.)-Elements of anatomy and physiology for nurses. Cr. 8vo. 75. 6d. net MACMILLAN, June 17",P. M. Dawson,['Dawson (P. M.)'],,June 17,net
1164,"Dawson (R. B.)—Great soldiers of New Testa- ment days. 8vo. 1s. 6d. net NELSON, Feb. '17",Dawson,R. B.,Great soldiers of New Testa- ment days,NELSON,1s. 6d.,0.07500000000000001,8vo.,"Dawson (R. B.)—Great soldiers of New Testa- ment days. 8vo. Is. 6d. net NELSON, Feb. '17",R. B. Dawson,['Dawson (R. B.)'],,Feb. '17,net
1165,"Dawson (R. B.)-Great soldiers of Old Testament days. 8vo. 1s. 6d. net ......NELSON, Feb. '17.",Dawson,R. B.,Great soldiers of Old Testament days,NELSON,1s. 6d.,0.07500000000000001,8vo.,"Dawson (R. B.)-Great soldiers of Old Testament days. 8vo. Is. 6d. net ......NELSON, Feb. '17.",R. B. Dawson,['Dawson (R. B.)'],,Feb. '17,net
1168,"Dawson (Winiam Harbutt) ed.--After-War prob- lems. By the Earl of Cromer and others. 8vo. 84 X 51, pp. 366, 7s. 6d. net ALLEN & U., June 17",Dawson,Winiam Harbutt,After-War prob- lems,ALLEN & U.,7s. 6d.,0.375,8vo.,"Dawson (Winiam Harbutt) ed.--After-War prob- lems. By the Earl of Cromer and others. 8vo. 84 X 51, pp. 366, 7s. 6d. net ALLEN & U., June 17",Winiam Harbutt Dawson,['Dawson (Winiam Harbutt)'],ed.,June 17,net
1169,"Day (Harry A.)--Vegeculture : how to grow vegetables, salads and herbs in town and country. 8vo. 8 X 53, pp. 159, 1s. 6d. net METHUEN, May 17",Day,Harry A.,"Vegeculture : how to grow vegetables, salads and herbs in town and country",METHUEN,1s. 6d.,0.07500000000000001,8vo.,"Day (Harry A.)--Vegeculture : how to grow vegetables, salads and herbs in town and country. 8vo. 8 X 53, pp. 159, Is. 6d. net METHUEN, May 17",Harry A. Day,['Day (Harry A.)'],,May 17,net
