,entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
4158,"Hunter (A. J.)-An 1dyllic folly. Cr. 8vo. 6s. DRANE, Jan. 13",Hunter,A. J.,An,DRANE,6s.,0.3,8vo.,"Hunter (A. J.)-An Idyllic folly. Cr. 8vo. 6s. DRANE, Jan. 13",A. J. Hunter,['Hunter (A. J.)'],,Jan. 13,
4160,"Hunter (W. Henry)-Rivers and estuaries; or, Streams and tides: au elementary study. 8vo., 28. 6d. net LONGMANS, Mar. 13",Hunter,W. Henry,"Rivers and estuaries; or, Streams and tides: au elementary study",LONGMANS,6d.,0.025,8vo.,"Hunter (W. Henry)-Rivers and estuaries; or, Streams and tides: au elementary study. 8vo., 28. 6d. net LONGMANS, Mar. 13",W. Henry Hunter,['Hunter (W. Henry)'],,Mar. 13,net
4161,"Huntingdon (Harry)-An Uphill game. Cr. 8vo. 8 X5, pp. 382, 3s. 6d......... WARNE, Oct. 13",Huntingdon,Harry,An Uphill game,WARNE,3s. 6d.,0.175,8vo.,"Huntingdon (Harry)-An Uphill game. Cr. 8vo. 8 X5, pp. 382, 3s. 6d......... WARNE, Oct. 13",Harry Huntingdon,['Huntingdon (Harry)'],,Oct. 13,
4162,"Huntington (William)— The Bank of faith. With intro. and annotations by Thomas Wright. Centenary edit. Cr. 8vo., pp. 178, limp, 6d. net THYNNE, July 13",Huntington,William,The Bank of faith,THYNNE,6d.,0.025,8vo.,"Huntington (William)— The Bank of faith. With intro. and annotations by Thomas Wright. Centenary edit. Cr. 8vo., pp. 178, limp, 6d. net THYNNE, July 13",William Huntington,['Huntington (William)'],,July 13,net
4164,"Huntly (Hope) — The Birth-right of Grimaldi. Cr. 8vo. 77 X 5, pp. 384, 6s. K. PAUL, Oct. 13",Huntly,Hope,The Birth-right of Grimaldi,K. PAUL,6s.,0.3,8vo.,"Huntly (Hope) — The Birth-right of Grimaldi. Cr. 8vo. 77 X 5, pp. 384, 6s. K. PAUL, Oct. 13",Hope Huntly,['Huntly (Hope)'],,Oct. 13,
4166,"Hurd (Archibald) and Castle (Henry)-German sea-power : its rise, progress and economic basis. With maps and appendices giving the Fleet laws. 8vo. 9 X 5), pp. 404, ios. 6d. net MURRAY, June 13",Hurd,Archibald,"German sea-power : its rise, progress and economic basis",MURRAY,6d.,0.025,8vo.,"Hurd (Archibald) and Castle (Henry)-German sea-power : its rise, progress and economic basis. With maps and appendices giving the Fleet laws. 8vo. 9 X 5), pp. 404, ios. 6d. net MURRAY, June 13",Archibald Hurd,"['Hurd (Archibald)', 'Castle (Henry)']",,June 13,net
4168,"Hurry (J. B.)-Vicious circles in disease. and and enlarged edit. Cr. 8vo., 78. 6d. net CHURCHILL, Feb. 13",Hurry,J. B.,Vicious circles in disease,CHURCHILL,6d.,0.025,8vo.,"Hurry (J. B.)-Vicious circles in disease. and and enlarged edit. Cr. 8vo., 78. 6d. net CHURCHILL, Feb. 13",J. B. Hurry,['Hurry (J. B.)'],,Feb. 13,net
4170,"Hurst (George H.)-A Manual of painters' colours, oils, and varnishes : for students and practical men. 5th edit., rev. Cr. 8vo. 8 X5, pp. 540, Ios. 6d. net C. GRIFFIN, Apr. 13",Hurst,George H.,"A Manual of painters' colours, oils, and varnishes : for students and practical men",C. GRIFFIN,6d.,0.025,8vo.,"Hurst (George H.)-A Manual of painters' colours, oils, and varnishes : for students and practical men. 5th edit., rev. Cr. 8vo. 8 X5, pp. 540, Ios. 6d. net C. GRIFFIN, Apr. 13",George H. Hurst,['Hurst (George H.)'],,Apr. 13,net
4175,"Hutchinson (John)-The Sonnets of Shake- speare: a new view. Part 2, A Reply to critics. Svo., pp. 12, swd., 6d. net R. BANKS, Dec. 12 Hutchinson (M. F.) Penelope and the haunted house. Cr. 8vo. 8 X5, pp. 254, 2s. 6d. S.P.C.K., Oct. 13",Hutchinson,John,The Sonnets of Shake- speare: a new view,S.P.C.K.,2s. 6d.,0.125,8vo.,"Hutchinson (John)-The Sonnets of Shake- speare: a new view. Part 2, A Reply to critics. Svo., pp. 12, swd., 6d. net R. BANKS, Dec. 12 Hutchinson (M. F.) Penelope and the haunted house. Cr. 8vo. 8 X5, pp. 254, 25. 6d. S.P.C.K., Oct. 13",John Hutchinson,['Hutchinson (John)'],,Oct. 13,
4177,"Hutchinson (Woods)-Common diseases. Cr. 8vo. 71 X41, pp. 458, 6s, net CASSELL, July 13",Hutchinson,Woods,Common diseases,CASSELL,6s.,0.3,8vo.,"Hutchinson (Woods)-Common diseases. Cr. 8vo. 71 X41, pp. 458, 6s, net CASSELL, July 13",Woods Hutchinson,['Hutchinson (Woods)'],,July 13,net
4178,"Hutchinson (Woods)—Health and common sense. Pop. edit. Cr. 8vo. 77X5, pp. 340, 3s. 6d.net CASSELL, Sep. 13",Hutchinson,Woods,Health and common sense,CASSELL,3s. 6d.,0.175,8vo.,"Hutchinson (Woods)—Health and common sense. Pop. edit. Cr. 8vo. 77X5, pp. 340, 35. 6d.net CASSELL, Sep. 13",Woods Hutchinson,['Hutchinson (Woods)'],,Sep. 13,net
4179,"Hutchison (Robert)--Lectures on diseases of children. 3rd edit. 8vo. Si X5, pp. 416, Ios. 6d. net .E. ARNOLD, Feb. 13",Hutchison,Robert,Lectures on diseases of children,E. ARNOLD,6d.,0.025,8vo.,"Hutchison (Robert)--Lectures on diseases of children. 3rd edit. 8vo. Si X5, pp. 416, Ios. 6d. net .E. ARNOLD, Feb. 13",Robert Hutchison,['Hutchison (Robert)'],,Feb. 13,net
4180,"Hutten (Baroness von)--Kingsmead. 12mo. 7d. net HUTCHINSON, May 13",Hutten,Baroness von,Kingsmead,HUTCHINSON,7d.,0.029166666666666667,12mo.,"Hutten (Baroness von)--Kingsmead. I 2mo. 7d. net HUTCHINSON, May 13",Baroness von Hutten,['Hutten (Baroness von)'],,May 13,net
4183,"Hutton (Edward)—The Cities of the Romagna and the Marches. Cr. 8vo. 78 X 5, pp. 330, 6s. METHUEN, Oct. 13",Hutton,Edward,The Cities of the Romagna and the Marches,METHUEN,6s.,0.3,8vo.,"Hutton (Edward)—The Cities of the Romagna and the Marches. Cr. 8vo. 78 X 5, pp. 330, 6s. METHUEN, Oct. 13",Edward Hutton,['Hutton (Edward)'],,Oct. 13,
4184,"Hutton (Edward)— Ravenna: a study. Illus. 4to. 81 x61, pp. 312, ios. 6d. net DENT, Mar. 13",Hutton,Edward,Ravenna: a study,DENT,6d.,0.025,4to.,"Hutton (Edward)— Ravenna: a study. Illus. 4to. 81 x61, pp. 312, ios. 6d. net DENT, Mar. 13",Edward Hutton,['Hutton (Edward)'],,Mar. 13,net
4185,"Hutton (John A.)—If God be for us. Cr. 8vo. 74 X 5, pp. 148, 2s. 6d. net HODDER & S., Oct. 13",Hutton,John A.,If God be for us,HODDER & S.,2s. 6d.,0.125,8vo.,"Hutton (John A.)—If God be for us. Cr. 8vo. 74 X 5, pp. 148, 25. 6d. net HODDER & S., Oct. 13",John A. Hutton,['Hutton (John A.)'],,Oct. 13,net
4186,"Hutton (John A.)--Pilgrims in the region of faith : Amiel—Tolstoy-Pater-Newman : thesis with illustrations. Cr. 8vo. 71 X5, pp. 192, 2s, 6d. net .. ..OLIPHANT, Sep. 13",Hutton,John A.,Pilgrims in the region of faith : Amiel—Tolstoy-Pater-Newman : thesis with illustrations,OLIPHANT,2s. 6d.,0.125,8vo.,"Hutton (John A.)--Pilgrims in the region of faith : Amiel—Tolstoy-Pater-Newman : thesis with illustrations. Cr. 8vo. 71 X5, pp. 192, 2s, 6d. net .. ..OLIPHANT, Sep. 13",John A. Hutton,['Hutton (John A.)'],,Sep. 13,net
4187,"Hutyra (F.) and Marek (J.)—Special pathology and therapeutics of the diseases of domestic animals. Vol. I. 4to. 315, 6d. net BAILLIÈRE, Jan. 13",Hutyra,F.,Special pathology and therapeutics of the diseases of domestic animals,BAILLIÈRE,6d.,0.025,4to.,"Hutyra (F.) and Marek (J.)—Special pathology and therapeutics of the diseases of domestic animals. Vol. I. 4to. 315, 6d. net BAILLIÈRE, Jan. 13",F. Hutyra,"['Hutyra (F.)', 'Marek (J.)']",,Jan. 13,net
4188,"Hyne (c. J. Cutcliffe)-Empire of the world. Cr. 8vo. 73 X5, pp. 320, 2s. net EVERETT, June 13",Hyne,c. J. Cutcliffe,Empire of the world,EVERETT,2s.,0.1,8vo.,"Hyne (c. J. Cutcliffe)-Empire of the world. Cr. 8vo. 73 X5, pp. 320, 25. net EVERETT, June 13",c. J. Cutcliffe Hyne,['Hyne (c. J. Cutcliffe)'],,June 13,net
4189,"Hyne (C. J. Cutcliffe)—Prince Rupert the buc- caneer. 12mo., 7d. net ....METHUEN, Mar. 13",Hyne,C. J. Cutcliffe,Prince Rupert the buc- caneer,METHUEN,7d.,0.029166666666666667,12mo.,"Hyne (C. J. Cutcliffe)—Prince Rupert the buc- caneer. 12mo., 7d. net ....METHUEN, Mar. 13",C. J. Cutcliffe Hyne,['Hyne (C. J. Cutcliffe)'],,Mar. 13,net
4190,"Hyne (C. J. Cutcliffe) -Through Arctic Lapland. 12mo. 7d. net. W. COLLINS, Sep. 13",Hyne,C. J. Cutcliffe,Through Arctic Lapland,W. COLLINS,7d.,0.029166666666666667,12mo.,"Hyne (C. J. Cutcliffe) -Through Arctic Lapland. 12mo. 7d. net. W. COLLINS, Sep. 13",C. J. Cutcliffe Hyne,['Hyne (C. J. Cutcliffe)'],,Sep. 13,net
4191,"Hyrst (H. W. G.)-Stories of Red Indian adven- ture: true and stirring narratives of bravery and peril. Cr. 8vo. 8 X 5, pp. 226, 2s. 6d. SEELEY, Sep. 13",Hyrst,H. W. G.,Stories of Red Indian adven- ture: true and stirring narratives of bravery and peril,SEELEY,2s. 6d.,0.125,8vo.,"Hyrst (H. W. G.)-Stories of Red Indian adven- ture: true and stirring narratives of bravery and peril. Cr. 8vo. 8 X 5, pp. 226, 2s. 6d. SEELEY, Sep. 13",H. W. G. Hyrst,['Hyrst (H. W. G.)'],,Sep. 13,
4192,"Hyslop (James H.)—Psychical research and survival. Cr. 8vo. 71 x 41, pp. 218, 2s. 6d. net (The Quest ser.) BELL, Oct. 13",Hyslop,James H.,Psychical research and survival,BELL,2s. 6d.,0.125,8vo.,"Hyslop (James H.)—Psychical research and survival. Cr. 8vo. 71 x 41, pp. 218, 2s. 6d. net (The Quest ser.) BELL, Oct. 13",James H. Hyslop,['Hyslop (James H.)'],,Oct. 13,net
4195,"Huxley (Henrietta A.).—Poems. With three by Thomas Henry Huxley. 12mo. 68 x 4, pp. 168, 3s. 6d. net ....DUCKWORTH, June 13",Huxley,Henrietta A.,Poems,DUCKWORTH,3s. 6d.,0.175,12mo.,"Huxley (Henrietta A.).—Poems. With three by Thomas Henry Huxley. 12mo. 68 x 4, pp. 168, 35. 6d. net ....DUCKWORTH, June 13",Henrietta A. Huxley,['Huxley (Henrietta A.)'],,June 13,net
4196,"Huysche (Wentworth)—Dervorgilla, Lady of Galloway, and her abbey of the Sweet Heart. Illus. 8vo. 10 X64, pp. 170, 7s. 6d. net D. DOUGLAS, July 13",Huysche,Wentworth,"Dervorgilla, Lady of Galloway, and her abbey of the Sweet Heart",D. DOUGLAS,7s. 6d.,0.375,8vo.,"Huysche (Wentworth)—Dervorgilla, Lady of Galloway, and her abbey of the Sweet Heart. Illus. 8vo. 10 X64, pp. 170, 7s. 6d. net D. DOUGLAS, July 13",Wentworth Huysche,['Huysche (Wentworth)'],,July 13,net
4197,"Hyatt (Alfred H.) ed.—The Charm of Edinburgh: an anthology by Harry Morley. New edit. Cr. 8vo. 7X5, pp. 450, 5s. net CHATTO & W., Sep. 13",Hyatt,Alfred H.,The Charm of Edinburgh: an anthology by Harry Morley,CHATTO & W.,5s.,0.25,8vo.,"Hyatt (Alfred H.) ed.—The Charm of Edinburgh: an anthology by Harry Morley. New edit. Cr. 8vo. 7X5, pp. 450, 5s. net CHATTO & W., Sep. 13",Alfred H. Hyatt,['Hyatt (Alfred H.)'],ed.,Sep. 13,net
4201,"Hyde de Neuville (Baron)-Memoirs : outlaw, exile, ambassador. Trans, and abridged by Frances Jackson. 2 vols, Illus. 8vo. 9 X51, pp. 290, 296, 21s. net... ...SANDS, Oct. 13",Hyde de Neuville,Baron,"Memoirs : outlaw, exile, ambassador",SANDS,21s.,1.05,8vo.,"Hyde de Neuville (Baron)-Memoirs : outlaw, exile, ambassador. Trans, and abridged by Frances Jackson. 2 vols, Illus. 8vo. 9 X51, pp. 290, 296, 21s. net... ...SANDS, Oct. 13",Baron Hyde de Neuville,['Hyde de Neuville (Baron)'],,Oct. 13,net
4202,"Hyder (Joseph)--The Case for land nationalisa- tion. With a special intro. by Alfred Russel Wallace. 8vo. 9 X5, pp. 448, 2s. 6d. net SIMPKIN, Nov. 13",Hyder,Joseph,The Case for land nationalisa- tion,SIMPKIN,2s. 6d.,0.125,8vo.,"Hyder (Joseph)--The Case for land nationalisa- tion. With a special intro. by Alfred Russel Wallace. 8vo. 9 X5, pp. 448, 25. 6d. net SIMPKIN, Nov. 13",Joseph Hyder,['Hyder (Joseph)'],,Nov. 13,net
4204,"Hyland (M. E. F.)-The Prize and the blank. Cr. 8vo. 78 X 5, pp. 224, 2s. ......S.P.C.K., Oct. 13",Hyland,M. E. F.,The Prize and the blank,S.P.C.K.,2s.,0.1,8vo.,"Hyland (M. E. F.)-The Prize and the blank. Cr. 8vo. 78 X 5, pp. 224, 2s. ......S.P.C.K., Oct. 13",M. E. F. Hyland,['Hyland (M. E. F.)'],,Oct. 13,
4205,"Ibanez (Vincent Blasco)-Blood and sand : novel. Trans, from the Spanish by Mrs. W. A. Gillespie. 8vo. 81x55, pp. 352, 6s. SIMPKIN, May 13",Ibanez,Vincent Blasco,Blood and sand : novel,SIMPKIN,6s.,0.3,8vo.,"Ibanez (Vincent Blasco)-Blood and sand : novel. Trans, from the Spanish by Mrs. W. A. Gillespie. 8vo. 81x55, pp. 352, 6s. SIMPKIN, May 13",Vincent Blasco Ibanez,['Ibanez (Vincent Blasco)'],,May 13,
4207,"Ibsen (Henrik)--The Pretenders : an historic play in 5 acts. Ryl. 16mo., pp. 230, swd. is. 6d. HEINEMANN, Feb. 13",Ibsen,Henrik,The Pretenders : an historic play in,HEINEMANN,6d.,0.025,16mo.,"Ibsen (Henrik)--The Pretenders : an historic play in 5 acts. Ryl. 16mo., pp. 230, swd. is. 6d. HEINEMANN, Feb. 13",Henrik Ibsen,['Ibsen (Henrik)'],,Feb. 13,
4216,"Illing worth (J. R.)-Divine transcendence. 8vo., swd., 6d. MACMILLAN, May 13",Illing worth,J. R.,Divine transcendence,MACMILLAN,6d.,0.025,8vo.,"Illing worth (J. R.)-Divine transcendence. 8vo., swd., 6d. MACMILLAN, May 13",J. R. Illing worth,['Illing worth (J. R.)'],,May 13,
4220,"Inchfawn (Philip and Fay)— The Golliwog News: a story of three children and a toy newspaper. With supplement. Cr. 8vo. 71 X5, pp. 234. 28. 6d... .PARTRIDGE, Sep. 13",Inchfawn,Philip,The Golliwog News: a story of three children and a toy newspaper,PARTRIDGE,6d.,0.025,8vo.,"Inchfawn (Philip and Fay)— The Golliwog News: a story of three children and a toy newspaper. With supplement. Cr. 8vo. 71 X5, pp. 234. 28. 6d... .PARTRIDGE, Sep. 13",Philip Inchfawn,"['Inchfawn (Philip)', 'Inchfawn (Fay)']",,Sep. 13,
4221,"Inchley (William)—The Theory of heat engines. 8vo. 91 X54, pp. 502, 7s. 6d. net LONGMANS, Dec. 13",Inchley,William,The Theory of heat engines,LONGMANS,7s. 6d.,0.375,8vo.,"Inchley (William)—The Theory of heat engines. 8vo. 91 X54, pp. 502, 7s. 6d. net LONGMANS, Dec. 13",William Inchley,['Inchley (William)'],,Dec. 13,net
4224,"Inder man (J.)-An Epitome of leading Con- veyancing and equity cases. Ioth edit., by C. Thwaites. 8vo., 6s. STEVENS & H., Jan. 13",Inder man,J.,An Epitome of leading Con- veyancing and equity cases,STEVENS & H.,6s.,0.3,8vo.,"Inder man (J.)-An Epitome of leading Con- veyancing and equity cases. Ioth edit., by C. Thwaites. 8vo., 6s. STEVENS & H., Jan. 13",J. Inder man,['Inder man (J.)'],,Jan. 13,
4225,"Inder maur (John) and Thwaites (Charles) -A Manual of the principles of equity. 7th edit. 8vo. 87 X5), pp. 652, 20s. BARBER, Mar. 13",Inder maur,John,A Manual of the principles of equity,BARBER,20s.,1.0,8vo.,"Inder maur (John) and Thwaites (Charles) -A Manual of the principles of equity. 7th edit. 8vo. 87 X5), pp. 652, 205. BARBER, Mar. 13",John Inder maur,"['Inder maur (John)', 'Thwaites (Charles)']",,Mar. 13,
4245,"Infant Mortality (National Assoc. for the Pre- vention of)-Report of Proceedings of the English- peaking Conference on Infant Mor- tality. Held at Caxton Hall on August 4 and 5, 1913. 8vo. 8} 54, pp. 456, 3s. net OFFICE, Dec. 13",Infant Mortality,National Assoc. for the Pre- vention of,Report of Proceedings of the English- peaking Conference on Infant Mor- tality,OFFICE,3s.,0.15,8vo.,"Infant Mortality (National Assoc. for the Pre- vention of)-Report of Proceedings of the English- peaking Conference on Infant Mor- tality. Held at Caxton Hall on August 4 and 5, 1913. 8vo. 8} 54, pp. 456, 3s. net OFFICE, Dec. 13",National Assoc. for the Pre- vention of Infant Mortality,['Infant Mortality (National Assoc. for the Pre- vention of)'],,Dec. 13,net
4250,"Ingelo w (Jean)-Stories told to a child. Re-issue. Cr. 8vo. 7* X 5, pp. 220, 1s. 6d. GARDNER, D., May 13",Ingelo w,Jean,Stories told to a child,"GARDNER, D.",1s. 6d.,0.07500000000000001,8vo.,"Ingelo w (Jean)-Stories told to a child. Re-issue. Cr. 8vo. 7* X 5, pp. 220, Is. 6d. GARDNER, D., May 13",Jean Ingelo w,['Ingelo w (Jean)'],,May 13,
4251,"Ingham (A. E.)-Machine construction and drawing. 8vo. 8} X5, pp. 156, is. 6d. net ROUTLEDGE, Mar. 13",Ingham,A. E.,Machine construction and drawing,ROUTLEDGE,6d.,0.025,8vo.,"Ingham (A. E.)-Machine construction and drawing. 8vo. 8} X5, pp. 156, is. 6d. net ROUTLEDGE, Mar. 13",A. E. Ingham,['Ingham (A. E.)'],,Mar. 13,net
4252,"Ingham (Bp.) and Burrows (C. L.)-Sketches in western Canada. Illus. Cr. 8vo. 78 X5, pp. 164, 28. 6d. .HODDER & S., May 13",Ingham,Bp.,Sketches in western Canada,HODDER & S.,6d.,0.025,8vo.,"Ingham (Bp.) and Burrows (C. L.)-Sketches in western Canada. Illus. Cr. 8vo. 78 X5, pp. 164, 28. 6d. .HODDER & S., May 13",Bp. Ingham,"['Ingham (Bp.)', 'Burrows (C. L.)']",,May 13,
4253,"Ingle (Herbert)-Elementary agricultural chemis- try. 2nd edit. Cr. 8vo. 7*X51, pp. 260, 4s. 6d. net .C. GRIFFIN, May 13",Ingle,Herbert,Elementary agricultural chemis- try,C. GRIFFIN,4s. 6d.,0.225,8vo.,"Ingle (Herbert)-Elementary agricultural chemis- try. 2nd edit. Cr. 8vo. 7*X51, pp. 260, 45. 6d. net .C. GRIFFIN, May 13",Herbert Ingle,['Ingle (Herbert)'],,May 13,net
4255,"Inglis (Charles)—Bible themes for busy workers. Cr. 8vo. 71 X 44, pp. 182, 2s. 6d. net MORGAN & S., A pr. 13",Inglis,Charles,Bible themes for busy workers,MORGAN & S.,2s. 6d.,0.125,8vo.,"Inglis (Charles)—Bible themes for busy workers. Cr. 8vo. 71 X 44, pp. 182, 25. 6d. net MORGAN & S., A pr. 13",Charles Inglis,['Inglis (Charles)'],,A pr. 13,net
4260,"Inkster (L.)- The Emancipation : a play in 3 acts. Cr. 8vo. 2s. 6d. net, swd. 1s. 6d. net SIDGWICK, & J., June 13",Inkster,L.,The Emancipation : a play in,"SIDGWICK, & J.",1s. 6d.,0.07500000000000001,8vo.,"Inkster (L.)- The Emancipation : a play in 3 acts. Cr. 8vo. 25. 6d. net, swd. Is. 6d. net SIDGWICK, & J., June 13",L. Inkster,['Inkster (L.)'],,June 13,net
4262,"Innes (A. Taylor) - Chapters of reminiscence. 8vo. 81 X54, pp. 262, 5s. net HODDER & S., Apr. 31 Innes (Arthur D.)-A General sketch of political history. 2 vols. Cr. 8vo. 74 X5, ea. 3s. RIVINGTONS, Feb. 13",Innes,A. Taylor,Chapters of reminiscence,RIVINGTONS,3s.,0.15,8vo.,"Innes (A. Taylor) - Chapters of reminiscence. 8vo. 81 X54, pp. 262, 5s. net HODDER & S., Apr. 31 Innes (Arthur D.)-A General sketch of political history. 2 vols. Cr. 8vo. 74 X5, ea. 35. RIVINGTONS, Feb. 13",A. Taylor Innes,['Innes (A. Taylor)'],,Feb. 13,
4300,"Irvine (A. M.)--Nora, the girl guide ; or, From tenderfoot to Silver Fish : a story for girl guides. Cr. 8vo. 7} X4, pp. 324, 2s. 6d. PARTRIDGE, Oct. 13",Irvine,A. M.,"Nora, the girl guide ; or, From tenderfoot to Silver Fish : a story for girl guides",PARTRIDGE,2s. 6d.,0.125,8vo.,"Irvine (A. M.)--Nora, the girl guide ; or, From tenderfoot to Silver Fish : a story for girl guides. Cr. 8vo. 7} X4, pp. 324, 25. 6d. PARTRIDGE, Oct. 13",A. M. Irvine,['Irvine (A. M.)'],,Oct. 13,
4301,"Irvine (Alexander)-My lady of the chimney corner. Cr. 8vo. 78 X 5, pp. 224, 3s. 6d. net NASH, Oct. 13",Irvine,Alexander,My lady of the chimney corner,NASH,3s. 6d.,0.175,8vo.,"Irvine (Alexander)-My lady of the chimney corner. Cr. 8vo. 78 X 5, pp. 224, 35. 6d. net NASH, Oct. 13",Alexander Irvine,['Irvine (Alexander)'],,Oct. 13,net
4303,"Irwin (Florence)-The Development of auction bridge under the new count. 12mo. 64 X4, pp. 236, 38. 6d. net ..PUTNAM, Jan. 13",Irwin,Florence,The Development of auction bridge under the new count,PUTNAM,6d.,0.025,12mo.,"Irwin (Florence)-The Development of auction bridge under the new count. 12mo. 64 X4, pp. 236, 38. 6d. net ..PUTNAM, Jan. 13",Florence Irwin,['Irwin (Florence)'],,Jan. 13,net
4304,"Irwin (Florence)—The Development of auction bridge under the new count. Rev. and enlarged edit. 12mo. 64X41, pp. 258, 3s. 6d. net PUTNAM, May 13",Irwin,Florence,The Development of auction bridge under the new count,PUTNAM,3s. 6d.,0.175,12mo.,"Irwin (Florence)—The Development of auction bridge under the new count. Rev. and enlarged edit. 12mo. 64X41, pp. 258, 35. 6d. net PUTNAM, May 13",Florence Irwin,['Irwin (Florence)'],,May 13,net
4305,"Irving (H. B.) ed.-Trial of Mrs. Maybrick. 8vo. 81 X54, pp. 412, 5s, net (Notable English trials ser.). .W. HODGE, Jan. 13",Irving,H. B.,Trial of Mrs,W. HODGE,5s.,0.25,8vo.,"Irving (H. B.) ed.-Trial of Mrs. Maybrick. 8vo. 81 X54, pp. 412, 5s, net (Notable English trials ser.). .W. HODGE, Jan. 13",H. B. Irving,['Irving (H. B.)'],ed.,Jan. 13,net
4310,"Ivens (Mary E. Coleman)—The Catechism explained for children. Illus. 8vo. 81 X54, pp. 88, bds. 1s. 6d.net ....MOWBRAY, Oct. 13",Ivens,Mary E. Coleman,The Catechism explained for children,MOWBRAY,1s. 6d.,0.07500000000000001,8vo.,"Ivens (Mary E. Coleman)—The Catechism explained for children. Illus. 8vo. 81 X54, pp. 88, bds. Is. 6d.net ....MOWBRAY, Oct. 13",Mary E. Coleman Ivens,['Ivens (Mary E. Coleman)'],,Oct. 13,net
4311,"Ives (Ibenezer Johns)--The Pledges of His love : the leading ideas of the sacrament of the Lord's Supper. 12mo. 7 X 4), pp. 174, is. 6d. net C. H. KELLY, June 13",Ives,Ibenezer Johns,The Pledges of His love : the leading ideas of the sacrament of the Lord's Supper,C. H. KELLY,6d.,0.025,12mo.,"Ives (Ibenezer Johns)--The Pledges of His love : the leading ideas of the sacrament of the Lord's Supper. 12mo. 7 X 4), pp. 174, is. 6d. net C. H. KELLY, June 13",Ibenezer Johns Ives,['Ives (Ibenezer Johns)'],,June 13,net
4312,"1vor-Parry (Edith)—In the garden of childhood : an anthology in prose and verse for all Child- lovers. 12mo. 61 X 4, pp. 208, 2s. 6d. net (Wayfaring books) ROUTLEDGE, Apr. 13",1vor-Parry,Edith,In the garden of childhood : an anthology in prose and verse for all Child- lovers,ROUTLEDGE,2s. 6d.,0.125,12mo.,"Ivor-Parry (Edith)—In the garden of childhood : an anthology in prose and verse for all Child- lovers. 12mo. 61 X 4, pp. 208, 25. 6d. net (Wayfaring books) ROUTLEDGE, Apr. 13",Edith 1vor-Parry,['1vor-Parry (Edith)'],,Apr. 13,net
4313,"Iyer (L. K. Anantha Krishna)— The Cochin tribes and castes. Illus. Vol. 2, Ryl. 8vo., pp. 528, 16s, net .LUZAC, May 13",Iyer,L. K. Anantha Krishna,The Cochin tribes and castes,LUZAC,16s.,0.8,8vo.,"Iyer (L. K. Anantha Krishna)— The Cochin tribes and castes. Illus. Vol. 2, Ryl. 8vo., pp. 528, 16s, net .LUZAC, May 13",L. K. Anantha Krishna Iyer,['Iyer (L. K. Anantha Krishna)'],,May 13,net
4314,"Jacbems (Raymond)--A Handful of rebels. New edit. Cr. 8vo. 73 x5, pp. 274, 2s. 6d. JARROLD, Oct. 13",Jacbems,Raymond,A Handful of rebels,JARROLD,2s. 6d.,0.125,8vo.,"Jacbems (Raymond)--A Handful of rebels. New edit. Cr. 8vo. 73 x5, pp. 274, 25. 6d. JARROLD, Oct. 13",Raymond Jacbems,['Jacbems (Raymond)'],,Oct. 13,
4315,"Jack (Florence B.)-Laundry work for home and schools. Rev. and enlarged. Cr. 8vo. 7! X4, pp. 144, 2s. net........ JACK, Mar. 13",Jack,Florence B.,Laundry work for home and schools,JACK,2s.,0.1,8vo.,"Jack (Florence B.)-Laundry work for home and schools. Rev. and enlarged. Cr. 8vo. 7! X4, pp. 144, 25. net........ JACK, Mar. 13",Florence B. Jack,['Jack (Florence B.)'],,Mar. 13,net
4318,"Jacks (L. P.)-All men are ghosts. Cr. 8vo. 8 X5, pp. 370, 5s, net..... WILLIAMS & N., Oct. 13",Jacks,L. P.,All men are ghosts,WILLIAMS & N.,5s.,0.25,8vo.,"Jacks (L. P.)-All men are ghosts. Cr. 8vo. 8 X5, pp. 370, 5s, net..... WILLIAMS & N., Oct. 13",L. P. Jacks,['Jacks (L. P.)'],,Oct. 13,net
4319,"Jacobs (W. W.)-The Lady of the barge. 8vo. swd. 6d. .NEWNES, Mar. 13",Jacobs,W. W.,The Lady of the barge,NEWNES,6d.,0.025,8vo.,"Jacobs (W. W.)-The Lady of the barge. 8vo. swd. 6d. .NEWNES, Mar. 13",W. W. Jacobs,['Jacobs (W. W.)'],,Mar. 13,
4320,"Jacobs (W. W.)-Many cargoes. 8vo. swd. 6d. NEWNES, June 13",Jacobs,W. W.,Many cargoes,NEWNES,6d.,0.025,8vo.,"Jacobs (W. W.)-Many cargoes. 8vo. swd. 6d. NEWNES, June 13",W. W. Jacobs,['Jacobs (W. W.)'],,June 13,
4323,"Jackson (C. S.) see Dunlop (H. C.) and Jackson. Jackson (Cyril) — Outlines of education in England. Cr. 8vo., pp. 210, 28. net, bds., 1s. 6d. net (Christian Social Union handbooks) MOWBRAY, Nov. 13",Jackson,C. S.,Outlines of education in England,MOWBRAY,1s. 6d.,0.07500000000000001,8vo.,"Jackson (C. S.) see Dunlop (H. C.) and Jackson. Jackson (Cyril) — Outlines of education in England. Cr. 8vo., pp. 210, 28. net, bds., Is. 6d. net (Christian Social Union handbooks) MOWBRAY, Nov. 13",C. S. Jackson,"['Jackson (C. S.)', 'Jackson (Cyril)']",,Nov. 13,net
