,entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,is_net
5544,"Shanks (Edward)-The Old Indispensables: a romance of Whitehall. Cr. 8vo. 7×5, pp. 256, 7s. net .M. SECKER, Nov. '19",Shanks,Edward,The Old Indispensables: a romance of Whitehall,M. SECKER,7s.,8vo.,"Shanks (Edward)-The Old Indispensables: a romance of Whitehall. Cr. 8vo. 7×5, pp. 256, 7s. net .M. SECKER, Nov. '19",Edward Shanks,['Shanks (Edward)'],,Nov. '19,net
5545,"Shanks (Edward)-The Queen of China, and other poems. Cr. 8vo. 7×51, pp. 240, 6s. net SECKER, Apr. '19",Shanks,Edward,"The Queen of China, and other poems",SECKER,6s.,8vo.,"Shanks (Edward)-The Queen of China, and other poems. Cr. 8vo. 7×51, pp. 240, 6s. net SECKER, Apr. '19",Edward Shanks,['Shanks (Edward)'],,Apr. '19,net
5546,"Shanks (Leurs Piaget)-Anatole France. 8vo. 6s. net OPEN COURT PUBG. CO., Aug. '19",Shanks,Leurs Piaget,Anatole France,OPEN COURT PUBG. CO.,6s.,8vo.,"Shanks (Leurs Piaget)-Anatole France. 8vo. 6s. net OPEN COURT PUBG. CO., Aug. '19",Leurs Piaget Shanks,['Shanks (Leurs Piaget)'],,Aug. '19,net
5547,"Sharp (Evelyn)—Somewhere in Christendom. Cr. 8vo, 7 x 41, pp. 256, 6s. 6d., 5s. net ALLEN & U., Dec. '19",Sharp,Evelyn,Somewhere in Christendom,ALLEN & U.,5s.,"8vo,","Sharp (Evelyn)—Somewhere in Christendom. Cr. 8vo, 7 x 41, pp. 256, 6s. 6d., 5s. net ALLEN & U., Dec. '19",Evelyn Sharp,['Sharp (Evelyn)'],,Dec. '19,net
5548,"Sharp (J. Alfred)-Abraham Lincoln. Cr. 8vo. 71×5, pp. 208, 5s., 3s. net EPWORTH PRESS, Sep. '19",Sharp,J. Alfred,Abraham Lincoln,EPWORTH PRESS,3s.,8vo.,"Sharp (J. Alfred)-Abraham Lincoln. Cr. 8vo. 71×5, pp. 208, 5s., 3s. net EPWORTH PRESS, Sep. '19",J. Alfred Sharp,['Sharp (J. Alfred)'],,Sep. '19,net
5549,"Sharp (Thomas Wilfred)-May buds: poems. Cr. 8vo. swd. 1s. 6d. net. .STOCKWELL, Mar. '19",Sharp,Thomas Wilfred,May buds: poems,STOCKWELL,1s. 6d.,8vo.,"Sharp (Thomas Wilfred)-May buds: poems. Cr. 8vo. swd. Is. 6d. net. .STOCKWELL, Mar. '19",Thomas Wilfred Sharp,['Sharp (Thomas Wilfred)'],,Mar. '19,net
5551,"Sharpless (1saac)-Political Leaders of provincial Pennsylvania. 8vo. 10s. 6d. net MACMILLAN, Dec. '19",Sharpless,1saac,Political Leaders of provincial Pennsylvania,MACMILLAN,10s. 6d.,8vo.,"Sharpless (Isaac)-Political Leaders of provincial Pennsylvania. 8vo. 10s. 6d. net MACMILLAN, Dec. '19",1saac Sharpless,['Sharpless (1saac)'],,Dec. '19,net
5552,"Cr. Shaw (Catherine)—Just in time. New ed. 8vo. 7×4, pp. 128, 1s. net ..SHAW, Nov. '19",Cr. Shaw,Catherine,Just in time,SHAW,1s.,8vo.,"Cr. Shaw (Catherine)—Just in time. New ed. 8vo. 7×4, pp. 128, Is. net ..SHAW, Nov. '19",Catherine Cr. Shaw,['Cr. Shaw (Catherine)'],,Nov. '19,net
5554,"Shaw (Frank H.)-On great waters. Cr. 8vo. 7×5, pp. 334, 7s. net ..CASSELL, Oct. '19",Shaw,Frank H.,On great waters,CASSELL,7s.,8vo.,"Shaw (Frank H.)-On great waters. Cr. 8vo. 7×5, pp. 334, 7s. net ..CASSELL, Oct. '19",Frank H. Shaw,['Shaw (Frank H.)'],,Oct. '19,net
5555,"Shaw (Frank H.)-Treasure trove of the Southern Seas. 8vo. 8×6, pp. 312, 6s. net CASSELL, Oct. '19",Shaw,Frank H.,Treasure trove of the Southern Seas,CASSELL,6s.,8vo.,"Shaw (Frank H.)-Treasure trove of the Southern Seas. 8vo. 8×6, pp. 312, 6s. net CASSELL, Oct. '19",Frank H. Shaw,['Shaw (Frank H.)'],,Oct. '19,net
5558,"Shaw (Fred G.) The Science of self-defence. 8vo. 8×6, pp. 200, 15s. net (47, Finchley Rd., N.W. 8) AUTHOR, May '19",Shaw,Fred G.,The Science of self-defence,AUTHOR,15s.,8vo.,"Shaw (Fred G.) The Science of self-defence. 8vo. 8×6, pp. 200, 15s. net (47, Finchley Rd., N.W. 8) AUTHOR, May '19",Fred G. Shaw,['Shaw (Fred G.)'],,May '19,net
5559,"Shaw (G. B.)-Cashel Byron's profession. 8vo. 6×4, pp. 336, 2s. net. CONSTABLE, Oct. '19",Shaw,G. B.,Cashel Byron's profession,CONSTABLE,2s.,8vo.,"Shaw (G. B.)-Cashel Byron's profession. 8vo. 6×4, pp. 336, 25. net. CONSTABLE, Oct. '19",G. B. Shaw,['Shaw (G. B.)'],,Oct. '19,net
5560,"Shaw (G. Bernard)-Heartbreak House, Great Cr. 8vo. Catherine, and playlets of the War. 71× 5, pp. 266, 7s. 6d. net . . CONSTABLE, Oct. '19",Shaw,G. Bernard,"Heartbreak House, Great",CONSTABLE,7s. 6d.,8vo.,"Shaw (G. Bernard)-Heartbreak House, Great Cr. 8vo. Catherine, and playlets of the War. 71× 5, pp. 266, 7s. 6d. net . . CONSTABLE, Oct. '19",G. Bernard Shaw,['Shaw (G. Bernard)'],,Oct. '19,net
5563,"Shaw (Martin) and Dearmer (Percy) eds.-The English carol book. 2nd ser. Music ed. by M. S.; words ed. by P. D. Ryl. 8vo. 9×61, pp. 108, 3s. net .MOWBRAY, Dec. '19",Shaw,Martin,The English carol book,MOWBRAY,3s.,8vo.,"Shaw (Martin) and Dearmer (Percy) eds.-The English carol book. 2nd ser. Music ed. by M. S.; words ed. by P. D. Ryl. 8vo. 9×61, pp. 108, 3s. net .MOWBRAY, Dec. '19",Martin Shaw,"['Shaw (Martin)', 'Dearmer (Percy)']",eds.,Dec. '19,net
5565,"Shearer (Herbert A.)-Farm mechanics. 18mo. 5s. 6d. net G. PARKER, Apr. '19",Shearer,Herbert A.,Farm mechanics,G. PARKER,5s. 6d.,18mo.,"Shearer (Herbert A.)-Farm mechanics. 18mo. 5s. 6d. net G. PARKER, Apr. '19",Herbert A. Shearer,['Shearer (Herbert A.)'],,Apr. '19,net
5566,"Sheehan (M., Rev.)-Apologetics and Catholic doctrine : a two years' course of religious instruction for schools and colleges. Pt. 1, Apologetics. Cr. 8vo. 74 × 5, pp. 141, 1s. 6d. net 2s. net (Dublin) M. H. GILL, Mar. '19",Sheehan,"M., Rev.",Apologetics and Catholic doctrine : a two years' course of religious instruction for schools and colleges,M. H. GILL,2s.,8vo.,"Sheehan (M., Rev.)-Apologetics and Catholic doctrine : a two years' course of religious instruction for schools and colleges. Pt. 1, Apologetics. Cr. 8vo. 74 × 5, pp. 141, Is. 6d. net 25. net (Dublin) M. H. GILL, Mar. '19","M., Rev. Sheehan","['Sheehan (M., Rev.)']",,Mar. '19,net
5567,"Sheehan (M., Rev.)-Apologetics and Catholic doctrine : a two years' course of religious instruction for schools and colleges. Part 1, Apologetics. 2nd ed. Cr. 8vo. 7×4, pp. 150, 1s. 6d. net (Dublin) ..M. H. GILL, Oct. '19",Sheehan,"M., Rev.",Apologetics and Catholic doctrine : a two years' course of religious instruction for schools and colleges,M. H. GILL,1s. 6d.,8vo.,"Sheehan (M., Rev.)-Apologetics and Catholic doctrine : a two years' course of religious instruction for schools and colleges. Part 1, Apologetics. 2nd ed. Cr. 8vo. 7×4, pp. 150, Is. 6d. net (Dublin) ..M. H. GILL, Oct. '19","M., Rev. Sheehan","['Sheehan (M., Rev.)']",,Oct. '19,net
5568,"Sheehan (M., Rev.)-Ladhar den lus mor. With vocab. Cr. 8vo. 7×5, pp. 122, 2s. 6d. net (Dublin) M. H. GILL, Mar. '19",Sheehan,"M., Rev.",Ladhar den lus mor,M. H. GILL,2s. 6d.,8vo.,"Sheehan (M., Rev.)-Ladhar den lus mor. With vocab. Cr. 8vo. 7×5, pp. 122, 2s. 6d. net (Dublin) M. H. GILL, Mar. '19","M., Rev. Sheehan","['Sheehan (M., Rev.)']",,Mar. '19,net
5570,"Shedd (G. C.)-The Lady of Mystery House. Cr. 8vo. swd. 1s. 6d. net ..A. M. GORDON, Sep. '19",Shedd,G. C.,The Lady of Mystery House,A. M. GORDON,1s. 6d.,8vo.,"Shedd (G. C.)-The Lady of Mystery House. Cr. 8vo. swd. Is. 6d. net ..A. M. GORDON, Sep. '19",G. C. Shedd,['Shedd (G. C.)'],,Sep. '19,net
5571,"Sheppard (J. T.)-Richard Croke: a sixteenth century don. 8vo. 8×5, pp. 24, 1s. 6d. net HEFFER, Nov. '19",Sheppard,J. T.,Richard Croke: a sixteenth century don,HEFFER,1s. 6d.,8vo.,"Sheppard (J. T.)-Richard Croke: a sixteenth century don. 8vo. 8×5, pp. 24, Is. 6d. net HEFFER, Nov. '19",J. T. Sheppard,['Sheppard (J. T.)'],,Nov. '19,net
5574,"Sheridan (Richard Brinsley)—The Rivals; and, The School for scandal. Ed., with intro. and notes, by Will David Howe. 18mo. 5×41, pp. 352, 1s. 6d. net.. MACMILLAN, June '19",Sheridan,Richard Brinsley,"The Rivals; and, The School for scandal",MACMILLAN,1s. 6d.,18mo.,"Sheridan (Richard Brinsley)—The Rivals; and, The School for scandal. Ed., with intro. and notes, by Will David Howe. 18mo. 5×41, pp. 352, Is. 6d. net.. MACMILLAN, June '19",Richard Brinsley Sheridan,['Sheridan (Richard Brinsley)'],,June '19,net
5575,"Sheringham (H. T.)-Syllabub Farm: a quiet harvest from unquiet times. Cr. 8vo. 7×5, pp. 320, 7s. net ......HODDER & S., Sep. '19",Sheringham,H. T.,Syllabub Farm: a quiet harvest from unquiet times,HODDER & S.,7s.,8vo.,"Sheringham (H. T.)-Syllabub Farm: a quiet harvest from unquiet times. Cr. 8vo. 7×5, pp. 320, 75. net ......HODDER & S., Sep. '19",H. T. Sheringham,['Sheringham (H. T.)'],,Sep. '19,net
5576,"Sherrard (O. A.)-Many there be a novel. Cr. 8vo. 7×5. pp. 396, 7s. net SIDGWICK & J., Sep. '19",Sherrard,O. A.,Many there be a novel,SIDGWICK & J.,7s.,8vo.,"Sherrard (O. A.)-Many there be a novel. Cr. 8vo. 7×5. pp. 396, 7s. net SIDGWICK & J., Sep. '19",O. A. Sherrard,['Sherrard (O. A.)'],,Sep. '19,net
5579,"Sherwood (J. A.)-A Selection of the questions appearing in the Bar Examinations, 1913 to 1919. 8vo. 5s.net.. ...MILFORD, July '19",Sherwood,J. A.,A Selection of the questions appearing in the Bar Examinations,MILFORD,5s.,8vo.,"Sherwood (J. A.)-A Selection of the questions appearing in the Bar Examinations, 1913 to 1919. 8vo. 5s.net.. ...MILFORD, July '19",J. A. Sherwood,['Sherwood (J. A.)'],,July '19,net
5580,"Sherwood (Mrs.)-The Fairchild Family. Edit. by Lady Strachey; illus by Miss Sybil Tawse. 8vo. 81×61, pp. 354, 3s. 6d. net .......... BLACK, Sep. '19",Sherwood,Mrs.,The Fairchild Family,BLACK,3s. 6d.,8vo.,"Sherwood (Mrs.)-The Fairchild Family. Edit. by Lady Strachey; illus by Miss Sybil Tawse. 8vo. 81×61, pp. 354, 3s. 6d. net .......... BLACK, Sep. '19",Mrs. Sherwood,['Sherwood (Mrs.)'],,Sep. '19,net
5581,"Shillito (Edward)-Jesus of the Scars, and other poems. Cr. 8vo. 7× 5, pp. 73, 5s. net HODDER & S., May '19",Shillito,Edward,"Jesus of the Scars, and other poems",HODDER & S.,5s.,8vo.,"Shillito (Edward)-Jesus of the Scars, and other poems. Cr. 8vo. 7× 5, pp. 73, 5s. net HODDER & S., May '19",Edward Shillito,['Shillito (Edward)'],,May '19,net
5582,"Shillito (Edward)-The New days: words ad- dressed to the soul of the nation. Cr. 8vo. 7×5, pp. 117, 2s. 6d. net .LONGMANS, Nov. '19",Shillito,Edward,The New days: words ad- dressed to the soul of the nation,LONGMANS,2s. 6d.,8vo.,"Shillito (Edward)-The New days: words ad- dressed to the soul of the nation. Cr. 8vo. 7×5, pp. 117, 2s. 6d. net .LONGMANS, Nov. '19",Edward Shillito,['Shillito (Edward)'],,Nov. '19,net
5590,"Shirras (G. Findlay)—Indian finance and banking. 8vo. 9×51, pp. 507, 18s. net MACMILLAN, Nov. '19",Shirras,G. Findlay,Indian finance and banking,MACMILLAN,18s.,8vo.,"Shirras (G. Findlay)—Indian finance and banking. 8vo. 9×51, pp. 507, 18s. net MACMILLAN, Nov. '19",G. Findlay Shirras,['Shirras (G. Findlay)'],,Nov. '19,net
5591,"Shirreff (A. G.) and Panna Lall-The Dream Queen a trans. of the Svapnavasavadatta of Bhasa. Cr. 8vo. 7 X4, pp. 60, swd. 1s. 6d. net BLACKWELL, May '19",Shirreff,A. G.,Panna Lall-The Dream Queen a trans,BLACKWELL,1s. 6d.,8vo.,"Shirreff (A. G.) and Panna Lall-The Dream Queen a trans. of the Svapnavasavadatta of Bhasa. Cr. 8vo. 7 X4, pp. 60, swd. Is. 6d. net BLACKWELL, May '19",A. G. Shirreff,['Shirreff (A. G.)'],,May '19,net
5592,"Shore (A.)-Alternating current work: an outline for students of wireless telegraphy. Cr. 8vo. 7×4, pp. 163, 3s. 6d. net WIRELESS PR., Dec. '19",Shore,A.,Alternating current work: an outline for students of wireless telegraphy,WIRELESS PR.,3s. 6d.,8vo.,"Shore (A.)-Alternating current work: an outline for students of wireless telegraphy. Cr. 8vo. 7×4, pp. 163, 3s. 6d. net WIRELESS PR., Dec. '19",A. Shore,['Shore (A.)'],,Dec. '19,net
5593,"Shorey (Mrs. L.)-After death, what? or, Glimpses into the early days of resurrection and restitution. Cr. 8vo. 7× 4, pp. 116, swd. 2s. 6d. net ...STOCKWELL, Mar. '19",Shorey,Mrs. L.,"After death, what? or, Glimpses into the early days of resurrection and restitution",STOCKWELL,2s. 6d.,8vo.,"Shorey (Mrs. L.)-After death, what? or, Glimpses into the early days of resurrection and restitution. Cr. 8vo. 7× 4, pp. 116, swd. 2s. 6d. net ...STOCKWELL, Mar. '19",Mrs. L. Shorey,['Shorey (Mrs. L.)'],,Mar. '19,net
5594,"Shorter (Dora Sigerson)-A Legend of Glenda- lough, and other ballads. Cr. 8vo. 7X5, pp. 40, swd. 1s. net .MAUNSEL, Apr. '19",Shorter,Dora Sigerson,"A Legend of Glenda- lough, and other ballads",MAUNSEL,1s.,8vo.,"Shorter (Dora Sigerson)-A Legend of Glenda- lough, and other ballads. Cr. 8vo. 7X5, pp. 40, swd. Is. net .MAUNSEL, Apr. '19",Dora Sigerson Shorter,['Shorter (Dora Sigerson)'],,Apr. '19,net
5595,"Shorter (L. A. Hurst)-Amaranth and gold. Cr. 8vo. 7×51, pp. 101, 5s. net HUMPHREYS, Oct. '19",Shorter,L. A. Hurst,Amaranth and gold,HUMPHREYS,5s.,8vo.,"Shorter (L. A. Hurst)-Amaranth and gold. Cr. 8vo. 7×51, pp. 101, 5s. net HUMPHREYS, Oct. '19",L. A. Hurst Shorter,['Shorter (L. A. Hurst)'],,Oct. '19,net
5597,"Shortt (L. M.)-A Practical Italian grammar. 3rd ed. Cr. 8vo. 7× 5, pp. 312, 5s. net HEATH, CRANTON, May '19",Shortt,L. M.,A Practical Italian grammar,"HEATH, CRANTON",5s.,8vo.,"Shortt (L. M.)-A Practical Italian grammar. 3rd ed. Cr. 8vo. 7× 5, pp. 312, 5s. net HEATH, CRANTON, May '19",L. M. Shortt,['Shortt (L. M.)'],,May '19,net
5598,"Shrewsbury (H. W.)-Cloud and sunshine: songs of many moods. 18mo. 6×3, pp. 80, swd. s. 3d. net .EPWORTH PR., Aug. '19",Shrewsbury,H. W.,Cloud and sunshine: songs of many moods,EPWORTH PR.,3d.,18mo.,"Shrewsbury (H. W.)-Cloud and sunshine: songs of many moods. 18mo. 6×3, pp. 80, swd. IS. 3d. net .EPWORTH PR., Aug. '19",H. W. Shrewsbury,['Shrewsbury (H. W.)'],,Aug. '19,net
5601,"Sibson (H. R.)-The Art of public speaking. 8vo. pp. 12; swd. 6d. net SANDERS PHILLIPS, Oct. '19",Sibson,H. R.,The Art of public speaking,SANDERS PHILLIPS,6d.,8vo.,"Sibson (H. R.)-The Art of public speaking. 8vo. pp. 12; swd. 6d. net SANDERS PHILLIPS, Oct. '19",H. R. Sibson,['Sibson (H. R.)'],,Oct. '19,net
5602,"Sidgwick (Maude C.)-Sonnets. Cr. 8vo. 74× 51, . pp. 36, swd. 1s. 6d. net....HEFFER, Mar. '19",Sidgwick,Maude C.,Sonnets,HEFFER,1s. 6d.,8vo.,"Sidgwick (Maude C.)-Sonnets. Cr. 8vo. 74× 51, . pp. 36, swd. Is. 6d. net....HEFFER, Mar. '19",Maude C. Sidgwick,['Sidgwick (Maude C.)'],,Mar. '19,net
5603,"Sidney (Sir Philip)-Defence of poesy. Ed. by Dorothy M. Macardle (English Liter. for secondary schools). 18mo. 6 ×41, pp. 72, swd. s. 3d. net .MACMILLAN, Apr. '19",Sidney,Sir Philip,Defence of poesy,MACMILLAN,3d.,18mo.,"Sidney (Sir Philip)-Defence of poesy. Ed. by Dorothy M. Macardle (English Liter. for secondary schools). 18mo. 6 ×41, pp. 72, swd. IS. 3d. net .MACMILLAN, Apr. '19",Sir Philip Sidney,['Sidney (Sir Philip)'],,Apr. '19,net
5604,"Sieff (Mark)-Practical guide to the Russian accent. Cr. 8vo. 4s. 6d. net (78, Charing Cross Rd.) R. JASCHKE, June '19",Sieff,Mark,Practical guide to the Russian accent,R. JASCHKE,4s. 6d.,8vo.,"Sieff (Mark)-Practical guide to the Russian accent. Cr. 8vo. 4s. 6d. net (78, Charing Cross Rd.) R. JASCHKE, June '19",Mark Sieff,['Sieff (Mark)'],,June '19,net
5606,"Sieveking (L. de G., Capt.)--Dressing gowns and glue. Illus. by John Nash. Ryl. 8vo. 10 X 71, pp. 48. 2s. 6d. net..C. PALMER & H., Sep. '19",Sieveking,"L. de G., Capt.",Dressing gowns and glue,C. PALMER & H.,2s. 6d.,8vo.,"Sieveking (L. de G., Capt.)--Dressing gowns and glue. Illus. by John Nash. Ryl. 8vo. 10 X 71, pp. 48. 2s. 6d. net..C. PALMER & H., Sep. '19","L. de G., Capt. Sieveking","['Sieveking (L. de G., Capt.)']",,Sep. '19,net
5611,"Sime (J. G.)-Sister woman. Cr. 8vo. 7×5, pp. 291, 7s. net .RICHARDS, June '19",Sime,J. G.,Sister woman,RICHARDS,7s.,8vo.,"Sime (J. G.)-Sister woman. Cr. 8vo. 7×5, pp. 291, 7s. net .RICHARDS, June '19",J. G. Sime,['Sime (J. G.)'],,June '19,net
5612,"Simmonds (Charles)-Alcohol: its production, properties, chemistry and industrial appli- cations. 8vo. 9×6, pp. 594, 21s. net MACMILLAN, Nov. '19",Simmonds,Charles,"Alcohol: its production, properties, chemistry and industrial appli- cations",MACMILLAN,21s.,8vo.,"Simmonds (Charles)-Alcohol: its production, properties, chemistry and industrial appli- cations. 8vo. 9×6, pp. 594, 21s. net MACMILLAN, Nov. '19",Charles Simmonds,['Simmonds (Charles)'],,Nov. '19,net
5613,"Simon (Andre L.)-Wine and spirits: the con- noisseur's textbook. 8vo. 8×5, pp. 272, 7s. 6d. net. .DUCKWORTH, Oct. '19",Simon,Andre L.,Wine and spirits: the con- noisseur's textbook,DUCKWORTH,7s. 6d.,8vo.,"Simon (Andre L.)-Wine and spirits: the con- noisseur's textbook. 8vo. 8×5, pp. 272, 7s. 6d. net. .DUCKWORTH, Oct. '19",Andre L. Simon,['Simon (Andre L.)'],,Oct. '19,net
5615,"Simpson (John Thomas)-Hidden treasure: the story of a chore boy who made the farm pay. Cr. 8vo. 7×51, pp. 303, 6s. net LIPPINCOTT, Aug. '19",Simpson,John Thomas,Hidden treasure: the story of a chore boy who made the farm pay,LIPPINCOTT,6s.,8vo.,"Simpson (John Thomas)-Hidden treasure: the story of a chore boy who made the farm pay. Cr. 8vo. 7×51, pp. 303, 6s. net LIPPINCOTT, Aug. '19",John Thomas Simpson,['Simpson (John Thomas)'],,Aug. '19,net
5616,"Simpson (S. Raleigh)-Tall tales and small tales. [Verses.] 12mo. pp. 94. 3s. 6d. net HEATH, CRANTON, Oct. '19",Simpson,S. Raleigh,Tall tales and small tales,"HEATH, CRANTON",3s. 6d.,12mo.,"Simpson (S. Raleigh)-Tall tales and small tales. [Verses.] 12mo. pp. 94. 3s. 6d. net HEATH, CRANTON, Oct. '19",S. Raleigh Simpson,['Simpson (S. Raleigh)'],,Oct. '19,net
5618,"Simpson (W. J. Sparrow)-Broad Church theology. Cr. 8vo. 7X5 pp. 144, 3s. 6d. net (Handbks. of Catholic Faith and Practice) R. SCOTT, Oct. '19",Simpson,W. J. Sparrow,Broad Church theology,R. SCOTT,3s. 6d.,8vo.,"Simpson (W. J. Sparrow)-Broad Church theology. Cr. 8vo. 7X5 pp. 144, 3s. 6d. net (Handbks. of Catholic Faith and Practice) R. SCOTT, Oct. '19",W. J. Sparrow Simpson,['Simpson (W. J. Sparrow)'],,Oct. '19,net
5620,"Sims (G. R.) Dorcas Dene, detective. 8vo. pp. 210, s. 9d. net..........JARROLD, May '19",Sims,G. R.,"Dorcas Dene, detective",JARROLD,9d.,8vo.,"Sims (G. R.) Dorcas Dene, detective. 8vo. pp. 210, IS. 9d. net..........JARROLD, May '19",G. R. Sims,['Sims (G. R.)'],,May '19,net
5621,"Sinclair (Catherine)-Holiday house. Re-told by Olive Allen. Ryl. 8vo. 10×8, pp. 63, 2s. net NELSON, Aug. '19.",Sinclair,Catherine,Holiday house,NELSON,2s.,8vo.,"Sinclair (Catherine)-Holiday house. Re-told by Olive Allen. Ryl. 8vo. 10×8, pp. 63, 2s. net NELSON, Aug. '19.",Catherine Sinclair,['Sinclair (Catherine)'],,Aug. '19,net
5622,"Sinclair (Upton)-Jimmie Higgins: a story. Cr. 8vo. 7× 5. pp. 288, 6s. 9d. net HUTCHINSON, Aug. '19",Sinclair,Upton,Jimmie Higgins: a story,HUTCHINSON,6s. 9d.,8vo.,"Sinclair (Upton)-Jimmie Higgins: a story. Cr. 8vo. 7× 5. pp. 288, 6s. 9d. net HUTCHINSON, Aug. '19",Upton Sinclair,['Sinclair (Upton)'],,Aug. '19,net
5623,"Sindall (R. W.)-The Manufacture of paper. Repr. 8vo. 81×51, pp. 285, 8s. 6d. net CONSTABLE, Oct. '19",Sindall,R. W.,The Manufacture of paper,CONSTABLE,8s. 6d.,8vo.,"Sindall (R. W.)-The Manufacture of paper. Repr. 8vo. 81×51, pp. 285, 8s. 6d. net CONSTABLE, Oct. '19",R. W. Sindall,['Sindall (R. W.)'],,Oct. '19,net
5624,"Singer (Ignatius) The Rival philosophies of Jesus and of Paul. 8vo. 8×51, pp. 347, 10s. 6d. net ALLEN & U., Feb. '19",Singer,Ignatius,The Rival philosophies of Jesus and of Paul,ALLEN & U.,10s. 6d.,8vo.,"Singer (Ignatius) The Rival philosophies of Jesus and of Paul. 8vo. 8×51, pp. 347, 10s. 6d. net ALLEN & U., Feb. '19",Ignatius Singer,['Singer (Ignatius)'],,Feb. '19,net
5625,"Singer (John, Rev.)-Through the grave and gate of death: a series of addresses on the near hereafter. Intro. by the Ven. Noel L. Aspinall. Cr. 8vo. 7×5, pp. 192, 5s. net SKEFFINGTON, Mar. '19",Singer,"John, Rev.",Through the grave and gate of death: a series of addresses on the near hereafter,SKEFFINGTON,5s.,8vo.,"Singer (John, Rev.)-Through the grave and gate of death: a series of addresses on the near hereafter. Intro. by the Ven. Noel L. Aspinall. Cr. 8vo. 7×5, pp. 192, 5s. net SKEFFINGTON, Mar. '19","John, Rev. Singer","['Singer (John, Rev.)']",,Mar. '19,net
5627,"Sirett (William H.)-My duties as a staff superin- tendent. 18mo. 6 ×4, pp. 67, 1s. 3d. net J. M. OUSELEY, Aug. '19",Sirett,William H.,My duties as a staff superin- tendent,J. M. OUSELEY,1s. 3d.,18mo.,"Sirett (William H.)-My duties as a staff superin- tendent. 18mo. 6 ×4, pp. 67, Is. 3d. net J. M. OUSELEY, Aug. '19",William H. Sirett,['Sirett (William H.)'],,Aug. '19,net
5628,"Sitwell (Edith) ed.-Wheels, 1918: a third cycle. 8vo. 8×5, pp. 111, 4s. 6d. net BLACKWELL, Feb. '19",Sitwell,Edith,Wheels,BLACKWELL,4s. 6d.,8vo.,"Sitwell (Edith) ed.-Wheels, 1918: a third cycle. 8vo. 8×5, pp. 111, 4s. 6d. net BLACKWELL, Feb. '19",Edith Sitwell,['Sitwell (Edith)'],ed.,Feb. '19,net
5629,"Sitwell (Osbert)-The Winstonburg Line: 3 satires. Ryl. 8vo. swd. 6d. (66, Charing Cross Rd.) HENDERSONS, Oct. '19",Sitwell,Osbert,The Winstonburg Line:,HENDERSONS,6d.,8vo.,"Sitwell (Osbert)-The Winstonburg Line: 3 satires. Ryl. 8vo. swd. 6d. (66, Charing Cross Rd.) HENDERSONS, Oct. '19",Osbert Sitwell,['Sitwell (Osbert)'],,Oct. '19,
5630,"Skelton (Mrs. A. K.) (Alicia )-Dainty con- fections. Cr. 8vo. 6s. net THACKER, Nov. '19",Skelton,Mrs. A. K.,Alicia )-Dainty con- fections,THACKER,6s.,8vo.,"Skelton (Mrs. A. K.) (Alicia )-Dainty con- fections. Cr. 8vo. 6s. net THACKER, Nov. '19",Mrs. A. K. Skelton,['Skelton (Mrs. A. K.)'],,Nov. '19,net
5631,"Skene (Macgregor)-Wild flowers. Rev. ed. 18mo. 6×41, pp. 124, s. 3d. net JACK, Aug. '19",Skene,Macgregor,Wild flowers,JACK,3d.,18mo.,"Skene (Macgregor)-Wild flowers. Rev. ed. 18mo. 6×41, pp. 124, IS. 3d. net JACK, Aug. '19",Macgregor Skene,['Skene (Macgregor)'],,Aug. '19,net
5632,"Skinner (Walter R.)-The Oil and petroleum manual, 1919. 8vo. 8×51, pp. 276, 6s. net SKINNER, June '19",Skinner,Walter R.,The Oil and petroleum manual,SKINNER,6s.,8vo.,"Skinner (Walter R.)-The Oil and petroleum manual, 1919. 8vo. 8×51, pp. 276, 6s. net SKINNER, June '19",Walter R. Skinner,['Skinner (Walter R.)'],,June '19,net
5633,"Skipton (H. P. K.)-George Alfred Lefroy, Bishop of Calcutta. Cr. 8vo. 2d. net (19, Arthur Rd., Brixton) MISSIONARY LIT. SUPPLY, Oct. '19",Skipton,H. P. K.,"George Alfred Lefroy, Bishop of Calcutta",MISSIONARY LIT. SUPPLY,2d.,8vo.,"Skipton (H. P. K.)-George Alfred Lefroy, Bishop of Calcutta. Cr. 8vo. 2d. net (19, Arthur Rd., Brixton) MISSIONARY LIT. SUPPLY, Oct. '19",H. P. K. Skipton,['Skipton (H. P. K.)'],,Oct. '19,net
5634,"Slack (Charles, Capt.)-Tourist's and student's manual of languages. 7th ed. 18mo. 6×4, pp. 128, 4s. 6d. net ..SIMPKIN, Aug. '19",Slack,"Charles, Capt.",Tourist's and student's manual of languages,SIMPKIN,4s. 6d.,18mo.,"Slack (Charles, Capt.)-Tourist's and student's manual of languages. 7th ed. 18mo. 6×4, pp. 128, 4s. 6d. net ..SIMPKIN, Aug. '19","Charles, Capt. Slack","['Slack (Charles, Capt.)']",,Aug. '19,net
