,entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,is_net
6161,"Pringle-Pattison (A. Seth)-Duty of candour in religious teaching. Cr. 8vo. swd. 1s. net HODDER & S., Apr. '21",Pringle-Pattison,A. Seth,Duty of candour in religious teaching,HODDER & S.,1s.,8vo.,"Pringle-Pattison (A. Seth)-Duty of candour in religious teaching. Cr. 8vo. swd. Is. net HODDER & S., Apr. '21",A. Seth Pringle-Pattison,['Pringle-Pattison (A. Seth)'],,Apr. '21,net
6162,"Prior (James P.)-French accidence and syntax : Vocabulary and idioms. Cr. 8vo. 7×5, pp. 206, 3s. 6d. net (Harrap's modern language ser.) .HARRAP, May '21",Prior,James P.,French accidence and syntax : Vocabulary and idioms,HARRAP,3s. 6d.,8vo.,"Prior (James P.)-French accidence and syntax : Vocabulary and idioms. Cr. 8vo. 7×5, pp. 206, 3s. 6d. net (Harrap's modern language ser.) .HARRAP, May '21",James P. Prior,['Prior (James P.)'],,May '21,net
6183,"Pugh (Edward)--The Way of the wicked. Cr. 8vo 7×5, pp. 253, 7s. 6d. net HEATH, CRANTON, Sep. '21",Pugh,Edward,The Way of the wicked,"HEATH, CRANTON",7s. 6d.,8vo,"Pugh (Edward)--The Way of the wicked. Cr. 8vo 7×5, pp. 253, 7s. 6d. net HEATH, CRANTON, Sep. '21",Edward Pugh,['Pugh (Edward)'],,Sep. '21,net
6185,"Pullen (A. M.)-The Invisible sword, and other stories. Cr. 8vo. 7×5, pp. 48, 2s. net S. ALLEN WARNER, Apr. '21",Pullen,A. M.,"The Invisible sword, and other stories",S. ALLEN WARNER,2s.,8vo.,"Pullen (A. M.)-The Invisible sword, and other stories. Cr. 8vo. 7×5, pp. 48, 2s. net S. ALLEN WARNER, Apr. '21",A. M. Pullen,['Pullen (A. M.)'],,Apr. '21,net
6188,"Punshon (E. R.)-Promise of dawn. Cr. 8vo. 7 × 5, pp. 306, 7s. net WARD, LOCK, June '21",Punshon,E. R.,Promise of dawn,"WARD, LOCK",7s.,8vo.,"Punshon (E. R.)-Promise of dawn. Cr. 8vo. 7 × 5, pp. 306, 7s. net WARD, LOCK, June '21",E. R. Punshon,['Punshon (E. R.)'],,June '21,net
6190,"Pym (T. W.) ed.-Mark's account of Jesus: being a version of St. Mark's Gospel in common speech. With a foreword by H. R. L. Sheppard. 18mo. 6×41, pp. 63, bds. 1s. 6d. net, swd. 1s. net .HEFFER, Dec. '21",Pym,T. W.,Mark's account of Jesus: being a version of St,HEFFER,1s.,18mo.,"Pym (T. W.) ed.-Mark's account of Jesus: being a version of St. Mark's Gospel in common speech. With a foreword by H. R. L. Sheppard. 18mo. 6×41, pp. 63, bds. Is. 6d. net, swd. Is. net .HEFFER, Dec. '21",T. W. Pym,['Pym (T. W.)'],ed.,Dec. '21,net
6191,"Pym (T. W.)-Psychology and the Christian life. Cr. 8vo. 71x4, pp. 150, 4s. net; swd. 2s. 6d. net..STUDENT CHRISTIAN MOVEMENT, Oct. '21",Pym,T. W.,Psychology and the Christian life,STUDENT CHRISTIAN MOVEMENT,2s. 6d.,8vo.,"Pym (T. W.)-Psychology and the Christian life. Cr. 8vo. 71x4, pp. 150, 4s. net; swd. 2s. 6d. net..STUDENT CHRISTIAN MOVEMENT, Oct. '21",T. W. Pym,['Pym (T. W.)'],,Oct. '21,net
6192,"Pyre (J. F. A.)-Wisconsin [University]. 8vo. 17s. 6d. net .MILFORD, Apr. '21",Pyre,J. F. A.,Wisconsin [University],MILFORD,17s. 6d.,8vo.,"Pyre (J. F. A.)-Wisconsin [University]. 8vo. 17s. 6d. net .MILFORD, Apr. '21",J. F. A. Pyre,['Pyre (J. F. A.)'],,Apr. '21,net
6194,"Purdon (K. F.)-Candle and crib. New ed. Illus. by E. Elvery. Cr. 8vo. 2s. net (TALBOT PR.) UNWIN, Jan. '21",Purdon,K. F.,Candle and crib,UNWIN,2s.,8vo.,"Purdon (K. F.)-Candle and crib. New ed. Illus. by E. Elvery. Cr. 8vo. 2s. net (TALBOT PR.) UNWIN, Jan. '21",K. F. Purdon,['Purdon (K. F.)'],,Jan. '21,net
6195,"Purdon (K. F.)-Kevin and the cats. Illus. by W. B. Handforth. Cr. 8vo. 7×5, pp. 160. 3s.net. .S.P.C.K., Sep. '21",Purdon,K. F.,Kevin and the cats,S.P.C.K.,3s.,8vo.,"Purdon (K. F.)-Kevin and the cats. Illus. by W. B. Handforth. Cr. 8vo. 7×5, pp. 160. 3s.net. .S.P.C.K., Sep. '21",K. F. Purdon,['Purdon (K. F.)'],,Sep. '21,net
6196,"Purdon (Lilian F.)-Undine. Cr. 8vo. pp. 142, swd. 3s. 6d. net.. ...SELWYN & B., Nov. '21",Purdon,Lilian F.,Undine,SELWYN & B.,3s. 6d.,8vo.,"Purdon (Lilian F.)-Undine. Cr. 8vo. pp. 142, swd. 3s. 6d. net.. ...SELWYN & B., Nov. '21",Lilian F. Purdon,['Purdon (Lilian F.)'],,Nov. '21,net
6198,"Purser (Beatrice M.)-When daddie's ship comes in. 3rd impr. Cr. 8vo. 7 × 4, pp. 123, 1s. 6d. net R.T.S., June '21",Purser,Beatrice M.,When daddie's ship comes in,R.T.S.,1s. 6d.,8vo.,"Purser (Beatrice M.)-When daddie's ship comes in. 3rd impr. Cr. 8vo. 7 × 4, pp. 123, 1s. 6d. net R.T.S., June '21",Beatrice M. Purser,['Purser (Beatrice M.)'],,June '21,net
6201,"Pyke (Lillian M.)-The Best school of all. Illus. by J. Macfarlane. Cr. 8vo. 7×5, pp. 256, 4s. net WARD, LOCK, Oct. '21",Pyke,Lillian M.,The Best school of all,"WARD, LOCK",4s.,8vo.,"Pyke (Lillian M.)-The Best school of all. Illus. by J. Macfarlane. Cr. 8vo. 7×5, pp. 256, 4s. net WARD, LOCK, Oct. '21",Lillian M. Pyke,['Pyke (Lillian M.)'],,Oct. '21,net
6203,"Pyle (Katharine)-Wonder tales from many lands. Cr. 8vo. limp, is. 6d. (All time tales) HARRAP, Mar. '21",Pyle,Katharine,Wonder tales from many lands,HARRAP,6d.,8vo.,"Pyle (Katharine)-Wonder tales from many lands. Cr. 8vo. limp, is. 6d. (All time tales) HARRAP, Mar. '21",Katharine Pyle,['Pyle (Katharine)'],,Mar. '21,
6212,"Quennell (Marjorie and C. H. B.)-A History of everyday things in England. 6 parts. Illus. 8vo. 8×5, swd. ea. pt. 3s. net BATSFORD, Dec. '21",Quennell,Marjorie,A History of everyday things in England,BATSFORD,3s.,8vo.,"Quennell (Marjorie and C. H. B.)-A History of everyday things in England. 6 parts. Illus. 8vo. 8×5, swd. ea. pt. 3s. net BATSFORD, Dec. '21",Marjorie Quennell,"['Quennell (Marjorie)', 'Quennell (C. H. B.)']",,Dec. '21,net
6215,"Quiller-Couch (Arthur T., Sir) (Q.)-Selected stories. Chosen by the author. 18mo. 6×4, pp. 240, 1s. 9d. net (King's treasuries of litera- ture ser.) ..DENT, May '21",Quiller-Couch,"Arthur T., Sir",Q.)-Selected stories,DENT,1s. 9d.,18mo.,"Quiller-Couch (Arthur T., Sir) (Q.)-Selected stories. Chosen by the author. 18mo. 6×4, pp. 240, Is. 9d. net (King's treasuries of litera- ture ser.) ..DENT, May '21","Arthur T., Sir Quiller-Couch","['Quiller-Couch (Arthur T., Sir)']",,May '21,net
6217,"Quintana (Manual José)-El Cid; and Guzman El Bueno. Introd. by Jose Pla. 18mo. bds. 3s. 6d. net; swd. 1s. 6d. net (Spanish Annotated texts) ..MILFORD, Apr. '21",Quintana,Manual José,El Cid; and Guzman El Bueno,MILFORD,1s. 6d.,18mo.,"Quintana (Manual José)-El Cid; and Guzman El Bueno. Introd. by Jose Pla. 18mo. bds. 3s. 6d. net; swd. Is. 6d. net (Spanish Annotated texts) ..MILFORD, Apr. '21",Manual José Quintana,['Quintana (Manual José)'],,Apr. '21,net
6225,"Radcliffe (William)--Fishing from the earliest times. Illus. Ryl. 8vo. 9× 61, pp. 495, 28s. net MURRAY, Oct. '21",Radcliffe,William,Fishing from the earliest times,MURRAY,28s.,8vo.,"Radcliffe (William)--Fishing from the earliest times. Illus. Ryl. 8vo. 9× 61, pp. 495, 28s. net MURRAY, Oct. '21",William Radcliffe,['Radcliffe (William)'],,Oct. '21,net
6229,"Railey (Julia Houston)-Show down. Cr. 8vo. 7×51, pp. 356, 8s. 6d. net PUTNAMS, June '21",Railey,Julia Houston,Show down,PUTNAMS,8s. 6d.,8vo.,"Railey (Julia Houston)-Show down. Cr. 8vo. 7×51, pp. 356, 8s. 6d. net PUTNAMS, June '21",Julia Houston Railey,['Railey (Julia Houston)'],,June '21,net
6236,"Raine (Allen)-A Welsh witch: a romance of rough places. Ch. ed. 18mo. 6 x 4, pp. 300, 2s. net .HUTCHINSON, May '21",Raine,Allen,A Welsh witch: a romance of rough places,HUTCHINSON,2s.,18mo.,"Raine (Allen)-A Welsh witch: a romance of rough places. Ch. ed. 18mo. 6 x 4, pp. 300, 2s. net .HUTCHINSON, May '21",Allen Raine,['Raine (Allen)'],,May '21,net
6237,"Raine (William MacLeod) (Bucky O'Connor)— Gunsight Pass. Cr. 8vo. 7×5, pp. 320, 7s. 6d. HODDER & S., Sep. '21",Raine,William MacLeod,Bucky O'Connor)— Gunsight Pass,HODDER & S.,7s. 6d.,8vo.,"Raine (William MacLeod) (Bucky O'Connor)— Gunsight Pass. Cr. 8vo. 7×5, pp. 320, 7s. 6d. HODDER & S., Sep. '21",William MacLeod Raine,['Raine (William MacLeod)'],,Sep. '21,
6238,"Raine (William MacLeod)-A Man four-square: a tale of adventure in Mexico. Cr. 8vo. 71 X 5, pp. 250, 7s. 6d. net ..JARROLDS, Oct. '21",Raine,William MacLeod,A Man four-square: a tale of adventure in Mexico,JARROLDS,7s. 6d.,8vo.,"Raine (William MacLeod)-A Man four-square: a tale of adventure in Mexico. Cr. 8vo. 71 X 5, pp. 250, 7s. 6d. net ..JARROLDS, Oct. '21",William MacLeod Raine,['Raine (William MacLeod)'],,Oct. '21,net
6239,"Raine (William MacLeod)-A Man four-square: a tale of adventure in Mexico. Ch. ed. 18mo. 6×4, pp. 250, 2s. net.... JARROLDS, Oct. '21",Raine,William MacLeod,A Man four-square: a tale of adventure in Mexico,JARROLDS,2s.,18mo.,"Raine (William MacLeod)-A Man four-square: a tale of adventure in Mexico. Ch. ed. 18mo. 6×4, pp. 250, 25. net.... JARROLDS, Oct. '21",William MacLeod Raine,['Raine (William MacLeod)'],,Oct. '21,net
6240,"Raine (William McLeod)-Mavericks. Ch. ed. Cr. 8vo. 7×41, pp. 251, 2s. net HODDER & S., May '21",Raine,William McLeod,Mavericks,HODDER & S.,2s.,8vo.,"Raine (William McLeod)-Mavericks. Ch. ed. Cr. 8vo. 7×41, pp. 251, 2s. net HODDER & S., May '21",William McLeod Raine,['Raine (William McLeod)'],,May '21,net
6241,"Raine (William MacLeod)-The Pirate of Panama Ch. ed. Cr. 8vo. 7 X41, pp. 253, 2s. net HODDER & S., Jan. '21",Raine,William MacLeod,The Pirate of Panama Ch,HODDER & S.,2s.,8vo.,"Raine (William MacLeod)-The Pirate of Panama Ch. ed. Cr. 8vo. 7 X41, pp. 253, 2s. net HODDER & S., Jan. '21",William MacLeod Raine,['Raine (William MacLeod)'],,Jan. '21,net
6242,"Raine (William MacLeod)-The Sheriff's son. 2nd ed. Cr. 8vo. 74×41, pp. 319, 3s. 6d. net MELROSE, June '21",Raine,William MacLeod,The Sheriff's son,MELROSE,3s. 6d.,8vo.,"Raine (William MacLeod)-The Sheriff's son. 2nd ed. Cr. 8vo. 74×41, pp. 319, 35. 6d. net MELROSE, June '21",William MacLeod Raine,['Raine (William MacLeod)'],,June '21,net
6243,"Raine (William MacLeod)-The Vision splendid: a story of to-day. Ch. ed. Cr. 8vo. 7×4, pp. 254, 2s. net........ . HODDER & S., Apr. '21",Raine,William MacLeod,The Vision splendid: a story of to-day,HODDER & S.,2s.,8vo.,"Raine (William MacLeod)-The Vision splendid: a story of to-day. Ch. ed. Cr. 8vo. 7×4, pp. 254, 2s. net........ . HODDER & S., Apr. '21",William MacLeod Raine,['Raine (William MacLeod)'],,Apr. '21,net
6244,"Raine (William MacLeod)-Wyoming. Ch. ed. Cr. 8vo. 7X 41, pp. 252, 2s. net HODDER & S., Mar. '21",Raine,William MacLeod,Wyoming,HODDER & S.,2s.,8vo.,"Raine (William MacLeod)-Wyoming. Ch. ed. Cr. 8vo. 7X 41, pp. 252, 25. net HODDER & S., Mar. '21",William MacLeod Raine,['Raine (William MacLeod)'],,Mar. '21,net
6245,"Raine (William MacLeod)-The Yukon trail: a romance of the Great North-West. Cheap ed. 18mo. 6×4, pp. 252, 2s. net JARROLDS, Dec. '21",Raine,William MacLeod,The Yukon trail: a romance of the Great North-West,JARROLDS,2s.,18mo.,"Raine (William MacLeod)-The Yukon trail: a romance of the Great North-West. Cheap ed. 18mo. 6×4, pp. 252, 2s. net JARROLDS, Dec. '21",William MacLeod Raine,['Raine (William MacLeod)'],,Dec. '21,net
6249,"Rambaut (A. A.)-Results of meteorological ob- servations in the five years, 1916-1920, made at Radcliffe Observatory, Oxford. Vol. 52. Ryl. 8vo. pp. 115, 20s. net......MILFORD, Nov. '21",Rambaut,A. A.,Results of meteorological ob- servations in the five years,MILFORD,20s.,8vo.,"Rambaut (A. A.)-Results of meteorological ob- servations in the five years, 1916-1920, made at Radcliffe Observatory, Oxford. Vol. 52. Ryl. 8vo. pp. 115, 20s. net......MILFORD, Nov. '21",A. A. Rambaut,['Rambaut (A. A.)'],,Nov. '21,net
6258,"Ramsay (Rina) and Paget (J. Otho)-Long odds: a novel. Cr. 8vo. 71× 5, pp. 288, 8s. 6d. net HUTCHINSON, Oct. '21",Ramsay,Rina,Long odds: a novel,HUTCHINSON,8s. 6d.,8vo.,"Ramsay (Rina) and Paget (J. Otho)-Long odds: a novel. Cr. 8vo. 71× 5, pp. 288, 8s. 6d. net HUTCHINSON, Oct. '21",Rina Ramsay,"['Ramsay (Rina)', 'Paget (J. Otho)']",,Oct. '21,net
6260,"Ramsay (W. M., Sir)-The Bearing of recent dis- covery on the trustworthiness of the New Testament. 4th ed. 8vo. 9 X6, pp. 441, 15s. HODDER & S., Jan. '21",Ramsay,"W. M., Sir",The Bearing of recent dis- covery on the trustworthiness of the New Testament,HODDER & S.,15s.,8vo.,"Ramsay (W. M., Sir)-The Bearing of recent dis- covery on the trustworthiness of the New Testament. 4th ed. 8vo. 9 X6, pp. 441, 15s. HODDER & S., Jan. '21","W. M., Sir Ramsay","['Ramsay (W. M., Sir)']",,Jan. '21,
6261,"Randall (John Herman)-The Spirit of the new philosophy. Cr. 8vo. 7×5, pp. 316, 6s. net W. RIDER, Sep. '21",Randall,John Herman,The Spirit of the new philosophy,W. RIDER,6s.,8vo.,"Randall (John Herman)-The Spirit of the new philosophy. Cr. 8vo. 7×5, pp. 316, 6s. net W. RIDER, Sep. '21",John Herman Randall,['Randall (John Herman)'],,Sep. '21,net
6262,"Ranger-Gull (C.) The City in the clouds. Cr. 8vo. 7×5, pp. 288, 8s. 6d. net HURST & B., Sep. '21",Ranger-Gull,C.,The City in the clouds,HURST & B.,8s. 6d.,8vo.,"Ranger-Gull (C.) The City in the clouds. Cr. 8vo. 7×5, pp. 288, 8s. 6d. net HURST & B., Sep. '21",C. Ranger-Gull,['Ranger-Gull (C.)'],,Sep. '21,net
6264,"Ransome (Arthur)-The Crisis in Russia. Cr. 8vo. 7×4, pp. 152, 5s. net ALLEN & U., Feb. '21",Ransome,Arthur,The Crisis in Russia,ALLEN & U.,5s.,8vo.,"Ransome (Arthur)-The Crisis in Russia. Cr. 8vo. 7×4, pp. 152, 5s. net ALLEN & U., Feb. '21",Arthur Ransome,['Ransome (Arthur)'],,Feb. '21,net
6265,"Ransome (Arthur)-Old Peter's Russian tales. Cr. 8vo. 6× 5, pp. 92, 1s. 6d. net NELSON, Apr. '21",Ransome,Arthur,Old Peter's Russian tales,NELSON,1s. 6d.,8vo.,"Ransome (Arthur)-Old Peter's Russian tales. Cr. 8vo. 6× 5, pp. 92, Is. 6d. net NELSON, Apr. '21",Arthur Ransome,['Ransome (Arthur)'],,Apr. '21,net
6267,"Rasmussen (Knud) ed.-Eskimo folk-tales. Edit. and rendered into English by W. Worster. Illus. by native Eskimo artists. Ryl. 8vo. 10×71, pp. 156, 15s. net GYLDENDAL, Oct. '21",Rasmussen,Knud,Eskimo folk-tales,GYLDENDAL,15s.,8vo.,"Rasmussen (Knud) ed.-Eskimo folk-tales. Edit. and rendered into English by W. Worster. Illus. by native Eskimo artists. Ryl. 8vo. 10×71, pp. 156, 15s. net GYLDENDAL, Oct. '21",Knud Rasmussen,['Rasmussen (Knud)'],ed.,Oct. '21,net
6272,"Rathbone (R.)-Unit jewellery: a handbook for craftsmen. (In 6 parts, sold separately.) Parts 2 and 3. 8vo. 8×51, pp. 81, 75, swd. ea. part 3s. 6d. net ......CONSTABLE, Aug. '21",Rathbone,R.,Unit jewellery: a handbook for craftsmen,CONSTABLE,3s. 6d.,8vo.,"Rathbone (R.)-Unit jewellery: a handbook for craftsmen. (In 6 parts, sold separately.) Parts 2 and 3. 8vo. 8×51, pp. 81, 75, swd. ea. part 3s. 6d. net ......CONSTABLE, Aug. '21",R. Rathbone,['Rathbone (R.)'],,Aug. '21,net
6273,"Rathenau (Walther)-In days to come. Trans. from the German by Eden and Cedar Paul. 8vo. 8×51, pp. 286, 12s. 6d. net ALLEN & U., June '21",Rathenau,Walther,In days to come,ALLEN & U.,12s. 6d.,8vo.,"Rathenau (Walther)-In days to come. Trans. from the German by Eden and Cedar Paul. 8vo. 8×51, pp. 286, 12s. 6d. net ALLEN & U., June '21",Walther Rathenau,['Rathenau (Walther)'],,June '21,net
6277,"Ray (Harold B.) and Doul (Arnold V.)-Prepara- tory mathematics for use in technical schools. Cr. 8vo. pp. 68, 5s. net (J. WILEY) CHAPMAN & H., Sep. '21",Ray,Harold B.,Prepara- tory mathematics for use in technical schools,CHAPMAN & H.,5s.,8vo.,"Ray (Harold B.) and Doul (Arnold V.)-Prepara- tory mathematics for use in technical schools. Cr. 8vo. pp. 68, 5s. net (J. WILEY) CHAPMAN & H., Sep. '21",Harold B. Ray,"['Ray (Harold B.)', 'Doul (Arnold V.)']",,Sep. '21,net
6278,"Ray (Walter)-Poems of yesterday and to-day. Cr. 8vo. pp. 80, swd. 3s. 6d. net E. MATHEWS, Sep. '21",Ray,Walter,Poems of yesterday and to-day,E. MATHEWS,3s. 6d.,8vo.,"Ray (Walter)-Poems of yesterday and to-day. Cr. 8vo. pp. 80, swd. 3s. 6d. net E. MATHEWS, Sep. '21",Walter Ray,['Ray (Walter)'],,Sep. '21,net
6279,"Rayleigh (Baron)-Scientific papers. Vol. 6, 1911-1919. 10×71. pp. 734, 50s. net CAMB. UNIV. PR., Dec. '20 Raymond (Adolphus) and Bunin (A.)-Amongst the aristocracy of the Ghetto (Les Nouveaux Riches) sketches drawn from life of the New- Rich. Cr. 8vo. 7× 5, pp. 279, 8s. 6d. net S. PAUL, Sep. '21",Rayleigh,Baron,Scientific papers,S. PAUL,8s. 6d.,8vo.,"Rayleigh (Baron)-Scientific papers. Vol. 6, 1911-1919. 10×71. pp. 734, 50s. net CAMB. UNIV. PR., Dec. '20 Raymond (Adolphus) and Bunin (A.)-Amongst the aristocracy of the Ghetto (Les Nouveaux Riches) sketches drawn from life of the New- Rich. Cr. 8vo. 7× 5, pp. 279, 8s. 6d. net S. PAUL, Sep. '21",Baron Rayleigh,['Rayleigh (Baron)'],,Sep. '21,net
6280,"Raymond (E. T.)-Portraits of the 'Nineties. Illus. 8vo. 9× 54, pp. 320, 15s. net UNWIN, Sep. '21",Raymond,E. T.,Portraits of the 'Nineties,UNWIN,15s.,8vo.,"Raymond (E. T.)-Portraits of the 'Nineties. Illus. 8vo. 9× 54, pp. 320, 15s. net UNWIN, Sep. '21",E. T. Raymond,['Raymond (E. T.)'],,Sep. '21,net
6281,"Raymond (E. T.)-Uncensored celebrities. 6th impr. Cr. 8vo. 7×5, pp. 220, 5s. net UNWIN, Mar. '21",Raymond,E. T.,Uncensored celebrities,UNWIN,5s.,8vo.,"Raymond (E. T.)-Uncensored celebrities. 6th impr. Cr. 8vo. 7×5, pp. 220, 5s. net UNWIN, Mar. '21",E. T. Raymond,['Raymond (E. T.)'],,Mar. '21,net
6283,"Rayne (H., Major)—Sun, sand and Somals. Illus. 8vo. 8×51, pp. 223, 12s. 6d. net WITHERBY, Apr. '21",Rayne,"H., Major","Sun, sand and Somals",WITHERBY,12s. 6d.,8vo.,"Rayne (H., Major)—Sun, sand and Somals. Illus. 8vo. 8×51, pp. 223, 12s. 6d. net WITHERBY, Apr. '21","H., Major Rayne","['Rayne (H., Major)']",,Apr. '21,net
6284,"Raynes (F. W.)-Heating systems: design of hot water and steam heating apparatus. Illus. 2nd ed. 8vo. 9×6, pp. 340, 21s. net LONGMANS, May '21",Raynes,F. W.,Heating systems: design of hot water and steam heating apparatus,LONGMANS,21s.,8vo.,"Raynes (F. W.)-Heating systems: design of hot water and steam heating apparatus. Illus. 2nd ed. 8vo. 9×6, pp. 340, 21s. net LONGMANS, May '21",F. W. Raynes,['Raynes (F. W.)'],,May '21,net
6287,"Reade (Charles)-The Cloister and the hearth. Abridged. Edit. with intro. and notes by Olive Ely Hart. 18mo. 5×41, pp. 404, 3s (Macmillan's pocket classics) MACMILLAN, Jan. '21",Reade,Charles,The Cloister and the hearth,MACMILLAN,3,18mo.,"Reade (Charles)-The Cloister and the hearth. Abridged. Edit. with intro. and notes by Olive Ely Hart. 18mo. 5×41, pp. 404, 3S (Macmillan's pocket classics) MACMILLAN, Jan. '21",Charles Reade,['Reade (Charles)'],,Jan. '21,
6288,"Reade (Charles)-The Cloister and the hearth. Illus. from drawings by Wm. Martin Johnson. 8vo. 8×51, pp. 1,233, 7s. 6d. net HARPER, Sep. '21",Reade,Charles,The Cloister and the hearth,HARPER,7s. 6d.,8vo.,"Reade (Charles)-The Cloister and the hearth. Illus. from drawings by Wm. Martin Johnson. 8vo. 8×51, pp. 1,233, 7s. 6d. net HARPER, Sep. '21",Charles Reade,['Reade (Charles)'],,Sep. '21,net
6289,"Reaney (Percy H.)-Practice in English: a collection of exercises, models, and rules cover- ing the whole field of English grammar and composition. Cr. 8vo. 7×4, pp. 88, 2s. 6d. net .PITMAN, May 21",Reaney,Percy H.,"Practice in English: a collection of exercises, models, and rules cover- ing the whole field of English grammar and composition",PITMAN,2s. 6d.,8vo.,"Reaney (Percy H.)-Practice in English: a collection of exercises, models, and rules cover- ing the whole field of English grammar and composition. Cr. 8vo. 7×4, pp. 88, 2s. 6d. net .PITMAN, May 21",Percy H. Reaney,['Reaney (Percy H.)'],,May 21,net
6298,"Redpath (Beatrice)-White lilac: poems. Cr. 8vo. pp. 79, bds. 3s. 6d. net.... LANE, Dec. '21",Redpath,Beatrice,White lilac: poems,LANE,3s. 6d.,8vo.,"Redpath (Beatrice)-White lilac: poems. Cr. 8vo. pp. 79, bds. 3s. 6d. net.... LANE, Dec. '21",Beatrice Redpath,['Redpath (Beatrice)'],,Dec. '21,net
6300,"Reed (Beatrice)-Pepper and salt. 8vo. 8×5, pp 48, 3s 6d. net ......BLACKWELL, Dec. '21",Reed,Beatrice,Pepper and salt,BLACKWELL,3s. 6d.,8vo.,"Reed (Beatrice)-Pepper and salt. 8vo. 8×5, pp 48, 3s 6d. net ......BLACKWELL, Dec. '21",Beatrice Reed,['Reed (Beatrice)'],,Dec. '21,net
6302,"Reed (F. R. C.) The Geology of the British Empire. 8vo. 8 × 51, pp. 488, 40s. net E. ARNOLD, May '21",Reed,F. R. C.,The Geology of the British Empire,E. ARNOLD,40s.,8vo.,"Reed (F. R. C.) The Geology of the British Empire. 8vo. 8 × 51, pp. 488, 40s. net E. ARNOLD, May '21",F. R. C. Reed,['Reed (F. R. C.)'],,May '21,net
6304,"Rees (Fred. A., Rev.)-The Gospel in great pictures. Illus. Cr. 8vo. 7×5, pp. 77, 4s. net STOCKWELL, Feb. '21",Rees,"Fred. A., Rev.",The Gospel in great pictures,STOCKWELL,4s.,8vo.,"Rees (Fred. A., Rev.)-The Gospel in great pictures. Illus. Cr. 8vo. 7×5, pp. 77, 4s. net STOCKWELL, Feb. '21","Fred. A., Rev. Rees","['Rees (Fred. A., Rev.)']",,Feb. '21,net
6306,"Rees (R. Montgomery)—Aspects of the doctrine of the Holy Spirit. Cr. 8vo. 71×4, pp. 142, 3s. 6d. net .EPWORTH PR., Feb. '21",Rees,R. Montgomery,Aspects of the doctrine of the Holy Spirit,EPWORTH PR.,3s. 6d.,8vo.,"Rees (R. Montgomery)—Aspects of the doctrine of the Holy Spirit. Cr. 8vo. 71×4, pp. 142, 3s. 6d. net .EPWORTH PR., Feb. '21",R. Montgomery Rees,['Rees (R. Montgomery)'],,Feb. '21,net
6307,"Reese (Albert M.)-Outlines of economic zoology. Illus. Cr. 8vo. 7×51, pp. 333, 8s. 6d. net PITMAN, July '21",Reese,Albert M.,Outlines of economic zoology,PITMAN,8s. 6d.,8vo.,"Reese (Albert M.)-Outlines of economic zoology. Illus. Cr. 8vo. 7×51, pp. 333, 8s. 6d. net PITMAN, July '21",Albert M. Reese,['Reese (Albert M.)'],,July '21,net
6313,"Rehberger (G. E.)-Lippincott's Quick_reference book for medicine and surgery. Ryl. 8vo. 63s. net... ..LIPPINCOTT, Apr. '21",Rehberger,G. E.,Lippincott's Quick_reference book for medicine and surgery,LIPPINCOTT,63s.,8vo.,"Rehberger (G. E.)-Lippincott's Quick_reference book for medicine and surgery. Ryl. 8vo. 63s. net... ..LIPPINCOTT, Apr. '21",G. E. Rehberger,['Rehberger (G. E.)'],,Apr. '21,net
6317,"Reid (James)-The Victory of God. Cr. 8vo. 7×5, pp. 314, 7s. 6d. net HODDER & S., Dec. '21",Reid,James,The Victory of God,HODDER & S.,7s. 6d.,8vo.,"Reid (James)-The Victory of God. Cr. 8vo. 7×5, pp. 314, 7s. 6d. net HODDER & S., Dec. '21",James Reid,['Reid (James)'],,Dec. '21,net
6320,"Reid-Heyman (Stephen) (Mrs. Laurence Parsons) -Life: how it comes: a child's book of elemen- tary biology. Intro. by the Lord Bishop of Birmingham. Cr. 8vo. 7×5, pp. 174, 5s. net BLACKWELL, Nov. '21",Reid-Heyman,Stephen,Mrs,BLACKWELL,5s.,8vo.,"Reid-Heyman (Stephen) (Mrs. Laurence Parsons) -Life: how it comes: a child's book of elemen- tary biology. Intro. by the Lord Bishop of Birmingham. Cr. 8vo. 7×5, pp. 174, 5s. net BLACKWELL, Nov. '21",Stephen Reid-Heyman,['Reid-Heyman (Stephen)'],,Nov. '21,net
6326,"Rensselaer (Mrs. Schuyler van)-Handbook of English cathedrals. Illus. with drawings by Joseph Pennell. Cr. 8vo. 7×5, pp. 510, Ios. 6d. net.. UNWIN, May '21",Rensselaer,Mrs. Schuyler van,Handbook of English cathedrals,UNWIN,6d.,8vo.,"Rensselaer (Mrs. Schuyler van)-Handbook of English cathedrals. Illus. with drawings by Joseph Pennell. Cr. 8vo. 7×5, pp. 510, Ios. 6d. net.. UNWIN, May '21",Mrs. Schuyler van Rensselaer,['Rensselaer (Mrs. Schuyler van)'],,May '21,net
