,entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
4507,"London Topographical Record. Illus. Including the 13th annual report of the London Topo- graphical Society. Vol. 8. 8vo. 9X51, pp. 175 (subs.). CHISWICK PRESS, Jan. 14",,,London Topographical Record,CHISWICK PRESS,,0.0,8vo.,"London Topographical Record. Illus. Including the 13th annual report of the London Topo- graphical Society. Vol. 8. 8vo. 9X51, pp. 175 (subs.). CHISWICK PRESS, Jan. 14",,,,Jan. 14,
4510,"Lorímer Norma)-By the waters of Germany. Illus. 8vo. 9 X 5), pp. 338, 12s. 6.1. nct S. PAUL, May 14",,,Lorímer Norma)-By the waters of Germany,S. PAUL,,0.0,8vo.,"Lorímer Norma)-By the waters of Germany. Illus. 8vo. 9 X 5), pp. 338, 125. 6.1. nct S. PAUL, May 14",,,,May 14,
4514,"Loti (Pierre)-Jérusalem. 12mo., pp. 274, is, net NELSON, May 14",Loti,Pierre,Jérusalem,NELSON,,0.0,12mo.,"Loti (Pierre)-Jérusalem. 12mo., pp. 274, is, net NELSON, May 14",Pierre Loti,['Loti (Pierre)'],,May 14,
4516,"Loti (Pierre)-On life's by-ways. Cr. 8vo. 74 X 4, pp. 240, 3s. 64. net BELL, Nov. 14",Loti,Pierre,On life's by-ways,BELL,,0.0,8vo.,"Loti (Pierre)-On life's by-ways. Cr. 8vo. 74 X 4, pp. 240, 35. 64. net BELL, Nov. 14",Pierre Loti,['Loti (Pierre)'],,Nov. 14,
4517,"Louise of Tuscany (Princess) — My own story. 8vo. 8} *5), pp. 286, 28. net NASH, Feb. 14",Louise of Tuscany,Princess,My own story,NASH,,0.0,8vo.,"Louise of Tuscany (Princess) — My own story. 8vo. 8} *5), pp. 286, 28. net NASH, Feb. 14",Princess Louise of Tuscany,['Louise of Tuscany (Princess)'],,Feb. 14,
4518,"Lou wyck (N. H.)—The Pope : a commentary on the teaching of the Vatican. 12mo. 71 X4}, pp. 85, 28. (20, Regent Sq., Salford) AUTHOR, Feb. 14",Lou wyck,N. H.,The Pope : a commentary on the teaching of the Vatican,AUTHOR,,0.0,12mo.,"Lou wyck (N. H.)—The Pope : a commentary on the teaching of the Vatican. 12mo. 71 X4}, pp. 85, 28. (20, Regent Sq., Salford) AUTHOR, Feb. 14",N. H. Lou wyck,['Lou wyck (N. H.)'],,Feb. 14,
4523,"Lovell (J.)-Stories in stone from the Roman Forum. New edit. Cr. 8vo., 28. net MACMILLAN, Feb. 14",Lovell,J.,Stories in stone from the Roman Forum,MACMILLAN,,0.0,8vo.,"Lovell (J.)-Stories in stone from the Roman Forum. New edit. Cr. 8vo., 28. net MACMILLAN, Feb. 14",J. Lovell,['Lovell (J.)'],,Feb. 14,
4527,"Low (Sidney)-Egypt in transition. 8vo. 5$ 81, pp. 314, 78. od. net .... SMITH, E., Jan. 14",Low,Sidney,Egypt in transition,"SMITH, E.",,0.0,8vo.,"Low (Sidney)-Egypt in transition. 8vo. 5$ 81, pp. 314, 78. od. net .... SMITH, E., Jan. 14",Sidney Low,['Low (Sidney)'],,Jan. 14,
4530,"Lowe (Paul E.)---Vest-pocket compendium of applied electricity. 18mo., is. net SIEGLE, H., May 14",Lowe,Paul E.,Vest-pocket compendium of applied electricity,"SIEGLE, H.",,0.0,18mo.,"Lowe (Paul E.)---Vest-pocket compendium of applied electricity. 18mo., is. net SIEGLE, H., May 14",Paul E. Lowe,['Lowe (Paul E.)'],,May 14,
4534,"Lowndes (Mrs. Belioc) -- The Heart of Penelope. 12mo., pp. 322, is. net (Wayfarers' library) DENT, June 14",Lowndes,Mrs. Belioc,The Heart of Penelope,DENT,,0.0,12mo.,"Lowndes (Mrs. Belioc) -- The Heart of Penelope. 12mo., pp. 322, is. net (Wayfarers' library) DENT, June 14",Mrs. Belioc Lowndes,['Lowndes (Mrs. Belioc)'],,June 14,
4535,"Lowndes (Mrs. Belloc)-Studies in wives. Pop. ed. Cr. 8vo., pp. 254, is. net....NEWNES, July 14",Lowndes,Mrs. Belloc,Studies in wives,NEWNES,,0.0,8vo.,"Lowndes (Mrs. Belloc)-Studies in wives. Pop. ed. Cr. 8vo., pp. 254, is. net....NEWNES, July 14",Mrs. Belloc Lowndes,['Lowndes (Mrs. Belloc)'],,July 14,
4537,"Lucretius-On the nature of things. Trans. by H. A. J. Munro. 12mo., pp. 288, s. net. (Bohn's Popular library) . BELL, Oct. 14",,,Lucretius-On the nature of things,BELL,,0.0,12mo.,"Lucretius-On the nature of things. Trans. by H. A. J. Munro. 12mo., pp. 288, IS. net. (Bohn's Popular library) . BELL, Oct. 14",,,,Oct. 14,
4542,"Lunacy Comm'ssion—68th report. Pt. 2. os. WYMAN, Sep. 14",,,Lunacy Comm'ssion,WYMAN,,0.0,,"Lunacy Comm'ssion—68th report. Pt. 2. os. WYMAN, Sep. 14",,,,Sep. 14,
4543,"Lunacy (Ireland)--63rd annual report for 1913. s. WYMAN, Sep. 14",Lunacy,Ireland,,WYMAN,,0.0,,"Lunacy (Ireland)--63rd annual report for 1913. IS. WYMAN, Sep. 14",Ireland Lunacy,['Lunacy (Ireland)'],,Sep. 14,
4544,"Lunacy (Scotland)—56th annual report. s. id. WYMAN, June 14",Lunacy,Scotland,,WYMAN,,0.0,,"Lunacy (Scotland)—56th annual report. IS. id. WYMAN, June 14",Scotland Lunacy,['Lunacy (Scotland)'],,June 14,
4546,"Lund (Thomas W. M.)--A Sower went forth : sermons preached in the chapel of the Blessed Virgin Mary, Hardman Street, Liverpool. Second ser. Cr. 8vo. 58. net LONGMANS, Sep. 14",Lund,Thomas W. M.,"A Sower went forth : sermons preached in the chapel of the Blessed Virgin Mary, Hardman Street, Liverpool",LONGMANS,,0.0,8vo.,"Lund (Thomas W. M.)--A Sower went forth : sermons preached in the chapel of the Blessed Virgin Mary, Hardman Street, Liverpool. Second ser. Cr. 8vo. 58. net LONGMANS, Sep. 14",Thomas W. M. Lund,['Lund (Thomas W. M.)'],,Sep. 14,
4549,"Lunn (Arnold)-The Alps. 12mo., pp. 256, is. net (Home univ. library). . WILLIAMS & N., July 14",Lunn,Arnold,The Alps,WILLIAMS & N.,,0.0,12mo.,"Lunn (Arnold)-The Alps. 12mo., pp. 256, is. net (Home univ. library). . WILLIAMS & N., July 14",Arnold Lunn,['Lunn (Arnold)'],,July 14,
4559,"Lydekker (R.) see under British Museum (Nat. Hist.) Lyell (Sir Charles)— The Geological evidence of the antiquity of man. 12mo., pp. 428, is. net, Ithr., 28. net (Everyman's library) DENT, Apr. 14",Lydekker,R.,,DENT,,0.0,,"Lydekker (R.) see under British Museum (Nat. Hist.) Lyell (Sir Charles)— The Geological evidence of the antiquity of man. 12mo., pp. 428, is. net, Ithr., 28. net (Everyman's library) DENT, Apr. 14",R. Lydekker,['Lydekker (R.)'],,Apr. 14,
4560,"Lyell (George) see Waterhouse (G. A.) and Lyell. Lyle (T. R.)- On the self-inductance of circular coils of rectangular section. 4to. swd. is. net. (Royal Society) DULAU, Feb. 14",Lyell,George,On the self-inductance of circular coils of rectangular section,DULAU,,0.0,4to.,"Lyell (George) see Waterhouse (G. A.) and Lyell. Lyle (T. R.)- On the self-inductance of circular coils of rectangular section. 4to. swd. is. net. (Royal Society) DULAU, Feb. 14",George Lyell,"['Lyell (George)', 'Lyle (T. R.)']",,Feb. 14,
4564,"Lynch (J. G. B.)- Prominent pugilists of to-day. Cr. 8vo. 7} X48, pp. 160, 28. od. net M. GOSCHEN, July 14",Lynch,J. G. B.,Prominent pugilists of to-day,M. GOSCHEN,,0.0,8vo.,"Lynch (J. G. B.)- Prominent pugilists of to-day. Cr. 8vo. 7} X48, pp. 160, 28. od. net M. GOSCHEN, July 14",J. G. B. Lynch,['Lynch (J. G. B.)'],,July 14,
4569,"Lynn (Escott)-A Hero of the Indian Mutiny. 8vo. 7X41, pp. 256, s. (Chambers' Suppl. readers) CHAMBERS, Apr. 14",Lynn,Escott,A Hero of the Indian Mutiny,CHAMBERS,,0.0,8vo.,"Lynn (Escott)-A Hero of the Indian Mutiny. 8vo. 7X41, pp. 256, IS. (Chambers' Suppl. readers) CHAMBERS, Apr. 14",Escott Lynn,['Lynn (Escott)'],,Apr. 14,
4574,"Lysaght (Sidney Royse) --Her Majesty's rebels. Pop. edit. Cr. 8vo., pp. 496, is, net MACMILLAN, July 14",Lysaght,Sidney Royse,Her Majesty's rebels,MACMILLAN,,0.0,8vo.,"Lysaght (Sidney Royse) --Her Majesty's rebels. Pop. edit. Cr. 8vo., pp. 496, is, net MACMILLAN, July 14",Sidney Royse Lysaght,['Lysaght (Sidney Royse)'],,July 14,
4575,"Lysbeth, Haggard (Sir H. R.) Abridged, is. od. Lyslo (A. de R.) — Modern-rational-practical English-Italian Dictionary for the of Englishmen and Italians. Cr. 8vo. 12s. 60. net ...NUTT, Jan. 14","Lysbeth, Haggard",Sir H. R.,"Abridged, is",NUTT,,0.0,8vo.,"Lysbeth, Haggard (Sir H. R.) Abridged, is. od. Lyslo (A. de R.) — Modern-rational-practical English-Italian Dictionary for the of Englishmen and Italians. Cr. 8vo. 125. 60. net ...NUTT, Jan. 14","Sir H. R. Lysbeth, Haggard","['Lysbeth, Haggard (Sir H. R.)']",,Jan. 14,
4588,"Macaulay (James)— True tales of travel, ad- venture, valour and virtue. New ed. Cr. 8vo. 74 X5, pp. 412, 3s. 60. ..FROWDE, Oct. 14",Macaulay,James,"True tales of travel, ad- venture, valour and virtue",FROWDE,,0.0,8vo.,"Macaulay (James)— True tales of travel, ad- venture, valour and virtue. New ed. Cr. 8vo. 74 X5, pp. 412, 35. 60. ..FROWDE, Oct. 14",James Macaulay,['Macaulay (James)'],,Oct. 14,
4593,"Macaulay (Thomas Babington, Lord)-Five essays 12mo., pp. 254, 1s. net. (Bohn's pop. library) BELL, Mar. 14",Macaulay,"Thomas Babington, Lord",Five essays,BELL,,0.0,12mo.,"Macaulay (Thomas Babington, Lord)-Five essays 12mo., pp. 254, Is. net. (Bohn's pop. library) BELL, Mar. 14","Thomas Babington, Lord Macaulay","['Macaulay (Thomas Babington, Lord)']",,Mar. 14,
4595,"Macaulay (Thomas Babington, Lord)—History of England, Chapter 3. Edit.,with intro. and notes, by S. E. Winbolt. Cr. 8vo., s. BELL, July 14",Macaulay,"Thomas Babington, Lord","History of England, Chapter 3",BELL,,0.0,8vo.,"Macaulay (Thomas Babington, Lord)—History of England, Chapter 3. Edit.,with intro. and notes, by S. E. Winbolt. Cr. 8vo., IS. BELL, July 14","Thomas Babington, Lord Macaulay","['Macaulay (Thomas Babington, Lord)']",,July 14,
4596,"Macaulay (Thomas Babington, Lord)-History of England : selections. With notes by J. W Bartram. 12mo., s. ..LONGMANS, Jan. 14",Macaulay,"Thomas Babington, Lord",History of England : selections,LONGMANS,,0.0,12mo.,"Macaulay (Thomas Babington, Lord)-History of England : selections. With notes by J. W Bartram. I2mo., IS. ..LONGMANS, Jan. 14","Thomas Babington, Lord Macaulay","['Macaulay (Thomas Babington, Lord)']",,Jan. 14,
4597,"Macaulay (Thomas Babington, Lord)—-Life of John Bunyan. Edit., with intro. and notes, by E. Maxwell, 12mo., pp. 40, is. (Clarendon Press) MILFORD, July 14",Macaulay,"Thomas Babington, Lord",Life of John Bunyan,MILFORD,,0.0,12mo.,"Macaulay (Thomas Babington, Lord)—-Life of John Bunyan. Edit., with intro. and notes, by E. Maxwell, 12mo., pp. 40, is. (Clarendon Press) MILFORD, July 14","Thomas Babington, Lord Macaulay","['Macaulay (Thomas Babington, Lord)']",,July 14,
4598,"Macaulay (Thomas Babington, Lord)— Life of Oliver Goldsmith. Edit., with intro. and notes, by C. B. Wheeler. 12mo., pp. 37, s. (Clarendon Press) MILFORD, July 14",Macaulay,"Thomas Babington, Lord",Life of Oliver Goldsmith,MILFORD,,0.0,12mo.,"Macaulay (Thomas Babington, Lord)— Life of Oliver Goldsmith. Edit., with intro. and notes, by C. B. Wheeler. 12mo., pp. 37, IS. (Clarendon Press) MILFORD, July 14","Thomas Babington, Lord Macaulay","['Macaulay (Thomas Babington, Lord)']",,July 14,
4599,"Macaulay (Thomas Babington, Lord)-Lives of Bunyan and Goldsmith. Edit., with intro. and notes, by J. H. Boardman and J. B. John. Cr. 8vo., s. . BLACK, Sep. 14",Macaulay,"Thomas Babington, Lord",Lives of Bunyan and Goldsmith,BLACK,,0.0,8vo.,"Macaulay (Thomas Babington, Lord)-Lives of Bunyan and Goldsmith. Edit., with intro. and notes, by J. H. Boardman and J. B. John. Cr. 8vo., IS. . BLACK, Sep. 14","Thomas Babington, Lord Macaulay","['Macaulay (Thomas Babington, Lord)']",,Sep. 14,
4602,"Macbeth, Shakespeare (W.) (Grierson) is. 6d. net Macbeth, told by a popular novelist. Cr. 8vo., 63. GREENING, Dec. 14","Macbeth, Shakespeare",W.,Grierson) is,GREENING,,0.0,8vo.,"Macbeth, Shakespeare (W.) (Grierson) is. 6d. net Macbeth, told by a popular novelist. Cr. 8vo., 63. GREENING, Dec. 14","W. Macbeth, Shakespeare","['Macbeth, Shakespeare (W.)']",,Dec. 14,
4603,"MacBride (E. W.)—Text-book of embryology. Vol. I, Invertebrata. 8vo. 9X5*, pp. 724, MACMILLAN, Dec. 14",MacBride,E. W.,Text-book of embryology,MACMILLAN,,0.0,8vo.,"MacBride (E. W.)—Text-book of embryology. Vol. I, Invertebrata. 8vo. 9X5*, pp. 724, MACMILLAN, Dec. 14",E. W. MacBride,['MacBride (E. W.)'],,Dec. 14,
4604,"McCabe (Joseph)—George Bernard Shaw : critical study. 8vo. 81 X5), pp. 272, 7s.6d. net. (Studies of living writers) K. PAUL, June 14",McCabe,Joseph,George Bernard Shaw : critical study,K. PAUL,,0.0,8vo.,"McCabe (Joseph)—George Bernard Shaw : critical study. 8vo. 81 X5), pp. 272, 7s.6d. net. (Studies of living writers) K. PAUL, June 14",Joseph McCabe,['McCabe (Joseph)'],,June 14,
4605,"McCabe (Joseph)—The Religion of Sir Oliver Lodge. Cr. 8vo., pp. 188, swd. is. net WATTS, Apr. 14",McCabe,Joseph,The Religion of Sir Oliver Lodge,WATTS,,0.0,8vo.,"McCabe (Joseph)—The Religion of Sir Oliver Lodge. Cr. 8vo., pp. 188, swd. is. net WATTS, Apr. 14",Joseph McCabe,['McCabe (Joseph)'],,Apr. 14,
4607,"McCabe (Joseph)—Treitschke and the great war. Or. 8vo. 71 X41, pp. 288, 28. net UNWIN, Nov. 14",McCabe,Joseph,Treitschke and the great war,UNWIN,,0.0,8vo.,"McCabe (Joseph)—Treitschke and the great war. Or. 8vo. 71 X41, pp. 288, 28. net UNWIN, Nov. 14",Joseph McCabe,['McCabe (Joseph)'],,Nov. 14,
4609,"Mc Carthy (Justin Huntly)—The Duke's motto. Pop. edit. 12mo., pp. 252, is, net METHUEN, Feb. 14",Mc Carthy,Justin Huntly,The Duke's motto,METHUEN,,0.0,12mo.,"Mc Carthy (Justin Huntly)—The Duke's motto. Pop. edit. 12mo., pp. 252, is, net METHUEN, Feb. 14",Justin Huntly Mc Carthy,['Mc Carthy (Justin Huntly)'],,Feb. 14,
4613,"Mc Carthy (Michael J. F.)--Priests and people in Ireland. Home rule edit., with latest statistics. Cr. 8vo., pp. 640, swd. is. net SIMPKIN, June 14",Mc Carthy,Michael J. F.,Priests and people in Ireland,SIMPKIN,,0.0,8vo.,"Mc Carthy (Michael J. F.)--Priests and people in Ireland. Home rule edit., with latest statistics. Cr. 8vo., pp. 640, swd. is. net SIMPKIN, June 14",Michael J. F. Mc Carthy,['Mc Carthy (Michael J. F.)'],,June 14,
4615,"McClure (M. L.)—The Children's bread : thoughts on the Church's year, advent to Trinity. Ryl. 16mo. 71 X 5), pp. 174, 28. net S.P.C.K., Dec. 14",McClure,M. L.,"The Children's bread : thoughts on the Church's year, advent to Trinity",S.P.C.K.,,0.0,16mo.,"McClure (M. L.)—The Children's bread : thoughts on the Church's year, advent to Trinity. Ryl. 16mo. 71 X 5), pp. 174, 28. net S.P.C.K., Dec. 14",M. L. McClure,['McClure (M. L.)'],,Dec. 14,
4624,"Mac Cunn (F. J.)-The Contemporary English view of Napoleon. Cr. 8vo. 78 X5, pp. 320 BELL, Jan. 14",Mac Cunn,F. J.,The Contemporary English view of Napoleon,BELL,,0.0,8vo.,"Mac Cunn (F. J.)-The Contemporary English view of Napoleon. Cr. 8vo. 78 X5, pp. 320 BELL, Jan. 14",F. J. Mac Cunn,['Mac Cunn (F. J.)'],,Jan. 14,
4630,"Macdonald (George) -Sir Gibbie. 12mo., pp. 448, is, net, Ithr., 2s. vet (Everyman's library) DENT, Apr. 14",Macdonald,George,Sir Gibbie,DENT,,0.0,12mo.,"Macdonald (George) -Sir Gibbie. 12mo., pp. 448, is, net, Ithr., 25. vet (Everyman's library) DENT, Apr. 14",George Macdonald,['Macdonald (George)'],,Apr. 14,
4631,"Macdonald (Ian)-Smuggling in the Highlands : an account of Highland whiskey with smuggling stories and detections. Cr. 8vo. 78 X 41, pp. 124, ..E. MACKAY, May 14",Macdonald,Ian,Smuggling in the Highlands : an account of Highland whiskey with smuggling stories and detections,E. MACKAY,,0.0,8vo.,"Macdonald (Ian)-Smuggling in the Highlands : an account of Highland whiskey with smuggling stories and detections. Cr. 8vo. 78 X 41, pp. 124, ..E. MACKAY, May 14",Ian Macdonald,['Macdonald (Ian)'],,May 14,
4635,"Macdonald's Commercial gazetteer of Great Britain and Ireland. 8vo. 7+ X41pp. 678, ..(Edinburgh), MACDONALD, July 14",,,Macdonald's Commercial gazetteer of Great Britain and Ireland,MACDONALD,,0.0,8vo.,"Macdonald's Commercial gazetteer of Great Britain and Ireland. 8vo. 7+ X41pp. 678, ..(Edinburgh), MACDONALD, July 14",,,,July 14,
4637,"Macdonald's English directory and Gazetteer. vols. Ryl. 8vo. 103 x64, 5os. W. MACDONALD, Mar. 14",,,Macdonald's English directory and Gazetteer,W. MACDONALD,,0.0,8vo.,"Macdonald's English directory and Gazetteer. vols. Ryl. 8vo. 103 x64, 5os. W. MACDONALD, Mar. 14",,,,Mar. 14,
4640,"McDougall's Concise English dictionary. 16mo. bds. 4}d. net .... .....MCDOUGALL, Dec. 14",,,McDougall's Concise English dictionary,MCDOUGALL,,0.0,16mo.,"McDougall's Concise English dictionary. 16mo. bds. 4}d. net .... .....MCDOUGALL, Dec. 14",,,,Dec. 14,
4644,"Macfadyen (Dugald)--Men of the spirit. Cheaper edit. Cr. 8vo. 73 X5, pp. 206, is. net HEADLEY, Mar. 14",Macfadyen,Dugald,Men of the spirit,HEADLEY,,0.0,8vo.,"Macfadyen (Dugald)--Men of the spirit. Cheaper edit. Cr. 8vo. 73 X5, pp. 206, is. net HEADLEY, Mar. 14",Dugald Macfadyen,['Macfadyen (Dugald)'],,Mar. 14,
4645,"McFall (D.) and Bellasis (B.)--My diary of the great war. Cr. 8vo., 1s. 6d. net, Ithr. 2s. 6d. net, swd. is. net “ BUYERS & SELLERS, Sep. 14",McFall,D.,My diary of the great war,BUYERS & SELLERS,,0.0,8vo.,"McFall (D.) and Bellasis (B.)--My diary of the great war. Cr. 8vo., Is. 6d. net, Ithr. 25. 6d. net, swd. is. net “ BUYERS & SELLERS, Sep. 14",D. McFall,"['McFall (D.)', 'Bellasis (B.)']",,Sep. 14,
4649,"Macfarlane (W. H.)-Redemptive service, and other sermons. Cr. 8vo. 71 X 5, pp. 322, 3s. 60. net.. ...A. ELLIOT, Jan. 14",Macfarlane,W. H.,"Redemptive service, and other sermons",A. ELLIOT,,0.0,8vo.,"Macfarlane (W. H.)-Redemptive service, and other sermons. Cr. 8vo. 71 X 5, pp. 322, 35. 60. net.. ...A. ELLIOT, Jan. 14",W. H. Macfarlane,['Macfarlane (W. H.)'],,Jan. 14,
4654,"McGlothlin (W. J.)-A Vital ministry. Cr. 8vo., 3s. 6d. net ; . REVELL, Feb. 14",McGlothlin,W. J.,A Vital ministry,REVELL,,0.0,8vo.,"McGlothlin (W. J.)-A Vital ministry. Cr. 8vo., 3s. 6d. net ; . REVELL, Feb. 14",W. J. McGlothlin,['McGlothlin (W. J.)'],,Feb. 14,
4655,"Macgo wan (W. Stuart)--- The Religious philosophy of Rudolf Eucken. Cr. 8vo. 71 X 41, pp. 104, 28. net ..NUTT, Feb. It McKEEVER MacGrath (Harold)— The Man on the box, Pop. edit. Cr. 8vo., pp. 238, is. net HODDER & S., Mar, 14",Macgo wan,W. Stuart,The Religious philosophy of Rudolf Eucken,HODDER & S.,,0.0,8vo.,"Macgo wan (W. Stuart)--- The Religious philosophy of Rudolf Eucken. Cr. 8vo. 71 X 41, pp. 104, 28. net ..NUTT, Feb. It McKEEVER MacGrath (Harold)— The Man on the box, Pop. edit. Cr. 8vo., pp. 238, is. net HODDER & S., Mar, 14",W. Stuart Macgo wan,['Macgo wan (W. Stuart)'],,"Mar, 14",
4657,"Macgregor (Mary)-The Story of Captain Scott. Illus. Ryl. Svo. 91 x64, pp. 64, bds. is. 60. net JACK, Oct. 14",Macgregor,Mary,The Story of Captain Scott,JACK,,0.0,,"Macgregor (Mary)-The Story of Captain Scott. Illus. Ryl. Svo. 91 x64, pp. 64, bds. is. 60. net JACK, Oct. 14",Mary Macgregor,['Macgregor (Mary)'],,Oct. 14,
4661,"Macintire (H. J.)-Mechanical refrigeration. 8vo. CHAPMAN & H., Jan, 14",Macintire,H. J.,Mechanical refrigeration,CHAPMAN & H.,,0.0,8vo.,"Macintire (H. J.)-Mechanical refrigeration. 8vo. CHAPMAN & H., Jan, 14",H. J. Macintire,['Macintire (H. J.)'],,"Jan, 14",
4664,"Mack (Amy Eleanor)—Scribbling Sue, and other stories. Illus. Cr. 8vo., pp. 236, 3s. 64. net MILFORD, Oct. 14",Mack,Amy Eleanor,"Scribbling Sue, and other stories",MILFORD,,0.0,8vo.,"Mack (Amy Eleanor)—Scribbling Sue, and other stories. Illus. Cr. 8vo., pp. 236, 35. 64. net MILFORD, Oct. 14",Amy Eleanor Mack,['Mack (Amy Eleanor)'],,Oct. 14,
4665,"Mack (Louise) ---The Music makers : the love story of a woman composer. Cr. 8vo. 7* X4, pp. . MILLS & B., Apr. 14",Mack,Louise,The Music makers : the love story of a woman composer,MILLS & B.,,0.0,8vo.,"Mack (Louise) ---The Music makers : the love story of a woman composer. Cr. 8vo. 7* X4, pp. . MILLS & B., Apr. 14",Louise Mack,['Mack (Louise)'],,Apr. 14,
4666,"Mackay (D.) see Lissenden (G. B.) and Mackay. Mackay (Donald Sage)-Other little ships. 16mo., pp. 30, bds. is. net (Silent hour series) TODDER & S., Oct. 14",Mackay,D.,Other little ships,TODDER & S.,,0.0,16mo.,"Mackay (D.) see Lissenden (G. B.) and Mackay. Mackay (Donald Sage)-Other little ships. 16mo., pp. 30, bds. is. net (Silent hour series) TODDER & S., Oct. 14",D. Mackay,"['Mackay (D.)', 'Mackay (Donald Sage)']",,Oct. 14,
4667,"McKay (Herbert)-A Child's book of arithmetic. Cr. 8vo., pp. 98, swd. iod... METHUEN, Mar. 14",McKay,Herbert,A Child's book of arithmetic,METHUEN,,0.0,8vo.,"McKay (Herbert)-A Child's book of arithmetic. Cr. 8vo., pp. 98, swd. iod... METHUEN, Mar. 14",Herbert McKay,['McKay (Herbert)'],,Mar. 14,
4670,"Mc Kechnie (William Sharp)—Magna Carta : commentary on the Great Charter of King John. With an historical intro. 2nd edit., rev. Demy 8vo., pp. 547, 14s. net MACLEHOSE, Dec. 13 Mc Kee (J. H.) and Wells (W. H.)-Practical pediatrics. 2 vols. 8vo. Sos. net. | Persian, 6os. net ...HIRSCHFELD, Aug. 14",Mc Kechnie,William Sharp,Magna Carta : commentary on the Great Charter of King John,HIRSCHFELD,,0.0,8vo.,"Mc Kechnie (William Sharp)—Magna Carta : commentary on the Great Charter of King John. With an historical intro. 2nd edit., rev. Demy 8vo., pp. 547, 14s. net MACLEHOSE, Dec. 13 Mc Kee (J. H.) and Wells (W. H.)-Practical pediatrics. 2 vols. 8vo. Sos. net. | Persian, 6os. net ...HIRSCHFELD, Aug. 14",William Sharp Mc Kechnie,['Mc Kechnie (William Sharp)'],,Aug. 14,
4673,"Mackellar (Dorothea)--- The Witch-maid, and other verses. Ryl. 16mo. 7 X 5, pp. 100, 3s. 60. net ..DENT, Nov. 14",Mackellar,Dorothea,"The Witch-maid, and other verses",DENT,,0.0,16mo.,"Mackellar (Dorothea)--- The Witch-maid, and other verses. Ryl. 16mo. 7 X 5, pp. 100, 35. 60. net ..DENT, Nov. 14",Dorothea Mackellar,['Mackellar (Dorothea)'],,Nov. 14,
4675,"Mackenna (R. W.) see Stopford-Taylor (G.) and Mackenna. Mackenzie (A. S.)-History of English literature. 8vo. 71 x 5, pp. 498,58. net MACMILLAN, Oct. 14",Mackenna,R. W.,History of English literature,MACMILLAN,,0.0,8vo.,"Mackenna (R. W.) see Stopford-Taylor (G.) and Mackenna. Mackenzie (A. S.)-History of English literature. 8vo. 71 x 5, pp. 498,58. net MACMILLAN, Oct. 14",R. W. Mackenna,"['Mackenna (R. W.)', 'Mackenzie (A. S.)']",,Oct. 14,
4676,"Mackenzie (Alexander)—The History of the Highland clearances. New intro. by Ian MacPherson. 2nd edit., rev. Cr. 8vo., pp. 320, 3s. ; swd. 28. (Stirling) E. MACKAY, Feb. 14",Mackenzie,Alexander,The History of the Highland clearances,E. MACKAY,,0.0,8vo.,"Mackenzie (Alexander)—The History of the Highland clearances. New intro. by Ian MacPherson. 2nd edit., rev. Cr. 8vo., pp. 320, 35. ; swd. 28. (Stirling) E. MACKAY, Feb. 14",Alexander Mackenzie,['Mackenzie (Alexander)'],,Feb. 14,
4677,"Mackonzie (Compton)—The Passionate elope- ment. New and cheaper edit. Cr. 8vo 71 X 48, pp. 352, 28. net ..M. SECKER, Apr. 14",Mackonzie,Compton,The Passionate elope- ment,M. SECKER,,0.0,8vo,"Mackonzie (Compton)—The Passionate elope- ment. New and cheaper edit. Cr. 8vo 71 X 48, pp. 352, 28. net ..M. SECKER, Apr. 14",Compton Mackonzie,['Mackonzie (Compton)'],,Apr. 14,
4679,"Mackenzle (Compton)-Sinister Street. Vol. 2. Cr. 8vo. 74 X 5, pp. 644, 63. M. SECKER, Nov. 14",Mackenzle,Compton,Sinister Street,M. SECKER,,0.0,8vo.,"Mackenzle (Compton)-Sinister Street. Vol. 2. Cr. 8vo. 74 X 5, pp. 644, 63. M. SECKER, Nov. 14",Compton Mackenzle,['Mackenzle (Compton)'],,Nov. 14,
4682,"Mackie (John)-The Rising cf the Red Man : a romance of the Louis Riel rebellion. Cr. Svo. 7*X41, pp. 242, 28. 61. ... JARROLD, Oct. 14",Mackie,John,The Rising cf the Red Man : a romance of the Louis Riel rebellion,JARROLD,,0.0,,"Mackie (John)-The Rising cf the Red Man : a romance of the Louis Riel rebellion. Cr. Svo. 7*X41, pp. 242, 28. 61. ... JARROLD, Oct. 14",John Mackie,['Mackie (John)'],,Oct. 14,
4683,"Mackle (R. L.)-The Story of King Robert the Bruce. Cr. 8vo., pp. 256, is. 60. (Told through the ages.) .HARRAP, Mar. 14",Mackle,R. L.,The Story of King Robert the Bruce,HARRAP,,0.0,8vo.,"Mackle (R. L.)-The Story of King Robert the Bruce. Cr. 8vo., pp. 256, is. 60. (Told through the ages.) .HARRAP, Mar. 14",R. L. Mackle,['Mackle (R. L.)'],,Mar. 14,
4684,"Mc Killiam (A. E.)-The Story of Alfred the Great. Illus. Cr. 8vo. 78 X5, pp. 192, 19. 6d. net. (Heroes of all time) .HARRAP, July 14",Mc Killiam,A. E.,The Story of Alfred the Great,HARRAP,,0.0,8vo.,"Mc Killiam (A. E.)-The Story of Alfred the Great. Illus. Cr. 8vo. 78 X5, pp. 192, 19. 6d. net. (Heroes of all time) .HARRAP, July 14",A. E. Mc Killiam,['Mc Killiam (A. E.)'],,July 14,
