entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,is_net
"Schulze (Ernst. K. F. -Bezauberte Rose, 16mo. 31 X2}, Ithr. is. net (Langham booklets in German).. .SIEGLE, H., Oct. 13",Schulze,"Ernst. K. F. -Bezauberte Rose, 16mo. 31 X2}, Ithr. is. net (Langham booklets in German",,"SIEGLE, H.",,,"Schulze (Ernst. K. F. -Bezauberte Rose, 16mo. 31 X2}, Ithr. is. net (Langham booklets in German).. .SIEGLE, H., Oct. 13","Ernst. K. F. -Bezauberte Rose, 16mo. 31 X2}, Ithr. is. net (Langham booklets in German Schulze","['Schulze (Ernst. K. F. -Bezauberte Rose, 16mo. 31 X2}, Ithr. is. net (Langham booklets in German)']",,Oct. 13,
"Shakespeare (William The Tragedy of Titus Andronicus. Edit. by E. E. Stoll. 16mo. 1s. net (Tudor Shakespeare) MACMILLAN, May 13",Shakespeare,William The Tragedy of Titus Andronicus. Edit. by E. E. Stoll. 16mo. 1s. net (Tudor Shakespeare,,MACMILLAN,,,"Shakespeare (William The Tragedy of Titus Andronicus. Edit. by E. E. Stoll. 16mo. Is. net (Tudor Shakespeare) MACMILLAN, May 13",William The Tragedy of Titus Andronicus. Edit. by E. E. Stoll. 16mo. 1s. net (Tudor Shakespeare Shakespeare,['Shakespeare (William The Tragedy of Titus Andronicus. Edit. by E. E. Stoll. 16mo. 1s. net (Tudor Shakespeare)'],,May 13,
"Shakespeare birthday book (A). 16mo. 43X2, s. net ; Ithr. 2s. 6d. net. (Langham birthday books, 5) SIEGLE, H., Nov. 13",Shakespeare birthday book,A,,"SIEGLE, H.",,,"Shakespeare birthday book (A). 16mo. 43X2, IS. net ; Ithr. 2s. 6d. net. (Langham birthday books, 5) SIEGLE, H., Nov. 13",A Shakespeare birthday book,['Shakespeare birthday book (A)'],,Nov. 13,
"She, Haggard (Sir H. R.) 7d. net. She-wolf, Formont (M.) 6s..... Sheane (A. W.) ed.-Jeremiah, together with the Lamentations in the Revised Version, with intro. and notes. 12mo., pp. 436, 3s. net (Cambridge Bible for schools and colleges) CAMB. UNIV. PRESS, May 13","She, Haggard",Sir H. R.,,CAMB. UNIV. PRESS,3s.,12mo.,"She, Haggard (Sir H. R.) 7d. net. She-wolf, Formont (M.) 6s..... Sheane (A. W.) ed.-Jeremiah, together with the Lamentations in the Revised Version, with intro. and notes. 12mo., pp. 436, 3s. net (Cambridge Bible for schools and colleges) CAMB. UNIV. PRESS, May 13","Sir H. R. She, Haggard","['She, Haggard (Sir H. R.)']",,May 13,net
"APPLETON, Mar. 13",,,,APPLETON,,,"APPLETON, Mar. 13",,,,Mar. 13,
"Slide-rule notes, Dunlop (H. C.) and Jackson (C. S.) 28. 6d. net... Sloan (J. D.)-Sloan-Duployan phonography : dictionary of selected words. Cr. 8vo., swd. is. SIMPKIN, Oct. 13","Slide-rule notes, Dunlop",H. C.,,SIMPKIN,,8vo.,"Slide-rule notes, Dunlop (H. C.) and Jackson (C. S.) 28. 6d. net... Sloan (J. D.)-Sloan-Duployan phonography : dictionary of selected words. Cr. 8vo., swd. is. SIMPKIN, Oct. 13","H. C. Slide-rule notes, Dunlop","['Slide-rule notes, Dunlop (H. C.)', 'Jackson (C. S.)']",,Oct. 13,
"Smile-a-while, Neilson (H. B.) and Davis (A.) 28. 6d. net... Smith (A. L.)-Church and State in the middle ages. 8vo. 9 X55, pp. 254, 7s. 6d. net. (The Ford Lectures, 1905) (Clarendon Press) MILFORD, July 13","Smile-a-while, Neilson",H. B.,,MILFORD,,8vo.,"Smile-a-while, Neilson (H. B.) and Davis (A.) 28. 6d. net... Smith (A. L.)-Church and State in the middle ages. 8vo. 9 X55, pp. 254, 7s. 6d. net. (The Ford Lectures, 1905) (Clarendon Press) MILFORD, July 13","H. B. Smile-a-while, Neilson","['Smile-a-while, Neilson (H. B.)', 'Davis (A.)']",,July 13,
"Smith (Arthur Hopewell-) see Hopewell-Smith. Smith (B. T. D.) see Foakes-Jackson (F. J.) and Smith, Smith (C. A. M.) and Warren (A. G.)-The New steam tables, together with their derivation and application. 8vo. 83 x5, pp. 114, 4s. net CONSTABLE, Jan. 13",Smith,Arthur Hopewell-,,CONSTABLE,4s.,,"Smith (Arthur Hopewell-) see Hopewell-Smith. Smith (B. T. D.) see Foakes-Jackson (F. J.) and Smith, Smith (C. A. M.) and Warren (A. G.)-The New steam tables, together with their derivation and application. 8vo. 83 x5, pp. 114, 4s. net CONSTABLE, Jan. 13",Arthur Hopewell- Smith,['Smith (Arthur Hopewell-)'],,Jan. 13,net
"Solitude, Gale (N.) 2s, net. Sollas (I. B. J.)-On Onychaster : a carboniferous brittle-star. 4to., pp. 12, is. net (Phil. trans., Royal Socicty). . DULAU, May 13","Solitude, Gale",N.,,DULAU,,4to.,"Solitude, Gale (N.) 2s, net. Sollas (I. B. J.)-On Onychaster : a carboniferous brittle-star. 4to., pp. 12, is. net (Phil. trans., Royal Socicty). . DULAU, May 13","N. Solitude, Gale","['Solitude, Gale (N.)']",,May 13,
"Spiritism, Of, Harris (Hon. J. W.) 2s. 6d. net Spiritism unveiled, Lanslots (D. I.) 2s. 6d. net Sports man's and tourist's guide to the rivers, lochs, moors and deer forests of Scotland, May, 1913. Cr. 8vo., swd. is. SIMPKIN, May 13","Spiritism, Of, Harris",Hon. J. W.,,SIMPKIN,,8vo.,"Spiritism, Of, Harris (Hon. J. W.) 25. 6d. net Spiritism unveiled, Lanslots (D. I.) 25. 6d. net Sports man's and tourist's guide to the rivers, lochs, moors and deer forests of Scotland, May, 1913. Cr. 8vo., swd. is. SIMPKIN, May 13","Hon. J. W. Spiritism, Of, Harris","['Spiritism, Of, Harris (Hon. J. W.)']",,May 13,
"12mo. 3s. net Stone (Darwell)—Divorce and re-marriage : an address on the Majority and Minority Reports of the Royal Commission on Divorce and Matrimonial Causes. 8vo., swd. is. net (Pusey House occasional papers, No. 7) LONGMANS, Jan. 13",,,,LONGMANS,,8vo.,"I 2mo. 3s. net Stone (Darwell)—Divorce and re-marriage : an address on the Majority and Minority Reports of the Royal Commission on Divorce and Matrimonial Causes. 8vo., swd. is. net (Pusey House occasional papers, No. 7) LONGMANS, Jan. 13",,,,Jan. 13,
"Strang (Herbert)-Swift and sure. (Re-issue.) Cr. 8vo., pp. 242, is. net (Boys' new library) FROWDE, July 13",,,,FROWDE,,8vo.,"Strang (Herbert)-Swift and sure. (Re-issue.) Cr. 8vo., pp. 242, is. net (Boys' new library) FROWDE, July 13",,"['Strang (Herbert)-Swift', 'sure. (Re-issue.)']",,July 13,
"Surgery, Abdominal, Mäylard (A. E.) 8s. 6d. net Surgery, Aids to, Cunning (J.) 49., 39. 6d. net Surgery, British Journal of. Vol. 1, No. 1, July, 1913. Illus. 4to. 7s. 6d. net (Bristol) J. WRIGHT, July 13","Surgery, Abdominal, Mäylard",A. E.,,J. WRIGHT,7s. 6d.,4to.,"Surgery, Abdominal, Mäylard (A. E.) 8s. 6d. net Surgery, Aids to, Cunning (J.) 49., 39. 6d. net Surgery, British Journal of. Vol. 1, No. 1, July, 1913. Illus. 4to. 75. 6d. net (Bristol) J. WRIGHT, July 13","A. E. Surgery, Abdominal, Mäylard","['Surgery, Abdominal, Mäylard (A. E.)']",,July 13,net
"WYMAN, Mar. 13",,,,WYMAN,,,"WYMAN, Mar. 13",,,,Mar. 13,
"Taylor (G. W.) see Broster (D. K.) and Taylor. Taylor (H. L./The Story of Moses. Illus. by H. J. A. Miles and J. A. Symington. 8vo. 81 x6, pp. 96, bds. is. net (Great men of the Bible) .GARDNER, D., Oct. 13",Taylor,G. W.,,"GARDNER, D.",,,"Taylor (G. W.) see Broster (D. K.) and Taylor. Taylor (H. L./The Story of Moses. Illus. by H. J. A. Miles and J. A. Symington. 8vo. 81 x6, pp. 96, bds. is. net (Great men of the Bible) .GARDNER, D., Oct. 13",G. W. Taylor,"['Taylor (G. W.)', 'net (Great men of the Bible)']",,Oct. 13,
"Tennyson (Alfred, Lord). Illus. by Norman Ault. 16mo., pp. 144, 1s. 6d. net; bds. is. net. (The Children's poets) ..GARDNER, D., Nov. 13",Tennyson,"Alfred, Lord",,"GARDNER, D.",,16mo.,"Tennyson (Alfred, Lord). Illus. by Norman Ault. 16mo., pp. 144, Is. 6d. net; bds. is. net. (The Children's poets) ..GARDNER, D., Nov. 13","Alfred, Lord Tennyson","['Tennyson (Alfred, Lord)']",,Nov. 13,
"Thorndike (E. L.) see Strayer (G. D.) and Thorn- dike, Thorne (C. E.)-Farm manures. Cr. 8vo., 7s. 6d. net... . ROUTLEDGE, May 13",Thorndike,E. L.,,ROUTLEDGE,7s. 6d.,8vo.,"Thorndike (E. L.) see Strayer (G. D.) and Thorn- dike, Thorne (C. E.)-Farm manures. Cr. 8vo., 75. 6d. net... . ROUTLEDGE, May 13",E. L. Thorndike,['Thorndike (E. L.)'],,May 13,net
"Thoroughbred mongrel, Townsend (S.) 2s. 6d. net Thorp (Theodore)-Rob Roy: the story of a stag. 4to. 81 x6, pp. 144, 6s. net HODDER & S, Sep. 13","Thoroughbred mongrel, Townsend",S.,,HODDER & S,6s.,4to.,"Thoroughbred mongrel, Townsend (S.) 25. 6d. net Thorp (Theodore)-Rob Roy: the story of a stag. 4to. 81 x6, pp. 144, 6s. net HODDER & S, Sep. 13","S. Thoroughbred mongrel, Townsend","['Thoroughbred mongrel, Townsend (S.)']",,Sep. 13,net
"Truelove (H. E.) see Chaytor (H. J.) and Truelove Trumbull (Charles G.)- Messages for the morning watch : devotional studies in Genesis. Cr. 8vo. 74X41, pp. 192, 2s. 6d. net .. REVELL, Mar. 13",Truelove,H. E.,,REVELL,2s. 6d.,8vo.,"Truelove (H. E.) see Chaytor (H. J.) and Truelove Trumbull (Charles G.)- Messages for the morning watch : devotional studies in Genesis. Cr. 8vo. 74X41, pp. 192, 25. 6d. net .. REVELL, Mar. 13",H. E. Truelove,['Truelove (H. E.)'],,Mar. 13,net
"Vampire, Hodder (R.) 6s. Van boys and warehouse boys—Hours and conditions of employment of, 3d.; Minutes of evidence, is. rod..... WYMAN, July 13","Vampire, Hodder",R.,,WYMAN,,,"Vampire, Hodder (R.) 6s. Van boys and warehouse boys—Hours and conditions of employment of, 3d.; Minutes of evidence, is. rod..... WYMAN, July 13","R. Vampire, Hodder","['Vampire, Hodder (R.)']",,July 13,
"Victims, Willoughby (G) 6s..... Victor and Victorine, Frazer (Mme. J. G.) is. Victoria, Queen, Married life of, Jerrold (C.) 15s. net Victoria and Albert Museum-Drawings of old London. Illus. catalogue, 6d. MUSEUM, Aug 13","Victims, Willoughby",G,,MUSEUM,6d.,,"Victims, Willoughby (G) 6s..... Victor and Victorine, Frazer (Mme. J. G.) is. Victoria, Queen, Married life of, Jerrold (C.) 155. net Victoria and Albert Museum-Drawings of old London. Illus. catalogue, 6d. MUSEUM, Aug 13","G Victims, Willoughby","['Victims, Willoughby (G)']",,Aug 13,
"Washington, George, Wilson (W.) 7s. 6d. net Wason (Robert Alexander)-Friar Tuck. Cr. 8vo. 73 x5, pp. 462, 6s......... RICHARDS, Feb. 13","Washington, George, Wilson",W.,,RICHARDS,6s.,8vo.,"Washington, George, Wilson (W.) 75. 6d. net Wason (Robert Alexander)-Friar Tuck. Cr. 8vo. 73 x5, pp. 462, 6s......... RICHARDS, Feb. 13","W. Washington, George, Wilson","['Washington, George, Wilson (W.)']",,Feb. 13,
"Weather, Forecasting, Shaw (W. N.) 12s. 6d. net Weather lore, Medley of, Wright (M. E. S.) 2s. 6d. net Weather report-Appendix I, 1912, 4}d.; Appendix 2, 1912, is. ofd. (post free) WYMAN, Mar, 13","Weather, Forecasting, Shaw",W. N.,,WYMAN,,,"Weather, Forecasting, Shaw (W. N.) 125. 6d. net Weather lore, Medley of, Wright (M. E. S.) 25. 6d. net Weather report-Appendix I, 1912, 4}d.; Appendix 2, 1912, is. ofd. (post free) WYMAN, Mar, 13","W. N. Weather, Forecasting, Shaw","['Weather, Forecasting, Shaw (W. N.)']",,"Mar, 13",
"Webster (Valcolm R.) see Cescinsky (H.) and Webster, Webster (R. W.)-Diagnostic methods, chemical, bacteriological and microscopical. 3rd edit., rev. and enlarged. 8vo., 18s. net H. KIMPTON, Nov. 13",Webster,Valcolm R.,,H. KIMPTON,18s.,8vo.,"Webster (Valcolm R.) see Cescinsky (H.) and Webster, Webster (R. W.)-Diagnostic methods, chemical, bacteriological and microscopical. 3rd edit., rev. and enlarged. 8vo., 18s. net H. KIMPTON, Nov. 13",Valcolm R. Webster,['Webster (Valcolm R.)'],,Nov. 13,net
"Wharton (A. P.)-13 Simon Street: a play in one act. Cr. 8vo., swd., 6d. net S. FRENCH, Aug. 13",Wharton,A. P.,,S. FRENCH,6d.,8vo.,"Wharton (A. P.)-13 Simon Street: a play in one act. Cr. 8vo., swd., 6d. net S. FRENCH, Aug. 13",A. P. Wharton,['Wharton (A. P.)'],,Aug. 13,net
"SIEGLE, H., Aug. 13",,,,"SIEGLE, H.",,,"SIEGLE, H., Aug. 13",,,,Aug. 13,
"Wilsam, Nethersole (S. C.) 6s..... Wilshere (A. M.)—The outlines of procedure in an action in the King's Bench. 2nd edit. 8vo. 7s. 6d...... ..SWEET & M., Mar. 13","Wilsam, Nethersole",S. C.,,SWEET & M.,7s. 6d.,8vo.,"Wilsam, Nethersole (S. C.) 65..... Wilshere (A. M.)—The outlines of procedure in an action in the King's Bench. 2nd edit. 8vo. 75. 6d...... ..SWEET & M., Mar. 13","S. C. Wilsam, Nethersole","['Wilsam, Nethersole (S. C.)']",,Mar. 13,
"Wimberly (C. F.)-1s the Devil a myth? Cr. 8vo. 2s. od. net ...... REVELL, Sep. 13",Wimberly,C. F.,,REVELL,,8vo.,"Wimberly (C. F.)-Is the Devil a myth? Cr. 8vo. 25. od. net ...... REVELL, Sep. 13",C. F. Wimberly,['Wimberly (C. F.)'],,Sep. 13,
"Wondrous Passion, Drake (F. W.) 2s. 6d. net Jan. I Wonne (A.)- Jack Dane: a romance. Cr. 8vo. 6s. DRANE, Jan. 13","Wondrous Passion, Drake",F. W.,,DRANE,6s.,8vo.,"Wondrous Passion, Drake (F. W.) 25. 6d. net Jan. I Wonne (A.)- Jack Dane: a romance. Cr. 8vo. 6s. DRANE, Jan. 13","F. W. Wondrous Passion, Drake","['Wondrous Passion, Drake (F. W.)']",,Jan. 13,
"Words worth (William). Illus. by M. C. Tarrant and N. Buchanan. 16o., pp. 142, is. 6d. net ; bds. is, net. (The Children's poets) GARDNER, D., Nov. 13",Words worth,William,,"GARDNER, D.",,,"Words worth (William). Illus. by M. C. Tarrant and N. Buchanan. 16o., pp. 142, is. 6d. net ; bds. is, net. (The Children's poets) GARDNER, D., Nov. 13",William Words worth,['Words worth (William)'],,Nov. 13,
"Workmen's compensation, Willis (W. A.). 5s. net Work men's Compensation Act, 1906-Statistics 1912, 6d. WYMAN, Sep. 13","Workmen's compensation, Willis",W. A.,,WYMAN,6d.,,"Workmen's compensation, Willis (W. A.). 55. net Work men's Compensation Act, 1906-Statistics 1912, 6d. WYMAN, Sep. 13","W. A. Workmen's compensation, Willis","[""Workmen's compensation, Willis (W. A.)""]",,Sep. 13,
" ELECTRICIAN, July 13",,,,ELECTRICIAN,,," ELECTRICIAN, July 13",,,,July 13,
"MACMILLAN, Sep. 13",,,,MACMILLAN,,,"MACMILLAN, Sep. 13",,,,Sep. 13,
"Young lady, Newte (H. W. C.) 6s..., Zinsser (F.)-Diseases of the mouth. 4to., 30s. net Young Lovell, Hueffer (F. M.) 6s. REBMAX, Mar. 13","Young lady, Newte",H. W. C.,,REBMAX,6s.,4to.,"Young lady, Newte (H. W. C.) 6s..., Zinsser (F.)-Diseases of the mouth. 4to., 30s. net Young Lovell, Hueffer (F. M.) 6s. REBMAX, Mar. 13","H. W. C. Young lady, Newte","['Young lady, Newte (H. W. C.)']",,Mar. 13,
"S. PAUL, Dec. 13",,,,S. PAUL,,,"S. PAUL, Dec. 13",,,,Dec. 13,
