,entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
3409,"Green (David)—Marine painting in water-colours. Reissue. Illus. Cr. 8vo., pp. 44, limp, is. ROWNEY, July 13",Green,David,Marine painting in water-colours,ROWNEY,,0.0,8vo.,"Green (David)—Marine painting in water-colours. Reissue. Illus. Cr. 8vo., pp. 44, limp, is. ROWNEY, July 13",David Green,['Green (David)'],,July 13,
3410,"Green (E. Tyrrell)--La Rochelle and the wars of religion. Cr. 8vo. 71 X41, pp. 120, 5s. net NUTT, May 13",Green,E. Tyrrell,La Rochelle and the wars of religion,NUTT,5s.,0.25,8vo.,"Green (E. Tyrrell)--La Rochelle and the wars of religion. Cr. 8vo. 71 X41, pp. 120, 5s. net NUTT, May 13",E. Tyrrell Green,['Green (E. Tyrrell)'],,May 13,net
3411,"Green (Evelyn Everett-) see Everett-Green. Green (F. E.)-The Tyranny of the countryside Illus. Cr. 8vo. 81 X5), pp. 262, 5s. net UNWIN, Jan. 13",Green,Evelyn Everett-,The Tyranny of the countryside,UNWIN,5s.,0.25,8vo.,"Green (Evelyn Everett-) see Everett-Green. Green (F. E.)-The Tyranny of the countryside Illus. Cr. 8vo. 81 X5), pp. 262, 5s. net UNWIN, Jan. 13",Evelyn Everett- Green,"['Green (Evelyn Everett-)', 'Green (F. E.)']",,Jan. 13,net
3412,"Green (F. E.)--The Tyranny of the countryside. Illus, Re-issue. Cr. 8vo. 8 X5, PP. 262, 2s. net UNWIN, Sep. 13",Green,F. E.,The Tyranny of the countryside,UNWIN,2s.,0.1,8vo.,"Green (F. E.)--The Tyranny of the countryside. Illus, Re-issue. Cr. 8vo. 8 X5, PP. 262, 25. net UNWIN, Sep. 13",F. E. Green,['Green (F. E.)'],,Sep. 13,net
3413,"Green (J. F. N.)- The Older palæozoic succession of the Duddon estuary. With map. 8vo., pp. 24, swd. is. net .DULAU, Apr. 13",Green,J. F. N.,The Older palæozoic succession of the Duddon estuary,DULAU,,0.0,8vo.,"Green (J. F. N.)- The Older palæozoic succession of the Duddon estuary. With map. 8vo., pp. 24, swd. is. net .DULAU, Apr. 13",J. F. N. Green,['Green (J. F. N.)'],,Apr. 13,
3414,"Green (J. J.)-A First book of rural science, Cr. 8vo. 7X48, pp. 154, 1s. 6d. MACMILLAN, Feb. 13",Green,J. J.,A First book of rural science,MACMILLAN,1s. 6d.,0.07500000000000001,8vo.,"Green (J. J.)-A First book of rural science, Cr. 8vo. 7X48, pp. 154, Is. 6d. MACMILLAN, Feb. 13",J. J. Green,['Green (J. J.)'],,Feb. 13,
3415,"Green (Percy)—The Turki h outlaw. Cr. Sve. 73 x5, pp. 320, 6s.........EVERETT, Sep. 13",Green,Percy,The Turki h outlaw,EVERETT,6s.,0.3,,"Green (Percy)—The Turki h outlaw. Cr. Sve. 73 x5, pp. 320, 6s.........EVERETT, Sep. 13",Percy Green,['Green (Percy)'],,Sep. 13,
3416,"Green (Peter)—Studies in popular theology. Cr. 8vo. 7* X5, pp. 98, is. 6d. net GARDNER, D., Feb. 13",Green,Peter,Studies in popular theology,"GARDNER, D.",6d.,0.025,8vo.,"Green (Peter)—Studies in popular theology. Cr. 8vo. 7* X5, pp. 98, is. 6d. net GARDNER, D., Feb. 13",Peter Green,['Green (Peter)'],,Feb. 13,net
3417,"Green (Peter)-Studies in the devotional life. Cr. 8vo. 7** 5, pp. 138, is. 6d. net GARDNER, D., Nov. 13",Green,Peter,Studies in the devotional life,"GARDNER, D.",6d.,0.025,8vo.,"Green (Peter)-Studies in the devotional life. Cr. 8vo. 7** 5, pp. 138, is. 6d. net GARDNER, D., Nov. 13",Peter Green,['Green (Peter)'],,Nov. 13,net
3418,"Green (R. E.)-Friends of the river-side. Cr. 8vo. 71 X 5, pp. 126, bds. is. net MURRAY & E., Nov. 13",Green,R. E.,Friends of the river-side,MURRAY & E.,,0.0,8vo.,"Green (R. E.)-Friends of the river-side. Cr. 8vo. 71 X 5, pp. 126, bds. is. net MURRAY & E., Nov. 13",R. E. Green,['Green (R. E.)'],,Nov. 13,
3419,"Green (Samuel Swett)—The Public library move- ment in the United States, 1853-1893. 8vo., Ios. 6d. net ROUTLEDGE, Nov. 13",Green,Samuel Swett,The Public library move- ment in the United States,ROUTLEDGE,6d.,0.025,8vo.,"Green (Samuel Swett)—The Public library move- ment in the United States, 1853-1893. 8vo., Ios. 6d. net ROUTLEDGE, Nov. 13",Samuel Swett Green,['Green (Samuel Swett)'],,Nov. 13,net
3420,"Green-Armytage (V. B.)-Labour-room clinics : being aids to midwifery practice. I 2010., 2s. 6d. net. THACKER, Mar. 13",Green-Armytage,V. B.,Labour-room clinics : being aids to midwifery practice,THACKER,2s. 6d.,0.125,,"Green-Armytage (V. B.)-Labour-room clinics : being aids to midwifery practice. I 2010., 2s. 6d. net. THACKER, Mar. 13",V. B. Green-Armytage,['Green-Armytage (V. B.)'],,Mar. 13,net
3421,"Greene (A. M.)—The Elements of heating and ventilation. 8vo., Ios, 6d. net CHAPMAN & H., Jan. 13",Greene,A. M.,The Elements of heating and ventilation,CHAPMAN & H.,6d.,0.025,8vo.,"Greene (A. M.)—The Elements of heating and ventilation. 8vo., Ios, 6d. net CHAPMAN & H., Jan. 13",A. M. Greene,['Greene (A. M.)'],,Jan. 13,net
3422,"Greene (C. W.)-Anatomy and histology of the alimentary tract of the king salmon (U.S. Bureau of Fisheries) 4 plates. Imp. 8vo. II X7), pp. 28, swd. 3s. net... WESLEY, Oct. 13",Greene,C. W.,Anatomy and histology of the alimentary tract of the king salmon (U.S. Bureau of Fisheries),WESLEY,3s.,0.15,8vo.,"Greene (C. W.)-Anatomy and histology of the alimentary tract of the king salmon (U.S. Bureau of Fisheries) 4 plates. Imp. 8vo. II X7), pp. 28, swd. 35. net... WESLEY, Oct. 13",C. W. Greene,['Greene (C. W.)'],,Oct. 13,net
3423,"Greene (Harry Irving)—Barbara of the spows. Pop. edit. Cr. 8vo., pp. 256, is. net EVERETT, Jan. 13",Greene,Harry Irving,Barbara of the spows,EVERETT,,0.0,8vo.,"Greene (Harry Irving)—Barbara of the spows. Pop. edit. Cr. 8vo., pp. 256, is. net EVERETT, Jan. 13",Harry Irving Greene,['Greene (Harry Irving)'],,Jan. 13,
3424,"Greene (Sarah P. McLean)-Everbreeze. Cr. 8vo. 71 X 5, pp. 310, 6s. .APPLETON, May 13",Greene,Sarah P. McLean,Everbreeze,APPLETON,6s.,0.3,8vo.,"Greene (Sarah P. McLean)-Everbreeze. Cr. 8vo. 71 X 5, pp. 310, 6s. .APPLETON, May 13",Sarah P. McLean Greene,['Greene (Sarah P. McLean)'],,May 13,
3425,"Greenhough (J. G.)-Half-hours in God's older picture gallery. Cr. 8vo., pp. 224, 28. net Expositor's lib., cheaper re-issue) HODDER & S., Oct. 13",Greenhough,J. G.,Half-hours in God's older picture gallery,HODDER & S.,,0.0,8vo.,"Greenhough (J. G.)-Half-hours in God's older picture gallery. Cr. 8vo., pp. 224, 28. net Expositor's lib., cheaper re-issue) HODDER & S., Oct. 13",J. G. Greenhough,['Greenhough (J. G.)'],,Oct. 13,
3426,"Greenly (W. H.)— Notes on billeting. Cr. 8vo., pp. 32, swd., is. net ........H. REES, June 13",Greenly,W. H.,Notes on billeting,H. REES,,0.0,8vo.,"Greenly (W. H.)— Notes on billeting. Cr. 8vo., pp. 32, swd., is. net ........H. REES, June 13",W. H. Greenly,['Greenly (W. H.)'],,June 13,
3427,"Green's Encyclopedia of medicine and surgery. Supplemental volume, Parts 1 and 2. Ryl. 8vo., swd., ea. 5s. net. W. GREEN, Jan. 13",,,Green's Encyclopedia of medicine and surgery,W. GREEN,5s.,0.25,8vo.,"Green's Encyclopedia of medicine and surgery. Supplemental volume, Parts 1 and 2. Ryl. 8vo., swd., ea. 55. net. W. GREEN, Jan. 13",,,,Jan. 13,net
3428,"Greenup (A. W.) ed.--Unpointed Hcbrew passages for the use of students. 4to., swd., is. net W. HEFFER, Aug. 13",Greenup,A. W.,Unpointed Hcbrew passages for the use of students,W. HEFFER,,0.0,4to.,"Greenup (A. W.) ed.--Unpointed Hcbrew passages for the use of students. 4to., swd., is. net W. HEFFER, Aug. 13",A. W. Greenup,['Greenup (A. W.)'],ed.,Aug. 13,
3429,"Green well (Allan) and Elsden (J. Vincent- Practical stone quarrying : a manual for managers, inspectors, &c. 8vo. 91 x6, pp 584, 12s. 6d. net ...C. LOCKWOOD, June 13",Green well,Allan,"Elsden (J. Vincent- Practical stone quarrying : a manual for managers, inspectors, &c",C. LOCKWOOD,12s. 6d.,0.625,8vo.,"Green well (Allan) and Elsden (J. Vincent- Practical stone quarrying : a manual for managers, inspectors, &c. 8vo. 91 x6, pp 584, 125. 6d. net ...C. LOCKWOOD, June 13",Allan Green well,['Green well (Allan)'],,June 13,net
3430,"Green wich Observatory Astronomical, magnetical, and meteorological observations, 19I, 20.; Separate parts :-Results: magnetical and meteorological, 1911, 3s. ; Photo-heliographic, 1911, 3s. WYMAN, June 13",,,"Green wich Observatory Astronomical, magnetical, and meteorological observations",WYMAN,3s.,0.15,,"Green wich Observatory Astronomical, magnetical, and meteorological observations, I9II, 20.; Separate parts :-Results: magnetical and meteorological, 1911, 35. ; Photo-heliographic, 1911, 3s. WYMAN, June 13",,,,June 13,
3431,"Greenwich Observatory-Astronomical results, 1911, 5s... .. WYMAN, May 13",,,Greenwich Observatory-Astronomical results,WYMAN,5s.,0.25,,"Greenwich Observatory-Astronomical results, 1911, 5s... .. WYMAN, May 13",,,,May 13,
3432,"Green wich Observatory-Chronometer watches on trial for purchase by the Board of Admiralty, Rates of, Aug. 3rd to Nov. 23rd, 1912, 2d. WYMAN, June 13",,,"Green wich Observatory-Chronometer watches on trial for purchase by the Board of Admiralty, Rates of, Aug",WYMAN,2d.,0.008333333333333333,,"Green wich Observatory-Chronometer watches on trial for purchase by the Board of Admiralty, Rates of, Aug. 3rd to Nov. 23rd, 1912, 2d. WYMAN, June 13",,,,June 13,
3433,"Greenwich Observatory-Observations, 1911. Ap- pendix : Altazimuth catalogue for the Epoch 1900.0, 3s..... .WYMAN, June 13",,,Greenwich Observatory-Observations,WYMAN,3s.,0.15,,"Greenwich Observatory-Observations, 1911. Ap- pendix : Altazimuth catalogue for the Epoch 1900.0, 3s..... .WYMAN, June 13",,,,June 13,
3434,"Greenwich Observatory—The Position of the Sun's axis : as determined from photographs of the Sun, 1874-1912, 2s. 6d. WYMAN, Oct. 13",,,Greenwich Observatory—The Position of the Sun's axis : as determined from photographs of the Sun,WYMAN,2s. 6d.,0.125,,"Greenwich Observatory—The Position of the Sun's axis : as determined from photographs of the Sun, 1874-1912, 25. 6d. WYMAN, Oct. 13",,,,Oct. 13,
3435,"Green wich Observatory Report of the Astronomer Royal, June 7th, 1913, is. WYMAN, June 13",,,"Green wich Observatory Report of the Astronomer Royal, June",WYMAN,,0.0,,"Green wich Observatory Report of the Astronomer Royal, June 7th, 1913, is. WYMAN, June 13",,,,June 13,
3436,"Greenwich Hospital and Travers' Foundation- Accounts for 1911-12, id..... WYMAN, Feb. 13",,,Greenwich Hospital and Travers' Foundation- Accounts for,WYMAN,,0.0,,"Greenwich Hospital and Travers' Foundation- Accounts for 1911-12, id..... WYMAN, Feb. 13",,,,Feb. 13,
3437,"Green wood (Alice Drayton)--Horace Walpole's world : a sketch of Whig society under George III. 8vo. 9 X54, pp. 270, 125, 6d. net BELL, May 13",Green wood,Alice Drayton,Horace Walpole's world : a sketch of Whig society under George III,BELL,6d.,0.025,8vo.,"Green wood (Alice Drayton)--Horace Walpole's world : a sketch of Whig society under George III. 8vo. 9 X54, pp. 270, 125, 6d. net BELL, May 13",Alice Drayton Green wood,['Green wood (Alice Drayton)'],,May 13,net
3438,"Green wood (Arthur)- The Health and physique of school children. 8vo., pp. 112, swd., 1s. net P. S. KING, Nov. 13",Green wood,Arthur,The Health and physique of school children,P. S. KING,1s.,0.05,8vo.,"Green wood (Arthur)- The Health and physique of school children. 8vo., pp. 112, swd., Is. net P. S. KING, Nov. 13",Arthur Green wood,['Green wood (Arthur)'],,Nov. 13,net
3439,"Green wood (Hamar)- Canada as an imperial factor. 12m0., pp. 264, is, net. (The Nation's library) W. COLLINS, Sep. 13",Green wood,Hamar,Canada as an imperial factor,W. COLLINS,,0.0,,"Green wood (Hamar)- Canada as an imperial factor. 12m0., pp. 264, is, net. (The Nation's library) W. COLLINS, Sep. 13",Hamar Green wood,['Green wood (Hamar)'],,Sep. 13,
3440,"Gregory (Edward W.)-The Art and craft of home-making. With an appendix of 200 house- hold recipes. Illus. 4to. 81 X64, pp. 200, 3s. 6d. net . MURBY, June 13",Gregory,Edward W.,The Art and craft of home-making,MURBY,3s. 6d.,0.175,4to.,"Gregory (Edward W.)-The Art and craft of home-making. With an appendix of 200 house- hold recipes. Illus. 4to. 81 X64, pp. 200, 3s. 6d. net . MURBY, June 13",Edward W. Gregory,['Gregory (Edward W.)'],,June 13,net
3441,"Gregory (J. W.)—The Nature and origin of fiords. Illus. 8vo. 9X5), pp. 558, 16s. net MURRAY, Oct. 13",Gregory,J. W.,The Nature and origin of fiords,MURRAY,16s.,0.8,8vo.,"Gregory (J. W.)—The Nature and origin of fiords. Illus. 8vo. 9X5), pp. 558, 16s. net MURRAY, Oct. 13",J. W. Gregory,['Gregory (J. W.)'],,Oct. 13,net
3442,"Gregory (Lady)--New comedies. Cr. 8vo. 78 X5, pp. 172, 5s. net.... .PUTNAM, Apr. 13",Gregory,Lady,New comedies,PUTNAM,5s.,0.25,8vo.,"Gregory (Lady)--New comedies. Cr. 8vo. 78 X5, pp. 172, 55. net.... .PUTNAM, Apr. 13",Lady Gregory,['Gregory (Lady)'],,Apr. 13,net
3443,"Gregory (Octavia)-Dreams of Arcady: poems. Cr. 8vo. 74 X5, pp. 64, 28. 6d. net E. MACDONALD, July 13",Gregory,Octavia,Dreams of Arcady: poems,E. MACDONALD,6d.,0.025,8vo.,"Gregory (Octavia)-Dreams of Arcady: poems. Cr. 8vo. 74 X5, pp. 64, 28. 6d. net E. MACDONALD, July 13",Octavia Gregory,['Gregory (Octavia)'],,July 13,net
3444,"Gregory (P.)---Old world ballads. 16mo., 2s. net NUTT, Mar. 13",Gregory,P.,Old world ballads,NUTT,2s.,0.1,16mo.,"Gregory (P.)---Old world ballads. 16mo., 25. net NUTT, Mar. 13",P. Gregory,['Gregory (P.)'],,Mar. 13,net
3445,"Greig (W. W.) ed.-Facsimiles of twelve early English MSS. in the Library of Trinity College, Cambridge. Edit., with transcriptions. 4to. 7s. 6d. net . MILFORD, Oct. 13",Greig,W. W.,Facsimiles of twelve early English MSS,MILFORD,7s. 6d.,0.375,4to.,"Greig (W. W.) ed.-Facsimiles of twelve early English MSS. in the Library of Trinity College, Cambridge. Edit., with transcriptions. 4to. 75. 6d. net . MILFORD, Oct. 13",W. W. Greig,['Greig (W. W.)'],ed.,Oct. 13,net
3446,"Grenfell (Wilfred T.)-Immortality. Cr. 8vo. 71 X 41, pp. 94, is. net ...NISBET, Sep. 13",Grenfell,Wilfred T.,Immortality,NISBET,,0.0,8vo.,"Grenfell (Wilfred T.)-Immortality. Cr. 8vo. 71 X 41, pp. 94, is. net ...NISBET, Sep. 13",Wilfred T. Grenfell,['Grenfell (Wilfred T.)'],,Sep. 13,
3447,"Grenfell (Wilfred T.) and others—Labrador : the country and the people. New edit., with additional chapters. Cr. 8vo. 71 x55, pp. 544, Ios. 6d. net . MACMILLAN, May 13",Grenfell,Wilfred T.,Labrador : the country and the people,MACMILLAN,6d.,0.025,8vo.,"Grenfell (Wilfred T.) and others—Labrador : the country and the people. New edit., with additional chapters. Cr. 8vo. 71 x55, pp. 544, Ios. 6d. net . MACMILLAN, May 13",Wilfred T. Grenfell,['Grenfell (Wilfred T.)'],,May 13,net
3448,"Grenfell (Wilfred T.)—What liſe means to me. Cr. 8vo. 71 x 48, pp. 168, 2s. net NISBET, Mar, 13",Grenfell,Wilfred T.,What liſe means to me,NISBET,2s.,0.1,8vo.,"Grenfell (Wilfred T.)—What liſe means to me. Cr. 8vo. 71 x 48, pp. 168, 25. net NISBET, Mar, 13",Wilfred T. Grenfell,['Grenfell (Wilfred T.)'],,"Mar, 13",net
3449,"Grensted (L. W.) See Allen (W. C.) and Grensted. Gress well (Albert and George)-The Vital balance: a short survey of some of the more important asj ects of health. Cr. 8vo. 71 x4i, pp. 136, 28. net W. RIDER, Oct. 13",Grensted,L. W.,See Allen (W. C.) and Grensted,W. RIDER,,0.0,8vo.,"Grensted (L. W.) See Allen (W. C.) and Grensted. Gress well (Albert and George)-The Vital balance: a short survey of some of the more important asj ects of health. Cr. 8vo. 71 x4i, pp. 136, 28. net W. RIDER, Oct. 13",L. W. Grensted,['Grensted (L. W.)'],,Oct. 13,
3450,"Griffin (Mrs. E.)-Pitman's Household arithmetic for girls. Book 2, Intermediate; Book 3, Senior. 8vo. 77 x 41, pp. 66, paper 5d., cloth 5 d. .PITMAN, May 13",Griffin,Mrs. E.,Pitman's Household arithmetic for girls,PITMAN,,0.0,8vo.,"Griffin (Mrs. E.)-Pitman's Household arithmetic for girls. Book 2, Intermediate; Book 3, Senior. 8vo. 77 x 41, pp. 66, paper 5d., cloth 5 d. .PITMAN, May 13",Mrs. E. Griffin,['Griffin (Mrs. E.)'],,May 13,
3451,"Griffin (H. Hewitt)-Sports management, 1913. 8vo., pp. 242, is. net PUTNEY PRESS, July 13",Griffin,H. Hewitt,Sports management,PUTNEY PRESS,,0.0,8vo.,"Griffin (H. Hewitt)-Sports management, 1913. 8vo., pp. 242, is. net PUTNEY PRESS, July 13",H. Hewitt Griffin,['Griffin (H. Hewitt)'],,July 13,
3452,"Griffin's New guide to the B.O.T. examinations for first and second class engineers. Part 2, Elementaries, verbals, and drawing. 84x51, pp. 332, 8s. 6d. net C. GRIFFIN, May 13",,,Griffin's New guide to the B.O.T. examinations for first and second class engineers,C. GRIFFIN,8s. 6d.,0.42500000000000004,,"Griffin's New guide to the B.O.T. examinations for first and second class engineers. Part 2, Elementaries, verbals, and drawing. 84x51, pp. 332, 8s. 6d. net C. GRIFFIN, May 13",,,,May 13,net
3453,"Griffith (George)-The Angel of the revolution. 8vo. swd, 6d. .PEARSON, Apr. 13",Griffith,George,The Angel of the revolution,PEARSON,6d.,0.025,8vo.,"Griffith (George)-The Angel of the revolution. 8vo. swd, 6d. .PEARSON, Apr. 13",George Griffith,['Griffith (George)'],,Apr. 13,
3454,"Griffith (George)—The Diamond dog. 8vo. swd 6d. PEARSON, Sep. 13",Griffith,George,The Diamond dog,PEARSON,6d.,0.025,8vo.,"Griffith (George)—The Diamond dog. 8vo. swd 6d. PEARSON, Sep. 13",George Griffith,['Griffith (George)'],,Sep. 13,
3455,"Griffith (Gwilym 0.)- The New Wales : some aspects of national idealism, with a plea for Welsh home rule. Intro. by E. T. John. 8vo. pp. 104, 6d. (Liverpool) H. EVANS & SONS, Nov. 13",Griffith,Gwilym 0.,"The New Wales : some aspects of national idealism, with a plea for Welsh home rule",H. EVANS & SONS,6d.,0.025,8vo.,"Griffith (Gwilym 0.)- The New Wales : some aspects of national idealism, with a plea for Welsh home rule. Intro. by E. T. John. 8vo. pp. 104, 6d. (Liverpool) H. EVANS & SONS, Nov. 13",Gwilym 0. Griffith,['Griffith (Gwilym 0.)'],,Nov. 13,
3456,"Griffith (M. E. Hume-) see Hume-Griffith. Griffith (R. C.) and White (J. H.)- Modern chess openings. 2nd edit., rev. Cr. 8vo., pp. 208, 3s. 6d. net .LONGMANS, Nov. 13",Griffith,M. E. Hume-,Modern chess openings,LONGMANS,3s. 6d.,0.175,8vo.,"Griffith (M. E. Hume-) see Hume-Griffith. Griffith (R. C.) and White (J. H.)- Modern chess openings. 2nd edit., rev. Cr. 8vo., pp. 208, 35. 6d. net .LONGMANS, Nov. 13",M. E. Hume- Griffith,"['Griffith (M. E. Hume-)', 'Griffith (R. C.)', 'White (J. H.)']",,Nov. 13,net
3457,"Griffiths (Arthur)-The Brand of the broad arrow. 8vo., swd., 6d.......PEARSON, July 13",Griffiths,Arthur,The Brand of the broad arrow,PEARSON,6d.,0.025,8vo.,"Griffiths (Arthur)-The Brand of the broad arrow. 8vo., swd., 6d.......PEARSON, July 13",Arthur Griffiths,['Griffiths (Arthur)'],,July 13,
3458,"Griffiths (Arthur)— The Queen's shilling. Popular edit. Cr. 8vo., pp. 318, 1s, net K. PAUL, Aug. 13",Griffiths,Arthur,The Queen's shilling,K. PAUL,1s.,0.05,8vo.,"Griffiths (Arthur)— The Queen's shilling. Popular edit. Cr. 8vo., pp. 318, Is, net K. PAUL, Aug. 13",Arthur Griffiths,['Griffiths (Arthur)'],,Aug. 13,net
3459,"Griffiths (D.)—The Grama grasses. (U.S. Nat. Herbarium). Illus. Ryl. 8vo. 91 X61, pp. 88, swd. 33. net .WESLEY, Jan. 13",Griffiths,D.,The Grama grasses,WESLEY,,0.0,8vo.,"Griffiths (D.)—The Grama grasses. (U.S. Nat. Herbarium). Illus. Ryl. 8vo. 91 X61, pp. 88, swd. 33. net .WESLEY, Jan. 13",D. Griffiths,['Griffiths (D.)'],,Jan. 13,
3460,"Griffiths (E. D.) see Franklin (T.) and Griffiths. Griffiths (E. H. and E.)-The Capacity for heat of Metals at different temperatures. 4to. swd. 3s. 6d. net (Royal Soc.) ...DULAU, Aug. 13",Griffiths,E. D.,The Capacity for heat of Metals at different temperatures,DULAU,3s. 6d.,0.175,4to.,"Griffiths (E. D.) see Franklin (T.) and Griffiths. Griffiths (E. H. and E.)-The Capacity for heat of Metals at different temperatures. 4to. swd. 35. 6d. net (Royal Soc.) ...DULAU, Aug. 13",E. D. Griffiths,"['Griffiths (E. D.)', 'Griffiths (E.)']",,Aug. 13,net
3461,"Grillparzer (Franz)-Libussa : trauerspiel in fünf aufzügen. Edit, with intro. and notes by G. O. Curme. Cr. 8vo., 38. net FROWDE, Feb. 13",Grillparzer,Franz,Libussa : trauerspiel in fünf aufzügen,FROWDE,,0.0,8vo.,"Grillparzer (Franz)-Libussa : trauerspiel in fünf aufzügen. Edit, with intro. and notes by G. O. Curme. Cr. 8vo., 38. net FROWDE, Feb. 13",Franz Grillparzer,['Grillparzer (Franz)'],,Feb. 13,
3462,"Grimble (Augustus)—The Salmon rivers of Eng. land and Wales. Illus. 2nd edit. 8vo. 84 X54, pp. 326, 7s. 6d. net ...K. PAUL, July 13",Grimble,Augustus,The Salmon rivers of Eng,K. PAUL,7s. 6d.,0.375,8vo.,"Grimble (Augustus)—The Salmon rivers of Eng. land and Wales. Illus. 2nd edit. 8vo. 84 X54, pp. 326, 75. 6d. net ...K. PAUL, July 13",Augustus Grimble,['Grimble (Augustus)'],,July 13,net
3463,"Grimble (Augustus)—The Salmon rivers of Scot. land. 3rd edit. 8vo. 84 X55, pp. 326, 78. 6d. net .K. PAUL, J uly 13",Grimble,Augustus,The Salmon rivers of Scot,K. PAUL,6d.,0.025,8vo.,"Grimble (Augustus)—The Salmon rivers of Scot. land. 3rd edit. 8vo. 84 X55, pp. 326, 78. 6d. net .K. PAUL, J uly 13",Augustus Grimble,['Grimble (Augustus)'],,J uly 13,net
3464,"Grimm (Bros.)—Fairy tales. 8vo. 81 X53, pp. 314, 2s. 6d. (Prize ser.)... .A. GARDNER, Apr. 13",Grimm,Bros.,Fairy tales,A. GARDNER,2s. 6d.,0.125,8vo.,"Grimm (Bros.)—Fairy tales. 8vo. 81 X53, pp. 314, 25. 6d. (Prize ser.)... .A. GARDNER, Apr. 13",Bros. Grimm,['Grimm (Bros.)'],,Apr. 13,
3465,"Grimm (Bros.)-Fairy tales. Illus. by J. R. Monsell. 4to. 8* X64, pp. 344, 5s. CASSELL, Sep. 13",Grimm,Bros.,Fairy tales,CASSELL,5s.,0.25,4to.,"Grimm (Bros.)-Fairy tales. Illus. by J. R. Monsell. 4to. 8* X64, pp. 344, 5s. CASSELL, Sep. 13",Bros. Grimm,['Grimm (Bros.)'],,Sep. 13,
3466,"Grimm's Fairy tales. Edit. by A. T. Martin. 12mo. limp, is. . MACMILLAN, Jan, 13",,,Grimm's Fairy tales,MACMILLAN,,0.0,12mo.,"Grimm's Fairy tales. Edit. by A. T. Martin. 12mo. limp, is. . MACMILLAN, Jan, 13",,,,"Jan, 13",
3467,"Grinnell (G. B.)- Jack in the Rockies. Cheaper edit. 8vo. 7* *4*, pp. 288, 2s. CHAMBERS, Sep. 13",Grinnell,G. B.,Jack in the Rockies,CHAMBERS,2s.,0.1,8vo.,"Grinnell (G. B.)- Jack in the Rockies. Cheaper edit. 8vo. 7* *4*, pp. 288, 25. CHAMBERS, Sep. 13",G. B. Grinnell,['Grinnell (G. B.)'],,Sep. 13,
3468,"Grinnell (G. B.)- Jack the young ranchman. Cheaper edit. 8vo. 78 X4), pp. 320, 2s. CHAMBERS, Sep. 13",Grinnell,G. B.,Jack the young ranchman,CHAMBERS,2s.,0.1,8vo.,"Grinnell (G. B.)- Jack the young ranchman. Cheaper edit. 8vo. 78 X4), pp. 320, 25. CHAMBERS, Sep. 13",G. B. Grinnell,['Grinnell (G. B.)'],,Sep. 13,
3469,"Grisar (H.)-Luther. Edit. by L. Cappadelta. Vol. 1. 8vo. 12s, net ....K. PAUL, Apr. 13",Grisar,H.,Luther,K. PAUL,12s.,0.6,8vo.,"Grisar (H.)-Luther. Edit. by L. Cappadelta. Vol. 1. 8vo. 12s, net ....K. PAUL, Apr. 13",H. Grisar,['Grisar (H.)'],,Apr. 13,net
3470,"Grisar (H.)-Luther. Trans. by E. M. Lamond. Vol. 2. 8vo. 128. net.... ROUTLEDGE, Sep. 13",Grisar,H.,Luther,ROUTLEDGE,,0.0,8vo.,"Grisar (H.)-Luther. Trans. by E. M. Lamond. Vol. 2. 8vo. 128. net.... ROUTLEDGE, Sep. 13",H. Grisar,['Grisar (H.)'],,Sep. 13,
3471,"Griswold (L.)-Deering at Princeton: a story of college life. Cr. 8vo. 6s. MACMILLAN, Oct. 13",Griswold,L.,Deering at Princeton: a story of college life,MACMILLAN,6s.,0.3,8vo.,"Griswold (L.)-Deering at Princeton: a story of college life. Cr. 8vo. 6s. MACMILLAN, Oct. 13",L. Griswold,['Griswold (L.)'],,Oct. 13,
3472,"Grohman (W. A. Baillie)-Sport in art: iconography of sport during four hundred years, from the beginning of the 15th to the end of the 18th centuries. Illus. 4to. 13 X10, pp. 445, 42s. net..... BALLANTYNE, June 13",Grohman,W. A. Baillie,"Sport in art: iconography of sport during four hundred years, from the beginning of the",BALLANTYNE,42s.,2.1,4to.,"Grohman (W. A. Baillie)-Sport in art: iconography of sport during four hundred years, from the beginning of the 15th to the end of the 18th centuries. Illus. 4to. 13 X10, pp. 445, 425. net..... BALLANTYNE, June 13",W. A. Baillie Grohman,['Grohman (W. A. Baillie)'],,June 13,net
3473,"Grossmann (J.)- The Elements of chemical engi- neering. 2nd edit., rey. Cr. 8vo. 78 X5, pp. 160, 3s. 6d. net .:::......C. GRIFFIN, Feb. 13",Grossmann,J.,The Elements of chemical engi- neering,C. GRIFFIN,,0.0,8vo.,"Grossmann (J.)- The Elements of chemical engi- neering. 2nd edit., rey. Cr. 8vo. 78 X5, pp. 160, 35. 6d. net .:::......C. GRIFFIN, Feb. 13",J. Grossmann,['Grossmann (J.)'],,Feb. 13,
3474,"Grossmith, George, Gaiety and, Naylor (S.) 5s. net Grossmith (Weedon)-From studio and stage : reminiscences. Illus. 8vo. 9 X53, pp. 382, 16s. net .LANE, Jan. 13",,,"Grossmith, George, Gaiety and, Naylor (S.)",LANE,16s.,0.8,8vo.,"Grossmith, George, Gaiety and, Naylor (S.) 5s. net Grossmith (Weedon)-From studio and stage : reminiscences. Illus. 8vo. 9 X53, pp. 382, 16s. net .LANE, Jan. 13",,,,Jan. 13,net
