,entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
2435,"Cr. 8vo. 73 × 43, ..LANE, May 04",,,,LANE,,8vo.,"Cr. 8vo. 73 × 43, ..LANE, May 04",,,,May 04,1904,
2448,"Gray (E. Ker)-30 Years of Lights and Shades of Clerical Life in the Diocese of London. Cr. 8vo. ......... pp. 248, 10s. 6d. net .....RIVINGTONS, Dec. 02 Gray (J.)-Ad Matrem: Poems. 12mo. 1s. 6d. net; boards, 1s. net....... ......SANDS, Apr. 04",Gray,E. Ker,,SANDS,1s.,8vo.,"Gray (E. Ker)-30 Years of Lights and Shades of Clerical Life in the Diocese of London. Cr. 8vo. ......... pp. 248, 10s. 6d. net .....RIVINGTONS, Dec. 02 Gray (J.)-Ad Matrem: Poems. 12mo. 1s. 6d. net; boards, 1s. net....... ......SANDS, Apr. 04",E. Ker Gray,['Gray (E. Ker)'],,Apr. 04,1904,net
2470,"............ ROUTLEDGE, Oct. 04",,,,ROUTLEDGE,,,"............ ROUTLEDGE, Oct. 04",,,,Oct. 04,1904,
2497,"32mo. 4×2, pp. .METHUEN, Sep. 04",,,,METHUEN,,,"32mo. 4×2, pp. .METHUEN, Sep. 04",,,,Sep. 04,1904,
2518,"Griffith (G.) 1sland Love-Story. Cr. 8vo. 7×4, pp. 814, 6s. .........F. V. WHITE, Nov. 04",Griffith,G.,,F. V. WHITE,6s.,8vo.,"Griffith (G.) Island Love-Story. Cr. 8vo. 7×4, pp. 814, 6s. .........F. V. WHITE, Nov. 04",G. Griffith,['Griffith (G.)'],,Nov. 04,1904,
2538,"Grip of Steel (A). Cr. 8vo. swd. 6d. net W. STEVENS, Mar. 04",Grip of Steel,A,,W. STEVENS,6d.,8vo.,"Grip of Steel (A). Cr. 8vo. swd. 6d. net W. STEVENS, Mar. 04",A Grip of Steel,['Grip of Steel (A)'],,Mar. 04,1904,net
2557,"18. *****........ Guide to Scotland (The Sportsman's) (Autumn 1ssue). Edit. by J. Watson Lyall. Cr. 8vo. swd. ..OFFICE, Aug. 04",,,,OFFICE,,8vo.,"18. *****........ Guide to Scotland (The Sportsman's) (Autumn Issue). Edit. by J. Watson Lyall. Cr. 8vo. swd. ..OFFICE, Aug. 04",,,,Aug. 04,1904,
2577,"Gythea's Message, Leslie (E.) 1s. 6d. ......... H. (E. M.)-Twelve Simple Addresses to a Com- municants' Class. Cr. 8vo. 7 × 4, pp. 116, 1s. 6d. net; bds. 1s. 3d. net.......... .MOWBRAY, Oct. 04","Gythea's Message, Leslie",E.,,MOWBRAY,1s. 3d.,8vo.,"Gythea's Message, Leslie (E.) 1s. 6d. ......... H. (E. M.)-Twelve Simple Addresses to a Com- municants' Class. Cr. 8vo. 7 × 4, pp. 116, 1s. 6d. net; bds. 1s. 3d. net.......... .MOWBRAY, Oct. 04","E. Gythea's Message, Leslie","[""Gythea's Message, Leslie (E.)""]",,Oct. 04,1904,net
2579,"Hadden (J. C.)-Life of Handel. (Kelkel ed.) 12mo. 6 × 4, pp. 162, 1s. 6d. J. J. KELIHER, Apr. 04",,,,J. J. KELIHER,1s. 6d.,,"Hadden (J. C.)-Life of Handel. (Kelkel ed.) 12mo. 6 × 4, pp. 162, 1s. 6d. J. J. KELIHER, Apr. 04",,['Hadden (J. C.)-Life of Handel. (Kelkel ed.)'],,Apr. 04,1904,
2580,"Hadden (J. C.)-Life of Mendelssohn. (Kelkel ed.) 12mo. 63 × 4, pp. 178, 1s. 6d. Haggard (H. Rider)-A Winter Pilgrimage. Account of Travels through Palestine, Italy, and 1sland of Cyprus, accomplished in 1900. Illus. New ed. 8vo. 84 × 54, pp. 384, 6s. net LONGMANS, Apr. 04",,,,LONGMANS,6s.,8vo.,"Hadden (J. C.)-Life of Mendelssohn. (Kelkel ed.) 12mo. 63 × 4, pp. 178, 1s. 6d. Haggard (H. Rider)-A Winter Pilgrimage. Account of Travels through Palestine, Italy, and Island of Cyprus, accomplished in 1900. Illus. New ed. 8vo. 84 × 54, pp. 384, 6s. net LONGMANS, Apr. 04",,['Hadden (J. C.)-Life of Mendelssohn. (Kelkel ed.)'],,Apr. 04,1904,net
2597,"SEELEY, July 04",,,,SEELEY,,,"SEELEY, July 04",,,,July 04,1904,
2602,".......... ......... HUTCHINSON, Nov. 04",,,,HUTCHINSON,,,".......... ......... HUTCHINSON, Nov. 04",,,,Nov. 04,1904,
2604,"8vo. swd. 6d. EVERETT, Sep. 04",,,,EVERETT,6d.,,"8vo. swd. 6d. EVERETT, Sep. 04",,,,Sep. 04,1904,
2673,"Cr. 8vo. 6d. net GRUBE, June 04",,,,GRUBE,6d.,8vo.,"Cr. 8vo. 6d. net GRUBE, June 04",,,,June 04,1904,net
2707,"58. net · Harper (C. G.)-Hardy Country: Literary Land- marks of the Wessex Novels. Illus. by Author. 8vo. 8×51, pp. 334, 6s. ....BLACK, Nov. 04",,,,BLACK,6s.,8vo.,"58. net · Harper (C. G.)-Hardy Country: Literary Land- marks of the Wessex Novels. Illus. by Author. 8vo. 8×51, pp. 334, 6s. ....BLACK, Nov. 04",,,,Nov. 04,1904,
2735,"Harzreise, Die, Heine (H.) 6d. .Dec. 02 Haskell (Mrs. L.)-Stories from the Bible. Imp. 8vo. bds. 1s. ...BLACKIE, Oct. 04","Harzreise, Die, Heine",H.,,BLACKIE,1s.,8vo.,"Harzreise, Die, Heine (H.) 6d. .Dec. 02 Haskell (Mrs. L.)-Stories from the Bible. Imp. 8vo. bds. 1s. ...BLACKIE, Oct. 04","H. Harzreise, Die, Heine","['Harzreise, Die, Heine (H.)']",,Oct. 04,1904,
2743,"......... CASSELL, Mar. 04",,,,CASSELL,,,"......... CASSELL, Mar. 04",,,,Mar. 04,1904,
2749,"Haweis (H. R.)-1deals for Girls. New edit. cr. 8vo. 7 x 4, pp. 140, 2s. net ...J. CLARKE, Oct. 04",Haweis,H. R.,,J. CLARKE,2s.,8vo.,"Haweis (H. R.)-Ideals for Girls. New edit. cr. 8vo. 7 x 4, pp. 140, 2s. net ...J. CLARKE, Oct. 04",H. R. Haweis,['Haweis (H. R.)'],,Oct. 04,1904,net
2760,"Cr. 8vo. swd. Hay (M. C.)-The Arundel Motto. ed. .R. E. KING, Mar. 04",,,,R. E. KING,,8vo.,"Cr. 8vo. swd. Hay (M. C.)-The Arundel Motto. ed. .R. E. KING, Mar. 04",,,,Mar. 04,1904,
2800,"net J. FINCH, Feb. 04",,,,J. FINCH,,,"net J. FINCH, Feb. 04",,,,Feb. 04,1904,
2828,"MACMILLAN, June 04",,,,MACMILLAN,,,"MACMILLAN, June 04",,,,June 04,1904,
2878,"8vo. swd. 6d. PEARSON, June 04",,,,PEARSON,6d.,,"8vo. swd. 6d. PEARSON, June 04",,,,June 04,1904,
2893,"Hire-purchase System, Russell (W. H.) 3s. 6d. net July 02 Hirschfeld (H.)-Descriptive Catalogue of He- brew MSS. of Montefiore Library. 8vo. 5s. net MACMILLAN, Feb. 04","Hire-purchase System, Russell",W. H.,,MACMILLAN,5s.,8vo.,"Hire-purchase System, Russell (W. H.) 3s. 6d. net July 02 Hirschfeld (H.)-Descriptive Catalogue of He- brew MSS. of Montefiore Library. 8vo. 5s. net MACMILLAN, Feb. 04","W. H. Hire-purchase System, Russell","['Hire-purchase System, Russell (W. H.)']",,Feb. 04,1904,net
2895,"History of Northumberland (A). 1ssued under Direction of Northumberland County History Committee. Vol. 7. 4to. 11 x 8, pp. 542, 428. ...SIMPKIN, July 04",History of Northumberland,A,,SIMPKIN,,4to.,"History of Northumberland (A). Issued under Direction of Northumberland County History Committee. Vol. 7. 4to. 11 x 8, pp. 542, 428. ...SIMPKIN, July 04",A History of Northumberland,['History of Northumberland (A)'],,July 04,1904,
2906,"Hobbs (S.)-160 Culinary Dainties for Epicure, Invalid. Dyspeptic. Cr. 8vo. limp, 18. DEAN, Sep. 04",Hobbs,S.,,DEAN,,8vo.,"Hobbs (S.)-160 Culinary Dainties for Epicure, Invalid. Dyspeptic. Cr. 8vo. limp, 18. DEAN, Sep. 04",S. Hobbs,['Hobbs (S.)'],,Sep. 04,1904,
2947,"18mo. 5 × 3, pp. 384, Library) Holmes (O. W.)-Poems. 1s.; lthr. 2s. net (Pocket 21s. net ROUTLEDGE, May 04",,,,ROUTLEDGE,21s.,,"18mo. 5 × 3, pp. 384, Library) Holmes (O. W.)-Poems. 1s.; lthr. 2s. net (Pocket 21s. net ROUTLEDGE, May 04",,,,May 04,1904,net
2972,"LONGMANS, Mar. 04",,,,LONGMANS,,,"LONGMANS, Mar. 04",,,,Mar. 04,1904,
3043,"8vo. swd. 6d MACLAREN, May 04",,,,MACLAREN,6d,,"8vo. swd. 6d MACLAREN, May 04",,,,May 04,1904,
3044,"8vo. swd. 6d. LONG, May 04",,,,LONG,6d.,,"8vo. swd. 6d. LONG, May 04",,,,May 04,1904,
3047,"78×4, pp. 818, 6s. Novel. Cr. 8vo. Hume (Fergus)-White Room. 74, pp. 818, 68.............F. V. WHITE, Feb. 04",,,,F. V. WHITE,,8vo.,"78×4, pp. 818, 6s. Novel. Cr. 8vo. Hume (Fergus)-White Room. 74, pp. 818, 68.............F. V. WHITE, Feb. 04",,,,Feb. 04,1904,
3088,"1deals of Science and Faith: Essays by various Cr. 8vo. 74 x 5, .G. ALLEN, Sep. 04",,,,G. ALLEN,,8vo.,"Ideals of Science and Faith: Essays by various Cr. 8vo. 74 x 5, .G. ALLEN, Sep. 04",,,,Sep. 04,1904,
3090,"1dler (The). Vol. 2s. Roy. 8vo. 5s. CHATTO, Sep. 04",,,,CHATTO,5s.,8vo.,"Idler (The). Vol. 25. Roy. 8vo. 5s. CHATTO, Sep. 04",,,,Sep. 04,1904,
3134,"1s Christianity True? Lectures delivered in Central Hall, Manchester. 8vo. swd. 6d. ..... C. H. KELLY, Apr. 04",,,,C. H. KELLY,6d.,8vo.,"Is Christianity True? Lectures delivered in Central Hall, Manchester. 8vo. swd. 6d. ..... C. H. KELLY, Apr. 04",,,,Apr. 04,1904,
3135,"1s Christianity True? Series of Lectures in Central Hall, Manchester. Cr. 8vo. 73 × 5, pp. 408, 2s. 6d. C. H. KELLY, July 04",,,,C. H. KELLY,2s. 6d.,8vo.,"Is Christianity True? Series of Lectures in Central Hall, Manchester. Cr. 8vo. 73 × 5, pp. 408, 2s. 6d. C. H. KELLY, July 04",,,,July 04,1904,
3169,"Illus. James I. & VI. By T. F. Henderson. 4to. 18 x 10, pp. 322, swd. 68s. net; on Japanese paper with duplicate plates, 160s. net GOUPIL, Nov. 04",,,,GOUPIL,160s.,4to.,"Illus. James I. & VI. By T. F. Henderson. 4to. 18 x 10, pp. 322, swd. 68s. net; on Japanese paper with duplicate plates, 160s. net GOUPIL, Nov. 04",,,,Nov. 04,1904,net
3190,"Jefry (J.)-England's Beloved Victoria (In Memoriam). Cr. 8vo. swd. 1s. net STOCKWELL, Dec. 04",,,,STOCKWELL,1s.,8vo.,"Jefry (J.)-England's Beloved Victoria (In Memoriam). Cr. 8vo. swd. 1s. net STOCKWELL, Dec. 04",,"[""Jefry (J.)-England's Beloved Victoria (In Memoriam)""]",,Dec. 04,1904,net
3214,"John Rigdon, Plant (Charles P.) 68.......... John (St.) Gospel, Parananda (Sri) 58.......Dec. 02 John (St.)-Gospel according to. The English Text and Paraphrase of each verse in parallel columns, short footnotes, form of prayer for meditation. 2 vols. 12mo. 6 x 4, pp. 114, 114, ea. 18. net (Layman's Bible Ser.) MOWBRAY, Dec. 04","John Rigdon, Plant",Charles P.,,MOWBRAY,,12mo.,"John Rigdon, Plant (Charles P.) 68.......... John (St.) Gospel, Parananda (Sri) 58.......Dec. 02 John (St.)-Gospel according to. The English Text and Paraphrase of each verse in parallel columns, short footnotes, form of prayer for meditation. 2 vols. 12mo. 6 x 4, pp. 114, 114, ea. 18. net (Layman's Bible Ser.) MOWBRAY, Dec. 04","Charles P. John Rigdon, Plant","['John Rigdon, Plant (Charles P.)']",,Dec. 04,1904,
3219,"174, 28. 6d. net Johnson (C.)-Highways and Byways of the South. Cr. 8vo. 88. 6d. net MACMILLAN, Dec. 04",,,,MACMILLAN,6d.,8vo.,"174, 28. 6d. net Johnson (C.)-Highways and Byways of the South. Cr. 8vo. 88. 6d. net MACMILLAN, Dec. 04",,,,Dec. 04,1904,net
3232,"8vo. 68. net Johnson (W. F.)-Century of Expansion. Cr. .MACMILLAN, Feb. 04",,,,MACMILLAN,,,"8vo. 68. net Johnson (W. F.)-Century of Expansion. Cr. .MACMILLAN, Feb. 04",,,,Feb. 04,1904,
3233,"8vo. 68. 6d. net Johnson (W. H.)-Cultivation and Preparation of Para Rubber. 8vo. 8 × 5, pp. 112, 7s. 6d. Det LOCKWOOD, Nov. 04",,,,LOCKWOOD,,8vo.,"8vo. 68. 6d. net Johnson (W. H.)-Cultivation and Preparation of Para Rubber. 8vo. 8 × 5, pp. 112, 7s. 6d. Det LOCKWOOD, Nov. 04",,,,Nov. 04,1904,
3249,"Jones (Alice)-1sabel Broderick; Bubbles we Buy. Novel. Cr. 8vo. 74 × 5, pp. 410, 68. LANE, May 04",Jones,Alice,,LANE,,8vo.,"Jones (Alice)-Isabel Broderick; Bubbles we Buy. Novel. Cr. 8vo. 74 × 5, pp. 410, 68. LANE, May 04",Alice Jones,['Jones (Alice)'],,May 04,1904,
3383,"16mo. 2s. 6d. net Kingsley (C.)-Two Years Ago. 8vo. 6d. W. COLLINS, Feb. 04",,,,W. COLLINS,6d.,8vo.,"16mo. 2s. 6d. net Kingsley (C.)-Two Years Ago. 8vo. 6d. W. COLLINS, Feb. 04",,,,Feb. 04,1904,
3438,"………………………………..BAGSTER, Apr. 04",,,,BAGSTER,,,"………………………………..BAGSTER, Apr. 04",,,,Apr. 04,1904,
3440,"BRADBURY, AGNEW, Feb. 04",,,,"BRADBURY, AGNEW",,,"BRADBURY, AGNEW, Feb. 04",,,,Feb. 04,1904,
3471,"Langley (8. P.), Abbot (C.)-1900 Solar Eclipse Expedition of Astrophysical Observatory of Smithsonian Institution. 22 Plates. Roy. 4to. swd. 6s.. …………………………………………………………………..W. WESLEY, July 04",,,,W. WESLEY,,4to.,"Langley (8. P.), Abbot (C.)-1900 Solar Eclipse Expedition of Astrophysical Observatory of Smithsonian Institution. 22 Plates. Roy. 4to. swd. 6s.. …………………………………………………………………..W. WESLEY, July 04",,"['Langley (8. P.), Abbot (C.)']",,July 04,1904,
3509,"12mo. 6 × 4, ........NASH, July 04",,,,NASH,,,"12mo. 6 × 4, ........NASH, July 04",,,,July 04,1904,
3513,"2s. 6d. net Le Blond (Mrs. A.)—see Blond (Mrs. A. Le) Lebrun (Madame Vigée)-Memoirs. Transl. by Lionel Strachey. Reproductions of paintings by Authoress. Roy. 8vo. 9 x 6, pp. 250, 12s. RICHARDS, Mar. 04",,,,RICHARDS,12s.,8vo.,"2s. 6d. net Le Blond (Mrs. A.)—see Blond (Mrs. A. Le) Lebrun (Madame Vigée)-Memoirs. Transl. by Lionel Strachey. Reproductions of paintings by Authoress. Roy. 8vo. 9 x 6, pp. 250, 12s. RICHARDS, Mar. 04",,,,Mar. 04,1904,
3540,"Leigh (R. A. A.)-Illus. Guide to Buildings of Eton College. Cr. 8vo. 64 x 44, pp. 208, swd. 18. net......... .SPOTTISWOODE, Aug. 04",Leigh,R. A. A.,,SPOTTISWOODE,,8vo.,"Leigh (R. A. A.)-Illus. Guide to Buildings of Eton College. Cr. 8vo. 64 x 44, pp. 208, swd. 18. net......... .SPOTTISWOODE, Aug. 04",R. A. A. Leigh,['Leigh (R. A. A.)'],,Aug. 04,1904,
3580,"8vo. Licensed Victuallers' Year Book, 190s. limp, 1s. ....OFFICE, Dec. 04",,,,OFFICE,1s.,,"8vo. Licensed Victuallers' Year Book, 1905. limp, 1s. ....OFFICE, Dec. 04",,,,Dec. 04,1904,
3612,"Lir Clan, Craig (J. R.) 1s....……………………………………. Lisbon College, Kirk (J.) &c., 58. Lisle (Fortunée de)-Burne-Jones. 41 Illus. 16mo. 6 x 4, pp. 208, 2s. 6d. net (Little Books on Art).... ..METHUEN, Nov. 04","Lir Clan, Craig",J. R.,,METHUEN,2s. 6d.,16mo.,"Lir Clan, Craig (J. R.) 1s....……………………………………. Lisbon College, Kirk (J.) &c., 58. Lisle (Fortunée de)-Burne-Jones. 41 Illus. 16mo. 6 x 4, pp. 208, 2s. 6d. net (Little Books on Art).... ..METHUEN, Nov. 04","J. R. Lir Clan, Craig","['Lir Clan, Craig (J. R.)']",,Nov. 04,1904,net
3655,"London Lyrics, Lampson (Fred. Locker) 2s. 6d., 8s. 6d. net London Magazine. Vol. 11. London Magazine. Vol. 12. Roy. 8vo. 4s. 6d. net OFFICE, Feb. 04","London Lyrics, Lampson",Fred. Locker,,OFFICE,4s. 6d.,8vo.,"London Lyrics, Lampson (Fred. Locker) 2s. 6d., 8s. 6d. net London Magazine. Vol. 11. London Magazine. Vol. 12. Roy. 8vo. 4s. 6d. net OFFICE, Feb. 04","Fred. Locker London Lyrics, Lampson","['London Lyrics, Lampson (Fred. Locker)']",,Feb. 04,1904,net
3685,"28. Longfellow-Poetical Works of. Oxford Com- plete Copyright Edit. Cr. 8vo. 7 × 47, pp. 886, ......FROWDE, July 04",,,,FROWDE,,8vo.,"28. Longfellow-Poetical Works of. Oxford Com- plete Copyright Edit. Cr. 8vo. 7 × 47, pp. 886, ......FROWDE, July 04",,,,July 04,1904,
3696,"Cr. 8vo. 74 × 54, pp. 808, 6s. MACMILLAN, July 04",,,,MACMILLAN,6s.,8vo.,"Cr. 8vo. 74 × 54, pp. 808, 6s. MACMILLAN, July 04",,,,July 04,1904,
3698,"Illus. 4to. 9 × 71, pp. 356 and Plates, 258. net SIMPKIN, Nov. 04",,,,SIMPKIN,,4to.,"Illus. 4to. 9 × 71, pp. 356 and Plates, 258. net SIMPKIN, Nov. 04",,,,Nov. 04,1904,
3734,"Lunyoro Grammar, Maddox (H. E.) 2s. 6d. Sep. 02 Lupton (W. H.)-Law relating to Payment of Commission. 12mo. limp, 18. 6d. net (Legal Handy Books) .......E. WILSON, Jan. 04","Lunyoro Grammar, Maddox",H. E.,,E. WILSON,6d.,12mo.,"Lunyoro Grammar, Maddox (H. E.) 2s. 6d. Sep. 02 Lupton (W. H.)-Law relating to Payment of Commission. 12mo. limp, 18. 6d. net (Legal Handy Books) .......E. WILSON, Jan. 04","H. E. Lunyoro Grammar, Maddox","['Lunyoro Grammar, Maddox (H. E.)']",,Jan. 04,1904,net
3754,"Macaulay (Lord-Burleigh and his Times: John Hampden, Horace Walpole. 12mo. 6d. net (Nat. Lib.) ......CASSELL, Oct. 04",Macaulay,Lord-Burleigh,,CASSELL,,,"Macaulay (Lord-Burleigh and his Times: John Hampden, Horace Walpole. 12mo. 6d. net (Nat. Lib.) ......CASSELL, Oct. 04",Lord-Burleigh Macaulay,"['Macaulay (Lord-Burleigh)', 'Macaulay (his Times: John Hampden, Horace Walpole. 12mo. 6d. net (Nat. Lib.)']",,Oct. 04,1904,
3775,"McCormick (E.)-1s Vaccination a disastrous Delusion? 8vo. 8d. NAT. ANTI-VAC. LEAGUE, Dec. 04",McCormick,E.,,NAT. ANTI-VAC. LEAGUE,8d.,8vo.,"McCormick (E.)-Is Vaccination a disastrous Delusion? 8vo. 8d. NAT. ANTI-VAC. LEAGUE, Dec. 04",E. McCormick,['McCormick (E.)'],,Dec. 04,1904,
3856,"Malory (Sir T.-Book of Sir Galahad and Achieve- ment of Adventure of the Sangreal. 12mo. bds. 18. net (Oakleaf Clas.) ASTOLAT PRESS, Mar. 04",Malory,Sir T.-Book of Sir Galahad,,ASTOLAT PRESS,,,"Malory (Sir T.-Book of Sir Galahad and Achieve- ment of Adventure of the Sangreal. 12mo. bds. 18. net (Oakleaf Clas.) ASTOLAT PRESS, Mar. 04",Sir T.-Book of Sir Galahad Malory,"['Malory (Sir T.-Book of Sir Galahad)', 'Malory (Achieve- ment of Adventure of the Sangreal. 12mo. bds. 18. net (Oakleaf Clas.)']",,Mar. 04,1904,
3966,"Cr. 8vo. 7x4%, ..SIMPKIN, May 04",,,,SIMPKIN,,8vo.,"Cr. 8vo. 7x4%, ..SIMPKIN, May 04",,,,May 04,1904,
3984,"Maupassant (Guy de). 16mo. leather, 2s. 6d. net (Little French Masterpieces)...PUTNAM, Mar. 04",Maupassant,Guy de,,PUTNAM,2s. 6d.,,"Maupassant (Guy de). 16mo. leather, 2s. 6d. net (Little French Masterpieces)...PUTNAM, Mar. 04",Guy de Maupassant,['Maupassant (Guy de)'],,Mar. 04,1904,net
3989,"Mavourneen, Johnston (M. L.) 3s. 6d. Mawson (E. O.)-Pioneer Irrigation. Manual of Information for Farmers in the Colonies. Addi- tional chapters on Light Railways by E. R. Calthrop. Illus. 8vo. 84 × 5, pp. 276, 10s. 6d. net .LOCKWOOD, June 04","Mavourneen, Johnston",M. L.,,LOCKWOOD,10s. 6d.,8vo.,"Mavourneen, Johnston (M. L.) 3s. 6d. Mawson (E. O.)-Pioneer Irrigation. Manual of Information for Farmers in the Colonies. Addi- tional chapters on Light Railways by E. R. Calthrop. Illus. 8vo. 84 × 5, pp. 276, 10s. 6d. net .LOCKWOOD, June 04","M. L. Mavourneen, Johnston","['Mavourneen, Johnston (M. L.)']",,June 04,1904,net
4016,"68. ............ ........... ............ 74×5, pp. 320, 6s. Meade (L. T.)-Love Triumphant. Novel. Cr. 8vo. 7 × 43, pp. 400, 6s. UNWIN, Sep. 04",,,,UNWIN,6s.,8vo.,"68. ............ ........... ............ 74×5, pp. 320, 6s. Meade (L. T.)-Love Triumphant. Novel. Cr. 8vo. 7 × 43, pp. 400, 6s. UNWIN, Sep. 04",,,,Sep. 04,1904,
4026,"8vo. 14s. net CHURCHILL, Dec. 04",,,,CHURCHILL,14s.,,"8vo. 14s. net CHURCHILL, Dec. 04",,,,Dec. 04,1904,net
4082,"12mo. 61 × 4, W. SCOTT, Jan. 04",,,,W. SCOTT,,,"12mo. 61 × 4, W. SCOTT, Jan. 04",,,,Jan. 04,1904,
4083,".SIMPKIN, Sep. 04",,,,SIMPKIN,,,".SIMPKIN, Sep. 04",,,,Sep. 04,1904,
4143,"J. MURRAY, Mar. 04",,,,J. MURRAY,,,"J. MURRAY, Mar. 04",,,,Mar. 04,1904,
4318,"18. Neffe als Onkel (Der). 18mo. limp, 1s. ............ Neil (C. Lang)-Modern Physical Culture. Illus. Cr. 8vo. 7 x 43, pp. 120, 1s. ...PEARSON, May 04",,,,PEARSON,1s.,18mo.,"18. Neffe als Onkel (Der). 18mo. limp, 1s. ............ Neil (C. Lang)-Modern Physical Culture. Illus. Cr. 8vo. 7 x 43, pp. 120, 1s. ...PEARSON, May 04",,,,May 04,1904,
4321,"Neri (St. P.), Bocci (Pietro J) 15s. net ...Oct. 02, 4 Nernst (W.) Theoretical Chemistry. From standpoint of Avogadro's Rule and Thermo- dynamics. Rev. in accordance with 4th German edit. 8vo. 8 × 5, pp. 796, 15s. net MACMILLAN, Dec. 04",,,,MACMILLAN,15s.,8vo.,"Neri (St. P.), Bocci (Pietro J) 15s. net ...Oct. 02, 4 Nernst (W.) Theoretical Chemistry. From standpoint of Avogadro's Rule and Thermo- dynamics. Rev. in accordance with 4th German edit. 8vo. 8 × 5, pp. 796, 15s. net MACMILLAN, Dec. 04",,"['Neri (St. P.), Bocci (Pietro J)']",,Dec. 04,1904,net
4325,"METHUEN, Jan. 04",,,,METHUEN,,,"METHUEN, Jan. 04",,,,Jan. 04,1904,
4364,"Nicholson (W. T.)-100 Questions and Answers on Problems of the Day: Religious, Political, Social. Cr. 8vo. 7 × 43, pp. 118, 1s. 6d. ; swd. 1s. SONNENSCHEIN, May 04",Nicholson,W. T.,,SONNENSCHEIN,1s.,8vo.,"Nicholson (W. T.)-100 Questions and Answers on Problems of the Day: Religious, Political, Social. Cr. 8vo. 7 × 43, pp. 118, 1s. 6d. ; swd. 1s. SONNENSCHEIN, May 04",W. T. Nicholson,['Nicholson (W. T.)'],,May 04,1904,
4366,"Cr. 8vo. ...PUTNAM, May 04",,,,PUTNAM,,8vo.,"Cr. 8vo. ...PUTNAM, May 04",,,,May 04,1904,
4369,"8vo. 8 x 6, pp. 314, swd. 12s. ...A. L. HUMPHREYS, Dec. 04",,,,A. L. HUMPHREYS,12s.,,"8vo. 8 x 6, pp. 314, swd. 12s. ...A. L. HUMPHREYS, Dec. 04",,,,Dec. 04,1904,
4383,"GOUPIL, Dec. 04",,,,GOUPIL,,,"GOUPIL, Dec. 04",,,,Dec. 04,1904,
4403,"REVELL, May 04",,,,REVELL,,,"REVELL, May 04",,,,May 04,1904,
4404,"Notes for Speakers on the Licensing Question CONSERVATIVE CENTRAL OFFICE, Oct. 04",,,,CONSERVATIVE CENTRAL OFFICE,,,"Notes for Speakers on the Licensing Question CONSERVATIVE CENTRAL OFFICE, Oct. 04",,,,Oct. 04,1904,
4440,"68. Oil Merchants' Manl., Sherriff (Frank) 7s. 6d. net net Oil Paintings, Water Colour Paintings and Draw- Constantine Alexander ings, Catalogue of. Ionides Collection (South Kensington). 6d. S. K. MUSEUM, Aug. 04",,,,S. K. MUSEUM,6d.,,"68. Oil Merchants' Manl., Sherriff (Frank) 7s. 6d. net net Oil Paintings, Water Colour Paintings and Draw- Constantine Alexander ings, Catalogue of. Ionides Collection (South Kensington). 6d. S. K. MUSEUM, Aug. 04",,,,Aug. 04,1904,
4469,"6s. One of the Ramblers.-A Norwegian Ramble. Cr. 8vo. 88. 6d. net........ ..PUTNAM, May 04",,,,PUTNAM,6d.,8vo.,"6s. One of the Ramblers.-A Norwegian Ramble. Cr. 8vo. 88. 6d. net........ ..PUTNAM, May 04",,,,May 04,1904,net
4499,"Our Winnie, Green (E. E-.) 18................... Our Young Men's Annual, 1904. Imp. 8vo. 2s. PARTRIDGE, Oct. 04","Our Winnie, Green",E. E-.,,PARTRIDGE,2s.,8vo.,"Our Winnie, Green (E. E-.) 18................... Our Young Men's Annual, 1904. Imp. 8vo. 2s. PARTRIDGE, Oct. 04","E. E-. Our Winnie, Green","['Our Winnie, Green (E. E-.)']",,Oct. 04,1904,
4500,"Outcast, Gould (Nat) 1s. Outcault (R. F.)-Buster Brown and his Reso- lutions. Obl. 4to. swd. 8s. 6d. net CHAMBERS, Sep. 04","Outcast, Gould",Nat,,CHAMBERS,8s. 6d.,4to.,"Outcast, Gould (Nat) 1s. Outcault (R. F.)-Buster Brown and his Reso- lutions. Obl. 4to. swd. 8s. 6d. net CHAMBERS, Sep. 04","Nat Outcast, Gould","['Outcast, Gould (Nat)']",,Sep. 04,1904,net
4534,"12mo. 6 x 34, pp. 192, ..UNWIN, Nov. 04",,,,UNWIN,,,"12mo. 6 x 34, pp. 192, ..UNWIN, Nov. 04",,,,Nov. 04,1904,
4550,"net FROWDE, Mar. 04",,,,FROWDE,,,"net FROWDE, Mar. 04",,,,Mar. 04,1904,
4574,"15s. net... 9s. net Partington (V.)-Des Vacances à Paris. Obl. 12mo. 1s. 6d. ………..H. MARSHALL, Sep. 04",,,,H. MARSHALL,,12mo.,"15s. net... 9s. net Partington (V.)-Des Vacances à Paris. Obl. 12mo. 1s. 6d. ………..H. MARSHALL, Sep. 04",,,,Sep. 04,1904,
4601,"Cr. 8vo. 68. net R. B. JOHNSON, Apr. 04",,,,R. B. JOHNSON,,8vo.,"Cr. 8vo. 68. net R. B. JOHNSON, Apr. 04",,,,Apr. 04,1904,
