,entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
3320,"Substitute, Harben (Will, N.) 6s. Success! Michael (Chas. D.) 1s. 6d. Suckling (R. A. J.)-The Christian's Handy Book of Prayer. 18th ed. cr. 8vo. 1s. net; lthr. 2s. net; ditto, with Collects, 1s. 6d. net; lthr. 2s. 6d. net .LONGHURST, Nov. 03","Substitute, Harben","Will, N.",,LONGHURST,2s. 6d.,8vo.,"Substitute, Harben (Will, N.) 6s. Success! Michael (Chas. D.) 1s. 6d. Suckling (R. A. J.)-The Christian's Handy Book of Prayer. 18th ed. cr. 8vo. 1s. net; lthr. 2s. net; ditto, with Collects, 1s. 6d. net; lthr. 2s. 6d. net .LONGHURST, Nov. 03","Will, N. Substitute, Harben","['Substitute, Harben (Will, N.)']",,Nov. 03,1903,net
3351,"1908] 18. Swiss Family Robinson (The). Trans. from German by M. Wiss. Cr. 8vo. 73 x 44, pp. 264, ………………………………….BLACKIE, Sep. 03",,,,BLACKIE,,8vo.,"1908] 18. Swiss Family Robinson (The). Trans. from German by M. Wiss. Cr. 8vo. 73 x 44, pp. 264, ………………………………….BLACKIE, Sep. 03",,,,Sep. 03,1903,
3394,"8vo. 7s. 6d. MACMILLAN, July 03",,,,MACMILLAN,7s. 6d.,,"8vo. 7s. 6d. MACMILLAN, July 03",,,,July 03,1903,
3518,"CHAMBERS, Apr. 03",,,,CHAMBERS,,,"CHAMBERS, Apr. 03",,,,Apr. 03,1903,
3538,"4to. swd. 1s. TUCK, Sep. 03",,,,TUCK,1s.,,"4to. swd. 1s. TUCK, Sep. 03",,,,Sep. 03,1903,
3549,"Tuttiett (Miss M. G.)-see Gray (Maxwell) 6s. net.... Tutton (A. E. H.)-The Elasmometer, a New Inter- ferential Form of Elasticity Apparatus. 4to. pp. 20, 1s. 6d. ......... .......DULAU, Oct. 03",,,,DULAU,1s. 6d.,4to.,"Tuttiett (Miss M. G.)-see Gray (Maxwell) 6s. net.... Tutton (A. E. H.)-The Elasmometer, a New Inter- ferential Form of Elasticity Apparatus. 4to. pp. 20, 1s. 6d. ......... .......DULAU, Oct. 03",,['Tuttiett (Miss M. G.)-see Gray (Maxwell)'],,Oct. 03,1903,
3634,"64mo. 8 × 2, pp. 88, ..TREHERNE, Nov. 03",,,,TREHERNE,,,"64mo. 8 × 2, pp. 88, ..TREHERNE, Nov. 03",,,,Nov. 03,1903,
3693,"Warden (Florence)-No. 8 The Square. Cr. 8vo. 74×4, pp. 320, 6s. Warden (Florence) swd. 6d..... - ........LONG, June 03",Warden,Florence,,LONG,,8vo.,"Warden (Florence)-No. 8 The Square. Cr. 8vo. 74×4, pp. 320, 6s. Warden (Florence) swd. 6d..... - ........LONG, June 03",Florence Warden,['Warden (Florence)'],,June 03,1903,
3731,"2s. 6d. net Webb (F.)-From the Alps to the Riviera: Pen Pictures of People and Places. Cr. 8vo. 7×5, pp. 206, 2s. 6d. .FOXWELL, May 03",,,,FOXWELL,2s. 6d.,8vo.,"2s. 6d. net Webb (F.)-From the Alps to the Riviera: Pen Pictures of People and Places. Cr. 8vo. 7×5, pp. 206, 2s. 6d. .FOXWELL, May 03",,,,May 03,1903,
3820,"MACMILLAN, Nov. 03",,,,MACMILLAN,,,"MACMILLAN, Nov. 03",,,,Nov. 03,1903,
3822,"7s. 6d. .CHURCHILL, Oct. 03",,,,CHURCHILL,7s. 6d.,,"7s. 6d. .CHURCHILL, Oct. 03",,,,Oct. 03,1903,
3823,"ROUTLEDGE, Sep. 03",,,,ROUTLEDGE,,,"ROUTLEDGE, Sep. 03",,,,Sep. 03,1903,
3824,"NEWNES, Sep. 03",,,,NEWNES,,,"NEWNES, Sep. 03",,,,Sep. 03,1903,
3826,"8vo. 7 × 5, pp. 416, 3s. 6d. .. ...NELSON, Oct. 03",,,,NELSON,3s. 6d.,,"8vo. 7 × 5, pp. 416, 3s. 6d. .. ...NELSON, Oct. 03",,,,Oct. 03,1903,
3828,"10s. 6d. net ..HEINEMANN, Dec. 03",,,,HEINEMANN,10s. 6d.,,"10s. 6d. net ..HEINEMANN, Dec. 03",,,,Dec. 03,1903,net
3833,"net .......... HURST, Apr. 03",,,,HURST,,,"net .......... HURST, Apr. 03",,,,Apr. 03,1903,
3842,"58............ Who's Who, 1904. Cr. 8vo. 7s. 6d. net Who's Who in America. BLACK, Dec. 03",,,,BLACK,,8vo.,"58............ Who's Who, 1904. Cr. 8vo. 7s. 6d. net Who's Who in America. BLACK, Dec. 03",,,,Dec. 03,1903,
3843,"Cr. 8vo. limp, 18. .BLACK, Dec. 03",,,,BLACK,,8vo.,"Cr. 8vo. limp, 18. .BLACK, Dec. 03",,,,Dec. 03,1903,
3889,"8vo. bds. 1s. WILLING, Jan. 03",,,,WILLING,1s.,,"8vo. bds. 1s. WILLING, Jan. 03",,,,Jan. 03,1903,
3923,"Cr. 8vo. 7×5, pp. 94, ....RICHARDS, May 03",,,,RICHARDS,,8vo.,"Cr. 8vo. 7×5, pp. 94, ....RICHARDS, May 03",,,,May 03,1903,
3930,"Winter (J. S.)-Lost! a Sweetheart (Winter's Annual.) 12mo. 1s. 6d.; swd. 1s. F. V. WHITE, Nov. 03",,,,F. V. WHITE,1s.,,"Winter (J. S.)-Lost! a Sweetheart (Winter's Annual.) 12mo. 1s. 6d.; swd. 1s. F. V. WHITE, Nov. 03",,"[""Winter (J. S.)-Lost! a Sweetheart (Winter's Annual.)""]",,Nov. 03,1903,
3939,"BLACK, Nov. 03",,,,BLACK,,,"BLACK, Nov. 03",,,,Nov. 03,1903,
3991,"World's People, Gordon (Julien) 6s. World's Shrine, Johnson (V. W.) 6s. net World's Work. Ed. by Henry Norman. Vol. 1. Imp. 8vo. 7s. 6d. net .HEINEMANN, May 03","World's People, Gordon",Julien,,HEINEMANN,7s. 6d.,8vo.,"World's People, Gordon (Julien) 6s. World's Shrine, Johnson (V. W.) 6s. net World's Work. Ed. by Henry Norman. Vol. 1. Imp. 8vo. 7s. 6d. net .HEINEMANN, May 03","Julien World's People, Gordon","[""World's People, Gordon (Julien)""]",,May 03,1903,net
4029,"Yeats (W. B.)-1deas of Good and Evil. Cr. 8vo. 7x5, pp. 850, 68...........A. H. BULLEN, May 03",Yeats,W. B.,,A. H. BULLEN,,8vo.,"Yeats (W. B.)-Ideas of Good and Evil. Cr. 8vo. 7x5, pp. 850, 68...........A. H. BULLEN, May 03",W. B. Yeats,['Yeats (W. B.)'],,May 03,1903,
4047,"28s. net....... -- Zack The Roman Road, Thoughty Ones. Cr. 8vo. 7 The Balance, The × 5, pp. 268, 6s. CONSTABLE, May 03",,,,CONSTABLE,6s.,8vo.,"28s. net....... -- Zack The Roman Road, Thoughty Ones. Cr. 8vo. 7 The Balance, The × 5, pp. 268, 6s. CONSTABLE, May 03",,,,May 03,1903,
