,entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
4081,"Ingalese (1sabella)-Occult philosophy (Amended and enlarged from “From incarnation to re- incarnation.) 8vo. 12s. 6d. net FOWLER, Nov. '20",,,,FOWLER,12s. 6d.,,"Ingalese (Isabella)-Occult philosophy (Amended and enlarged from “From incarnation to re- incarnation.) 8vo. 12s. 6d. net FOWLER, Nov. '20",,"['Ingalese (1sabella)-Occult philosophy (Amended)', '-Occult philosophy (enlarged from “From incarnation to re- incarnation.)']",,Nov. '20,1920,net
4101,"Ireland/Outrages. Return (Monthly) ea. id. H.M.S.O., Apr., etc. '20",Ireland/Outrages. Return,Monthly,,H.M.S.O.,,,"Ireland/Outrages. Return (Monthly) ea. id. H.M.S.O., Apr., etc. '20",Monthly Ireland/Outrages. Return,['Ireland/Outrages. Return (Monthly)'],,"Apr., etc. '20",1920,
4113,"1s it a new world ? A series of articles and letters contributed by correspondents to the “ Daily Telegraph,” Aug.-Sept., 1920. Fore- word by W. L. Courtney. Cr. 8vo. 71 X5, pp. 292, 78. 6d. net....HODDER & S., Dec. '20",,,,HODDER & S.,6d.,8vo.,"Is it a new world ? A series of articles and letters contributed by correspondents to the “ Daily Telegraph,” Aug.-Sept., 1920. Fore- word by W. L. Courtney. Cr. 8vo. 71 X5, pp. 292, 78. 6d. net....HODDER & S., Dec. '20",,,,Dec. '20,1920,net
4115,"1sha Upanishat : with a new commentary by the Kaulacharyya Sadananda. Trans. with intro. by J. Majumdar, with foreword by Arthur Avalon. 8vo. pp. 61, 6s. 6d. LUZAC, June '20",,,,LUZAC,6s. 6d.,8vo.,"Isha Upanishat : with a new commentary by the Kaulacharyya Sadananda. Trans. with intro. by J. Majumdar, with foreword by Arthur Avalon. 8vo. pp. 61, 6s. 6d. LUZAC, June '20",,,,June '20,1920,
4116,"1shvara-Pratyabhijna Vimarshini of Utpaladeva. With commentary by Abhinava-Gupta. Ed., with notes, by Mahamahopadhyaya Pandit Kukund Ram Shastri. Vol. I. 8vo. pp. 341, gs. (Kashmir ser. of texts.)....LUZAC, Jan. '20",,,,LUZAC,,8vo.,"Ishvara-Pratyabhijna Vimarshini of Utpaladeva. With commentary by Abhinava-Gupta. Ed., with notes, by Mahamahopadhyaya Pandit Kukund Ram Shastri. Vol. I. 8vo. pp. 341, gs. (Kashmir ser. of texts.)....LUZAC, Jan. '20",,,,Jan. '20,1920,
4122,"1slay Nicholas)—The Selicombe murder. Cr. 8vo. 73 X 4, pp. 247, 4s. 6d. net A. MURRAY, Jan, '20",,,,A. MURRAY,4s. 6d.,8vo.,"Islay Nicholas)—The Selicombe murder. Cr. 8vo. 73 X 4, pp. 247, 4s. 6d. net A. MURRAY, Jan, '20",,,,"Jan, '20",1920,net
4123,"1sle of Man Account for 1919-20. id. H.M.S.O., Aug. '20",,,,H.M.S.O.,,,"Isle of Man Account for 1919-20. id. H.M.S.O., Aug. '20",,,,Aug. '20,1920,
4125,"1smail Komal, Bey-Memoirs. Ed. by Sommer- ville Story. With a pref. by W. M. Fullerton. Ryl. 8vo. 97 x 53, pp. 530, 18s. net CONSTABLE, June 20",,,,CONSTABLE,18s.,8vo.,"Ismail Komal, Bey-Memoirs. Ed. by Sommer- ville Story. With a pref. by W. M. Fullerton. Ryl. 8vo. 97 x 53, pp. 530, 18s. net CONSTABLE, June 20",,,,June 20,1920,net
4126,"1ssues of life (The)-A Compilation by H.S. Re-issue. 18mo. 6x34, pp. 46, swd. 6d. net, (Rosemary Booklets) . . SIMPKIN, July '20",,,,SIMPKIN,,18mo.,"Issues of life (The)-A Compilation by H.S. Re-issue. 18mo. 6x34, pp. 46, swd. 6d. net, (Rosemary Booklets) . . SIMPKIN, July '20",,,,July '20,1920,
4171,"Jamieson (Andrew-A Text-book of applied mechanics and mechanical engineering. Vol. 3, Theory of structures. Toth ed., rev. by Ewart S. Andrews. Cr. 8vo. 73 x 54, pp. 248, 7s. 6d. net. (Griffin's Scientific text-books) GRIFFIN, May'20",Jamieson,Andrew-A Text-book of applied mechanics,,GRIFFIN,,,"Jamieson (Andrew-A Text-book of applied mechanics and mechanical engineering. Vol. 3, Theory of structures. Toth ed., rev. by Ewart S. Andrews. Cr. 8vo. 73 x 54, pp. 248, 75. 6d. net. (Griffin's Scientific text-books) GRIFFIN, May'20",Andrew-A Text-book of applied mechanics Jamieson,"['Jamieson (Andrew-A Text-book of applied mechanics)', ""Jamieson (mechanical engineering. Vol. 3, Theory of structures. Toth ed., rev. by Ewart S. Andrews. Cr. 8vo. 73 x 54, pp. 248, 7s. 6d. net. (Griffin's Scientific text-books)""]",,May'20,1920,
4243,"Joints, Injuries to, Jones (R., Sir) 6s. net mar.'20",,,,R.,,,"Joints, Injuries to, Jones (R., Sir) 6s. net mar.'20",,,,Sir) 6s. net mar.'20,1920,
4274,"Jones (P. C. Varrier) see Woodhead (G. Sir) and Jones Jones (Percy, Rev.)-William Carey. Cr. 8vo. 6X4, pp. 64, 1s. 6d. net (New missionary ser.) MORGAN & S., Oct. '20",Jones,P. C. Varrier,,MORGAN & S.,1s. 6d.,8vo.,"Jones (P. C. Varrier) see Woodhead (G. Sir) and Jones Jones (Percy, Rev.)-William Carey. Cr. 8vo. 6X4, pp. 64, Is. 6d. net (New missionary ser.) MORGAN & S., Oct. '20",P. C. Varrier Jones,['Jones (P. C. Varrier)'],,Oct. '20,1920,net
4293,"Jordan (H. G.) see Cryer (Thomas) and Jordan, Jordan (Herbert W.)—Debentures : the purposes they serve and how they are issued. 9th ed. 8 x 54, pp. 71, 1s. 6d. net .. JORDAN, Sep. '20",Jordan,H. G.,,JORDAN,1s. 6d.,,"Jordan (H. G.) see Cryer (Thomas) and Jordan, Jordan (Herbert W.)—Debentures : the purposes they serve and how they are issued. 9th ed. 8 x 54, pp. 71, Is. 6d. net .. JORDAN, Sep. '20",H. G. Jordan,['Jordan (H. G.)'],,Sep. '20,1920,net
4403,"King (Agnes G.)-1slands far away. [Fiji 1slands.] Intro. by Sir Everard im Thurn. 84 x 57, pp. 283, 18s. net ..SIFTON PRAED, Nov. '20",King,Agnes G.,,SIFTON PRAED,18s.,,"King (Agnes G.)-Islands far away. [Fiji Islands.] Intro. by Sir Everard im Thurn. 84 x 57, pp. 283, 18s. net ..SIFTON PRAED, Nov. '20",Agnes G. King,['King (Agnes G.)'],,Nov. '20,1920,net
4404,"King (Alfred)-500 plain answers to direct questions on steam, hot water and vacuum heating. 8vo.gs. net....HODDER & S., Feb.'20",King,Alfred,,HODDER & S.,,8vo,"King (Alfred)-500 plain answers to direct questions on steam, hot water and vacuum heating. 8vo.gs. net....HODDER & S., Feb.'20",Alfred King,['King (Alfred)'],,Feb.'20,1920,
4501,"La Chard (Thérèse)-Needlework teaching in the HEINEMANN, Feb. '20",La Chard,Thérèse,,HEINEMANN,,,"La Chard (Thérèse)-Needlework teaching in the HEINEMANN, Feb. '20",Thérèse La Chard,['La Chard (Thérèse)'],,Feb. '20,1920,
4652,"Leigh (Ada) see Lewis (Mrs. T.) Loigh (E. C.)- A List of English clubs, 1920, in all parts of the world. 18mo. 64 x 41, pp. 188, 7s. 6d. net .SPOTTISWOODE, Jan. '20",Leigh,Ada,,SPOTTISWOODE,7s. 6d.,,"Leigh (Ada) see Lewis (Mrs. T.) Loigh (E. C.)- A List of English clubs, 1920, in all parts of the world. 18mo. 64 x 41, pp. 188, 75. 6d. net .SPOTTISWOODE, Jan. '20",Ada Leigh,['Leigh (Ada)'],,Jan. '20,1920,net
4678,"Le Quoux (William)-No.7, Savill Square. Cr. 8vo. 77 x 5, pp. 312, 78. net ..WARD, LOCK, June '20",Le Quoux,William,,"WARD, LOCK",,8vo.,"Le Quoux (William)-No.7, Savill Square. Cr. 8vo. 77 x 5, pp. 312, 78. net ..WARD, LOCK, June '20",William Le Quoux,['Le Quoux (William)'],,June '20,1920,
4687,"Loscohior (D. Labor market. Cr. 8vo. 12s. net (Social science test books) MACMILLAN, Juno '20",Loscohior,D. Labor market. Cr. 8vo. 12s. net (Social science test books,,MACMILLAN,,,"Loscohior (D. Labor market. Cr. 8vo. I2s. net (Social science test books) MACMILLAN, Juno '20",D. Labor market. Cr. 8vo. 12s. net (Social science test books Loscohior,['Loscohior (D. Labor market. Cr. 8vo. 12s. net (Social science test books)'],,Juno '20,1920,
4772,"Local Government Board (Scotland) - 25th and final annual report for 1919.gd. net H.M.S.O., July '20",Local Government Board,Scotland,,H.M.S.O.,,,"Local Government Board (Scotland) - 25th and final annual report for 1919.gd. net H.M.S.O., July '20",Scotland Local Government Board,['Local Government Board (Scotland)'],,July '20,1920,
4797,"London (Jack) 1sland tales. Cr. 8vo. 71 X 5, pp. 248, 7s. 6d. net .MILLS & B., Aug. '20",London,Jack,,MILLS & B.,7s. 6d.,8vo.,"London (Jack) Island tales. Cr. 8vo. 71 X 5, pp. 248, 7s. 6d. net .MILLS & B., Aug. '20",Jack London,['London (Jack)'],,Aug. '20,1920,net
4872,"Lunacy (Ireland)—68th annual report, 1918. gd. net ...H.M.S.O., May'20",Lunacy,Ireland,,H.M.S.O.,,,"Lunacy (Ireland)—68th annual report, 1918. gd. net ...H.M.S.O., May'20",Ireland Lunacy,['Lunacy (Ireland)'],,May'20,1920,
4906,"McCabo (Joseph) - 1s Spiritualism based on fraud ? the evidence given by Sir A. C. Doyle and others drastically examined. Cr. 8vo. 71 x 5, pp. 160, 4s. 6d. net; swd. 3s. net WATTS, June 20",McCabo,Joseph,,WATTS,3s.,8vo.,"McCabo (Joseph) - Is Spiritualism based on fraud ? the evidence given by Sir A. C. Doyle and others drastically examined. Cr. 8vo. 71 x 5, pp. 160, 4s. 6d. net; swd. 35. net WATTS, June 20",Joseph McCabo,['McCabo (Joseph)'],,June 20,1920,net
4931,"Mac Donald (George R./Key to Spanish compo- sition. 2s. 6d. net (Hossfelds Educ. ser.) HIRSCHFELD, June '20",Mac Donald,George R./Key to Spanish compo- sition. 2s. 6d. net (Hossfelds Educ. ser.,,HIRSCHFELD,,,"Mac Donald (George R./Key to Spanish compo- sition. 25. 6d. net (Hossfelds Educ. ser.) HIRSCHFELD, June '20",George R./Key to Spanish compo- sition. 2s. 6d. net (Hossfelds Educ. ser. Mac Donald,['Mac Donald (George R./Key to Spanish compo- sition. 2s. 6d. net (Hossfelds Educ. ser.)'],,June '20,1920,
5039,"Macnamara (Fanny) see Lane (E.) and Macnamara Macnamara (M.)-Love fibs. Cr. 8vo. swd 1s. 6d. net. (Plays for a people's theatre) DANIEL, Dec. '20",Macnamara,Fanny,,DANIEL,,8vo.,"Macnamara (Fanny) see Lane (E.) and Macnamara Macnamara (M.)-Love fibs. Cr. 8vo. swd Is. 6d. net. (Plays for a people's theatre) DANIEL, Dec. '20",Fanny Macnamara,['Macnamara (Fanny)'],,Dec. '20,1920,
5076,"Mainland (T.) see Heddle (J. G. F. M.) and Majn- land Main waring (Alice) and Longridge (George) - Just now, letters to a lady. Cr. 8vo. 71 x 5, pp. 152, 3s. 6d. net GARDNER, DARTON, July’20",Mainland,T.,,"GARDNER, DARTON",3s. 6d.,8vo.,"Mainland (T.) see Heddle (J. G. F. M.) and Majn- land Main waring (Alice) and Longridge (George) - Just now, letters to a lady. Cr. 8vo. 71 x 5, pp. 152, 35. 6d. net GARDNER, DARTON, July’20",T. Mainland,['Mainland (T.)'],,July’20,1920,net
5105,"Mammals, British, Thorburn (A.) 210s. net Not '20 por 123. 28. Mann (M.)—Textbook of tracheo-bronchoscopy: technical and practical. Trans. by A. R. Moodie. Ryl. 8vo. 107 x77, pp. 292, 31s. 6d. net .J. BALE, Nov. '20","Mammals, British, Thorburn",A.,,J. BALE,31s. 6d.,8vo.,"Mammals, British, Thorburn (A.) 2105. net Not '20 por 123. 28. Mann (M.)—Textbook of tracheo-bronchoscopy: technical and practical. Trans. by A. R. Moodie. Ryl. 8vo. 107 x77, pp. 292, 31s. 6d. net .J. BALE, Nov. '20","A. Mammals, British, Thorburn","['Mammals, British, Thorburn (A.)']",,Nov. '20,1920,net
5354,"Middleton (R., Rev.)-Glimpses of the Glory-Land JARROLDS, Mar. '20",Middleton,"R., Rev.",,JARROLDS,,,"Middleton (R., Rev.)-Glimpses of the Glory-Land JARROLDS, Mar. '20","R., Rev. Middleton","['Middleton (R., Rev.)']",,Mar. '20,1920,
5364,"Miles (J. E.) see Tatham (M.) and Miles. Miles Patrick) — The Victory march, and other poems. 71 X 5, pp. 20, 1s. net STOCKWELL, Nov. '20",Miles,J. E.,,STOCKWELL,1s.,,"Miles (J. E.) see Tatham (M.) and Miles. Miles Patrick) — The Victory march, and other poems. 71 X 5, pp. 20, Is. net STOCKWELL, Nov. '20",J. E. Miles,['Miles (J. E.)'],,Nov. '20,1920,net
5420,"Mint (Royal)—48th annual report, 6s. net H.M.S.O., Mar. '20",Mint,Royal,,H.M.S.O.,6s.,,"Mint (Royal)—48th annual report, 6s. net H.M.S.O., Mar. '20",Royal Mint,['Mint (Royal)'],,Mar. '20,1920,net
5446,"Molé (A.) see James (W.) and Molé Molema (S. M.)-The Bantu : past and present. 8vo. 84 x 54, pp. 418, 25s. net..GREEN, May'20",Molé,A.,,GREEN,25s.,,"Molé (A.) see James (W.) and Molé Molema (S. M.)-The Bantu : past and present. 8vo. 84 x 54, pp. 418, 255. net..GREEN, May'20",A. Molé,['Molé (A.)'],,May'20,1920,net
5460,"Montefiore (C. G.)-1s there a middle way? 81x54, pp. 15, swd. 6d. net JEWISH RELIGIOUS UNION, Nov. '20",Montefiore,C. G.,,JEWISH RELIGIOUS UNION,6d.,,"Montefiore (C. G.)-Is there a middle way? 81x54, pp. 15, swd. 6d. net JEWISH RELIGIOUS UNION, Nov. '20",C. G. Montefiore,['Montefiore (C. G.)'],,Nov. '20,1920,net
5474,"Moore (Dorothea —Terry, the girl-guide. With foreword by Lady Baden-Powell. Ch. ed. Cr. 8vo. 73 X4, pp. 286, 2s. net (Haversack ser.) NISBET, Oct. '20",Moore,"Dorothea —Terry, the girl-guide. With foreword by Lady Baden-Powell. Ch. ed. Cr. 8vo. 73 X4, pp. 286, 2s. net (Haversack ser.",,NISBET,,,"Moore (Dorothea —Terry, the girl-guide. With foreword by Lady Baden-Powell. Ch. ed. Cr. 8vo. 73 X4, pp. 286, 25. net (Haversack ser.) NISBET, Oct. '20","Dorothea —Terry, the girl-guide. With foreword by Lady Baden-Powell. Ch. ed. Cr. 8vo. 73 X4, pp. 286, 2s. net (Haversack ser. Moore","['Moore (Dorothea —Terry, the girl-guide. With foreword by Lady Baden-Powell. Ch. ed. Cr. 8vo. 73 X4, pp. 286, 2s. net (Haversack ser.)']",,Oct. '20,1920,
5527,"Morley (Christopher/Mince pie : adventures on the sunny side of Grub Street. Illus. by Walter Jack Duncan. Cr. 8vo. 71 x 5, pp. 296, 78. 6d. net (G. H. DORAN) HODDER & S., June '20",Morley,"Christopher/Mince pie : adventures on the sunny side of Grub Street. Illus. by Walter Jack Duncan. Cr. 8vo. 71 x 5, pp. 296, 78. 6d. net (G. H. DORAN",,HODDER & S.,,,"Morley (Christopher/Mince pie : adventures on the sunny side of Grub Street. Illus. by Walter Jack Duncan. Cr. 8vo. 71 x 5, pp. 296, 78. 6d. net (G. H. DORAN) HODDER & S., June '20","Christopher/Mince pie : adventures on the sunny side of Grub Street. Illus. by Walter Jack Duncan. Cr. 8vo. 71 x 5, pp. 296, 78. 6d. net (G. H. DORAN Morley","['Morley (Christopher/Mince pie : adventures on the sunny side of Grub Street. Illus. by Walter Jack Duncan. Cr. 8vo. 71 x 5, pp. 296, 78. 6d. net (G. H. DORAN)']",,June '20,1920,
5579,"Moyle (Thomas H. Cave-) see Cave-Moyle Mullins (Claud)--London's story. Cr. 8vo. 7* 4*, Mozart (George)Mary Ann. Cr. 8vo. 77 x 5, pp. 200,28. 6d.net .BELL, Nov. '20",Moyle,Thomas H. Cave-,,BELL,6d.,8vo.,"Moyle (Thomas H. Cave-) see Cave-Moyle Mullins (Claud)--London's story. Cr. 8vo. 7* 4*, Mozart (George)Mary Ann. Cr. 8vo. 77 x 5, pp. 200,28. 6d.net .BELL, Nov. '20",Thomas H. Cave- Moyle,['Moyle (Thomas H. Cave-)'],,Nov. '20,1920,net
5581,"FROWDE AND HODDER & S., Jan. '20",,,,FROWDE AND HODDER & S.,,,"FROWDE AND HODDER & S., Jan. '20",,,,Jan. '20,1920,
5584,"Mughal administration, Sarkar (J.) 4s. 6d. HUTCHINSON, Oct. '20","Mughal administration, Sarkar",J.,,HUTCHINSON,4s. 6d.,,"Mughal administration, Sarkar (J.) 45. 6d. HUTCHINSON, Oct. '20","J. Mughal administration, Sarkar","['Mughal administration, Sarkar (J.)']",,Oct. '20,1920,
5856,"1s. net H.M.S.O., July '20",,,,H.M.S.O.,1s.,,"Is. net H.M.S.O., July '20",,,,July '20,1920,net
5877,"Our unseen guest. (Anonymous.) 8vo. 8s. 6d. net HARPERS, Apr. '20",,,,HARPERS,8s. 6d.,,"Our unseen guest. (Anonymous.) 8vo. 85. 6d. net HARPERS, Apr. '20",,"['Our un', '(Anonymous.)']",,Apr. '20,1920,net
5985,"Paponoe (Paul) and Johnson (Roswell Hill- Applied eugenics. Cr. 8vo. 14s. net (Social science text books)....MACMILLAN, July '20",Paponoe,Paul,,MACMILLAN,,,"Paponoe (Paul) and Johnson (Roswell Hill- Applied eugenics. Cr. 8vo. 145. net (Social science text books)....MACMILLAN, July '20",Paul Paponoe,"['Paponoe (Paul)', 'Johnson (Roswell Hill- Applied eugenics. Cr. 8vo. 14s. net (Social science text books)']",,July '20,1920,
5989,"Paramahamsa (Sri Ramakrishna)Sayings. (Repr. from the third Brahmavadin.) 3rd ed. Cr. 8vo. 7X 4), pp. 170, 2s. 6d. net (SONS OF INDIA, KAR, MAJUMDER & Co.) SIMPKIN, May'20",,,,SIMPKIN,2s. 6d.,8vo.,"Paramahamsa (Sri Ramakrishna)Sayings. (Repr. from the third Brahmavadin.) 3rd ed. Cr. 8vo. 7X 4), pp. 170, 25. 6d. net (SONS OF INDIA, KAR, MAJUMDER & Co.) SIMPKIN, May'20",,['Paramahamsa (Sri Ramakrishna)Sayings. (Repr. from the third Brahmavadin.)'],,May'20,1920,net
6060,"Patriotic Fund Corporation (Royal)--14th report, for 1917, ed. net ; 15th report, 1918, gd. net H.M.S.O., Feb.'20",Patriotic Fund Corporation,Royal,,H.M.S.O.,,,"Patriotic Fund Corporation (Royal)--14th report, for 1917, ed. net ; 15th report, 1918, gd. net H.M.S.O., Feb.'20",Royal Patriotic Fund Corporation,['Patriotic Fund Corporation (Royal)'],,Feb.'20,1920,
6074,"Peace year book (International). 1919–1920 Supplement. 71 x 41, pp. 36, swd. 7d. net NAT. PEACE COUNCIL, Mar. '20",Peace year book,International,,NAT. PEACE COUNCIL,7d.,,"Peace year book (International). 1919–1920 Supplement. 71 x 41, pp. 36, swd. 7d. net NAT. PEACE COUNCIL, Mar. '20",International Peace year book,['Peace year book (International)'],,Mar. '20,1920,net
6128,"Pensions (Ministry of)—2nd annual report, 1918- 19. 2d. net .H.M.S.O., Mar. '20",Pensions,Ministry of,,H.M.S.O.,2d.,,"Pensions (Ministry of)—2nd annual report, 1918- 19. 2d. net .H.M.S.O., Mar. '20",Ministry of Pensions,['Pensions (Ministry of)'],,Mar. '20,1920,net
6309,"Portrait Gallery (National)—6 3rd annual rept., 1919-20. 2d. net .H.M.S.O., Aug. 20",Portrait Gallery,National,,H.M.S.O.,2d.,,"Portrait Gallery (National)—6 3rd annual rept., 1919-20. 2d. net .H.M.S.O., Aug. 20",National Portrait Gallery,['Portrait Gallery (National)'],,Aug. 20,1920,net
6362,"Prisons (Ireland)-41st report, 1918-19. 3d. net H.M.S.O., June 20",Prisons,Ireland,,H.M.S.O.,3d.,,"Prisons (Ireland)-41st report, 1918-19. 3d. net H.M.S.O., June 20",Ireland Prisons,['Prisons (Ireland)'],,June 20,1920,net
6384,"Public Works (Ireland)-87th annual report, 1918-1919. 6d. net .H.M.S.O., May'20",Public Works,Ireland,,H.M.S.O.,6d.,,"Public Works (Ireland)-87th annual report, 1918-1919. 6d. net .H.M.S.O., May'20",Ireland Public Works,['Public Works (Ireland)'],,May'20,1920,net
6399,"Queen's College miscellany (A). 8vo. 81 x 63, pp. 49, 3s. 6d. net (Oxford) QUEEN'S COLLEGE, June'20",Queen's College miscellany,A,,QUEEN'S COLLEGE,3s. 6d.,,"Queen's College miscellany (A). 8vo. 81 x 63, pp. 49, 35. 6d. net (Oxford) QUEEN'S COLLEGE, June'20",A Queen's College miscellany,"[""Queen's College miscellany (A)""]",,June'20,1920,net
6440,"Rallway Gazette (special war transportation number). 12 X 9, pp. 160, swd. 5s. “RAILWAY GAZETTE, Oct. '20",Rallway Gazette,special war transportation number,,RAILWAY GAZETTE,,,"Rallway Gazette (special war transportation number). 12 X 9, pp. 160, swd. 5s. “RAILWAY GAZETTE, Oct. '20",special war transportation number Rallway Gazette,['Rallway Gazette (special war transportation number)'],,Oct. '20,1920,
6441,"Railway year-book, 1920 (23rd year). 8fx 5$, 5s. net “RAILWAY MAG., May'20","Railway year-book, 1920",23rd year,,RAILWAY MAG.,,,"Railway year-book, 1920 (23rd year). 8fx 5$, 5s. net “RAILWAY MAG., May'20","23rd year Railway year-book, 1920","['Railway year-book, 1920 (23rd year)']",,May'20,1920,
6670,"Robertson (W. M.) see Horner (D. W.) and Robertson, Robertson (William)-Meat and food inspection. 2nd ed. 8vo. 8 X 54, pp. 306, 18s, net BAILLIERE, July '20",Robertson,W. M.,,BAILLIERE,18s.,8vo.,"Robertson (W. M.) see Horner (D. W.) and Robertson, Robertson (William)-Meat and food inspection. 2nd ed. 8vo. 8 X 54, pp. 306, 18s, net BAILLIERE, July '20",W. M. Robertson,['Robertson (W. M.)'],,July '20,1920,net
6689,"Robinson Crusoe (Adventures of). 38X2}, Ithr. 2s. net. (Langham booklets for children) L. B. HILL, Aug. '20",Robinson Crusoe,Adventures of,,L. B. HILL,,,"Robinson Crusoe (Adventures of). 38X2}, Ithr. 25. net. (Langham booklets for children) L. B. HILL, Aug. '20",Adventures of Robinson Crusoe,['Robinson Crusoe (Adventures of)'],,Aug. '20,1920,
6690,"Robinson Crusoe (Children's). 4s. net, bds. 3s. net. (Great writers for little readers) MILFORD, Oct. '20",Robinson Crusoe,Children's,,MILFORD,,,"Robinson Crusoe (Children's). 45. net, bds. 35. net. (Great writers for little readers) MILFORD, Oct. '20",Children's Robinson Crusoe,"[""Robinson Crusoe (Children's)""]",,Oct. '20,1920,
6802,"Rusper (Rector of) see Synnott (E. F.) Russell (Alexander)-The Theory of electric cables and networks. 2nd ed. Ryi. 8vo. 9 X5), pp. 358, 245, net ... CONSTABLE, Aug. '20",Rusper,Rector of,,CONSTABLE,,,"Rusper (Rector of) see Synnott (E. F.) Russell (Alexander)-The Theory of electric cables and networks. 2nd ed. Ryi. 8vo. 9 X5), pp. 358, 245, net ... CONSTABLE, Aug. '20",Rector of Rusper,['Rusper (Rector of)'],,Aug. '20,1920,
6851,"Salisbury (E. J.) see Fritch (F. E.) and Salisbury, Salisbury (F. S.)-Some haunts of Worcester flowers. Illus. 77 x 5, pp. 93, is. 6d. net (Caxton's Head, Worcester) PHILLIPS, June'20",Salisbury,E. J.,,PHILLIPS,6d.,,"Salisbury (E. J.) see Fritch (F. E.) and Salisbury, Salisbury (F. S.)-Some haunts of Worcester flowers. Illus. 77 x 5, pp. 93, is. 6d. net (Caxton's Head, Worcester) PHILLIPS, June'20",E. J. Salisbury,['Salisbury (E. J.)'],,June'20,1920,net
6902,"Savill (George)--1dylls of the Homeland ; and other poems. Cr. 8vo. 71 X 5, pp. 37, swd. 3s. net .....HEFFER, Mar.'20",Savill,George,,HEFFER,3s.,8vo.,"Savill (George)--Idylls of the Homeland ; and other poems. Cr. 8vo. 71 X 5, pp. 37, swd. 3s. net .....HEFFER, Mar.'20",George Savill,['Savill (George)'],,Mar.'20,1920,net
6904,"Savings Banks (Trustee)—28th annual report, 1919. 30. net. .H.M.S.O., Apr. '20",Savings Banks,Trustee,,H.M.S.O.,,,"Savings Banks (Trustee)—28th annual report, 1919. 30. net. .H.M.S.O., Apr. '20",Trustee Savings Banks,['Savings Banks (Trustee)'],,Apr. '20,1920,
6952,"Scott (Emmott J./Negro migration during the War. (Carnegie Endowment for Internat. Peace: Prelim. economic studies of war.) Ryl. 8vo. 6s. 6d. net ..MILFORD, July '20",Scott,Emmott J./Negro migration during the War. (Carnegie Endowment for Internat. Peace: Prelim. economic studies of war.,,MILFORD,6s. 6d.,8vo.,"Scott (Emmott J./Negro migration during the War. (Carnegie Endowment for Internat. Peace: Prelim. economic studies of war.) Ryl. 8vo. 6s. 6d. net ..MILFORD, July '20",Emmott J./Negro migration during the War. (Carnegie Endowment for Internat. Peace: Prelim. economic studies of war. Scott,['Scott (Emmott J./Negro migration during the War. (Carnegie Endowment for Internat. Peace: Prelim. economic studies of war.)'],,July '20,1920,net
6965,"Scott (Walter, Sir-Ivanhoe. Cr. 8vo. limp, 2s. (Talisman lib.). .BLACKIE, June '20",Scott,"Walter, Sir-Ivanhoe. Cr. 8vo. limp, 2s. (Talisman lib.",,BLACKIE,,,"Scott (Walter, Sir-Ivanhoe. Cr. 8vo. limp, 2s. (Talisman lib.). .BLACKIE, June '20","Walter, Sir-Ivanhoe. Cr. 8vo. limp, 2s. (Talisman lib. Scott","['Scott (Walter, Sir-Ivanhoe. Cr. 8vo. limp, 2s. (Talisman lib.)']",,June '20,1920,
7038,"Shakespeare (William.As you like it. Ed. by J. R. Crawford. 18mo. 4s. 6d. net. (Yale Shakespeare) ..MILFORD, July '20",Shakespeare,William.As you like it. Ed. by J. R. Crawford. 18mo. 4s. 6d. net. (Yale Shakespeare,,MILFORD,,,"Shakespeare (William.As you like it. Ed. by J. R. Crawford. 18mo. 45. 6d. net. (Yale Shakespeare) ..MILFORD, July '20",William.As you like it. Ed. by J. R. Crawford. 18mo. 4s. 6d. net. (Yale Shakespeare Shakespeare,['Shakespeare (William.As you like it. Ed. by J. R. Crawford. 18mo. 4s. 6d. net. (Yale Shakespeare)'],,July '20,1920,
7051,"Shakespeare's law, (ireenwood (G., Sir) 2s. 6d. net ():t. '20",,,,G.,,,"Shakespeare's law, (ireenwood (G., Sir) 25. 6d. net ():t. '20",,,,Sir) 2s. 6d. net ():t. '20,1920,
7108,"Shirley (Mrs. Alfred) see Kennedy (K.) Shirley (Ralph)-Occultists and mystics of all ages. Illus. Cr. 8vo. 74 X 5, pp. 182, 4s. 6d. net RIDER, Oct. '20",Shirley,Mrs. Alfred,,RIDER,4s. 6d.,8vo.,"Shirley (Mrs. Alfred) see Kennedy (K.) Shirley (Ralph)-Occultists and mystics of all ages. Illus. Cr. 8vo. 74 X 5, pp. 182, 4s. 6d. net RIDER, Oct. '20",Mrs. Alfred Shirley,['Shirley (Mrs. Alfred)'],,Oct. '20,1920,net
7116,"Short stories. (In elem. style Pitman's Short- hand.) 18mo. swd. gd. ..PITMAN, Sep. '20",Short stories.,In elem. style Pitman's Short- hand.,,PITMAN,,,"Short stories. (In elem. style Pitman's Short- hand.) 18mo. swd. gd. ..PITMAN, Sep. '20",In elem. style Pitman's Short- hand. Short stories.,"[""Short stories. (In elem. style Pitman's Short- hand.)""]",,Sep. '20,1920,
