entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
"Bills—Club Bill report, 1ļd. (post free) WYMAN, Nov 12",,,Bills—Club Bill report,WYMAN,,,"Bills—Club Bill report, 1ļd. (post free) WYMAN, Nov 12",,,,Nov 12,1912,
"Bills—Criminal Law amendment, id. ; Tempe- rance (Scotland) amendment, id.; Police Acts Amendment, id. (post free) WYMAN, Dec. 12",,,,WYMAN,,,"Bills—Criminal Law amendment, id. ; Tempe- rance (Scotland) amendment, id.; Police Acts Amendment, id. (post free) WYMAN, Dec. 12",,,,Dec. 12,1912,
"Bills/Falkirk Burgh order : Confirmation, id. ; Appellate Jurisdiction, i}d.; Shops Act, 1912, Amendment, id. (post free) WYMAN, Nov. 12",,,"Bills/Falkirk Burgh order : Confirmation, id. ; Appellate Jurisdiction, i}d",WYMAN,,,"Bills/Falkirk Burgh order : Confirmation, id. ; Appellate Jurisdiction, i}d.; Shops Act, 1912, Amendment, id. (post free) WYMAN, Nov. 12",,,,Nov. 12,1912,
"Bills—Local Government provisional orders, No. 6, 4d.; Kilmarnock gas provisional order, id. ; Dublin police, 1 d. (post free) WYMAN, May 12",,,Bills—Local Government provisional orders,WYMAN,,,"Bills—Local Government provisional orders, No. 6, 4d.; Kilmarnock gas provisional order, id. ; Dublin police, 1 d. (post free) WYMAN, May 12",,,,May 12,1912,
"Bills-Merchandise Marks (No. 2), 1}d. (post free) WYMAN, Dec. 12",Bills-Merchandise Marks,No. 2,1}d,WYMAN,,,"Bills-Merchandise Marks (No. 2), 1}d. (post free) WYMAN, Dec. 12",No. 2 Bills-Merchandise Marks,['Bills-Merchandise Marks (No. 2)'],,Dec. 12,1912,
"Bills—Pier and harbour P.O., No. 2, post free, 64d.; North Killingholme admiralty pier, post free, i }d. ; Public offices sites, post free, 2 d. ; Sea fisheries, Conway, post free, z}d.; Protec- tion of animals (Scotland), post free, 2}d. ; 1sle of Man customs, post free, id. WYMAN, July 12",,,Bills—Pier and harbour P.O.,WYMAN,,,"Bills—Pier and harbour P.O., No. 2, post free, 64d.; North Killingholme admiralty pier, post free, i }d. ; Public offices sites, post free, 2 d. ; Sea fisheries, Conway, post free, z}d.; Protec- tion of animals (Scotland), post free, 2}d. ; Isle of Man customs, post free, id. WYMAN, July 12",,,,July 12,1912,
"Bills—Places of worship enfranchisement, id. ; Temperance (Scotland), 2}d. (post free) WYMAN, Oct. 12",,,"Bills—Places of worship enfranchisement, id. ; Temperance (Scotland)",WYMAN,,,"Bills—Places of worship enfranchisement, id. ; Temperance (Scotland), 2}d. (post free) WYMAN, Oct. 12",,,,Oct. 12,1912,
"Bills—Temperance Bill amendments, 3d. Temperance Bill amendments, id. ; Agri- cultural Holdings Bill amendments, id. (post free), id. WYMAN, Νου. 12",,,Bills—Temperance Bill amendments,WYMAN,,,"Bills—Temperance Bill amendments, 3d. Temperance Bill amendments, id. ; Agri- cultural Holdings Bill amendments, id. (post free), id. WYMAN, Νου. 12",,,,Νου. 12,1912,
"Bindloss (Harold)-By right of purchase. 12mo., 6d. net ......LONG, June 12",Bindloss,Harold,By right of purchase,LONG,6d.,12mo.,"Bindloss (Harold)-By right of purchase. 12mo., 6d. net ......LONG, June 12",Harold Bindloss,['Bindloss (Harold)'],,June 12,1912,net
"Bindloss (Harold)—The Dust of conflict. 12mo., 7d. net .... WARD, L., Sep. 12",Bindloss,Harold,The Dust of conflict,"WARD, L.",7d.,12mo.,"Bindloss (Harold)—The Dust of conflict. 12mo., 7d. net .... WARD, L., Sep. 12",Harold Bindloss,['Bindloss (Harold)'],,Sep. 12,1912,net
"Bindloss (Harold)—The Greater power. 12mo., 6d, net .LONG, Feb. 12",Bindloss,Harold,The Greater power,LONG,6d.,12mo.,"Bindloss (Harold)—The Greater power. I 2mo., 6d, net .LONG, Feb. 12",Harold Bindloss,['Bindloss (Harold)'],,Feb. 12,1912,net
"Bindloss (Iſarold)-Hawtrey's deputy. Cr. 8vo. 71 x5, pp. 352, 2s, net.... WARD, L., Apr. 12",Bindloss,Iſarold,Hawtrey's deputy,"WARD, L.",2s.,8vo.,"Bindloss (Iſarold)-Hawtrey's deputy. Cr. 8vo. 71 x5, pp. 352, 2s, net.... WARD, L., Apr. 12",Iſarold Bindloss,['Bindloss (Iſarold)'],,Apr. 12,1912,net
"Bindloss (IIarold)—The Imposter. 12mo., 7d. net WARD, L., Apr. 12",Bindloss,IIarold,The Imposter,"WARD, L.",7d.,12mo.,"Bindloss (IIarold)—The Imposter. 12mo., 7d. net WARD, L., Apr. 12",IIarold Bindloss,['Bindloss (IIarold)'],,Apr. 12,1912,net
"Bindloss (Harold)—The Pioneer. Cr. 8vo. 23 x5, pp. 374, 6s. ... WARD, L., Jan. 12",Bindloss,Harold,The Pioneer,"WARD, L.",6s.,8vo.,"Bindloss (Harold)—The Pioneer. Cr. 8vo. 23 x5, pp. 374, 6s. ... WARD, L., Jan. 12",Harold Bindloss,['Bindloss (Harold)'],,Jan. 12,1912,
"Bindloss (Harold)-A Sower of wheat. 12mo., 7d, net W. COLLINS, May 12",Bindloss,Harold,A Sower of wheat,W. COLLINS,7d.,12mo.,"Bindloss (Harold)-A Sower of wheat. 12mo., 7d, net W. COLLINS, May 12",Harold Bindloss,['Bindloss (Harold)'],,May 12,1912,net
"Bindloss (Harold)—Thrice armed. 12mo. 6s. net LONG, Oct. 12",Bindloss,Harold,Thrice armed,LONG,6s.,12mo.,"Bindloss (Harold)—Thrice armed. 12mo. 6s. net LONG, Oct. 12",Harold Bindloss,['Bindloss (Harold)'],,Oct. 12,1912,net
"Bindloss (Harold)— The Trustee. Cr. 8vo. 78 X 5, . WARD, L., Sep. 12",Bindloss,Harold,The Trustee,"WARD, L.",,8vo.,"Bindloss (Harold)— The Trustee. Cr. 8vo. 78 X 5, . WARD, L., Sep. 12",Harold Bindloss,['Bindloss (Harold)'],,Sep. 12,1912,
"Birmingham (George A.)—The Major's niece. Reissue. Cr. 8vo. 74X41, pp. 310, 39. 60. (Waterloo library). .... SMITH, E., Mar. 12",Birmingham,George A.,The Major's niece,"SMITH, E.",,8vo.,"Birmingham (George A.)—The Major's niece. Reissue. Cr. 8vo. 74X41, pp. 310, 39. 60. (Waterloo library). .... SMITH, E., Mar. 12",George A. Birmingham,['Birmingham (George A.)'],,Mar. 12,1912,
"Birrell (Augustine)-Essays. Ryl. 16mo., pp. 210 swd. 6s. net. (Royal library : Belle lettres ser.) A. L. HUMPHREYS, Nov. 12",Birrell,Augustine,Essays,A. L. HUMPHREYS,,16mo.,"Birrell (Augustine)-Essays. Ryl. 16mo., pp. 210 swd. 6s. net. (Royal library : Belle lettres ser.) A. L. HUMPHREYS, Nov. 12",Augustine Birrell,['Birrell (Augustine)'],,Nov. 12,1912,
"Birrell (Augustine) -Men, women, and books : papers and essays. Reissue. Cr. 8vo. 7*X5, pp. 346, 2s. 6d. net (Readers' library) DUCKWORTH, Oct. 12",Birrell,Augustine,"Men, women, and books : papers and essays",DUCKWORTH,2s. 6d.,8vo.,"Birrell (Augustine) -Men, women, and books : papers and essays. Reissue. Cr. 8vo. 7*X5, pp. 346, 25. 6d. net (Readers' library) DUCKWORTH, Oct. 12",Augustine Birrell,['Birrell (Augustine)'],,Oct. 12,1912,net
"Birrell (Augustine)-A Rogue's memoirs. 8vo. 6X4, vel. calf, 4s. 6d. net; vel. Persian, 38. 6d. net (Watteau ser., No. 13) SIEGLE, H., June 12",Birrell,Augustine,A Rogue's memoirs,"SIEGLE, H.",6d.,8vo.,"Birrell (Augustine)-A Rogue's memoirs. 8vo. 6X4, vel. calf, 4s. 6d. net; vel. Persian, 38. 6d. net (Watteau ser., No. 13) SIEGLE, H., June 12",Augustine Birrell,['Birrell (Augustine)'],,June 12,1912,net
"Bithell (Jethro) ed.-Contemporary French poetry Selected and trans. 16mo., pp. 310, s. (Canter bury poets) W. Scott, Apr. I urchase. 12mo., ..LONG, June 12",Bithell,Jethro,Contemporary French poetry Selected and trans,LONG,,16mo.,"Bithell (Jethro) ed.-Contemporary French poetry Selected and trans. I6mo., pp. 310, IS. (Canter bury poets) W. Scott, Apr. I urchase. 12mo., ..LONG, June 12",Jethro Bithell,['Bithell (Jethro)'],ed.,June 12,1912,
"ient, id.; ree) AV, Oct. 12",,,,AV,,,"ient, id.; ree) AV, Oct. 12",,,,Oct. 12,1912,
"ents, 3d. id. ; Agri- s, id. (post MAX, Nov, 12",,,3d,MAX,,,"ents, 3d. id. ; Agri- s, id. (post MAX, Nov, 12",,,,"Nov, 12",1912,
"Bingham (S.)--Words to wives on pregnancy and parturition. Cr. 8vo. 7 X 48, pp. 208, 3s. 6d. net... ..G. ALLEN, May 12",Bingham,S.,Words to wives on pregnancy and parturition,G. ALLEN,3s. 6d.,8vo.,"Bingham (S.)--Words to wives on pregnancy and parturition. Cr. 8vo. 7 X 48, pp. 208, 3s. 6d. net... ..G. ALLEN, May 12",S. Bingham,['Bingham (S.)'],,May 12,1912,net
"Binnie (John Fairbairn)—Manual of operative surgery. 5th edit., rev., and enlarged. Ryl. 8vo., 91 x6, pp. 1164, 30s. net H. K. LEWIS, Jan. 12",Binnie,John Fairbairn,Manual of operative surgery,H. K. LEWIS,30s.,8vo.,"Binnie (John Fairbairn)—Manual of operative surgery. 5th edit., rev., and enlarged. Ryl. 8vo., 91 x6, pp. 1164, 30s. net H. K. LEWIS, Jan. 12",John Fairbairn Binnie,['Binnie (John Fairbairn)'],,Jan. 12,1912,net
"Binstead (Arthur M.)—Pitcher in Paradise. 8vo., swd. 6d....... .F. V. WHITE, Jan. 12",Binstead,Arthur M.,Pitcher in Paradise,F. V. WHITE,6d.,8vo.,"Binstead (Arthur M.)—Pitcher in Paradise. 8vo., swd. 6d....... .F. V. WHITE, Jan. 12",Arthur M. Binstead,['Binstead (Arthur M.)'],,Jan. 12,1912,
"Binstead (Arthur M.)-Hound1sditch day by day. Pop. edit. Cr. 8vo., pp. 220, swd. is, net EVERETT, June 12",Binstead,Arthur M.,Hound1sditch day by day,EVERETT,,8vo.,"Binstead (Arthur M.)-HoundIsditch day by day. Pop. edit. Cr. 8vo., pp. 220, swd. is, net EVERETT, June 12",Arthur M. Binstead,['Binstead (Arthur M.)'],,June 12,1912,
"Biography of St. Jean Damascene. Original Arabic text, published for the first time by Je. P. Constantin Bacha. 8vo., pp. 29, 1s. net LUZAC, Oct. 12",,,Biography of St,LUZAC,1s.,8vo.,"Biography of St. Jean Damascene. Original Arabic text, published for the first time by Je. P. Constantin Bacha. 8vo., pp. 29, Is. net LUZAC, Oct. 12",,,,Oct. 12,1912,net
"Bird (K. H.)—Test papers in French. Cr. 8vo., is. BLACKIE, Sep. 12",Bird,K. H.,Test papers in French,BLACKIE,,8vo.,"Bird (K. H.)—Test papers in French. Cr. 8vo., is. BLACKIE, Sep. 12",K. H. Bird,['Bird (K. H.)'],,Sep. 12,1912,
"Birkhead (Alice)-Stories from American history. Cr. 8vo. 73 X5, pp. 156, 1s. 60. METHUEN, Sep. 12",Birkhead,Alice,Stories from American history,METHUEN,,8vo.,"Birkhead (Alice)-Stories from American history. Cr. 8vo. 73 X5, pp. 156, Is. 60. METHUEN, Sep. 12",Alice Birkhead,['Birkhead (Alice)'],,Sep. 12,1912,
"Birkbeck (Mrs. W. J.)-The Holy life in the Holy Land : a book of verse. Cr. 8vo., 3s. 6d. net LONGMANS, Oct. 12",Birkbeck,Mrs. W. J.,The Holy life in the Holy Land : a book of verse,LONGMANS,3s. 6d.,8vo.,"Birkbeck (Mrs. W. J.)-The Holy life in the Holy Land : a book of verse. Cr. 8vo., 35. 6d. net LONGMANS, Oct. 12",Mrs. W. J. Birkbeck,['Birkbeck (Mrs. W. J.)'],,Oct. 12,1912,net
"Birmingham (George A.)— The Inviolable sanc- tuary. Cr. 8vo., 71 X5, pp. 370, 2s. net NELSON, Apr. 12",Birmingham,George A.,The Inviolable sanc- tuary,NELSON,2s.,8vo.,"Birmingham (George A.)— The Inviolable sanc- tuary. Cr. 8vo., 71 X5, pp. 370, 2s. net NELSON, Apr. 12",George A. Birmingham,['Birmingham (George A.)'],,Apr. 12,1912,net
"Birmingham (George A.)-- The Red Hand of Ulster. Cr. 8vo., pp. 318, 6s. SMITH, E., July 12",Birmingham,George A.,The Red Hand of Ulster,"SMITH, E.",6s.,8vo.,"Birmingham (George A.)-- The Red Hand of Ulster. Cr. 8vo., pp. 318, 6s. SMITH, E., July 12",George A. Birmingham,['Birmingham (George A.)'],,July 12,1912,
"Birmingham Diocesan Calendar (The), 1912. Cr. 8vo., swd., 1s, net....SIMPKIN, Jan. 12",,,Birmingham Diocesan Calendar (The),SIMPKIN,1s.,8vo.,"Birmingham Diocesan Calendar (The), 1912. Cr. 8vo., swd., Is, net....SIMPKIN, Jan. 12",,,,Jan. 12,1912,net
"Birmingham studies in social economics. Edited by W. J. Ashley. Environment and efficiency ; The Social policy of Bismarck : a critical study. 8vo., swd. ea. 2s. net ......LONGMANS, Dec. 12",,,Birmingham studies in social economics,LONGMANS,2s.,8vo.,"Birmingham studies in social economics. Edited by W. J. Ashley. Environment and efficiency ; The Social policy of Bismarck : a critical study. 8vo., swd. ea. 2s. net ......LONGMANS, Dec. 12",,,,Dec. 12,1912,net
"Birnbaum (R.)-A Clinical manual of the mal- formations and congenital diseases of the fætus. 8vo., 15s. net ..........CHURCHILL, Aug. 12",Birnbaum,R.,A Clinical manual of the mal- formations and congenital diseases of the fætus,CHURCHILL,15s.,8vo.,"Birnbaum (R.)-A Clinical manual of the mal- formations and congenital diseases of the fætus. 8vo., 155. net ..........CHURCHILL, Aug. 12",R. Birnbaum,['Birnbaum (R.)'],,Aug. 12,1912,net
"Birrell (Augustine)-A Rogue's memoirs, &c. 16mo. pp. 92, swd. 2s. 6d. net A. L. HUMPHREYS, Nov. 12",Birrell,Augustine,"A Rogue's memoirs, &c",A. L. HUMPHREYS,2s. 6d.,16mo.,"Birrell (Augustine)-A Rogue's memoirs, &c. 16mo. pp. 92, swd. 25. 6d. net A. L. HUMPHREYS, Nov. 12",Augustine Birrell,['Birrell (Augustine)'],,Nov. 12,1912,net
"Birrell (J. Hamilton)--Business geography. Cr. 8vo. 71 X 48, pp. 208, is. 6d. net RALPH HOLLAND, Oct. 12",Birrell,J. Hamilton,Business geography,RALPH HOLLAND,6d.,8vo.,"Birrell (J. Hamilton)--Business geography. Cr. 8vo. 71 X 48, pp. 208, is. 6d. net RALPH HOLLAND, Oct. 12",J. Hamilton Birrell,['Birrell (J. Hamilton)'],,Oct. 12,1912,net
"Births, deaths and marriages : Report for 1910, post free, 3s. 2d..... WYMAN, July 12",,,"Births, deaths and marriages : Report for",WYMAN,3s. 2d.,,"Births, deaths and marriages : Report for 1910, post free, 3s. 2d..... WYMAN, July 12",,,,July 12,1912,
"Births, deaths and marriages (Scotland) — 56th Report for 1910, 2s. id. (post free) WYMAN, Oct. 12",,,"Births, deaths and marriages (Scotland) —",WYMAN,,,"Births, deaths and marriages (Scotland) — 56th Report for 1910, 2s. id. (post free) WYMAN, Oct. 12",,,,Oct. 12,1912,
"Births, marriages and deaths—Report of Registrar General for Ireland, 1911, 3s. (post free) WYMAN, Aug. 12",,,"Births, marriages and deaths—Report of Registrar General for Ireland",WYMAN,3s.,,"Births, marriages and deaths—Report of Registrar General for Ireland, 1911, 35. (post free) WYMAN, Aug. 12",,,,Aug. 12,1912,
"Births, marriages, deaths : a record. With texts and verses for every day of the year. Oblong 8vo. 28. 6d. net ARROWSMITH, Dec. 12",,,"Births, marriages, deaths : a record",ARROWSMITH,6d.,8vo.,"Births, marriages, deaths : a record. With texts and verses for every day of the year. Oblong 8vo. 28. 6d. net ARROWSMITH, Dec. 12",,,,Dec. 12,1912,net
"Bisseker (H.)—The Star, the child and the gift. 16mo, swd. 4d, net. . NATIONAL COUNCIL, Dec. 12",Bisseker,H.,"The Star, the child and the gift",NATIONAL COUNCIL,4d.,"16mo,","Bisseker (H.)—The Star, the child and the gift. 16mo, swd. 4d, net. . NATIONAL COUNCIL, Dec. 12",H. Bisseker,['Bisseker (H.)'],,Dec. 12,1912,net
"Bithell (J.)-Commercial German grammar. 8vo. 73 X5, pp. 182, 28. 6d. net.... PITMAN, Feb. 12",Bithell,J.,Commercial German grammar,PITMAN,6d.,8vo.,"Bithell (J.)-Commercial German grammar. 8vo. 73 X5, pp. 182, 28. 6d. net.... PITMAN, Feb. 12",J. Bithell,['Bithell (J.)'],,Feb. 12,1912,net
"af power. 12m0., .....LONG, Feb. 12",,,12m0,LONG,,,"af power. 12m0., .....LONG, Feb. 12",,,,Feb. 12,1912,
"deputy. Cr. 8vo. . WARD, L., Apr. 12",,,Cr,"WARD, L.",,8vo.,"deputy. Cr. 8vo. . WARD, L., Apr. 12",,,,Apr. 12,1912,
"ster. 12mo., 7d. net WARD, L., Apr. 12",,,12mo,"WARD, L.",7d.,12mo.,"ster. 12mo., 7d. net WARD, L., Apr. 12",,,,Apr. 12,1912,net
"neer. Cr. 8vo. 73 X5, „WARD, I., Jan. 12",,,Cr,"WARD, I.",,8vo.,"neer. Cr. 8vo. 73 X5, „WARD, I., Jan. 12",,,,Jan. 12,1912,
"rer of wheat. 12mo., „.W. COLLINS, May 12",,,12mo,W. COLLINS,,12mo.,"rer of wheat. 12mo., „.W. COLLINS, May 12",,,,May 12,1912,
": armed. 12mo. 6s. net LONG, Od. 12",,,12mo,LONG,6s.,12mo.,": armed. 12mo. 6s. net LONG, Od. 12",,,,Od. 12,1912,net
"Trustee. Cr. 8vo. 78 X5, .WARD, I., Sep. 12",,,Trustee,"WARD, I.",,8vo.,"Trustee. Cr. 8vo. 78 X5, .WARD, I., Sep. 12",,,,Sep. 12,1912,
"Blackie's Children's annual. 4to., 53., bds. 3s. 6d. BLACKIE, Aug. 12",,,Blackie's Children's annual,BLACKIE,3s. 6d.,4to.,"Blackie's Children's annual. 4to., 53., bds. 35. 6d. BLACKIE, Aug. 12",,,,Aug. 12,1912,
"Black wood (Algernon)-Pan's garden : a volume of nature stories. Cr. 8vo. 8 X5, pp. 542, 6s. MACMILLAN, July 12",Black wood,Algernon,Pan's garden : a volume of nature stories,MACMILLAN,6s.,8vo.,"Black wood (Algernon)-Pan's garden : a volume of nature stories. Cr. 8vo. 8 X5, pp. 542, 6s. MACMILLAN, July 12",Algernon Black wood,['Black wood (Algernon)'],,July 12,1912,
"Bltmead (Richard)—The Practical upholsterer and cutter-out. 12mo. 7 X 44, pp. 120, 2s. (Weale's ser.). C. LOCKWOOD, Mar. 12",Bltmead,Richard,The Practical upholsterer and cutter-out,C. LOCKWOOD,2s.,12mo.,"Bltmead (Richard)—The Practical upholsterer and cutter-out. 12mo. 7 X 44, pp. 120, 2s. (Weale's ser.). C. LOCKWOOD, Mar. 12",Richard Bltmead,['Bltmead (Richard)'],,Mar. 12,1912,
"Bjornson (Bjornstjerne)—Three Comedies. 12mo., Pp. 216, 1s, net, Ithr. 2s. net. (Everyman's library) ..DENT, Sep. 12",Bjornson,Bjornstjerne,Three Comedies,DENT,,12mo.,"Bjornson (Bjornstjerne)—Three Comedies. 12mo., Pp. 216, Is, net, Ithr. 25. net. (Everyman's library) ..DENT, Sep. 12",Bjornstjerne Bjornson,['Bjornson (Bjornstjerne)'],,Sep. 12,1912,
"Black (John S.) and Chrystal (George)— The Life of William Robertson Smith, 8vo. 9X51, pp. 648, 15s. net............ BLACK, May 12",Black,John S.,The Life of William Robertson Smith,BLACK,15s.,8vo.,"Black (John S.) and Chrystal (George)— The Life of William Robertson Smith, 8vo. 9X51, pp. 648, 155. net............ BLACK, May 12",John S. Black,"['Black (John S.)', 'Chrystal (George)']",,May 12,1912,net
"Blake (William)—Songs of innocence. Cr. 8vo. swd., 6d. net (Gravure ser.) SIMPKIN, Aug. 12",Blake,William,Songs of innocence,SIMPKIN,6d.,8vo.,"Blake (William)—Songs of innocence. Cr. 8vo. swd., 6d. net (Gravure ser.) SIMPKIN, Aug. 12",William Blake,['Blake (William)'],,Aug. 12,1912,net
"Blake (William)—Songs of innocence. 8vo., 6 X 44, vel. persian, 3s. 6d. net ; vel. calf, 4s. 60. net (Watteau ser., No. 12) SIEGLE, H., June 12",Blake,William,Songs of innocence,"SIEGLE, H.",,8vo.,"Blake (William)—Songs of innocence. 8vo., 6 X 44, vel. persian, 35. 6d. net ; vel. calf, 4s. 60. net (Watteau ser., No. 12) SIEGLE, H., June 12",William Blake,['Blake (William)'],,June 12,1912,
"Blake (J. P.)-Chippendale and his school. Cr. 8vo. 71 x 5, pp. 126, 28. 6d. net. (Little books about old furniture) HEINEMANN, Oct, 12",Blake,J. P.,Chippendale and his school,HEINEMANN,,8vo.,"Blake (J. P.)-Chippendale and his school. Cr. 8vo. 71 x 5, pp. 126, 28. 6d. net. (Little books about old furniture) HEINEMANN, Oct, 12",J. P. Blake,['Blake (J. P.)'],,"Oct, 12",1912,
"Blakeney (E. H.)—Footsteps of Autumn, and other poems. 8vo. 91 x6, pp. 56, 7s. 6d. net. (Printed by the author at his priv. press, King's School, Ely)..........AUTHOR, Apr. 12",Blakeney,E. H.,"Footsteps of Autumn, and other poems",AUTHOR,,8vo.,"Blakeney (E. H.)—Footsteps of Autumn, and other poems. 8vo. 91 x6, pp. 56, 75. 6d. net. (Printed by the author at his priv. press, King's School, Ely)..........AUTHOR, Apr. 12",E. H. Blakeney,['Blakeney (E. H.)'],,Apr. 12,1912,
"Blanchard (A. H.) and Drowne (H. B.)-Highway engineering : as presented at the second Inter- national Road Congress, Brussels, 1910. 8vo., 8s. 6d. net CHAPMAN & H., Jan. 12",Blanchard,A. H.,"Highway engineering : as presented at the second Inter- national Road Congress, Brussels",CHAPMAN & H.,8s. 6d.,8vo.,"Blanchard (A. H.) and Drowne (H. B.)-Highway engineering : as presented at the second Inter- national Road Congress, Brussels, 1910. 8vo., 8s. 6d. net CHAPMAN & H., Jan. 12",A. H. Blanchard,"['Blanchard (A. H.)', 'Drowne (H. B.)']",,Jan. 12,1912,net
"Bitton Nelson)-Griffith John: the apostle of central China. Cr. 8vo. 71 X41, pp. 144, s. S.S.U., Oct. 12",,,Bitton Nelson)-Griffith John: the apostle of central China,S.S.U.,,8vo.,"Bitton Nelson)-Griffith John: the apostle of central China. Cr. 8vo. 71 X41, pp. 144, IS. S.S.U., Oct. 12",,,,Oct. 12,1912,
"Bjorling (P. R.)--Practical handbook of pump construction. New edit. Cr. 8vo. 71 X5, pp. 86, 3s. 6d. net . . SPON, Dec. 12",Bjorling,P. R.,Practical handbook of pump construction,SPON,3s. 6d.,8vo.,"Bjorling (P. R.)--Practical handbook of pump construction. New edit. Cr. 8vo. 71 X5, pp. 86, 3s. 6d. net . . SPON, Dec. 12",P. R. Bjorling,['Bjorling (P. R.)'],,Dec. 12,1912,net
"Black (Hugh)— Three dreams. Cr. 8vo., pp. 30, bds. 1s, net HODDER & S., Nov. 12",Black,Hugh,Three dreams,HODDER & S.,1s.,8vo.,"Black (Hugh)— Three dreams. Cr. 8vo., pp. 30, bds. Is, net HODDER & S., Nov. 12",Hugh Black,['Black (Hugh)'],,Nov. 12,1912,net
"Black (James) — The Good ship Safety. Cr. 8vo. 81 X54, pp. 376, 3s. 6d. HODDER & S., Nov. 12",Black,James,The Good ship Safety,HODDER & S.,3s. 6d.,8vo.,"Black (James) — The Good ship Safety. Cr. 8vo. 81 X54, pp. 376, 35. 6d. HODDER & S., Nov. 12",James Black,['Black (James)'],,Nov. 12,1912,
"Blackie's Experimental arithmetics, constructive and generalized. By B. A. Tomes. Teacher's guide. Books 1 and 2, ea, is. ; Book 3, 1s. 60. 12mo..... BLACKIE, Jan. 12",,,"Blackie's Experimental arithmetics, constructive and generalized",BLACKIE,,12mo.,"Blackie's Experimental arithmetics, constructive and generalized. By B. A. Tomes. Teacher's guide. Books 1 and 2, ea, is. ; Book 3, Is. 60. 12mo..... BLACKIE, Jan. 12",,,,Jan. 12,1912,
"Blackie's Green Picture-book of nursery rhymes. Illus. by John Hassall. 4to., bds., 1s. 6d. BLACKIE, Aug. 12",,,Blackie's Green Picture-book of nursery rhymes,BLACKIE,1s. 6d.,4to.,"Blackie's Green Picture-book of nursery rhymes. Illus. by John Hassall. 4to., bds., Is. 6d. BLACKIE, Aug. 12",,,,Aug. 12,1912,
"Blackie's Standard shilling dictionary. Illus. Cr. 8vo., pp. 448, 1s.......BLACKIE, July 12",,,Blackie's Standard shilling dictionary,BLACKIE,1s.,8vo.,"Blackie's Standard shilling dictionary. Illus. Cr. 8vo., pp. 448, Is.......BLACKIE, July 12",,,,July 12,1912,
"Black man (R. D.) ed.-Letter-writer's vade mecum and dictionary supplement : a complete handbook to the epistolary art. New and rev. edit. Cr. 8vo. 73 X4), pp. 192, 29. 6d. J. GRANT, Feb. 12",Black man,R. D.,Letter-writer's vade mecum and dictionary supplement : a complete handbook to the epistolary art,J. GRANT,6d.,8vo.,"Black man (R. D.) ed.-Letter-writer's vade mecum and dictionary supplement : a complete handbook to the epistolary art. New and rev. edit. Cr. 8vo. 73 X4), pp. 192, 29. 6d. J. GRANT, Feb. 12",R. D. Black man,['Black man (R. D.)'],ed.,Feb. 12,1912,
"Blackmore (R. D.)-Lorna Doone, Abridged by W. D. Fordyce. Ryl. 8vo. bds., 1s. NELSON, Sep. 12",Blackmore,R. D.,"Lorna Doone, Abridged by W. D. Fordyce",NELSON,1s.,8vo.,"Blackmore (R. D.)-Lorna Doone, Abridged by W. D. Fordyce. Ryl. 8vo. bds., Is. NELSON, Sep. 12",R. D. Blackmore,['Blackmore (R. D.)'],,Sep. 12,1912,
"Blackmore (R. D.)-Lorna Doone : a romance of Exmoor. Re-issue. Cr. 8vo. 71 X41, pp. 456. ...PARTRIDGE, Sep. 12",Blackmore,R. D.,Lorna Doone : a romance of Exmoor,PARTRIDGE,,8vo.,"Blackmore (R. D.)-Lorna Doone : a romance of Exmoor. Re-issue. Cr. 8vo. 71 X41, pp. 456. ...PARTRIDGE, Sep. 12",R. D. Blackmore,['Blackmore (R. D.)'],,Sep. 12,1912,
"Black's Literary readers. Book 6. Cr. 8vo., s. 9d. BLACK, Jan. 12",,,Black's Literary readers,BLACK,9d.,8vo.,"Black's Literary readers. Book 6. Cr. 8vo., IS. 9d. BLACK, Jan. 12",,,,Jan. 12,1912,
"Black wood (Algernon)—Jimbo. 12mo., 7d. net MACMILLAN, Nov. 12",Black wood,Algernon,Jimbo,MACMILLAN,7d.,12mo.,"Black wood (Algernon)—Jimbo. 12mo., 7d. net MACMILLAN, Nov. 12",Algernon Black wood,['Black wood (Algernon)'],,Nov. 12,1912,net
"Black wood (Algernon)- John Silence. 12mo., 7d. net . MACMILLAN, Apr. 12",Black wood,Algernon,John Silence,MACMILLAN,7d.,12mo.,"Black wood (Algernon)- John Silence. I2mo., 7d. net . MACMILLAN, Apr. 12",Algernon Black wood,['Black wood (Algernon)'],,Apr. 12,1912,net
"Blaikley (Editha L.)--Dorothy Gale. C. 8vo. 74 X5, pp. 324, 6s. ....J. OUSELEY, Oct. 12",Blaikley,Editha L.,Dorothy Gale,J. OUSELEY,6s.,8vo.,"Blaikley (Editha L.)--Dorothy Gale. C. 8vo. 74 X5, pp. 324, 6s. ....J. OUSELEY, Oct. 12",Editha L. Blaikley,['Blaikley (Editha L.)'],,Oct. 12,1912,
"Blair (Andrew A.)—The Chemical analysis of iron. 7th edit. 8vo. 9 X6, pp. 348, 18s, net LIPPINCOTT, Sep. 12",Blair,Andrew A.,The Chemical analysis of iron,LIPPINCOTT,18s.,8vo.,"Blair (Andrew A.)—The Chemical analysis of iron. 7th edit. 8vo. 9 X6, pp. 348, 18s, net LIPPINCOTT, Sep. 12",Andrew A. Blair,['Blair (Andrew A.)'],,Sep. 12,1912,net
