,entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
2805,"Liverpool Diocesan calendar and charchman's year book for 1916. Ed. by J. Albert Thomp- son. Cr. 8vo. 77 x 44, pp. 490, swd., 1s. 60. net J. A. THOMPSON, Feb. 16",,,Liverpool Diocesan calendar and charchman's year book for,J. A. THOMPSON,,0.0,8vo.,"Liverpool Diocesan calendar and charchman's year book for 1916. Ed. by J. Albert Thomp- son. Cr. 8vo. 77 x 44, pp. 490, swd., Is. 60. net J. A. THOMPSON, Feb. 16",,,,Feb. 16,
2806,"Livesay_(Florence Randall)—Songs of Ukraina, with Ruthenian poems. Cr. 8vo. 7* X 5, pp. 175, 3s. 6d. net .DENT, Nov. 16",,,"Livesay_(Florence Randall)—Songs of Ukraina, with Ruthenian poems",DENT,3s. 6d.,0.175,8vo.,"Livesay_(Florence Randall)—Songs of Ukraina, with Ruthenian poems. Cr. 8vo. 7* X 5, pp. 175, 3s. 6d. net .DENT, Nov. 16",,,,Nov. 16,net
2813,"Lloyd's Calendar, 1917. 8vo. 81 x 5), pp. 542, 18. net .LLOYDS, Dec. 16",,,Lloyd's Calendar,LLOYDS,,0.0,8vo.,"Lloyd's Calendar, 1917. 8vo. 81 x 5), pp. 542, 18. net .LLOYDS, Dec. 16",,,,Dec. 16,
2815,"Local Govt. Bd.-Medical Officer : Report, 1914- 1s. 6d. .. WYMAN, Feb. 16",,,Local Govt,WYMAN,1s. 6d.,0.07500000000000001,,"Local Govt. Bd.-Medical Officer : Report, 1914- 15. 6d. .. WYMAN, Feb. 16",,,,Feb. 16,
2833,"London Diocese book, 1916. Ed. by Rev. Canon Adam Glendinning Nash. Cr. 8vo. 71 x 41, pp. 400, 2s. net ..S.P.C.K., Mar. 16",,,London Diocese book,S.P.C.K.,2s.,0.1,8vo.,"London Diocese book, 1916. Ed. by Rev. Canon Adam Glendinning Nash. Cr. 8vo. 71 x 41, pp. 400, 25. net ..S.P.C.K., Mar. 16",,,,Mar. 16,net
2834,"London Gazette. Ea., s. ; Supp., ea. 4d. ; Quarterly indexes, ea. 6s. WYMAN, Jan., &c. 16",,,London Gazette,WYMAN,6s.,0.3,,"London Gazette. Ea., IS. ; Supp., ea. 4d. ; Quarterly indexes, ea. 6s. WYMAN, Jan., &c. 16",,,,"Jan., &c. 16",
2835,"London in 1916. Originally comp. by Herbert Fry, rev. and cor. to date. Cr. 8vo. 77 X 5, pp. 267, is. SIMPKIN, Sep. 16",,,London in,SIMPKIN,,0.0,8vo.,"London in 1916. Originally comp. by Herbert Fry, rev. and cor. to date. Cr. 8vo. 77 X 5, pp. 267, is. SIMPKIN, Sep. 16",,,,Sep. 16,
2843,"Love, the magnet. By “Pan. Cr. 8vo. 71 x 5, pp. 306, 6s. . MILLS & B., Nov. 16",,,"Love, the magnet",MILLS & B.,6s.,0.3,8vo.,"Love, the magnet. By “Pan. Cr. 8vo. 71 x 5, pp. 306, 6s. . MILLS & B., Nov. 16",,,,Nov. 16,
2871,"Lunacy and mental deficiency-1st Annual rpt. of Bd. of Control, 1914. Pt. 1. 54d. WYMAN, Mar. 16",,,Lunacy and mental deficiency,WYMAN,54d.,0.225,,"Lunacy and mental deficiency-1st Annual rpt. of Bd. of Control, 1914. Pt. 1. 54d. WYMAN, Mar. 16",,,,Mar. 16,
2875,"Lunt (Theodore R. W.)-The Story of 1slam, 3rd ed. rev. Cr. Svo. 71 x 41, pp. 224, 1s. 60. net UN. COUNC. FOR MISSION. EDUCA., May 16",,,Lunt (Theodore R. W.)-The Story of,UN. COUNC. FOR MISSION. EDUCA.,,0.0,,"Lunt (Theodore R. W.)-The Story of Islam, 3rd ed. rev. Cr. Svo. 71 x 41, pp. 224, Is. 60. net UN. COUNC. FOR MISSION. EDUCA., May 16",,,,May 16,
2944,"Machine-gunner's pocket bk. By An M.G.O. in Flanders.” 77 x 41, pp. 55, 1s. 6d. net GRAHAM & LATHAM, Jan. 16",,,Machine-gunner's pocket bk,GRAHAM & LATHAM,1s. 6d.,0.07500000000000001,,"Machine-gunner's pocket bk. By An M.G.O. in Flanders.” 77 x 41, pp. 55, Is. 6d. net GRAHAM & LATHAM, Jan. 16",,,,Jan. 16,net
2989,"Magistrate's general practice. 13th ed., by C. M. Atkinson. 81 X 51, pp. 1,798, 20s. STEVENS, Jan. 16",,,Magistrate's general practice,STEVENS,20s.,1.0,,"Magistrate's general practice. 13th ed., by C. M. Atkinson. 81 X 51, pp. 1,798, 20s. STEVENS, Jan. 16",,,,Jan. 16,
2998,"Macmillan's New senior class readers. Cr. 8vo. 77 x 41. Bk. I (class 4), s, 4d.; Bks. 2-4 (classes 5–7), ea. 1s. 60. MACMILLAN, June 16",,,Macmillan's New senior class readers,MACMILLAN,,0.0,8vo.,"Macmillan's New senior class readers. Cr. 8vo. 77 x 41. Bk. I (class 4), IS, 4d.; Bks. 2-4 (classes 5–7), ea. Is. 60. MACMILLAN, June 16",,,,June 16,
3014,"Maharance Sunity Devee-Bengal dacoits and tigers. 8vo. 97 x 61, bds. 4s. 6d. net THACKER, May 16",,,Maharance Sunity Devee-Bengal dacoits and tigers,THACKER,4s. 6d.,0.225,8vo.,"Maharance Sunity Devee-Bengal dacoits and tigers. 8vo. 97 x 61, bds. 45. 6d. net THACKER, May 16",,,,May 16,net
3022,"Making of a gunner. By “F. 0. 0.” 71 x 5, pp. 218, 3s. 6d. net ..NASH, Oct. 16",,,Making of a gunner,NASH,3s. 6d.,0.175,,"Making of a gunner. By “F. 0. 0.” 71 x 5, pp. 218, 3s. 6d. net ..NASH, Oct. 16",,,,Oct. 16,net
3023,"Making of a Soldier (The); or, How the lad went away. 18mo. 6} x 4, pp. 128, bds. 1s. net SIMPKIN, Jan, 16",,,"Making of a Soldier (The); or, How the lad went away",SIMPKIN,1s.,0.05,18mo.,"Making of a Soldier (The); or, How the lad went away. 18mo. 6} x 4, pp. 128, bds. Is. net SIMPKIN, Jan, 16",,,,"Jan, 16",net
3024,"Making of an officer. By“C.N.” Cr. 8vo. 71 x 5, pp. 88, is. net HODDER & S., Sep. 16",,,Making of an officer,HODDER & S.,,0.0,8vo.,"Making of an officer. By“C.N.” Cr. 8vo. 71 x 5, pp. 88, is. net HODDER & S., Sep. 16",,,,Sep. 16,
3035,"Manchester Egyptian and Oriental Society- Journal, 1915-1916. Ryl. 8vo., swd. 58. net ..LONGMANS, Dec. 16",,,Manchester Egyptian and Oriental Society- Journal,LONGMANS,,0.0,8vo.,"Manchester Egyptian and Oriental Society- Journal, 1915-1916. Ryl. 8vo., swd. 58. net ..LONGMANS, Dec. 16",,,,Dec. 16,
3037,"Manhar Kooverba-Lady Hardinge of Penshurst, C.I., Vice-Reine of India : a tribute to her memory. 81 x 54, pp. 63, priv. pr. (Richmond) R. W. SIMPSON, May 16",,,"Manhar Kooverba-Lady Hardinge of Penshurst, C.I., Vice-Reine of India : a tribute to her memory",R. W. SIMPSON,,0.0,,"Manhar Kooverba-Lady Hardinge of Penshurst, C.I., Vice-Reine of India : a tribute to her memory. 81 x 54, pp. 63, priv. pr. (Richmond) R. W. SIMPSON, May 16",,,,May 16,
3050,"Manual of Sunday school addresses. Cr. 8vo. 73 x 5, pp. 287, 28. net ....R. SCOTT, Aug. 16",,,Manual of Sunday school addresses,R. SCOTT,,0.0,8vo.,"Manual of Sunday school addresses. Cr. 8vo. 73 x 5, pp. 287, 28. net ....R. SCOTT, Aug. 16",,,,Aug. 16,
3051,"MS. in a red box (The). Cr. 8vo. 7X 5, pp. 340, s. net .LANE, Feb. 16",,,MS,LANE,,0.0,8vo.,"MS. in a red box (The). Cr. 8vo. 7X 5, pp. 340, IS. net .LANE, Feb. 16",,,,Feb. 16,
3052,"Map reading and panorama sketching. By an Instructor. 71x5, pp. 61, 3s. net SIFTON, P., Aug. 16",,,Map reading and panorama sketching,"SIFTON, P.",3s.,0.15,,"Map reading and panorama sketching. By an Instructor. 71x5, pp. 61, 3s. net SIFTON, P., Aug. 16",,,,Aug. 16,net
3062,"Marriage and morality papers. ist ser., nos. 1-4, ea. 3d. net ..LONGMANS, Aug. 16",,,Marriage and morality papers,LONGMANS,3d.,0.0125,,"Marriage and morality papers. ist ser., nos. 1-4, ea. 3d. net ..LONGMANS, Aug. 16",,,,Aug. 16,net
3084,"Martin's Questions and answers on home nursing. 6th ed., rev. by Leonard S. Barnes. 57 x 31, pp. 175, 1s. 6d. net ...BAILLIÈRE, Oct. 16",,,Martin's Questions and answers on home nursing,BAILLIÈRE,1s. 6d.,0.07500000000000001,,"Martin's Questions and answers on home nursing. 6th ed., rev. by Leonard S. Barnes. 57 x 31, pp. 175, Is. 6d. net ...BAILLIÈRE, Oct. 16",,,,Oct. 16,net
3095,"Mason (A. E. W.-The Witness for the defence. Cr. 8vo. 77x45, pp. 312, 1s. net HODDER & S., Scp. 16",,,Mason (A. E. W.-The Witness for the defence,HODDER & S.,1s.,0.05,8vo.,"Mason (A. E. W.-The Witness for the defence. Cr. 8vo. 77x45, pp. 312, 1s. net HODDER & S., Scp. 16",,,,Scp. 16,net
3106,"Matriculation English papers set at the Matricu- lation Exam. of the University of London, from January, 1908, to January, 1916, with model. answers to the last. Cr. 8vo. 7*4!, pp. 128, swd. 1s. 6d....... .CLIVE, Mar. 16",,,Matriculation English papers set at the Matricu- lation Exam,CLIVE,1s. 6d.,0.07500000000000001,8vo.,"Matriculation English papers set at the Matricu- lation Exam. of the University of London, from January, 1908, to January, 1916, with model. answers to the last. Cr. 8vo. 7*4!, pp. 128, swd. Is. 6d....... .CLIVE, Mar. 16",,,,Mar. 16,
3107,"Matriculation history and geography papers : fifteen papers in modern history set at the matriculation examination of the University of London, with papers in history and geography set in 1910-1916, and model answers to the paper of January, 1916. Cr. 8vo. 5* x 41, pp. 88, swd. 1s. 6d. CLIVE, Feb. 16",,,"Matriculation history and geography papers : fifteen papers in modern history set at the matriculation examination of the University of London, with papers in history and geography set in",CLIVE,1s. 6d.,0.07500000000000001,8vo.,"Matriculation history and geography papers : fifteen papers in modern history set at the matriculation examination of the University of London, with papers in history and geography set in 1910-1916, and model answers to the paper of January, 1916. Cr. 8vo. 5* x 41, pp. 88, swd. Is. 6d. CLIVE, Feb. 16",,,,Feb. 16,
3108,"Matriculation model answers : chemistry : being London University matriculation papers in chemistry from Sept. 1910 to Jan. 1916, with model answers. Cr. 8vo. 7X4, pp. 172, swd. CLIVE, Mar. 16",,,Matriculation model answers : chemistry : being London University matriculation papers in chemistry from Sept,CLIVE,,0.0,8vo.,"Matriculation model answers : chemistry : being London University matriculation papers in chemistry from Sept. 1910 to Jan. 1916, with model answers. Cr. 8vo. 7X4, pp. 172, swd. CLIVE, Mar. 16",,,,Mar. 16,
3109,"Matriculation model answers : Mechanics : being London Univ. Matric. papers in mechanics fr. Jan. 1910 to Jan. 1916, w. model ans. A. 8vo. 61 x 41, pp. 124, swd. 2s... CLIVE, May 16",,,Matriculation model answers : Mechanics : being London Univ,CLIVE,2s.,0.1,8vo.,"Matriculation model answers : Mechanics : being London Univ. Matric. papers in mechanics fr. Jan. 1910 to Jan. 1916, w. model ans. A. 8vo. 61 x 41, pp. 124, swd. 2s... CLIVE, May 16",,,,May 16,
3121,"Maynard (Theodore)-Laughs and whifts of song, 8vo. 87 X 51. pp. 59, paper, is. net E. MACDONALD, Jan. 16",,,Maynard (Theodore)-Laughs and whifts of song,E. MACDONALD,,0.0,8vo.,"Maynard (Theodore)-Laughs and whifts of song, 8vo. 87 X 51. pp. 59, paper, is. net E. MACDONALD, Jan. 16",,,,Jan. 16,
3133,"Matuside , Keruyn de Meeremave becomes move the Pape Bolessa Mawson (F.)-Mining hand-sketching and draw- ing. 20 plates. Folio 14 X 77, pp. 48, 1s. 6d. net SPON, Jan. 16",,,"Matuside , Keruyn de Meeremave becomes move the Pape Bolessa Mawson (F.)-Mining hand-sketching and draw- ing",SPON,1s. 6d.,0.07500000000000001,,"Matuside , Keruyn de Meeremave becomes move the Pape Bolessa Mawson (F.)-Mining hand-sketching and draw- ing. 20 plates. Folio 14 X 77, pp. 48, Is. 6d. net SPON, Jan. 16",,,,Jan. 16,net
3135,"Meanwhile : a packet of war letters, by H. L. G. With foreword by K. W. Cr. 8vo., 7*4}, pp. 174, 2s. 6d. net MURRAY, Feb. 16",,,"Meanwhile : a packet of war letters, by H. L. G. With foreword by K. W",MURRAY,2s. 6d.,0.125,8vo.,"Meanwhile : a packet of war letters, by H. L. G. With foreword by K. W. Cr. 8vo., 7*4}, pp. 174, 25. 6d. net MURRAY, Feb. 16",,,,Feb. 16,net
3140,"Mechanical World” Pocket diary and year book, 1917. 18mo. 81 x 41, pp. 463, 8d. net EMMOTT, Dec. 16",,,Mechanical World” Pocket diary and year book,EMMOTT,8d.,0.03333333333333333,18mo.,"Mechanical World” Pocket diary and year book, 1917. 18mo. 81 x 41, pp. 463, 8d. net EMMOTT, Dec. 16",,,,Dec. 16,net
3141,"Mechanism of the rifle at a glance : short Enfield magazine, Lee-Enfield, Mark III. 64x31, 6d. net ...GALE & P., Oct. 16",,,"Mechanism of the rifle at a glance : short Enfield magazine, Lee-Enfield, Mark III",GALE & P.,6d.,0.025,,"Mechanism of the rifle at a glance : short Enfield magazine, Lee-Enfield, Mark III. 64x31, 6d. net ...GALE & P., Oct. 16",,,,Oct. 16,net
3142,"Medical and D.P.H. examination papers for several years. Cr. 8vo. 73 x 5, pp. 205, 1s. 6d. net .LIVINGSTONE, Aug. 16",,,Medical and D.P.H. examination papers for several years,LIVINGSTONE,1s. 6d.,0.07500000000000001,8vo.,"Medical and D.P.H. examination papers for several years. Cr. 8vo. 73 x 5, pp. 205, Is. 6d. net .LIVINGSTONE, Aug. 16",,,,Aug. 16,net
3143,"Medical annual (The): a year bk. of treatment and practitioner's index, 1916. 8vo. 83 x 51, pp. 1032, JOS. net .WRIGHT, May 16",,,Medical annual (The): a year bk,WRIGHT,,0.0,8vo.,"Medical annual (The): a year bk. of treatment and practitioner's index, 1916. 8vo. 83 x 51, pp. 1032, JOS. net .WRIGHT, May 16",,,,May 16,
3144,"Modical directory, 1917. Ryl. 8vo. 101 x 63, PP. 2128, 16s. net CHURCHILL, Dec. 16",,,Modical directory,CHURCHILL,16s.,0.8,8vo.,"Modical directory, 1917. Ryl. 8vo. 101 x 63, PP. 2128, 16s. net CHURCHILL, Dec. 16",,,,Dec. 16,net
3145,"Medical homes for private patients, 1916. 57 x 4, pp. 167, 6d, net ABERDEEN UNIV. PR., Apr. 16",,,Medical homes for private patients,ABERDEEN UNIV. PR.,6d.,0.025,,"Medical homes for private patients, 1916. 57 x 4, pp. 167, 6d, net ABERDEEN UNIV. PR., Apr. 16",,,,Apr. 16,net
3146,"Medical register (The), 1916. Ryl. 8vo. 10 X 6ł, pp. 1270, ros. 6d. net ...CONSTABLE, Apr. 16",,,Medical register (The),CONSTABLE,6d.,0.025,8vo.,"Medical register (The), 1916. Ryl. 8vo. 10 X 6ł, pp. 1270, ros. 6d. net ...CONSTABLE, Apr. 16",,,,Apr. 16,net
3147,"Medico-Legal Society-Transactions, 1914-191s. Vol. 12. Ed. by R. H. Wellington. 8vo. 84x59, 6s. net . BAILLIÈRE, Jan. 16",,,Medico-Legal Society-Transactions,BAILLIÈRE,6s.,0.3,8vo.,"Medico-Legal Society-Transactions, 1914-1915. Vol. 12. Ed. by R. H. Wellington. 8vo. 84x59, 6s. net . BAILLIÈRE, Jan. 16",,,,Jan. 16,net
3156,"Mercantilo navy list and maritime directory, 1916. Cor. to 31st Dec., 191s. Ryl. 8vo. 91 x6, pp. 1094, 12s. SPOTTISWOODE, BALLANTYNE, May 16",,,Mercantilo navy list and maritime directory,"SPOTTISWOODE, BALLANTYNE",12s.,0.6,8vo.,"Mercantilo navy list and maritime directory, 1916. Cor. to 31st Dec., 1915. Ryl. 8vo. 91 x6, pp. 1094, 125. SPOTTISWOODE, BALLANTYNE, May 16",,,,May 16,
3170,"Merry-go-round. Obl. 4to. 11*X81, linen 3s. 6d. net, ed. de luxe 5s. net, swd. is. net (“ Geo- graphia  picture bks.)....GEOGRAPHIA, Dec. 16",,,Merry-go-round,GEOGRAPHIA,,0.0,4to.,"Merry-go-round. Obl. 4to. 11*X81, linen 3s. 6d. net, ed. de luxe 5s. net, swd. is. net (“ Geo- graphia  picture bks.)....GEOGRAPHIA, Dec. 16",,,,Dec. 16,
3171,"Methodist Conference-Minutes, 1916. Cr. 8vo. 71 x 5, pp. 897, 2s, 6d. net WESLEYAN CONFERENCE OFFICE, Sep. 16",,,Methodist Conference-Minutes,WESLEYAN CONFERENCE OFFICE,2s. 6d.,0.125,8vo.,"Methodist Conference-Minutes, 1916. Cr. 8vo. 71 x 5, pp. 897, 2s, 6d. net WESLEYAN CONFERENCE OFFICE, Sep. 16",,,,Sep. 16,net
3172,"Metric system (The). 18mo. 64 x 4, pp. 70, 6d. net (Hughes's Civil Service ser.) HUGHES'S ACADEMY, Oct. 16",,,Metric system (The),HUGHES'S ACADEMY,6d.,0.025,18mo.,"Metric system (The). 18mo. 64 x 4, pp. 70, 6d. net (Hughes's Civil Service ser.) HUGHES'S ACADEMY, Oct. 16",,,,Oct. 16,net
3175,"Me ws' Digest of English case law. Quarterly issue, ea. 5s. .. STEVENS & SONS, Feb. &c., 16",,,Me ws' Digest of English case law,STEVENS & SONS,5s.,0.25,,"Me ws' Digest of English case law. Quarterly issue, ea. 5s. .. STEVENS & SONS, Feb. &c., 16",,,,"Feb. &c., 16",
3176,"Mexico, Customs tariff, Rev. 3d. . . WYMAN, Oct. 16",,,"Mexico, Customs tariff, Rev",WYMAN,3d.,0.0125,,"Mexico, Customs tariff, Rev. 3d. . . WYMAN, Oct. 16",,,,Oct. 16,
3183,"Middlesox Hospital-Archives. Ryl. 8vo. gtx 6, swd. 5s. net. (Clinical ser.) MACMILLAN, Feb. 16",,,Middlesox Hospital-Archives,MACMILLAN,,0.0,8vo.,"Middlesox Hospital-Archives. Ryl. 8vo. gtx 6, swd. 55. net. (Clinical ser.) MACMILLAN, Feb. 16",,,,Feb. 16,
3186,"Military map (The): elements of modern topo- graphy (French Sch. of War). 8vo. 8} * 55, pp. 138, 2s. 6d. net .MACMILLAN, June 16",,,Military map (The): elements of modern topo- graphy (French Sch,MACMILLAN,2s. 6d.,0.125,8vo.,"Military map (The): elements of modern topo- graphy (French Sch. of War). 8vo. 8} * 55, pp. 138, 25. 6d. net .MACMILLAN, June 16",,,,June 16,net
3217,"Minos and quarries—Gen. rpt. w. statistics, 1914. Pt. 2, Labour, 5 d. ; Pt. 3, Output, 2d. WYMAN, Jan. 16",,,Minos and quarries—Gen,WYMAN,2d.,0.008333333333333333,,"Minos and quarries—Gen. rpt. w. statistics, 1914. Pt. 2, Labour, 5 d. ; Pt. 3, Output, 2d. WYMAN, Jan. 16",,,,Jan. 16,
3218,"Mines and quarries-Gen. fpt., w. statistics, for 191s. Pt. 1, Divisional statistics and rpts. 6 d. WYMAN, Oct. 16",,,Mines and quarries-Gen,WYMAN,,0.0,,"Mines and quarries-Gen. fpt., w. statistics, for 1915. Pt. 1, Divisional statistics and rpts. 6 d. WYMAN, Oct. 16",,,,Oct. 16,
3219,"Mines, Explosions in, Ctte.-7th rpt. : Effects of inhaling dusts applicable for stone dusting in coal mines. 2d. . WYMAN, Dec. 15 Mines in the U.K. and the 1sle of Man, 191s. 4s. WYMAN, Sep. 16",,,"Mines, Explosions in, Ctte",WYMAN,4s.,0.2,,"Mines, Explosions in, Ctte.-7th rpt. : Effects of inhaling dusts applicable for stone dusting in coal mines. 2d. . WYMAN, Dec. 15 Mines in the U.K. and the Isle of Man, 1915. 4s. WYMAN, Sep. 16",,,,Sep. 16,
3220,"MinesSpontaneous combustion of coalin, Depart. Ctte. on : Minutes of evid., and Index, Feb. 12, 1913-Aug. 13, 1913. WYMAN, Mar. 16",,,"MinesSpontaneous combustion of coalin, Depart",WYMAN,,0.0,,"MinesSpontaneous combustion of coalin, Depart. Ctte. on : Minutes of evid., and Index, Feb. 12, 1913-Aug. 13, 1913. WYMAN, Mar. 16",,,,Mar. 16,
3221,"Mining manual and mining year book for 1916. Ed. by Walter R. Skinner. 8vo. 8} x 57, 158. net W. R. SKINNER, Feb. 16",,,Mining manual and mining year book for,W. R. SKINNER,,0.0,8vo.,"Mining manual and mining year book for 1916. Ed. by Walter R. Skinner. 8vo. 8} x 57, 158. net W. R. SKINNER, Feb. 16",,,,Feb. 16,
3223,"Mrs. Speckle Hen. bds., 7d. net FROWDE AND H. & S., Nov. 16",,,Mrs,FROWDE AND H. & S.,7d.,0.029166666666666667,,"Mrs. Speckle Hen. bds., 7d. net FROWDE AND H. & S., Nov. 16",,,,Nov. 16,net
3240,"Modern lawsuit (The). By a Barrister of Osgoode Hall. Cr. 8vo. 7X 51, 5s. net SWEET & M., Jan. 16",,,Modern lawsuit (The),SWEET & M.,5s.,0.25,8vo.,"Modern lawsuit (The). By a Barrister of Osgoode Hall. Cr. 8vo. 7X 51, 5s. net SWEET & M., Jan. 16",,,,Jan. 16,net
3246,"Moles worth's Pocket bk. of useful formulæ and memoranda for civil, mechanical and electrical engineers. 32mo., 6s, net ......SPON, Aug. 16",,,Moles worth's Pocket bk,SPON,6s.,0.3,32mo.,"Moles worth's Pocket bk. of useful formulæ and memoranda for civil, mechanical and electrical engineers. 32mo., 6s, net ......SPON, Aug. 16",,,,Aug. 16,net
3247,"Moles worth's and Hurst's Pocket bk. of pocket books. 32mo. 128. 6d. net ...SPON, Aug. 16",,,Moles worth's and Hurst's Pocket bk,SPON,6d.,0.025,32mo.,"Moles worth's and Hurst's Pocket bk. of pocket books. 32mo. 128. 6d. net ...SPON, Aug. 16",,,,Aug. 16,net
3262,"Monypenny_(William Flavelle) and Buckle (George Earle)-The Life of Benjamin Dis- raeli, Earl of Beaconsfield. Vol. 4, 1855-1868, by G. E. Buckle. Port., illus. 8vo. 81 x 55, pp. 616, 12s. net .MURRAY, May 16",,,"Monypenny_(William Flavelle) and Buckle (George Earle)-The Life of Benjamin Dis- raeli, Earl of Beaconsfield",MURRAY,12s.,0.6,8vo.,"Monypenny_(William Flavelle) and Buckle (George Earle)-The Life of Benjamin Dis- raeli, Earl of Beaconsfield. Vol. 4, 1855-1868, by G. E. Buckle. Port., illus. 8vo. 81 x 55, pp. 616, 12s. net .MURRAY, May 16",,,,May 16,net
3281,"Mooro's Almanac. Original ed. Cr. 8vo. 71 x 5, pp. 128, 6d. net CASSELL, Sep. 16.",,,Mooro's Almanac,CASSELL,6d.,0.025,8vo.,"Mooro's Almanac. Original ed. Cr. 8vo. 71 x 5, pp. 128, 6d. net CASSELL, Sep. 16.",,,,Sep. 16,net
3282,"Moore's Manual of family medicine and hygiene for India. 8th ed. Rewr. by Cuthbert Allan Sprawson. 8vo. 81 x 54, pp. 682, 6s. net CHURCHILL, Oct. 16",,,Moore's Manual of family medicine and hygiene for India,CHURCHILL,6s.,0.3,8vo.,"Moore's Manual of family medicine and hygiene for India. 8th ed. Rewr. by Cuthbert Allan Sprawson. 8vo. 81 x 54, pp. 682, 6s. net CHURCHILL, Oct. 16",,,,Oct. 16,net
3289,"More chum-chats. By “ Uncle Reg. Cr. 8vo. 71 x 5, pp. 187, 1s. 6d. ..KELLY, Oct. 16",,,More chum-chats,KELLY,1s. 6d.,0.07500000000000001,8vo.,"More chum-chats. By “ Uncle Reg. Cr. 8vo. 71 x 5, pp. 187, Is. 6d. ..KELLY, Oct. 16",,,,Oct. 16,
3306,"Mother Goose's Nursery rhymes. Pictures by F. Opper. 8vo. 6s. net..... .LIPPINCOTT, Nov. 16",,,Mother Goose's Nursery rhymes,LIPPINCOTT,6s.,0.3,8vo.,"Mother Goose's Nursery rhymes. Pictures by F. Opper. 8vo. 6s. net..... .LIPPINCOTT, Nov. 16",,,,Nov. 16,net
3308,"Mowbray's Annual : the churchman's yr. bk., 1917. Cr. 8vo. 71 x 5, pp. 392, 2s. net ; swd. s. 6d. net .MOWBRAY, Dec. 16",,,Mowbray's Annual : the churchman's yr,MOWBRAY,6d.,0.025,8vo.,"Mowbray's Annual : the churchman's yr. bk., 1917. Cr. 8vo. 71 x 5, pp. 392, 2s. net ; swd. IS. 6d. net .MOWBRAY, Dec. 16",,,,Dec. 16,net
3317,"Muir (T. S.)-East Lothian (Haddingtonshire). Illus. Cr. 8vo. 64 % 41, pp. 126, is. 6d. net. (Cambridge County handbks.) CAMB. UNIV. PR., Jan. 16",,,,CAMB. UNIV. PR.,,0.0,8vo.,"Muir (T. S.)-East Lothian (Haddingtonshire). Illus. Cr. 8vo. 64 % 41, pp. 126, is. 6d. net. (Cambridge County handbks.) CAMB. UNIV. PR., Jan. 16",,['Muir (T. S.)-East Lothian (Haddingtonshire)'],,Jan. 16,
3318,"Motor boat manual (The)-Comp. and illus. by the staff of “ The Motor Ship and Motor Boat. 7th ed. Cr. 8vo. 7* x 5, pp. 184, 1s. 6d. net TEMPLE PR., June 16",,,Motor boat manual (The)-Comp,TEMPLE PR.,1s. 6d.,0.07500000000000001,8vo.,"Motor boat manual (The)-Comp. and illus. by the staff of “ The Motor Ship and Motor Boat. 7th ed. Cr. 8vo. 7* x 5, pp. 184, Is. 6d. net TEMPLE PR., June 16",,,,June 16,net
3319,"Motor cycle, Art of driving a, is. net .... Motor cycles and how to manage them. Rev. and rewr. by the staff of “The Motor Cycle.' 17th ed. Cr. 8vo. 7+ X4], pp. 350, 1s. 6d. net ILIFFE, July 16",,,"Motor cycle, Art of driving a, is",ILIFFE,1s. 6d.,0.07500000000000001,8vo.,"Motor cycle, Art of driving a, is. net .... Motor cycles and how to manage them. Rev. and rewr. by the staff of “The Motor Cycle.' 17th ed. Cr. 8vo. 7+ X4], pp. 350, Is. 6d. net ILIFFE, July 16",,,,July 16,net
3320,"Motor cycling manual. Written and illus. by the staff of Motor Cycling. 4th ed. Cr. 8vo. 8 X 51, pp. 256, is. net, is. 6d. net TEMPLE PR., July 16",,,Motor cycling manual,TEMPLE PR.,6d.,0.025,8vo.,"Motor cycling manual. Written and illus. by the staff of Motor Cycling. 4th ed. Cr. 8vo. 8 X 51, pp. 256, is. net, is. 6d. net TEMPLE PR., July 16",,,,July 16,net
3321,"Motor transport year book and directory, 1916. 8vo. 88 x 5), pp. 361, 1os. 6d, net ELECTRICAL PRESS, Mar. 16",,,Motor transport year book and directory,ELECTRICAL PRESS,6d.,0.025,8vo.,"Motor transport year book and directory, 1916. 8vo. 88 x 5), pp. 361, 1os. 6d, net ELECTRICAL PRESS, Mar. 16",,,,Mar. 16,net
3323,"Motorists' hdbk. on vulcanising and the care of tyres. Cr. 8vo. 87 x 54, pp. 56, is. net LARBY, Aug. 16",,,Motorists' hdbk,LARBY,,0.0,8vo.,"Motorists' hdbk. on vulcanising and the care of tyres. Cr. 8vo. 87 x 54, pp. 56, is. net LARBY, Aug. 16",,,,Aug. 16,
3335,"Mundesley Bible Conference, 1916—Report of sermons and lectures. 8vo. 84 x 54, pp. 350, 2s. 6d. net, swd. is. 6d. net MORGAN &S., Oct.16",,,Mundesley Bible Conference,MORGAN &S.,6d.,0.025,8vo.,"Mundesley Bible Conference, 1916—Report of sermons and lectures. 8vo. 84 x 54, pp. 350, 25. 6d. net, swd. is. 6d. net MORGAN &S., Oct.16",,,,Oct.16,net
3337,"Munitions of war-Notes on the employment of ...WYMAN, Feb. 16",,,Munitions of war-Notes on the employment of ,WYMAN,,0.0,,"Munitions of war-Notes on the employment of ...WYMAN, Feb. 16",,,,Feb. 16,
