entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,is_net
"WYMAN, Oct. 16",,,,WYMAN,,,"WYMAN, Oct. 16",,,,Oct. 16,
"Arondal. (John)-A Dictionary for men and some women. 31 x 21, vel. cf. yapp, is. net. (Lang- ham booklets, 154); do., in envel., 6d. net. (Langham bibelots, 23)........ B. HILL, July 16",Arondal.,John,A Dictionary for men and some women,B. HILL,,,"Arondal. (John)-A Dictionary for men and some women. 31 x 21, vel. cf. yapp, is. net. (Lang- ham booklets, 154); do., in envel., 6d. net. (Langham bibelots, 23)........ B. HILL, July 16",John Arondal.,['Arondal. (John)'],,July 16,
"Art prices current, 1913-1914. Ed. hy G. Ingram Smyth. 8} *54, pp. 819, 31s. 6d. FINE ART TRADE JL., May 16",,,Art prices current,FINE ART TRADE JL.,31s. 6d.,,"Art prices current, 1913-1914. Ed. hy G. Ingram Smyth. 8} *54, pp. 819, 31s. 6d. FINE ART TRADE JL., May 16",,,,May 16,
"Arter (John J. B.)--Assessments of excess and munitions profits under Finance (No. 2) Act, 1915, Munitions of War Act, 1915, Munitions of War (Amendment) Act, 1916. 85 x 51, pp. III, 2s. (Birmingham) HUDSON & SON, June 16",Arter,John J. B.,Assessments of excess and munitions profits under Finance ,HUDSON & SON,2s.,,"Arter (John J. B.)--Assessments of excess and munitions profits under Finance (No. 2) Act, 1915, Munitions of War Act, 1915, Munitions of War (Amendment) Act, 1916. 85 x 51, pp. III, 25. (Birmingham) HUDSON & SON, June 16",John J. B. Arter,['Arter (John J. B.)'],,June 16,
"Ashford (Faith)-My painting book of animals. ...HARRAP, Sep. 16",Ashford,Faith,My painting book of animals,HARRAP,,,"Ashford (Faith)-My painting book of animals. ...HARRAP, Sep. 16",Faith Ashford,['Ashford (Faith)'],,Sep. 16,
"Ashley (Doris) and others—Stories of royal children from English history. 9.X 7, pp. 104, 28. net TUCK, Nov. 16",Ashley,Doris,Stories of royal children from English history,TUCK,,,"Ashley (Doris) and others—Stories of royal children from English history. 9.X 7, pp. 104, 28. net TUCK, Nov. 16",Doris Ashley,['Ashley (Doris)'],,Nov. 16,
"Ashley (Roscoe Lewis) ---Early European civiliza- tion : a text bk. for secondary schools. 71 X54, pp. 729, 6s, 6d. net ...... MACMILLAN, July 16",Ashley,Roscoe Lewis,Early European civiliza- tion : a text bk,MACMILLAN,6s. 6d.,,"Ashley (Roscoe Lewis) ---Early European civiliza- tion : a text bk. for secondary schools. 71 X54, pp. 729, 6s, 6d. net ...... MACMILLAN, July 16",Roscoe Lewis Ashley,['Ashley (Roscoe Lewis)'],,July 16,net
"Askenazy (Szymon)-Prince Joseph Poniatowski : oration. 171x 48, pp. 16, 6d. net ' Bel ALLEN & U., Nov. 16",Askenazy,Szymon,Prince Joseph Poniatowski : oration,ALLEN & U.,,,"Askenazy (Szymon)-Prince Joseph Poniatowski : oration. 171x 48, pp. 16, 6d. net ' Bel ALLEN & U., Nov. 16",Szymon Askenazy,['Askenazy (Szymon)'],,Nov. 16,
"Arthur (Allen) and Macrae (F. C.)---Hotch-potch and kedgeree. Fol. 11 X 81, 7s. 6d. net THACKER, June 16",Arthur,Allen,Hotch-potch and kedgeree,THACKER,7s. 6d.,,"Arthur (Allen) and Macrae (F. C.)---Hotch-potch and kedgeree. Fol. 11 X 81, 75. 6d. net THACKER, June 16",Allen Arthur,"['Arthur (Allen)', 'Macrae (F. C.)']",,June 16,net
"Arts and crafts: a review of the work executed by students in the leading art schools of Gt. Brit. and Ireland. Fol. 12 X 81, pp. 207, 78. 6d. net; swd. 58. net “THE STUDIO, Nov. 16",,,Arts and crafts: a review of the work executed by students in the leading art schools of Gt,THE STUDIO,,,"Arts and crafts: a review of the work executed by students in the leading art schools of Gt. Brit. and Ireland. Fol. 12 X 81, pp. 207, 78. 6d. net; swd. 58. net “THE STUDIO, Nov. 16",,,,Nov. 16,
"CHAPMAN & H., June 16",,,,CHAPMAN & H.,,,"CHAPMAN & H., June 16",,,,June 16,
"HODDER & S., Aug. 16",,,,HODDER & S.,,,"HODDER & S., Aug. 16",,,,Aug. 16,
"Astell, Mary, Smith (F. M.) 6s. 6d. net . Aug. 16 Aubertin (C. J.)--A Caravan afloat. Svo. 81x5}, Asthma, Pathology and treatment of so-called pp. 155, 3s. 6d. net ...SIMPKIN, July 16","Astell, Mary, Smith",F. M.,,SIMPKIN,3s. 6d.,,"Astell, Mary, Smith (F. M.) 6s. 6d. net . Aug. 16 Aubertin (C. J.)--A Caravan afloat. Svo. 81x5}, Asthma, Pathology and treatment of so-called pp. 155, 3s. 6d. net ...SIMPKIN, July 16","F. M. Astell, Mary, Smith","['Astell, Mary, Smith (F. M.)']",,July 16,net
"Astrological birtlıday bk., Ogilvie's, Bernart (L.) Aubrey (W. H. S.)- In memoriam : W. H. S. Sep. 16 Aubrey, LL.D. : sone lectures and extracts Astrology : Stars of destiny, Craig (K. T.) 7s. 60. from his writings. Comp. by his daughter. . Aug. 16 65 X 4, pp. 190, 2s. 6. net ..i. :. STOCK, Oct. 16",,,Astrological birtlıday bk,STOCK,,,"Astrological birtlıday bk., Ogilvie's, Bernart (L.) Aubrey (W. H. S.)- In memoriam : W. H. S. Sep. 16 Aubrey, LL.D. : sone lectures and extracts Astrology : Stars of destiny, Craig (K. T.) 75. 60. from his writings. Comp. by his daughter. . Aug. 16 65 X 4, pp. 190, 25. 6. net ..i. :. STOCK, Oct. 16",,,,Oct. 16,
"Astronomer Royal for Scotland—26th Annual Auchmuty (Arthur Compton) ed.-Poems of rpt., for 1915-16, {d. .. WYMAN, May 16",,,Astronomer Royal for Scotland,WYMAN,,,"Astronomer Royal for Scotland—26th Annual Auchmuty (Arthur Compton) ed.-Poems of rpt., for 1915-16, {d. .. WYMAN, May 16",,,,May 16,
"L. B. HILL, July 16",,,,L. B. HILL,,,"L. B. HILL, July 16",,,,July 16,
"Auvergne (Edmund B. d')-Switzerland in sun- SPON, Jan. 16",Auvergne,Edmund B. d',,SPON,,,"Auvergne (Edmund B. d')-Switzerland in sun- SPON, Jan. 16",Edmund B. d' Auvergne,"[""Auvergne (Edmund B. d')""]",,Jan. 16,
"Australasia triumphant, Adcock (A. St. J.) CASSELL, Jan, 16","Australasia triumphant, Adcock",A. St. J.,,CASSELL,,,"Australasia triumphant, Adcock (A. St. J.) CASSELL, Jan, 16","A. St. J. Australasia triumphant, Adcock","['Australasia triumphant, Adcock (A. St. J.)']",,"Jan, 16",
"Australia, Trade of-Report, 1914. 4d.; do. : Cheap ed. 18ino. 61 X 4), pp. 280, is. net HODDER & S., Nov. 16",,,"Australia, Trade of-Report",HODDER & S.,,,"Australia, Trade of-Report, 1914. 4d.; do. : Cheap ed. 18ino. 61 X 4), pp. 280, is. net HODDER & S., Nov. 16",,,,Nov. 16,
"Azorin--Lecturas espanolas. 6} x 41, pp. 287, s. net ..NELSON, Oct. 16",,,Azorin--Lecturas espanolas,NELSON,,,"Azorin--Lecturas espanolas. 6} x 41, pp. 287, IS. net ..NELSON, Oct. 16",,,,Oct. 16,
"Bachman (Frank P.)-Principles of elementary education and their application. Cr. Svo. 71 X5, 3s. 6d. net HARRAP, Apr. 16",Bachman,Frank P.,Principles of elementary education and their application,HARRAP,3s. 6d.,,"Bachman (Frank P.)-Principles of elementary education and their application. Cr. Svo. 71 X5, 35. 6d. net HARRAP, Apr. 16",Frank P. Bachman,['Bachman (Frank P.)'],,Apr. 16,net
"Bacon's Large-scale map of the British battle front. is. net ; paper, 6d. net BACON, Aug. 16",,,Bacon's Large-scale map of the British battle front,BACON,6d.,,"Bacon's Large-scale map of the British battle front. is. net ; paper, 6d. net BACON, Aug. 16",,,,Aug. 16,net
"Bacon's Large-scale map of the French battle front : Peronne to Verdun. s. 6d. net; paper, s. net . BACON, Nov. 16",,,Bacon's Large-scale map of the French battle front : Peronne to Verdun,BACON,,,"Bacon's Large-scale map of the French battle front : Peronne to Verdun. IS. 6d. net; paper, IS. net . BACON, Nov. 16",,,,Nov. 16,
"Bacon's War maps of Mesopotamia, incl. all Turkey and Asia, 6d., 1s. net BACON, Apr. 16",,,"Bacon's War maps of Mesopotamia, incl",BACON,1s.,,"Bacon's War maps of Mesopotamia, incl. all Turkey and Asia, 6d., Is. net BACON, Apr. 16",,,,Apr. 16,net
"Badi'al-Zaman al-Hamadhani-The Maqámát. Tr. fr. Arabic, w. intro. and notes by W. J. Prendergast. Pp. 202, 6s. 6d. net LUZAC, Mar. 16",,,Badi'al-Zaman al-Hamadhani-The Maqámát,LUZAC,6s. 6d.,,"Badi'al-Zaman al-Hamadhani-The Maqámát. Tr. fr. Arabic, w. intro. and notes by W. J. Prendergast. Pp. 202, 6s. 6d. net LUZAC, Mar. 16",,,,Mar. 16,net
"Bainbridge (W. S.)--The Cancer problem. 178. net MACMILLAN, May 16",Bainbridge,W. S.,The Cancer problem,MACMILLAN,,,"Bainbridge (W. S.)--The Cancer problem. 178. net MACMILLAN, May 16",W. S. Bainbridge,['Bainbridge (W. S.)'],,May 16,
"Balådhuri (al-)-The Origins of the 1slamic state, a tr. fr. the Arabic, w. annotations, geographic and historic notes by Philip K. Hitti. 10 X 61, pp. 529, 16s. (Columbia Univ. Studies in hist., econ. and pub. law) P. S. KING, Nov. 16",Balådhuri,al-,The Origins of the,P. S. KING,16s.,,"Balådhuri (al-)-The Origins of the Islamic state, a tr. fr. the Arabic, w. annotations, geographic and historic notes by Philip K. Hitti. 10 X 61, pp. 529, 16s. (Columbia Univ. Studies in hist., econ. and pub. law) P. S. KING, Nov. 16",al- Balådhuri,['Balådhuri (al-)'],,Nov. 16,
"Ballantyne (R. M.)-Fighting the whales. Pp. 124, 9d. (Stories old and new) BLACKIE, Mar. 16",Ballantyne,R. M.,Fighting the whales,BLACKIE,9d.,,"Ballantyne (R. M.)-Fighting the whales. Pp. 124, 9d. (Stories old and new) BLACKIE, Mar. 16",R. M. Ballantyne,['Ballantyne (R. M.)'],,Mar. 16,
"Balmer (Edwin) see MacHarg (W.) and Balmer. Baluta (Jos. F.)-Prac. hdbk. of the Polish language. 78 51, pp. 288, 6s. (78, Charing Cross Rd.) R. JASCHKE, Oct. 16",Balmer,Edwin,Prac,R. JASCHKE,6s.,,"Balmer (Edwin) see MacHarg (W.) and Balmer. Baluta (Jos. F.)-Prac. hdbk. of the Polish language. 78 51, pp. 288, 6s. (78, Charing Cross Rd.) R. JASCHKE, Oct. 16",Edwin Balmer,"['Balmer (Edwin)', 'Baluta (Jos. F.)']",,Oct. 16,
"Bank of England--Annual accounts of Exchequer Bills, &c., purchased, and amount of balances of sums issued for the payment of dividends, &c., yr. ending 5th Jan., 1916. d. WYMAN, Jan. 16",,,"Bank of England--Annual accounts of Exchequer Bills, &c",WYMAN,,,"Bank of England--Annual accounts of Exchequer Bills, &c., purchased, and amount of balances of sums issued for the payment of dividends, &c., yr. ending 5th Jan., 1916. d. WYMAN, Jan. 16",,,,Jan. 16,
"Banking almanac for 1916. Ed. by Sir R. H. I. Palgrave. Pp. 1420, 15s. net. WATERLOW, Feb. 16",,,Banking almanac for,WATERLOW,15s.,,"Banking almanac for 1916. Ed. by Sir R. H. I. Palgrave. Pp. 1420, 155. net. WATERLOW, Feb. 16",,,,Feb. 16,net
"Barker (Ernest)--Mothers and sons in war time, and other pieces. Cr. Svo. 75, pp. 103, 28. 6d. net HUMPHREYS, Dec. 16",Barker,Ernest,"Mothers and sons in war time, and other pieces",HUMPHREYS,6d.,,"Barker (Ernest)--Mothers and sons in war time, and other pieces. Cr. Svo. 75, pp. 103, 28. 6d. net HUMPHREYS, Dec. 16",Ernest Barker,['Barker (Ernest)'],,Dec. 16,net
"Barnes (Irene H.)--Honeybun, others, and us. 98 x6, pp. 95, 1s. 6d. net....C.M.S., Nov. 16",Barnes,Irene H.,"Honeybun, others, and us",C.M.S.,1s. 6d.,,"Barnes (Irene H.)--Honeybun, others, and us. 98 x6, pp. 95, Is. 6d. net....C.M.S., Nov. 16",Irene H. Barnes,['Barnes (Irene H.)'],,Nov. 16,net
"Baroja (Pio)--La Dama errante. 61 x 41, pp. 283, 1s. net .NELSON, Sep. 16",Baroja,Pio,La Dama errante,NELSON,1s.,,"Baroja (Pio)--La Dama errante. 61 x 41, pp. 283, Is. net .NELSON, Sep. 16",Pio Baroja,['Baroja (Pio)'],,Sep. 16,net
"Baronetage, Roll of the, 1916. s. 6d. WYMAN, Feb. 16",,,"Baronetage, Roll of the",WYMAN,6d.,,"Baronetage, Roll of the, 1916. IS. 6d. WYMAN, Feb. 16",,,,Feb. 16,
"Barrett-Hamilton (G. E. H.) and Hinton (M. A. C.)-A History of British mammals. Pt. 19. 10 X 7, pp. 601-648, 2s. 6d. net GURNEY & J., Oct. 16",Barrett-Hamilton,G. E. H.,A History of British mammals,GURNEY & J.,2s. 6d.,,"Barrett-Hamilton (G. E. H.) and Hinton (M. A. C.)-A History of British mammals. Pt. 19. 10 X 7, pp. 601-648, 2s. 6d. net GURNEY & J., Oct. 16",G. E. H. Barrett-Hamilton,"['Barrett-Hamilton (G. E. H.)', 'Hinton (M. A. C.)']",,Oct. 16,net
"Bartlet (J. V.), Jones (J. D.) and Forsyth (P. T.) - The Validity of the Congregational Ministry, by J. V. B., and J. D. J.; Church Ministry and sacraments, by P. T. F. 7° X43, pp. 52, 6d. net CONGREGA. UN., July 16",,,"The Validity of the Congregational Ministry, by J. V. B., and J. D. J.; Church Ministry and sacraments, by P. T. F. 7° X43, pp",CONGREGA. UN.,6d.,,"Bartlet (J. V.), Jones (J. D.) and Forsyth (P. T.) - The Validity of the Congregational Ministry, by J. V. B., and J. D. J.; Church Ministry and sacraments, by P. T. F. 7° X43, pp. 52, 6d. net CONGREGA. UN., July 16",,"['Bartlet (J. V.), Jones (J. D.)', 'Forsyth (P. T.)']",,July 16,net
"Barton (F. T.)-How to fill the egg basket. 7x41, pp. 47, 3d. net... .. JARROLD, May 16",Barton,F. T.,How to fill the egg basket,JARROLD,3d.,,"Barton (F. T.)-How to fill the egg basket. 7x41, pp. 47, 3d. net... .. JARROLD, May 16",F. T. Barton,['Barton (F. T.)'],,May 16,net
"Barwiso (Sidney)-Never again : a plea for a national party with a national economic policy. 81x5), pp. 28, 6d. (Derby) J. HARWOOD, Sep. 16",Barwiso,Sidney,Never again : a plea for a national party with a national economic policy,J. HARWOOD,6d.,,"Barwiso (Sidney)-Never again : a plea for a national party with a national economic policy. 81x5), pp. 28, 6d. (Derby) J. HARWOOD, Sep. 16",Sidney Barwiso,['Barwiso (Sidney)'],,Sep. 16,
"Bashford (H. H.)-Songs out of school. Pp. 46, 28. 6d. net; swd. 2s. net. (New poetry ser.) CONSTABLE, Sep. 16",Bashford,H. H.,Songs out of school,CONSTABLE,,,"Bashford (H. H.)-Songs out of school. Pp. 46, 28. 6d. net; swd. 2s. net. (New poetry ser.) CONSTABLE, Sep. 16",H. H. Bashford,['Bashford (H. H.)'],,Sep. 16,
"Bassompiere (Alfred de)-The Night of Aug. 2-3, 1914, at the Belgian Foreign Office. Swd. 2d. net ..HODDER & S., Sep. 16",Bassompiere,Alfred de,The Night of Aug,HODDER & S.,2d.,,"Bassompiere (Alfred de)-The Night of Aug. 2-3, 1914, at the Belgian Foreign Office. Swd. 2d. net ..HODDER & S., Sep. 16",Alfred de Bassompiere,['Bassompiere (Alfred de)'],,Sep. 16,net
"Bath and West and Southern Counties Society- Journal. 5th ser. Vol. 10., 1915-1916. s} X 51, pp. 354, 6s... .STANFORD, May 16",,,Bath and West and Southern Counties Society- Journal,STANFORD,6s.,,"Bath and West and Southern Counties Society- Journal. 5th ser. Vol. 10., 1915-1916. s} X 51, pp. 354, 6s... .STANFORD, May 16",,,,May 16,
"Batten (John D.)--Poems. 8 x 57, pp. 23, is. net CHISWICK PR., Nov. 16",Batten,John D.,Poems,CHISWICK PR.,,,"Batten (John D.)--Poems. 8 x 57, pp. 23, is. net CHISWICK PR., Nov. 16",John D. Batten,['Batten (John D.)'],,Nov. 16,
"Bax (Clifford)—Twenty-five Chinese poems. Paraphrased by C. B. 2nd ed., rev. and enl. 7X5 pp. 53 is. HENDERSONS, Nov. 16",Bax,Clifford,Twenty-five Chinese poems,HENDERSONS,,,"Bax (Clifford)—Twenty-five Chinese poems. Paraphrased by C. B. 2nd ed., rev. and enl. 7X5 pp. 53 is. HENDERSONS, Nov. 16",Clifford Bax,['Bax (Clifford)'],,Nov. 16,
"Bayley (Stanhope)-Modulations; and A Spray of olive. 61 X 5, pp. 80, is. net MATHEWS, Oct. 16",Bayley,Stanhope,Modulations; and A Spray of olive,MATHEWS,,,"Bayley (Stanhope)-Modulations; and A Spray of olive. 61 X 5, pp. 80, is. net MATHEWS, Oct. 16",Stanhope Bayley,['Bayley (Stanhope)'],,Oct. 16,
"Beaumarchais Le Barbier de Séville ; Le mariage de Figaro. 1s. net. (Coll. Gallia) DENT, Dec. 16",,,Beaumarchais Le Barbier de Séville ; Le mariage de Figaro,DENT,,,"Beaumarchais Le Barbier de Séville ; Le mariage de Figaro. Is. net. (Coll. Gallia) DENT, Dec. 16",,,,Dec. 16,
"Beet (William Ernest)-A Thousand years of Papal history. Pp. 114, 18. 3d. net KELLY, Aug. 16",Beet,William Ernest,A Thousand years of Papal history,KELLY,3d.,,"Beet (William Ernest)-A Thousand years of Papal history. Pp. 114, 18. 3d. net KELLY, Aug. 16",William Ernest Beet,['Beet (William Ernest)'],,Aug. 16,net
"Begbie (Harold)-Fighting lines, and various reinforcements. 64 x 44, pp. 95, is. net CONSTABLE, July 16",Begbie,Harold,"Fighting lines, and various reinforcements",CONSTABLE,,,"Begbie (Harold)-Fighting lines, and various reinforcements. 64 x 44, pp. 95, is. net CONSTABLE, July 16",Harold Begbie,['Begbie (Harold)'],,July 16,
"Behrens (W. H.) ed.-Excess profits duty at a glance : being a complete chart of part 3 of the Finance (No. 2) Act, 191s. Fol. 141X51, paper 6d. net ODHAMS, Feb. 16",Behrens,W. H.,Excess profits duty at a glance : being a complete chart of part,ODHAMS,6d.,,"Behrens (W. H.) ed.-Excess profits duty at a glance : being a complete chart of part 3 of the Finance (No. 2) Act, 1915. Fol. 141X51, paper 6d. net ODHAMS, Feb. 16",W. H. Behrens,['Behrens (W. H.)'],ed.,Feb. 16,net
"Belgium-Violation of the rights of nations and of the laws and customs of war in Belgium. Vol. 2, 13th to 22nd rpts. of the Offic. Com. of the Belgian Govt. 6d. . WYMAN, Aug. 16",,,Belgium-Violation of the rights of nations and of the laws and customs of war in Belgium,WYMAN,6d.,,"Belgium-Violation of the rights of nations and of the laws and customs of war in Belgium. Vol. 2, 13th to 22nd rpts. of the Offic. Com. of the Belgian Govt. 6d. . WYMAN, Aug. 16",,,,Aug. 16,
"Bell (Mrs. Arthur)-From harbour to harbour : the story of Christchurch, Bournemouth, and Poole, fr. the earliest times to the present day. Illus. fr. pictures by Arthur Bell. 81 x 61, pp. 286, ios. 6d. net . BELL, Nov. 16",Bell,Mrs. Arthur,"From harbour to harbour : the story of Christchurch, Bournemouth, and Poole, fr",BELL,6d.,,"Bell (Mrs. Arthur)-From harbour to harbour : the story of Christchurch, Bournemouth, and Poole, fr. the earliest times to the present day. Illus. fr. pictures by Arthur Bell. 81 x 61, pp. 286, ios. 6d. net . BELL, Nov. 16",Mrs. Arthur Bell,['Bell (Mrs. Arthur)'],,Nov. 16,net
"Bell (E. P.)-The British censorship. 20. UNWIN, Jan, 16",Bell,E. P.,The British censorship,UNWIN,,,"Bell (E. P.)-The British censorship. 20. UNWIN, Jan, 16",E. P. Bell,['Bell (E. P.)'],,"Jan, 16",
"Bell (Lettice)--A Famous fisherman (St. Peter). 8vo. 81x6, pp. 112, 3s. 6d, net HODDER & S., Sep. 16",,,,HODDER & S.,3s. 6d.,,"Bell (Lettice)--A Famous fisherman (St. Peter). 8vo. 81x6, pp. 112, 3s. 6d, net HODDER & S., Sep. 16",,['Bell (Lettice)--A Famous fisherman (St. Peter)'],,Sep. 16,net
"Bell (Lettice)--When the boys come home : the story of a song. pp. 32, 6d. net OLIPHANTS, June 16",Bell,Lettice,When the boys come home : the story of a song,OLIPHANTS,6d.,,"Bell (Lettice)--When the boys come home : the story of a song. pp. 32, 6d. net OLIPHANTS, June 16",Lettice Bell,['Bell (Lettice)'],,June 16,net
"Bell (Mackenzie) —Poetical pictures of the Great War. 2nd ser. 3d. net KINGSGATE PR., Apr. 16",Bell,Mackenzie,Poetical pictures of the Great War,KINGSGATE PR.,3d.,,"Bell (Mackenzie) —Poetical pictures of the Great War. 2nd ser. 3d. net KINGSGATE PR., Apr. 16",Mackenzie Bell,['Bell (Mackenzie)'],,Apr. 16,net
"Bell (Robert)--The Cursed futility of operations in cancer. 71 x 5, pp. 15, is. MED. ASSN. FOR PREV. OF CANCER, Oct. 16",Bell,Robert,The Cursed futility of operations in cancer,MED. ASSN. FOR PREV. OF CANCER,,,"Bell (Robert)--The Cursed futility of operations in cancer. 71 x 5, pp. 15, is. MED. ASSN. FOR PREV. OF CANCER, Oct. 16",Robert Bell,['Bell (Robert)'],,Oct. 16,
"Bell (W. Godfrey)-- The Story of the Church of S. Leonard, Streatham. 10x74 pp. 144, 78. 6d. net (Brixton, S.W. ) BACON'S LIBRARY, Nov. 16",Bell,W. Godfrey,"The Story of the Church of S. Leonard, Streatham",BACON'S LIBRARY,6d.,,"Bell (W. Godfrey)-- The Story of the Church of S. Leonard, Streatham. 10x74 pp. 144, 78. 6d. net (Brixton, S.W. ) BACON'S LIBRARY, Nov. 16",W. Godfrey Bell,['Bell (W. Godfrey)'],,Nov. 16,net
"Bell (William)--The Exodus from Houndsditch. 8 X 51, pp. 272, 3s. (34, Queen St., E.C.) ARTHUR JACKSON, July 16",Bell,William,The Exodus from Houndsditch,ARTHUR JACKSON,3s.,,"Bell (William)--The Exodus from Houndsditch. 8 X 51, pp. 272, 3s. (34, Queen St., E.C.) ARTHUR JACKSON, July 16",William Bell,['Bell (William)'],,July 16,
"Bennet (Thomas)--Moorland patches. 3s. 6d. net MACNIVEN & W., June 16",Bennet,Thomas,Moorland patches,MACNIVEN & W.,3s. 6d.,,"Bennet (Thomas)--Moorland patches. 35. 6d. net MACNIVEN & W., June 16",Thomas Bennet,['Bennet (Thomas)'],,June 16,net
"Bennett (Rolf)---Captain Calamity. Cr. Svo. 71 X 5, pp. 254, 2s. 6d. net HODDER & S., June 16",Bennett,Rolf,Captain Calamity,HODDER & S.,2s. 6d.,,"Bennett (Rolf)---Captain Calamity. Cr. Svo. 71 X 5, pp. 254, 25. 6d. net HODDER & S., June 16",Rolf Bennett,['Bennett (Rolf)'],,June 16,net
"Benson (E. F.)-The Climber. Repr. Pp. 475, 7d. net . NELSON, Jan, 16",Benson,E. F.,The Climber,NELSON,7d.,,"Benson (E. F.)-The Climber. Repr. Pp. 475, 7d. net . NELSON, Jan, 16",E. F. Benson,['Benson (E. F.)'],,"Jan, 16",net
"Beresford (J. D.)- These Lynnekers. Cr. Svo. 73 x5, pp. 382, 6s. .. CASSELL, Feb. 16",Beresford,J. D.,These Lynnekers,CASSELL,6s.,,"Beresford (J. D.)- These Lynnekers. Cr. Svo. 73 x5, pp. 382, 6s. .. CASSELL, Feb. 16",J. D. Beresford,['Beresford (J. D.)'],,Feb. 16,
"Beuttler (E. G. O.) Illus.--Humour in the Royal Navy. 7X91, pp. 35, is, net SYREN AND SHIPPING, LTD., Oct. 16",Beuttler,E. G. O.,,"SYREN AND SHIPPING, LTD.",,,"Beuttler (E. G. O.) Illus.--Humour in the Royal Navy. 7X91, pp. 35, is, net SYREN AND SHIPPING, LTD., Oct. 16",E. G. O. Beuttler,['Beuttler (E. G. O.)'],,Oct. 16,
"Beuttler (E. G. 0., Lt.)-Merry mariners : humorous naval sketches. Fol. 104 x 81, pp, 40, is. net...... UNITED NEWSPAPERS, Nov. 16",Beuttler,"E. G. 0., Lt.",Merry mariners : humorous naval sketches,UNITED NEWSPAPERS,,,"Beuttler (E. G. 0., Lt.)-Merry mariners : humorous naval sketches. Fol. 104 x 81, pp, 40, is. net...... UNITED NEWSPAPERS, Nov. 16","E. G. 0., Lt. Beuttler","['Beuttler (E. G. 0., Lt.)']",,Nov. 16,
"Bevan (Tom)-Doing his “ bit”: a story of the present war. 78x5), pp. 329, 3s. 6d. net NELSON, Dec. 16",Bevan,Tom,Doing his “ bit”: a story of the present war,NELSON,3s. 6d.,,"Bevan (Tom)-Doing his “ bit”: a story of the present war. 78x5), pp. 329, 35. 6d. net NELSON, Dec. 16",Tom Bevan,['Bevan (Tom)'],,Dec. 16,net
"Bhownaggreo (Sir Muncherjee)-The Loyalty of India. 2d. ....HODDER & S., Nov. 16",Bhownaggreo,Sir Muncherjee,The Loyalty of India,HODDER & S.,2d.,,"Bhownaggreo (Sir Muncherjee)-The Loyalty of India. 2d. ....HODDER & S., Nov. 16",Sir Muncherjee Bhownaggreo,['Bhownaggreo (Sir Muncherjee)'],,Nov. 16,
"Bibby's Annual, 1916. is. net BIBBY, July 16",,,Bibby's Annual,BIBBY,,,"Bibby's Annual, 1916. is. net BIBBY, July 16",,,,July 16,
"Billimoria (A. F.)-Hist. Survey of decided cases in English law journal reports (1901-1915), rela. to law of contracts. 98 x64, pp. 246 (Karachi : Bunder Rd.) AUTHOR, Dec. 16",Billimoria,A. F.,Hist,AUTHOR,,,"Billimoria (A. F.)-Hist. Survey of decided cases in English law journal reports (1901-1915), rela. to law of contracts. 98 x64, pp. 246 (Karachi : Bunder Rd.) AUTHOR, Dec. 16",A. F. Billimoria,['Billimoria (A. F.)'],,Dec. 16,
"Bills—Naval forces (Service on shore), d.; Military Service (No. 2.), id. ; do., as amend., ea. I d.; do., Lords amend., d.; Customs (War powers) Amend., id. ; Army (Suspen. of sentences) Amend., d.; Trading w. the Enemy (Amend.) No. 2, Iļd. ; do., Lords' amend., d.; Munitions of war (Amend.): Lords' amend., fd. WYMAN, Jan. 16",,,"Bills—Naval forces (Service on shore), d",WYMAN,,,"Bills—Naval forces (Service on shore), d.; Military Service (No. 2.), id. ; do., as amend., ea. I d.; do., Lords amend., d.; Customs (War powers) Amend., id. ; Army (Suspen. of sentences) Amend., d.; Trading w. the Enemy (Amend.) No. 2, Iļd. ; do., Lords' amend., d.; Munitions of war (Amend.): Lords' amend., fd. WYMAN, Jan. 16",,,,Jan. 16,
"Bills-Naval prize (Procedure), id. ; Consolidated Fund (No. 1), fd. . WYMAN, Feb. 16",Bills-Naval prize,Procedure,Consolidated Fund ,WYMAN,,,"Bills-Naval prize (Procedure), id. ; Consolidated Fund (No. 1), fd. . WYMAN, Feb. 16",Procedure Bills-Naval prize,['Bills-Naval prize (Procedure)'],,Feb. 16,
"Bills Aberdeen Corp. Water Ord. Confirm., 8d. ; Naval and Military war pensions, &c. (Ex- penses), d.; L.G. Prov. Ord. No. I,_14d. ; Gas Prov. Ord.: Fleetwood and Long Eaton, id. ; Army (annual), id. ; Consolidated Fund (No. 2), 4d.; Marriage (Scotland), id.; L.G. Bd. (Emerg. prov.), 2d.; Imperial Inst. (Management), d.; Pacific 1slands regns. (Validation), jd. ; War risks (Insur. by trustees) (H.L.), fd. .WYMAN, Mar. 16",,,Bills Aberdeen Corp,WYMAN,,,"Bills Aberdeen Corp. Water Ord. Confirm., 8d. ; Naval and Military war pensions, &c. (Ex- penses), d.; L.G. Prov. Ord. No. I,_14d. ; Gas Prov. Ord.: Fleetwood and Long Eaton, id. ; Army (annual), id. ; Consolidated Fund (No. 2), 4d.; Marriage (Scotland), id.; L.G. Bd. (Emerg. prov.), 2d.; Imperial Inst. (Management), d.; Pacific Islands regns. (Validation), jd. ; War risks (Insur. by trustees) (H.L.), fd. .WYMAN, Mar. 16",,,,Mar. 16,
