entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,is_net
"British Museum. Miller (G. S.)-Catalogue of the mammals of western Europe (Europe exclusive of Russia) in the collection of the British Museum. Svo., 213 text fig., pp. 1,034, 26s. DULAU, Nov. 12",British Museum. Miller,G. S.,Catalogue of the mammals of western Europe (Europe exclusive of Russia) in the collection of the British Museum,DULAU,26s.,,"British Museum. Miller (G. S.)-Catalogue of the mammals of western Europe (Europe exclusive of Russia) in the collection of the British Museum. Svo., 213 text fig., pp. 1,034, 26s. DULAU, Nov. 12",G. S. British Museum. Miller,['British Museum. Miller (G. S.)'],,Nov. 12,
"British standard specification for cast iron spigot and socket soil pipes. (Engineering Standards Committee). Folio, swd. 5s. net C, LOCKWOOD, Aug. 12",,,British standard specification for cast iron spigot and socket soil pipes,"C, LOCKWOOD",5s.,,"British standard specification for cast iron spigot and socket soil pipes. (Engineering Standards Committee). Folio, swd. 55. net C, LOCKWOOD, Aug. 12",,,,Aug. 12,net
"British standard specification for cast iron spigot and socket waste and ventilating pipes for other than soil purposes. (Engineering Stand- ards Committee.) Folio, swd., 5s. net C. LOCKWOOD, Aug. 12",,,British standard specification for cast iron spigot and socket waste and ventilating pipes for other than soil purposes,C. LOCKWOOD,5s.,,"British standard specification for cast iron spigot and socket waste and ventilating pipes for other than soil purposes. (Engineering Stand- ards Committee.) Folio, swd., 5s. net C. LOCKWOOD, Aug. 12",,,,Aug. 12,net
"Ogilvie- he Genera o vols, 1-5. AU, 4 pr. 12",,,"Ogilvie- he Genera o vols, 1-5",AU,,,"Ogilvie- he Genera o vols, 1-5. AU, 4 pr. 12",,,,4 pr. 12,
"Catalogue of 1487 and 1800. ROWDE, Aug. 12",,,Catalogue of,ROWDE,,,"Catalogue of 1487 and 1800. ROWDE, Aug. 12",,,,Aug. 12,
"Brown (James Duff)-Manual of library economy. Rev. edit. illus. Svo, Ss. 6d. net (1907) (now published by) GRAFTON, Dec. 12",Brown,James Duff,Manual of library economy,GRAFTON,6d.,,"Brown (James Duff)-Manual of library economy. Rev. edit. illus. Svo, Ss. 6d. net (1907) (now published by) GRAFTON, Dec. 12",James Duff Brown,['Brown (James Duff)'],,Dec. 12,net
"Brown (Rose)—101 recipes for supper. Ібmo., swd., 6d. net ..SIMPKIN, Nov. 12",Brown,Rose,,SIMPKIN,6d.,,"Brown (Rose)—101 recipes for supper. Ібmo., swd., 6d. net ..SIMPKIN, Nov. 12",Rose Brown,['Brown (Rose)'],,Nov. 12,net
"Brutzer (H. W.)-Brown's Enemies of the garden : a series of twelve coloured illustrations from special designs. Mounted on stout bds., 24-in. X 19-in., eyeletted and strung, including descrip- tive handbook, in leather board case. 15s. net the set ...... (Hull) A. BROWN, Apr. 12",Brutzer,H. W.,Brown's Enemies of the garden : a series of twelve coloured illustrations from special designs,A. BROWN,,,"Brutzer (H. W.)-Brown's Enemies of the garden : a series of twelve coloured illustrations from special designs. Mounted on stout bds., 24-in. X 19-in., eyeletted and strung, including descrip- tive handbook, in leather board case. 155. net the set ...... (Hull) A. BROWN, Apr. 12",H. W. Brutzer,['Brutzer (H. W.)'],,Apr. 12,
"Bryan (M. Theresa)—The Nurses' complete medi- cal dictionary. Ihmo. 51 X3), pp. 208, 2s. net BAILLIERE, Sep. 12",Bryan,M. Theresa,The Nurses' complete medi- cal dictionary,BAILLIERE,2s.,,"Bryan (M. Theresa)—The Nurses' complete medi- cal dictionary. Ihmo. 51 X3), pp. 208, 2s. net BAILLIERE, Sep. 12",M. Theresa Bryan,['Bryan (M. Theresa)'],,Sep. 12,net
"Bryant (T. Hugh)–County churches : Suffolk, 2 vols. izmo, 64 X4, pp. 186, 256, ea. 2s. 6d. net G. ALLEN, July 12",Bryant,T. Hugh,County churches : Suffolk,G. ALLEN,2s. 6d.,,"Bryant (T. Hugh)–County churches : Suffolk, 2 vols. izmo, 64 X4, pp. 186, 256, ea. 2s. 6d. net G. ALLEN, July 12",T. Hugh Bryant,['Bryant (T. Hugh)'],,July 12,net
"Buchanan (Robert)-Life and adventures of Audubon the naturalist. 12 mo., pp. 356, s. net, Ithr, 2s, net. (Everyman's library) DENT, Sep. 12",Buchanan,Robert,Life and adventures of Audubon the naturalist,DENT,,,"Buchanan (Robert)-Life and adventures of Audubon the naturalist. 12 mo., pp. 356, IS. net, Ithr, 2s, net. (Everyman's library) DENT, Sep. 12",Robert Buchanan,['Buchanan (Robert)'],,Sep. 12,
"Buckrose (J. E.)-A Little green world. 7d. net HODDER & S., Dec. 12",Buckrose,J. E.,A Little green world,HODDER & S.,7d.,,"Buckrose (J. E.)-A Little green world. 7d. net HODDER & S., Dec. 12",J. E. Buckrose,['Buckrose (J. E.)'],,Dec. 12,net
"Building societies—16th Report for 1910, Pt. I (post free), 3d..... ..WYMAN, Jan. 12",,,Building societies,WYMAN,3d.,,"Building societies—16th Report for 1910, Pt. I (post free), 3d..... ..WYMAN, Jan. 12",,,,Jan. 12,
"Building societies—17th Report for 1911: abstract of accounts, is. 70. (post free) WYMAN, Dec. 12",,,Building societies,WYMAN,,,"Building societies—17th Report for 1911: abstract of accounts, is. 70. (post free) WYMAN, Dec. 12",,,,Dec. 12,
"Bunyan (John)—The Pilgrim's progress. 12 mo., pp. 442, s, net.... .... SIMPKIN, May 12",Bunyan,John,The Pilgrim's progress,SIMPKIN,,,"Bunyan (John)—The Pilgrim's progress. 12 mo., pp. 442, IS, net.... .... SIMPKIN, May 12",John Bunyan,['Bunyan (John)'],,May 12,
"Burke (Edmund)—Speech on conciliation with America. Edit. by Arthur D. Innes. Izmo. 64X47, pp. 138, is. 6d. (Pitt Press ser.) CAMB. UNIV. PRESS, July 12",Burke,Edmund,Speech on conciliation with America,CAMB. UNIV. PRESS,6d.,,"Burke (Edmund)—Speech on conciliation with America. Edit. by Arthur D. Innes. Izmo. 64X47, pp. 138, is. 6d. (Pitt Press ser.) CAMB. UNIV. PRESS, July 12",Edmund Burke,['Burke (Edmund)'],,July 12,
"Busck (A. Descriptions of new genera and species of microlepidoptera from Panama. i plate, 8vo. 95 X65, pp. 10, swd., is. net (Smithsonian collections) . WESLEY, Sep, 12",Busck,A. Descriptions of new genera,,WESLEY,,,"Busck (A. Descriptions of new genera and species of microlepidoptera from Panama. i plate, 8vo. 95 X65, pp. 10, swd., is. net (Smithsonian collections) . WESLEY, Sep, 12",A. Descriptions of new genera Busck,"['Busck (A. Descriptions of new genera)', 'Busck (species of microlepidoptera from Panama. i plate, 8vo. 95 X65, pp. 10, swd., is. net (Smithsonian collections)']",,"Sep, 12",
"Buster Brown in foreign lands. Oblong folio bds. 3s. 6d, net , DEAN, July 12",,,Buster Brown in foreign lands,DEAN,,,"Buster Brown in foreign lands. Oblong folio bds. 35. 6d, net , DEAN, July 12",,,,July 12,
"Butterworth's Workmen's compensation cases. Vol. 5° 7s. 6d. net .BUTTERWORTH, Nov. 12",,,Butterworth's Workmen's compensation cases,BUTTERWORTH,7s. 6d.,,"Butterworth's Workmen's compensation cases. Vol. 5° 75. 6d. net .BUTTERWORTH, Nov. 12",,,,Nov. 12,net
"Calvert's Mechanics' almanack, 1913-4 SIMPKIN, Dec. 12",,,Calvert's Mechanics' almanack,SIMPKIN,,,"Calvert's Mechanics' almanack, 1913-4 SIMPKIN, Dec. 12",,,,Dec. 12,
"Cambridge Diary (The) for the Academical year, 1911-12. 83 sheets, 10 X8, mounted on card, s. net .......CAMB. UNIV. PRESS, Oct. 12",,,Cambridge Diary (The) for the Academical year,CAMB. UNIV. PRESS,,,"Cambridge Diary (The) for the Academical year, 1911-12. 83 sheets, 10 X8, mounted on card, IS. net .......CAMB. UNIV. PRESS, Oct. 12",,,,Oct. 12,
"Cambridge University—Local examinations class lists (Girls): for the examination held in December 1911. Demy Svo., swd. 6d. CAMB. UNIV. PRESS, Feb. 12",,,Cambridge University—Local examinations class lists (Girls): for the examination held in December,CAMB. UNIV. PRESS,6d.,,"Cambridge University—Local examinations class lists (Girls): for the examination held in December 1911. Demy Svo., swd. 6d. CAMB. UNIV. PRESS, Feb. 12",,,,Feb. 12,
"Cambridge University_Supplementary statútes : with interpretations by the Chancellor, 1905- 1911. 6d. . CAMB, UNIV. PRESS, Mar. 12",,,Cambridge University_Supplementary statútes : with interpretations by the Chancellor,"CAMB, UNIV. PRESS",6d.,,"Cambridge University_Supplementary statútes : with interpretations by the Chancellor, 1905- 1911. 6d. . CAMB, UNIV. PRESS, Mar. 12",,,,Mar. 12,
"Cameron (Margaret)-On the farm. Imp. 16io., pp. 80, s. net · BLACKIE, July 12",Cameron,Margaret,On the farm,BLACKIE,,,"Cameron (Margaret)-On the farm. Imp. 16io., pp. 80, IS. net · BLACKIE, July 12",Margaret Cameron,['Cameron (Margaret)'],,July 12,
"H., Jar. 12",,,,H.,,,"H., Jar. 12",,,,Jar. 12,
"Expedition to Torres 4, Arts and Crafts, 418,255net. UNTV. PRESS, July 12",,,"Expedition to Torres 4, Arts and Crafts",UNTV. PRESS,,,"Expedition to Torres 4, Arts and Crafts, 418,255net. UNTV. PRESS, July 12",,,,July 12,
"Canada-Emigrants' Information Office. Iſand- book No, I. March, 1912. d. WYMAN, Apr. 12",,,Canada-Emigrants' Information Office,WYMAN,,,"Canada-Emigrants' Information Office. Iſand- book No, I. March, 1912. d. WYMAN, Apr. 12",,,,Apr. 12,
"Canada to-day: its progress, prosperity and opportunities, 1912. Folio, bds., 28. net, swd. s. net .S. PAUL, May 12",,,"Canada to-day: its progress, prosperity and opportunities",S. PAUL,,,"Canada to-day: its progress, prosperity and opportunities, 1912. Folio, bds., 28. net, swd. IS. net .S. PAUL, May 12",,,,May 12,
"Cape of Good Hope-Annals of the Cape Observa- tory. Vol. 10, Part 2, Appendix 1 (post free) 67d. .. WYMAN, May 12",,,Cape of Good Hope-Annals of the Cape Observa- tory,WYMAN,67d.,,"Cape of Good Hope-Annals of the Cape Observa- tory. Vol. 10, Part 2, Appendix 1 (post free) 67d. .. WYMAN, May 12",,,,May 12,
"Capes (Bernard)—Jessie Barney. ICR. Sove, Moda pp. 304, 6s. CONSTABLE, June 12",Capes,Bernard,Jessie Barney,CONSTABLE,6s.,,"Capes (Bernard)—Jessie Barney. ICR. Sove, Moda pp. 304, 6s. CONSTABLE, June 12",Bernard Capes,['Capes (Bernard)'],,June 12,
"Caven (Stewart)— Palmers Green. Cr. Svo. 7! X44, pp. 382, 6s. ........PUTNAM, Nov. 12",Caven,Stewart,Palmers Green,PUTNAM,6s.,,"Caven (Stewart)— Palmers Green. Cr. Svo. 7! X44, pp. 382, 6s. ........PUTNAM, Nov. 12",Stewart Caven,['Caven (Stewart)'],,Nov. 12,
"Census of Ireland : Summary tables of Munster. 9 d. (post free) ..WYMAN, Aug. 12",,,Census of Ireland : Summary tables of Munster,WYMAN,,,"Census of Ireland : Summary tables of Munster. 9 d. (post free) ..WYMAN, Aug. 12",,,,Aug. 12,
"Census of England and Wales, 1911–Vol. 4, Ecclesiastical arcas. 4s. 8d. (post free) WYMAN, Nov. 12",,,Census of England and Wales,WYMAN,4s. 8d.,,"Census of England and Wales, 1911–Vol. 4, Ecclesiastical arcas. 45. 8d. (post free) WYMAN, Nov. 12",,,,Nov. 12,
"Census of Scotland : City of Dundee (post free), 44d. ; City of Glasgow (post free), 5}d. WYMAN, Apr. 12",,,Census of Scotland : City of Dundee (post free),WYMAN,,,"Census of Scotland : City of Dundee (post free), 44d. ; City of Glasgow (post free), 5}d. WYMAN, Apr. 12",,,,Apr. 12,
"Census, 1911 (Scotland)—County of Kincardine, 6d. (post free).. WYMAN, Oct. 12","Census, 1911",Scotland,County of Kincardine,WYMAN,6d.,,"Census, 1911 (Scotland)—County of Kincardine, 6d. (post free).. WYMAN, Oct. 12","Scotland Census, 1911","['Census, 1911 (Scotland)']",,Oct. 12,
"Census Returns, 1911—Scotland, County of Orkney, 6}d. (post frec)...... WYMAN, Dec. 12",,,Census Returns,WYMAN,,,"Census Returns, 1911—Scotland, County of Orkney, 6}d. (post frec)...... WYMAN, Dec. 12",,,,Dec. 12,
"Census (Scotland)-County of Haddington. 6d. (post free) . WYMAN, Sep. 12",Census,Scotland,County of Haddington,WYMAN,6d.,,"Census (Scotland)-County of Haddington. 6d. (post free) . WYMAN, Sep. 12",Scotland Census,['Census (Scotland)'],,Sep. 12,
"Census of Scotland, 1911–County of Forfar, 10 d. (post free) ... WYMAN, Sep. 12",,,Census of Scotland,WYMAN,,,"Census of Scotland, 1911–County of Forfar, 10 d. (post free) ... WYMAN, Sep. 12",,,,Sep. 12,
"Census of Scotland : County of Inverness, ed. (post free) ..... WYMAN, Oct. 12",,,"Census of Scotland : County of Inverness, ed",WYMAN,,,"Census of Scotland : County of Inverness, ed. (post free) ..... WYMAN, Oct. 12",,,,Oct. 12,
"Cervantes Saavedra (Miguel de)-Don Quichotte de la Manche. Abrégé pour les enfants par Kathleen FitzGerald. Illus. de Thomas Derrick. Bds., 1s. 6d. net (Bibliothèque des enfants) SIEGLE, H., Oct. 12",Cervantes Saavedra,Miguel de,Don Quichotte de la Manche,"SIEGLE, H.",1s. 6d.,,"Cervantes Saavedra (Miguel de)-Don Quichotte de la Manche. Abrégé pour les enfants par Kathleen FitzGerald. Illus. de Thomas Derrick. Bds., Is. 6d. net (Bibliothèque des enfants) SIEGLE, H., Oct. 12",Miguel de Cervantes Saavedra,['Cervantes Saavedra (Miguel de)'],,Oct. 12,net
"Cescinsky (H.)-English furniture of the 18th century. Vol. 3. Folio. 31s. 6d. net ROUTLEDGE, May 12",Cescinsky,H.,English furniture of the,ROUTLEDGE,31s. 6d.,,"Cescinsky (H.)-English furniture of the 18th century. Vol. 3. Folio. 315. 6d. net ROUTLEDGE, May 12",H. Cescinsky,['Cescinsky (H.)'],,May 12,net
"Cescinsky (H.)–English furniture of the 18th century. 3 vols. Reissue. Folio, 94s. 60. net ROUTLEDGE, July 12.",Cescinsky,H.,English furniture of the,ROUTLEDGE,,,"Cescinsky (H.)–English furniture of the 18th century. 3 vols. Reissue. Folio, 945. 60. net ROUTLEDGE, July 12.",H. Cescinsky,['Cescinsky (H.)'],,July 12,
"Champion de Crespigny (Mrs. Philip)— The Spanish prisoner, izmo., 7d. net EVERETT, Nov. 12",Champion de Crespigny,Mrs. Philip,"The Spanish prisoner, izmo",EVERETT,7d.,,"Champion de Crespigny (Mrs. Philip)— The Spanish prisoner, izmo., 7d. net EVERETT, Nov. 12",Mrs. Philip Champion de Crespigny,['Champion de Crespigny (Mrs. Philip)'],,Nov. 12,net
"Chancery Rolls (Calendar of): Supplementary Close Rolls, Welsh Rolls, Scutage Rolls A.D. 1277–1326. 15s. .WYMAN, Sep. 12",Chancery Rolls,Calendar of,"Supplementary Close Rolls, Welsh Rolls, Scutage Rolls A.D",WYMAN,15s.,,"Chancery Rolls (Calendar of): Supplementary Close Rolls, Welsh Rolls, Scutage Rolls A.D. 1277–1326. 155. .WYMAN, Sep. 12",Calendar of Chancery Rolls,['Chancery Rolls (Calendar of)'],,Sep. 12,
"Chapman (A. Chaston)—Brewing. Ryl. Ibmo., pp. 142, is, net (Cambridge manuals of science and Literature) ....CAMB. UNIV. PRESS, Oct. 12",Chapman,A. Chaston,Brewing,CAMB. UNIV. PRESS,,,"Chapman (A. Chaston)—Brewing. Ryl. Ibmo., pp. 142, is, net (Cambridge manuals of science and Literature) ....CAMB. UNIV. PRESS, Oct. 12",A. Chaston Chapman,['Chapman (A. Chaston)'],,Oct. 12,
"Charities (Devon)--Parish of Holsworthy. 3}d. (post free)... .. WYMAN, Sep. 12",Charities,Devon,Parish of Holsworthy,WYMAN,,,"Charities (Devon)--Parish of Holsworthy. 3}d. (post free)... .. WYMAN, Sep. 12",Devon Charities,['Charities (Devon)'],,Sep. 12,
"Charities (Endowed)--County of Berks. Index. 6d. (post free) ..WYMAN, Dec. 12",Charities,Endowed,County of Berks,WYMAN,6d.,,"Charities (Endowed)--County of Berks. Index. 6d. (post free) ..WYMAN, Dec. 12",Endowed Charities,['Charities (Endowed)'],,Dec. 12,
"Charities (Endowed)—(County of Devon) : Parish of Ringmore, id.; Parish of Woolgardisworthy (near Crediton), iļd. ; Parish of Revelstoke, id. ; Parish of Poltimore, ijd.; Parish of Tiverton, is. 6d. (post free) WYMAN, Aug. 12",Charities,Endowed,"County of Devon) : Parish of Ringmore, id.; Parish of Woolgardisworthy (near Crediton), iļd",WYMAN,6d.,,"Charities (Endowed)—(County of Devon) : Parish of Ringmore, id.; Parish of Woolgardisworthy (near Crediton), iļd. ; Parish of Revelstoke, id. ; Parish of Poltimore, ijd.; Parish of Tiverton, is. 6d. (post free) WYMAN, Aug. 12",Endowed Charities,['Charities (Endowed)'],,Aug. 12,
"Charities (Endowed)—County of Devon : Parish of Thrushelton, id. (post free); Parish of Stokenham, i}d. (post free) ; Parish of Milton Abbot, itd. (post free) .. WYMAN, Oct. 12",Charities,Endowed,"County of Devon : Parish of Thrushelton, id. (post free); Parish of Stokenham, i}d",WYMAN,,,"Charities (Endowed)—County of Devon : Parish of Thrushelton, id. (post free); Parish of Stokenham, i}d. (post free) ; Parish of Milton Abbot, itd. (post free) .. WYMAN, Oct. 12",Endowed Charities,['Charities (Endowed)'],,Oct. 12,
"Charities (Endowed)--Devon : Parish of Broad- wood Widger, idd. (post free) WYMAN, Oct. 12",Charities,Endowed,"Devon : Parish of Broad- wood Widger, idd",WYMAN,,,"Charities (Endowed)--Devon : Parish of Broad- wood Widger, idd. (post free) WYMAN, Oct. 12",Endowed Charities,['Charities (Endowed)'],,Oct. 12,
"Charities (Endowed)—Devon : Parish of Coryton, id.; Broadhempston, 2d.; Lew Trenchard, id. ; South Brent, 3}d. ; Lamerton, ijd. (post free) .WYMAN, Aug. 12",Charities,Endowed,"Devon : Parish of Coryton, id.; Broadhempston",WYMAN,,,"Charities (Endowed)—Devon : Parish of Coryton, id.; Broadhempston, 2d.; Lew Trenchard, id. ; South Brent, 3}d. ; Lamerton, ijd. (post free) .WYMAN, Aug. 12",Endowed Charities,['Charities (Endowed)'],,Aug. 12,
"Charities (Endowed), Devon : Parish of Hemyock, 2d. ; Parish of Newton Ferrers, ijd. ; Parish of Chulmleigh, 24d. ; Parish of Blackawton, 1 d. (post free). .... WYMAN, Apr. 12",Charities,Endowed,Devon : Parish of Hemyock,WYMAN,,,"Charities (Endowed), Devon : Parish of Hemyock, 2d. ; Parish of Newton Ferrers, ijd. ; Parish of Chulmleigh, 24d. ; Parish of Blackawton, 1 d. (post free). .... WYMAN, Apr. 12",Endowed Charities,['Charities (Endowed)'],,Apr. 12,
"Charities (Endowed).—Parish of Ashwater, id. ; Parish of Bigbury, id. (post free) WYMAN, Aug. 12",Charities,Endowed,,WYMAN,,,"Charities (Endowed).—Parish of Ashwater, id. ; Parish of Bigbury, id. (post free) WYMAN, Aug. 12",Endowed Charities,['Charities (Endowed)'],,Aug. 12,
"Charities (Endowed)-Parish of Kingsteignton, 3d. ; Parish of Dunsford, 2d. (post free) WYMAN, Apr. 12",Charities,Endowed,Parish of Kingsteignton,WYMAN,2d.,,"Charities (Endowed)-Parish of Kingsteignton, 3d. ; Parish of Dunsford, 2d. (post free) WYMAN, Apr. 12",Endowed Charities,['Charities (Endowed)'],,Apr. 12,
"Charm of Holman Hunt (The). Ihmo., swd. 6d. net JACK, Sep. 12",,,Charm of Holman Hunt (The),JACK,6d.,,"Charm of Holman Hunt (The). Ihmo., swd. 6d. net JACK, Sep. 12",,,,Sep. 12,net
"Chau Ju-Kua–His work on the Chinese and Arab trade in the 12th and 13th centuries, entitled Chu-fan-chi. Trans. and annotated by Fried- rich Hirth and W. W. Rockhill; with map 410., pp. 298, IOS. net ....LUZAC, July 12",,,Chau Ju-Kua–His work on the Chinese and Arab trade in the,LUZAC,,,"Chau Ju-Kua–His work on the Chinese and Arab trade in the 12th and 13th centuries, entitled Chu-fan-chi. Trans. and annotated by Fried- rich Hirth and W. W. Rockhill; with map 410., pp. 298, IOS. net ....LUZAC, July 12",,,,July 12,
"Childers (Hugh)—Romantic trials of three cen- turies. Illus. 8yo. 84x5, pp. 324, 12s. 6d. net ..LANE, Nov. 12",Childers,Hugh,Romantic trials of three cen- turies,LANE,12s. 6d.,,"Childers (Hugh)—Romantic trials of three cen- turies. Illus. 8yo. 84x5, pp. 324, 125. 6d. net ..LANE, Nov. 12",Hugh Childers,['Childers (Hugh)'],,Nov. 12,net
"Child's Bible (The): a selection of Bible stories in the words of the Authorized Version. Cr. Svo. 78 X5, pp. 256, is. net .CASSELL, Sep. 12",,,Child's Bible (The): a selection of Bible stories in the words of the Authorized Version,CASSELL,,,"Child's Bible (The): a selection of Bible stories in the words of the Authorized Version. Cr. Svo. 78 X5, pp. 256, is. net .CASSELL, Sep. 12",,,,Sep. 12,
"Cholmeley (Edward H.) see Melland (F. H.) and Cholmeley Cholmeley (H. P.)—John of Gaddesden and the Rosa medicinae. 8vo. 9 X5%, pp. 184, 8s. 6d. net........(Clarendon Press) FROWDE, Oct. 12",Cholmeley,Edward H.,,FROWDE,,,"Cholmeley (Edward H.) see Melland (F. H.) and Cholmeley Cholmeley (H. P.)—John of Gaddesden and the Rosa medicinae. 8vo. 9 X5%, pp. 184, 8s. 6d. net........(Clarendon Press) FROWDE, Oct. 12",Edward H. Cholmeley,['Cholmeley (Edward H.)'],,Oct. 12,
"Chope (R. H.)- Junior arithmetic. 3rd edit., rev. and enlarged. Cr. Svo., without answers, pp. 358, 2s. 6d. ; with answers, pp. 402, 2s. 60. (Univ. tutorial ser.).. .CLIVE, Dec. 12",Chope,R. H.,Junior arithmetic,CLIVE,,,"Chope (R. H.)- Junior arithmetic. 3rd edit., rev. and enlarged. Cr. Svo., without answers, pp. 358, 25. 6d. ; with answers, pp. 402, 25. 60. (Univ. tutorial ser.).. .CLIVE, Dec. 12",R. H. Chope,['Chope (R. H.)'],,Dec. 12,
"“ Christchurch  Farm labour book (The), Com- mencing Saturday or Monday. Folio, ea. 2s. SIMPKIN, Oct. 12",,,"Christchurch  Farm labour book (The), Com- mencing Saturday or Monday",SIMPKIN,2s.,,"“ Christchurch  Farm labour book (The), Com- mencing Saturday or Monday. Folio, ea. 2s. SIMPKIN, Oct. 12",,,,Oct. 12,
"Chums. Vol. 20. Folio, 8s. CASSELL, Aug. 12",,,Chums,CASSELL,8s.,,"Chums. Vol. 20. Folio, 8s. CASSELL, Aug. 12",,,,Aug. 12,
"Church discipline Bill (post free), 3d. WYMAN, Apr. 12",,,Church discipline Bill (post free),WYMAN,3d.,,"Church discipline Bill (post free), 3d. WYMAN, Apr. 12",,,,Apr. 12,
"Church Monthly. Vol. for 1912. 28. OFFICE, Dec. 12",,,Church Monthly,OFFICE,,,"Church Monthly. Vol. for 1912. 28. OFFICE, Dec. 12",,,,Dec. 12,
"Churches (Scotland) Act Commission-Report, 2d.; Evidence, 28. 6d. (post free) WYMAN, Oct. 12",Churches,Scotland,Act Commission-Report,WYMAN,6d.,,"Churches (Scotland) Act Commission-Report, 2d.; Evidence, 28. 6d. (post free) WYMAN, Oct. 12",Scotland Churches,['Churches (Scotland)'],,Oct. 12,
"Civil Proceedings in K. B. Division, Chitty's Form of. 42s. Civil Service Commission-Abstract of rules and regulations (post free) is, 2fd. WYMAN, Feb. 12",,,"Civil Proceedings in K. B. Division, Chitty's Form of",WYMAN,,,"Civil Proceedings in K. B. Division, Chitty's Form of. 425. Civil Service Commission-Abstract of rules and regulations (post free) is, 2fd. WYMAN, Feb. 12",,,,Feb. 12,
"Civil Service Commission-Abstract of rules and regulations respecting examinations for the Home Civil Service, the Army, the Navy, &c. Corrected to January 30th, 1912. WYMAN, Mar. 12",,,"Civil Service Commission-Abstract of rules and regulations respecting examinations for the Home Civil Service, the Army, the Navy, &c",WYMAN,,,"Civil Service Commission-Abstract of rules and regulations respecting examinations for the Home Civil Service, the Army, the Navy, &c. Corrected to January 30th, 1912. WYMAN, Mar. 12",,,,Mar. 12,
"Civil Service Commission.--Abstract of rules and regulations respecting examinations for the Home Civil Service, the Army, the Navy, &c. (corrected to November ist), is. ; Examination papers, &c., for appointments in the Indian Police Force and Police Forces of Ceylon, the Straits Settlements, &c., June and July, is. WYMAN, Dec. 12",,,Civil Service Commission,WYMAN,,,"Civil Service Commission.--Abstract of rules and regulations respecting examinations for the Home Civil Service, the Army, the Navy, &c. (corrected to November ist), is. ; Examination papers, &c., for appointments in the Indian Police Force and Police Forces of Ceylon, the Straits Settlements, &c., June and July, is. WYMAN, Dec. 12",,,,Dec. 12,
"Civil Service Commission-Evidence, June 27th to August 2nd, 1912, 2s. (post free) WYMAN, Sep. 12",,,"Civil Service Commission-Evidence, June",WYMAN,2s.,,"Civil Service Commission-Evidence, June 27th to August 2nd, 1912, 2s. (post free) WYMAN, Sep. 12",,,,Sep. 12,
"Civil Service, Commission on : Minutes of evidence. 4th vol., is. 7d. (post free) WYMAN, Aug. 12",,,"Civil Service, Commission on : Minutes of evidence",WYMAN,7d.,,"Civil Service, Commission on : Minutes of evidence. 4th vol., is. 7d. (post free) WYMAN, Aug. 12",,,,Aug. 12,
"Civil Service Estimate, Supplementary, 1912-13, post free, 3d. .. WYMAN, July 12",,,"Civil Service Estimate, Supplementary",WYMAN,3d.,,"Civil Service Estimate, Supplementary, 1912-13, post free, 3d. .. WYMAN, July 12",,,,July 12,
"Civil Service-Estimates, 1912–13, Class 6 (post free) 5 d..... .. WYMAN, Feb. 12",,,Civil Service-Estimates,WYMAN,,,"Civil Service-Estimates, 1912–13, Class 6 (post free) 5 d..... .. WYMAN, Feb. 12",,,,Feb. 12,
"Civil Service rules and regulations, 1912. s. 3d. (post free) . WYMAN, Sep. 12",,,Civil Service rules and regulations,WYMAN,3d.,,"Civil Service rules and regulations, 1912. IS. 3d. (post free) . WYMAN, Sep. 12",,,,Sep. 12,
"Clark (W. Smith) see Schloesser (H. W.) and Clark Clarke (Archibald L.)--Manual of practical index- ing. 8vo. 5s. net (1905) (now published by) GRAFTON, Dec. 12",Clark,W. Smith,,GRAFTON,,,"Clark (W. Smith) see Schloesser (H. W.) and Clark Clarke (Archibald L.)--Manual of practical index- ing. 8vo. 55. net (1905) (now published by) GRAFTON, Dec. 12",W. Smith Clark,"['Clark (W. Smith)', 'net (1905)']",,Dec. 12,
"Clergy directory and parish guide, 1913. 4s. 641. net .PHILLIPS, Dec. 12",,,Clergy directory and parish guide,PHILLIPS,,,"Clergy directory and parish guide, 1913. 45. 641. net .PHILLIPS, Dec. 12",,,,Dec. 12,
"Clopper (E. N.)-Child labour in city streets. Izmo., 5s. 6d. net ......MACMILLAN, Oct. 12",Clopper,E. N.,Child labour in city streets,MACMILLAN,5s. 6d.,,"Clopper (E. N.)-Child labour in city streets. Izmo., 55. 6d. net ......MACMILLAN, Oct. 12",E. N. Clopper,['Clopper (E. N.)'],,Oct. 12,net
"Clouston (Sir Thomas)-Morals and brain. 12m10., swd., 6d, net. ...CASSELL, Sep. 12",Clouston,Sir Thomas,Morals and brain,CASSELL,6d.,,"Clouston (Sir Thomas)-Morals and brain. 12m10., swd., 6d, net. ...CASSELL, Sep. 12",Sir Thomas Clouston,['Clouston (Sir Thomas)'],,Sep. 12,net
"Clow (W. M.)-A Hymn of the Cross. I 2ino, pp. 32, bds., is, net....HODDER & S., Sep. 12",Clow,W. M.,A Hymn of the Cross,HODDER & S.,,,"Clow (W. M.)-A Hymn of the Cross. I 2ino, pp. 32, bds., is, net....HODDER & S., Sep. 12",W. M. Clow,['Clow (W. M.)'],,Sep. 12,
"Club cricketers' official handbook (The) for 1912. 12m0., swd. 3d. net OFFICE, May 12",,,Club cricketers' official handbook (The) for,OFFICE,3d.,,"Club cricketers' official handbook (The) for 1912. 12m0., swd. 3d. net OFFICE, May 12",,,,May 12,net
